'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:42:44.545 21/01/2026]',0.10,0.14,0.09,0.11,0.00,0.00,0.32,0.22,1.02,0.43,0.66,0.66,0.00,0.00,0.76,0.48,0.51,1.65,0.70,1.02,0.00,0.00,2.87,2.00,0.77,0.72,0.59,0.64,0.00,0.00,1.33,1.04,0.05,0.04,0.02,0.02,0.00,0.00,0.08,0.05,0
'[12:42:44.572 21/01/2026]',0.10,0.14,0.08,0.11,0.00,0.00,0.32,0.23,1.04,0.42,0.67,0.66,0.00,0.00,0.82,0.53,0.53,1.59,0.69,1.00,0.00,0.00,2.84,2.01,0.79,0.73,0.61,0.67,0.00,0.00,1.29,0.99,0.05,0.04,0.02,0.02,0.00,0.00,0.09,0.05,0
'[12:42:44.598 21/01/2026]',0.09,0.14,0.08,0.11,0.00,0.00,0.32,0.23,1.06,0.43,0.68,0.67,0.00,0.00,0.89,0.56,0.54,1.52,0.69,0.97,0.00,0.00,2.78,2.03,0.79,0.73,0.62,0.70,0.00,0.00,1.23,0.94,0.05,0.04,0.02,0.02,0.00,0.00,0.09,0.06,0
'[12:42:44.624 21/01/2026]',0.09,0.14,0.08,0.11,0.00,0.00,0.32,0.23,1.07,0.43,0.69,0.68,0.00,0.00,0.95,0.61,0.55,1.44,0.70,0.93,0.00,0.00,2.72,2.05,0.80,0.72,0.63,0.71,0.00,0.00,1.17,0.87,0.05,0.04,0.02,0.02,0.00,0.00,0.09,0.06,0
'[12:42:44.651 21/01/2026]',0.09,0.14,0.08,0.12,0.00,0.00,0.33,0.23,1.09,0.44,0.69,0.69,0.00,0.00,1.01,0.65,0.57,1.37,0.70,0.89,0.00,0.00,2.67,2.06,0.80,0.71,0.64,0.73,0.00,0.00,1.12,0.90,0.05,0.04,0.02,0.02,0.00,0.00,0.08,0.06,0
'[12:42:44.679 21/01/2026]',0.09,0.14,0.08,0.12,0.00,0.00,0.32,0.22,1.11,0.44,0.70,0.71,0.00,0.00,1.05,0.69,0.57,1.30,0.70,0.86,0.00,0.00,2.59,2.07,0.80,0.70,0.65,0.74,0.00,0.00,1.13,0.93,0.05,0.04,0.02,0.02,0.00,0.00,0.08,0.06,0
'[12:42:44.705 21/01/2026]',0.08,0.13,0.08,0.12,0.00,0.00,0.30,0.21,1.12,0.45,0.69,0.71,0.00,0.00,1.07,0.72,0.59,1.23,0.71,0.81,0.00,0.00,2.50,2.09,0.80,0.71,0.64,0.74,0.00,0.00,1.13,0.95,0.05,0.04,0.02,0.03,0.00,0.00,0.08,0.06,0
'[12:42:44.732 21/01/2026]',0.09,0.13,0.08,0.12,0.00,0.00,0.28,0.20,1.13,0.45,0.69,0.71,0.00,0.00,1.09,0.75,0.60,1.16,0.71,0.76,0.00,0.00,2.49,2.11,0.78,0.75,0.63,0.73,0.00,0.00,1.13,0.95,0.06,0.04,0.02,0.03,0.00,0.00,0.08,0.05,0
'[12:42:44.759 21/01/2026]',0.09,0.13,0.07,0.11,0.00,0.00,0.27,0.19,1.15,0.45,0.69,0.71,0.00,0.00,1.10,0.77,0.59,1.10,0.71,0.71,0.00,0.00,2.55,2.13,0.76,0.78,0.62,0.72,0.00,0.00,1.12,0.96,0.06,0.04,0.02,0.03,0.00,0.00,0.08,0.05,0
'[12:42:44.785 21/01/2026]',0.11,0.14,0.08,0.11,0.00,0.00,0.26,0.18,1.18,0.47,0.69,0.70,0.00,0.00,1.12,0.79,0.61,1.06,0.70,0.67,0.00,0.00,2.63,2.15,0.73,0.82,0.61,0.71,0.00,0.00,1.10,0.95,0.06,0.05,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:44.811 21/01/2026]',0.12,0.16,0.08,0.11,0.00,0.00,0.25,0.17,1.22,0.52,0.69,0.70,0.00,0.00,1.15,0.81,0.65,1.05,0.69,0.69,0.00,0.00,2.71,2.17,0.71,0.89,0.60,0.71,0.00,0.00,1.09,0.95,0.06,0.05,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:44.837 21/01/2026]',0.12,0.17,0.08,0.11,0.00,0.00,0.23,0.17,1.27,0.57,0.69,0.69,0.00,0.00,1.18,0.85,0.69,1.06,0.69,0.72,0.00,0.00,2.79,2.21,0.69,0.97,0.58,0.70,0.00,0.00,1.09,0.94,0.06,0.05,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:44.862 21/01/2026]',0.12,0.18,0.08,0.11,0.00,0.00,0.22,0.16,1.31,0.63,0.70,0.69,0.00,0.00,1.20,0.87,0.73,1.10,0.68,0.75,0.00,0.00,2.87,2.25,0.68,1.04,0.57,0.70,0.00,0.00,1.09,0.93,0.06,0.05,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:44.879 21/01/2026]',0.12,0.18,0.08,0.11,0.00,0.00,0.21,0.16,1.35,0.69,0.70,0.69,0.00,0.00,1.22,0.89,0.77,1.15,0.67,0.77,0.00,0.00,2.95,2.28,0.67,1.11,0.56,0.71,0.00,0.00,1.09,0.93,0.06,0.05,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:44.883 21/01/2026]',0.13,0.17,0.08,0.11,0.00,0.00,0.21,0.15,1.39,0.74,0.70,0.68,0.00,0.00,1.24,0.91,0.81,1.19,0.67,0.80,0.00,0.00,3.01,2.32,0.66,1.16,0.55,0.74,0.00,0.00,1.09,0.92,0.06,0.05,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:44.901 21/01/2026]',0.12,0.17,0.08,0.11,0.00,0.00,0.20,0.15,1.42,0.79,0.71,0.68,0.00,0.00,1.26,0.93,0.84,1.23,0.66,0.82,0.00,0.00,3.08,2.35,0.68,1.22,0.55,0.77,0.00,0.00,1.10,0.92,0.06,0.05,0.02,0.03,0.00,0.00,0.06,0.05,0
'[12:42:44.918 21/01/2026]',0.12,0.17,0.08,0.11,0.00,0.00,0.19,0.14,1.45,0.84,0.71,0.67,0.00,0.00,1.27,0.94,0.87,1.26,0.65,0.85,0.00,0.00,3.14,2.38,0.71,1.27,0.57,0.80,0.00,0.00,1.11,0.92,0.06,0.05,0.02,0.03,0.00,0.00,0.06,0.05,0
'[12:42:44.934 21/01/2026]',0.12,0.16,0.07,0.11,0.00,0.00,0.18,0.14,1.48,0.88,0.72,0.67,0.00,0.00,1.28,0.95,0.89,1.30,0.64,0.87,0.00,0.00,3.19,2.41,0.74,1.31,0.58,0.82,0.00,0.00,1.12,0.93,0.06,0.05,0.02,0.03,0.00,0.00,0.06,0.05,0
'[12:42:44.951 21/01/2026]',0.12,0.17,0.07,0.11,0.00,0.00,0.17,0.14,1.51,0.93,0.72,0.66,0.00,0.00,1.29,0.96,0.92,1.33,0.64,0.89,0.00,0.00,3.24,2.44,0.76,1.35,0.60,0.85,0.00,0.00,1.13,0.93,0.06,0.05,0.02,0.03,0.00,0.00,0.05,0.04,0
'[12:42:44.970 21/01/2026]',0.12,0.18,0.06,0.11,0.00,0.00,0.16,0.13,1.53,0.97,0.72,0.65,0.00,0.00,1.30,0.97,0.94,1.36,0.63,0.91,0.00,0.00,3.28,2.46,0.79,1.38,0.61,0.87,0.00,0.00,1.14,0.93,0.06,0.05,0.02,0.03,0.00,0.00,0.05,0.04,0
'[12:42:44.984 21/01/2026]',0.12,0.19,0.06,0.11,0.00,0.00,0.16,0.13,1.56,1.01,0.73,0.65,0.00,0.00,1.31,0.98,0.96,1.39,0.63,0.93,0.00,0.00,3.32,2.48,0.81,1.41,0.63,0.89,0.00,0.00,1.15,0.94,0.06,0.05,0.02,0.03,0.00,0.00,0.04,0.04,0
'[12:42:45.000 21/01/2026]',0.12,0.19,0.06,0.11,0.00,0.00,0.15,0.13,1.58,1.04,0.74,0.64,0.00,0.00,1.32,0.99,0.98,1.41,0.62,0.94,0.00,0.00,3.36,2.50,0.83,1.44,0.64,0.91,0.00,0.00,1.16,0.94,0.05,0.05,0.02,0.03,0.00,0.00,0.04,0.04,0
'[12:42:45.017 21/01/2026]',0.12,0.19,0.07,0.10,0.00,0.00,0.14,0.12,1.61,1.07,0.75,0.63,0.00,0.00,1.34,1.00,0.99,1.44,0.61,0.95,0.00,0.00,3.39,2.52,0.86,1.46,0.65,0.92,0.00,0.00,1.17,0.94,0.06,0.05,0.02,0.03,0.00,0.00,0.04,0.04,0
'[12:42:45.034 21/01/2026]',0.13,0.19,0.07,0.10,0.00,0.00,0.14,0.12,1.64,1.09,0.77,0.62,0.00,0.00,1.35,1.00,0.99,1.48,0.60,0.96,0.00,0.00,3.41,2.53,0.88,1.48,0.66,0.93,0.00,0.00,1.19,0.94,0.06,0.05,0.03,0.03,0.00,0.00,0.04,0.04,0
'[12:42:45.051 21/01/2026]',0.14,0.19,0.08,0.10,0.00,0.00,0.13,0.11,1.67,1.10,0.80,0.61,0.00,0.00,1.36,1.01,0.99,1.51,0.59,0.97,0.00,0.00,3.43,2.55,0.89,1.49,0.66,0.94,0.00,0.00,1.20,0.94,0.06,0.04,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:42:45.067 21/01/2026]',0.14,0.18,0.09,0.10,0.00,0.00,0.13,0.11,1.70,1.12,0.82,0.60,0.00,0.00,1.37,1.01,0.99,1.54,0.58,0.98,0.00,0.00,3.45,2.55,0.90,1.51,0.66,0.94,0.00,0.00,1.22,0.95,0.05,0.04,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:42:45.085 21/01/2026]',0.14,0.18,0.09,0.10,0.00,0.00,0.13,0.11,1.74,1.13,0.85,0.60,0.00,0.00,1.38,1.01,1.02,1.56,0.56,0.99,0.00,0.00,3.47,2.56,0.91,1.52,0.65,0.95,0.00,0.00,1.23,0.96,0.05,0.04,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:42:45.100 21/01/2026]',0.14,0.17,0.09,0.10,0.00,0.00,0.13,0.11,1.77,1.15,0.88,0.59,0.00,0.00,1.39,1.01,1.05,1.59,0.55,1.00,0.00,0.00,3.48,2.57,0.92,1.54,0.64,0.96,0.00,0.00,1.24,0.97,0.05,0.04,0.03,0.03,0.00,0.00,0.03,0.03,0
'[12:42:45.117 21/01/2026]',0.14,0.17,0.10,0.10,0.00,0.00,0.12,0.11,1.80,1.16,0.91,0.58,0.00,0.00,1.39,1.01,1.09,1.61,0.57,1.01,0.00,0.00,3.49,2.57,0.93,1.55,0.63,0.96,0.00,0.00,1.25,0.99,0.05,0.04,0.03,0.03,0.00,0.00,0.03,0.03,0
'[12:42:45.133 21/01/2026]',0.13,0.17,0.10,0.09,0.00,0.00,0.12,0.10,1.83,1.17,0.94,0.58,0.00,0.00,1.39,1.00,1.12,1.62,0.60,1.01,0.00,0.00,3.49,2.57,0.93,1.56,0.62,0.97,0.00,0.00,1.26,1.00,0.05,0.04,0.03,0.03,0.00,0.00,0.03,0.03,0
'[12:42:45.150 21/01/2026]',0.13,0.16,0.10,0.09,0.00,0.00,0.12,0.10,1.86,1.18,0.97,0.59,0.00,0.00,1.40,1.00,1.15,1.64,0.62,1.01,0.00,0.00,3.50,2.57,0.94,1.57,0.61,0.98,0.00,0.00,1.26,1.01,0.04,0.04,0.03,0.03,0.00,0.00,0.03,0.03,0
'[12:42:45.167 21/01/2026]',0.13,0.16,0.09,0.09,0.00,0.00,0.12,0.11,1.89,1.19,1.00,0.59,0.00,0.00,1.38,0.99,1.17,1.66,0.63,1.01,0.00,0.00,3.49,2.56,0.94,1.57,0.60,0.98,0.00,0.00,1.25,1.02,0.05,0.04,0.03,0.03,0.00,0.00,0.03,0.03,0
'[12:42:45.183 21/01/2026]',0.12,0.16,0.09,0.09,0.00,0.00,0.13,0.11,1.91,1.20,1.03,0.59,0.00,0.00,1.37,0.97,1.20,1.67,0.65,1.00,0.00,0.00,3.47,2.54,0.93,1.58,0.59,0.99,0.00,0.00,1.25,1.03,0.05,0.04,0.03,0.03,0.00,0.00,0.03,0.03,0
'[12:42:45.200 21/01/2026]',0.12,0.16,0.09,0.09,0.00,0.00,0.13,0.12,1.93,1.21,1.06,0.60,0.00,0.00,1.36,0.95,1.23,1.68,0.66,1.00,0.00,0.00,3.45,2.53,0.93,1.59,0.59,1.00,0.00,0.00,1.23,1.03,0.05,0.04,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:42:45.217 21/01/2026]',0.12,0.16,0.08,0.09,0.00,0.00,0.14,0.12,1.95,1.21,1.08,0.61,0.00,0.00,1.36,0.93,1.26,1.69,0.67,1.00,0.00,0.00,3.42,2.49,0.92,1.59,0.59,1.01,0.00,0.00,1.19,1.04,0.04,0.04,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:42:45.234 21/01/2026]',0.11,0.15,0.08,0.09,0.00,0.00,0.15,0.12,1.96,1.22,1.11,0.62,0.00,0.00,1.35,0.91,1.29,1.70,0.68,0.99,0.00,0.00,3.39,2.46,0.92,1.59,0.59,1.02,0.00,0.00,1.16,1.03,0.04,0.04,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:42:45.251 21/01/2026]',0.11,0.15,0.08,0.10,0.00,0.00,0.15,0.13,1.97,1.22,1.13,0.63,0.00,0.00,1.35,0.89,1.31,1.71,0.69,0.98,0.00,0.00,3.36,2.51,0.91,1.59,0.59,1.03,0.00,0.00,1.13,1.02,0.04,0.04,0.03,0.03,0.00,0.00,0.04,0.04,0
'[12:42:45.267 21/01/2026]',0.11,0.15,0.08,0.10,0.00,0.00,0.16,0.14,1.98,1.23,1.15,0.64,0.00,0.00,1.38,0.88,1.34,1.71,0.69,0.98,0.00,0.00,3.35,2.55,0.90,1.60,0.59,1.04,0.00,0.00,1.10,1.02,0.04,0.04,0.03,0.03,0.00,0.00,0.05,0.04,0
'[12:42:45.283 21/01/2026]',0.10,0.15,0.08,0.10,0.00,0.00,0.17,0.14,1.99,1.24,1.17,0.66,0.00,0.00,1.40,0.89,1.36,1.73,0.70,0.98,0.00,0.00,3.40,2.61,0.90,1.59,0.59,1.04,0.00,0.00,1.07,0.99,0.04,0.04,0.02,0.03,0.00,0.00,0.05,0.04,0
'[12:42:45.300 21/01/2026]',0.10,0.16,0.08,0.10,0.00,0.00,0.17,0.15,2.00,1.25,1.19,0.67,0.00,0.00,1.44,0.90,1.38,1.74,0.71,0.98,0.00,0.00,3.44,2.66,0.89,1.59,0.59,1.04,0.00,0.00,1.06,0.97,0.04,0.04,0.02,0.03,0.00,0.00,0.05,0.04,0
'[12:42:45.317 21/01/2026]',0.11,0.16,0.08,0.10,0.00,0.00,0.17,0.15,2.01,1.26,1.21,0.69,0.00,0.00,1.48,0.92,1.40,1.76,0.71,0.99,0.00,0.00,3.48,2.70,0.89,1.58,0.58,1.03,0.00,0.00,1.04,0.93,0.04,0.04,0.02,0.03,0.00,0.00,0.06,0.04,0
'[12:42:45.340 21/01/2026]',0.11,0.16,0.07,0.11,0.00,0.00,0.18,0.15,2.01,1.28,1.22,0.71,0.00,0.00,1.52,0.94,1.42,1.77,0.72,0.99,0.00,0.00,3.52,2.74,0.88,1.57,0.58,1.02,0.00,0.00,1.04,0.89,0.04,0.04,0.02,0.03,0.00,0.00,0.06,0.05,0
'[12:42:45.351 21/01/2026]',0.11,0.17,0.07,0.11,0.00,0.00,0.19,0.15,2.02,1.29,1.24,0.73,0.00,0.00,1.55,0.97,1.44,1.79,0.72,1.00,0.00,0.00,3.55,2.78,0.88,1.56,0.57,1.01,0.00,0.00,1.03,0.85,0.04,0.04,0.02,0.03,0.00,0.00,0.07,0.05,0
'[12:42:45.367 21/01/2026]',0.11,0.17,0.07,0.11,0.00,0.00,0.19,0.16,2.02,1.30,1.25,0.74,0.00,0.00,1.59,0.99,1.45,1.80,0.73,1.01,0.00,0.00,3.58,2.82,0.87,1.55,0.56,1.01,0.00,0.00,1.04,0.82,0.04,0.04,0.03,0.03,0.00,0.00,0.07,0.05,0
'[12:42:45.383 21/01/2026]',0.11,0.17,0.07,0.12,0.00,0.00,0.20,0.16,2.03,1.32,1.26,0.76,0.00,0.00,1.63,1.01,1.47,1.82,0.74,1.02,0.00,0.00,3.60,2.84,0.87,1.54,0.56,0.99,0.00,0.00,1.06,0.78,0.04,0.04,0.03,0.03,0.00,0.00,0.07,0.05,0
'[12:42:45.401 21/01/2026]',0.11,0.17,0.06,0.12,0.00,0.00,0.21,0.17,2.03,1.33,1.28,0.77,0.00,0.00,1.67,1.03,1.48,1.83,0.74,1.03,0.00,0.00,3.63,2.87,0.86,1.54,0.55,0.98,0.00,0.00,1.07,0.79,0.04,0.04,0.03,0.03,0.00,0.00,0.08,0.06,0
'[12:42:45.417 21/01/2026]',0.12,0.17,0.06,0.12,0.00,0.00,0.21,0.17,2.04,1.35,1.29,0.79,0.00,0.00,1.70,1.05,1.50,1.85,0.75,1.03,0.00,0.00,3.65,2.89,0.86,1.53,0.55,0.97,0.00,0.00,1.08,0.80,0.04,0.04,0.03,0.03,0.00,0.00,0.08,0.06,0
'[12:42:45.434 21/01/2026]',0.12,0.17,0.06,0.12,0.00,0.00,0.22,0.17,2.04,1.36,1.29,0.80,0.00,0.00,1.75,1.07,1.50,1.86,0.76,1.04,0.00,0.00,3.66,2.92,0.85,1.53,0.54,0.97,0.00,0.00,1.12,0.81,0.04,0.04,0.03,0.03,0.00,0.00,0.08,0.06,0
'[12:42:45.450 21/01/2026]',0.12,0.17,0.05,0.12,0.00,0.00,0.23,0.17,2.04,1.38,1.30,0.81,0.00,0.00,1.78,1.11,1.50,1.88,0.76,1.05,0.00,0.00,3.63,2.93,0.85,1.53,0.54,0.96,0.00,0.00,1.17,0.83,0.04,0.04,0.03,0.03,0.00,0.00,0.08,0.06,0
'[12:42:45.468 21/01/2026]',0.12,0.16,0.06,0.12,0.00,0.00,0.25,0.18,2.05,1.40,1.31,0.82,0.00,0.00,1.79,1.12,1.50,1.89,0.76,1.06,0.00,0.00,3.59,2.92,0.85,1.53,0.54,0.95,0.00,0.00,1.22,0.86,0.04,0.04,0.03,0.03,0.00,0.00,0.09,0.06,0
'[12:42:45.484 21/01/2026]',0.12,0.16,0.06,0.12,0.00,0.00,0.28,0.19,2.05,1.43,1.31,0.84,0.00,0.00,1.78,1.13,1.50,1.91,0.77,1.07,0.00,0.00,3.50,2.90,0.86,1.53,0.55,0.96,0.00,0.00,1.22,0.87,0.04,0.04,0.03,0.03,0.00,0.00,0.09,0.06,0
'[12:42:45.501 21/01/2026]',0.12,0.16,0.07,0.13,0.00,0.00,0.32,0.21,2.05,1.44,1.31,0.84,0.00,0.00,1.78,1.13,1.49,1.94,0.78,1.07,0.00,0.00,3.42,2.84,0.86,1.55,0.56,0.97,0.00,0.00,1.21,0.86,0.04,0.04,0.03,0.03,0.00,0.00,0.09,0.07,0
'[12:42:45.517 21/01/2026]',0.12,0.16,0.07,0.13,0.00,0.00,0.35,0.23,2.05,1.45,1.31,0.84,0.00,0.00,1.77,1.13,1.49,1.96,0.78,1.08,0.00,0.00,3.34,2.79,0.87,1.56,0.57,0.99,0.00,0.00,1.21,0.84,0.04,0.04,0.03,0.03,0.00,0.00,0.09,0.07,0
'[12:42:45.533 21/01/2026]',0.12,0.15,0.07,0.13,0.00,0.00,0.33,0.25,2.05,1.47,1.30,0.84,0.00,0.00,1.71,1.13,1.48,1.99,0.79,1.08,0.00,0.00,3.22,2.74,0.87,1.57,0.59,1.00,0.00,0.00,1.17,0.83,0.04,0.04,0.03,0.04,0.00,0.00,0.10,0.07,0
'[12:42:45.551 21/01/2026]',0.11,0.15,0.07,0.13,0.00,0.00,0.35,0.23,2.03,1.48,1.29,0.83,0.00,0.00,1.64,1.10,1.47,2.01,0.79,1.08,0.00,0.00,3.08,2.66,0.88,1.58,0.60,1.02,0.00,0.00,1.11,0.78,0.03,0.04,0.03,0.04,0.00,0.00,0.10,0.07,0
'[12:42:45.567 21/01/2026]',0.11,0.15,0.07,0.13,0.00,0.00,0.36,0.24,2.02,1.47,1.27,0.81,0.00,0.00,1.58,1.06,1.45,2.04,0.79,1.08,0.00,0.00,2.95,2.58,0.88,1.58,0.61,1.04,0.00,0.00,1.07,0.80,0.03,0.04,0.03,0.04,0.00,0.00,0.10,0.07,0
'[12:42:45.584 21/01/2026]',0.11,0.14,0.08,0.13,0.00,0.00,0.36,0.26,2.00,1.47,1.26,0.79,0.00,0.00,1.49,1.03,1.42,2.08,0.79,1.07,0.00,0.00,2.79,2.49,0.88,1.58,0.62,1.05,0.00,0.00,1.11,0.84,0.04,0.04,0.03,0.04,0.00,0.00,0.09,0.07,0
'[12:42:45.600 21/01/2026]',0.12,0.15,0.08,0.13,0.00,0.00,0.35,0.25,1.98,1.45,1.24,0.76,0.00,0.00,1.40,0.98,1.40,2.12,0.78,1.05,0.00,0.00,2.64,2.39,0.88,1.58,0.63,1.06,0.00,0.00,1.14,0.86,0.04,0.04,0.03,0.03,0.00,0.00,0.09,0.07,0
'[12:42:45.617 21/01/2026]',0.13,0.15,0.08,0.14,0.00,0.00,0.34,0.24,1.96,1.44,1.23,0.74,0.00,0.00,1.32,0.93,1.36,2.16,0.77,1.03,0.00,0.00,2.50,2.29,0.88,1.57,0.62,1.07,0.00,0.00,1.16,0.88,0.04,0.04,0.03,0.03,0.00,0.00,0.09,0.07,0
'[12:42:45.634 21/01/2026]',0.14,0.17,0.09,0.15,0.00,0.00,0.33,0.24,1.94,1.42,1.22,0.70,0.00,0.00,1.24,0.89,1.33,2.21,0.76,1.01,0.00,0.00,2.36,2.20,0.87,1.55,0.62,1.06,0.00,0.00,1.18,0.89,0.05,0.05,0.04,0.04,0.00,0.00,0.09,0.06,0
'[12:42:45.651 21/01/2026]',0.16,0.18,0.10,0.16,0.00,0.00,0.32,0.24,1.93,1.40,1.22,0.68,0.00,0.00,1.17,0.85,1.29,2.25,0.76,0.99,0.00,0.00,2.22,2.12,0.84,1.53,0.61,1.06,0.00,0.00,1.19,0.91,0.05,0.05,0.04,0.04,0.00,0.00,0.09,0.06,0
'[12:42:45.666 21/01/2026]',0.18,0.19,0.11,0.16,0.00,0.00,0.30,0.23,1.91,1.38,1.21,0.66,0.00,0.00,1.10,0.81,1.24,2.33,0.79,0.96,0.00,0.00,2.08,2.02,0.82,1.50,0.59,1.04,0.00,0.00,1.19,0.91,0.05,0.05,0.03,0.04,0.00,0.00,0.08,0.06,0
'[12:42:45.684 21/01/2026]',0.19,0.20,0.12,0.16,0.00,0.00,0.29,0.22,1.90,1.37,1.21,0.64,0.00,0.00,1.04,0.78,1.20,2.39,0.81,0.98,0.00,0.00,1.96,1.93,0.79,1.47,0.58,1.03,0.00,0.00,1.19,0.91,0.05,0.05,0.03,0.04,0.00,0.00,0.08,0.06,0
'[12:42:45.700 21/01/2026]',0.21,0.21,0.13,0.16,0.00,0.00,0.28,0.21,1.89,1.35,1.21,0.62,0.00,0.00,0.99,0.75,1.17,2.45,0.83,1.03,0.00,0.00,1.99,1.85,0.77,1.44,0.56,1.01,0.00,0.00,1.20,0.92,0.05,0.05,0.03,0.05,0.00,0.00,0.08,0.06,0
'[12:42:45.717 21/01/2026]',0.22,0.21,0.14,0.16,0.00,0.00,0.27,0.20,1.88,1.34,1.21,0.60,0.00,0.00,0.93,0.72,1.13,2.51,0.85,1.07,0.00,0.00,2.02,1.78,0.76,1.41,0.55,1.00,0.00,0.00,1.20,0.92,0.05,0.05,0.03,0.05,0.00,0.00,0.07,0.06,0
'[12:42:45.734 21/01/2026]',0.23,0.22,0.15,0.16,0.00,0.00,0.26,0.19,1.86,1.33,1.21,0.59,0.00,0.00,0.89,0.69,1.11,2.56,0.86,1.10,0.00,0.00,2.06,1.72,0.77,1.38,0.54,0.99,0.00,0.00,1.20,0.92,0.05,0.05,0.03,0.05,0.00,0.00,0.07,0.06,0
'[12:42:45.750 21/01/2026]',0.23,0.23,0.15,0.16,0.00,0.00,0.24,0.18,1.87,1.32,1.21,0.57,0.00,0.00,0.84,0.67,1.15,2.61,0.88,1.14,0.00,0.00,2.10,1.77,0.78,1.36,0.52,0.98,0.00,0.00,1.20,0.92,0.05,0.05,0.03,0.05,0.00,0.00,0.07,0.06,0
'[12:42:45.767 21/01/2026]',0.22,0.22,0.14,0.15,0.00,0.00,0.23,0.18,1.88,1.31,1.22,0.57,0.00,0.00,0.80,0.64,1.18,2.66,0.89,1.18,0.00,0.00,2.14,1.83,0.79,1.33,0.50,0.96,0.00,0.00,1.19,0.93,0.05,0.05,0.03,0.05,0.00,0.00,0.06,0.05,0
'[12:42:45.784 21/01/2026]',0.22,0.22,0.14,0.14,0.00,0.00,0.22,0.17,1.88,1.31,1.23,0.56,0.00,0.00,0.75,0.62,1.22,2.70,0.90,1.22,0.00,0.00,2.17,1.87,0.80,1.30,0.48,0.95,0.00,0.00,1.19,0.93,0.05,0.06,0.03,0.04,0.00,0.00,0.06,0.05,0
'[12:42:45.800 21/01/2026]',0.22,0.22,0.14,0.14,0.00,0.00,0.21,0.16,1.89,1.31,1.24,0.56,0.00,0.00,0.71,0.61,1.25,2.74,0.90,1.25,0.00,0.00,2.21,1.92,0.80,1.27,0.46,0.94,0.00,0.00,1.19,0.93,0.05,0.06,0.03,0.04,0.00,0.00,0.06,0.05,0
'[12:42:45.817 21/01/2026]',0.22,0.23,0.14,0.14,0.00,0.00,0.20,0.16,1.88,1.30,1.24,0.56,0.00,0.00,0.68,0.59,1.26,2.77,0.91,1.28,0.00,0.00,2.23,1.95,0.80,1.24,0.44,0.93,0.00,0.00,1.17,0.93,0.05,0.06,0.03,0.04,0.00,0.00,0.05,0.05,0
'[12:42:45.834 21/01/2026]',0.21,0.24,0.13,0.14,0.00,0.00,0.20,0.15,1.87,1.26,1.25,0.55,0.00,0.00,0.66,0.59,1.29,2.77,0.93,1.31,0.00,0.00,2.24,1.97,0.79,1.18,0.45,0.92,0.00,0.00,1.16,0.93,0.05,0.05,0.03,0.04,0.00,0.00,0.05,0.05,0
'[12:42:45.850 21/01/2026]',0.20,0.23,0.13,0.14,0.00,0.00,0.19,0.16,1.86,1.23,1.26,0.56,0.00,0.00,0.64,0.60,1.31,2.75,0.95,1.32,0.00,0.00,2.25,1.98,0.77,1.11,0.48,0.90,0.00,0.00,1.13,0.91,0.05,0.06,0.03,0.04,0.00,0.00,0.05,0.05,0
'[12:42:45.874 21/01/2026]',0.18,0.21,0.13,0.14,0.00,0.00,0.18,0.15,1.86,1.21,1.28,0.59,0.00,0.00,0.62,0.60,1.34,2.73,0.97,1.34,0.00,0.00,2.26,1.98,0.79,1.05,0.51,0.88,0.00,0.00,1.11,0.89,0.06,0.06,0.03,0.04,0.00,0.00,0.05,0.05,0
'[12:42:45.894 21/01/2026]',0.19,0.20,0.14,0.14,0.00,0.00,0.18,0.14,1.87,1.19,1.30,0.61,0.00,0.00,0.61,0.60,1.37,2.71,0.99,1.35,0.00,0.00,2.25,1.98,0.82,0.98,0.54,0.86,0.00,0.00,1.08,0.87,0.05,0.06,0.03,0.05,0.00,0.00,0.05,0.05,0
'[12:42:45.912 21/01/2026]',0.19,0.20,0.14,0.15,0.00,0.00,0.18,0.15,1.88,1.18,1.33,0.65,0.00,0.00,0.61,0.61,1.42,2.69,1.02,1.36,0.00,0.00,2.24,1.97,0.83,0.92,0.56,0.82,0.00,0.00,1.04,0.84,0.05,0.06,0.03,0.05,0.00,0.00,0.05,0.05,0
