'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:15:48.737 21/01/2026]',0.32,0.24,0.15,0.14,0.00,0.00,0.19,1.58,0.92,0.79,0.50,0.43,0.00,0.00,0.40,5.04,2.01,1.58,1.54,1.72,0.00,0.00,2.02,9.17,0.80,0.96,0.86,1.14,0.00,0.00,1.34,8.80,0.07,0.09,0.08,0.08,0.00,0.00,0.12,1.10,0
'[13:15:48.753 21/01/2026]',0.32,0.26,0.15,0.14,0.00,0.00,0.19,1.59,0.90,0.81,0.50,0.42,0.00,0.00,0.39,5.05,1.94,1.52,1.50,1.68,0.00,0.00,1.98,9.13,0.77,1.00,0.86,1.17,0.00,0.00,1.33,8.59,0.07,0.09,0.08,0.08,0.00,0.00,0.13,1.10,0
'[13:15:48.770 21/01/2026]',0.31,0.27,0.15,0.15,0.00,0.00,0.19,1.56,0.88,0.83,0.50,0.43,0.00,0.00,0.39,5.03,1.87,1.46,1.45,1.62,0.00,0.00,1.93,9.05,0.74,1.03,0.85,1.18,0.00,0.00,1.32,8.35,0.08,0.10,0.09,0.09,0.00,0.00,0.13,1.06,0
'[13:15:48.787 21/01/2026]',0.31,0.27,0.16,0.15,0.00,0.00,0.19,1.53,0.89,0.85,0.53,0.45,0.00,0.00,0.39,5.00,1.79,1.41,1.40,1.57,0.00,0.00,1.88,8.98,0.70,1.06,0.85,1.19,0.00,0.00,1.32,8.12,0.08,0.10,0.09,0.09,0.00,0.00,0.13,1.03,0
'[13:15:48.811 21/01/2026]',0.30,0.28,0.16,0.16,0.00,0.00,0.20,1.55,0.89,0.89,0.55,0.46,0.00,0.00,0.39,5.02,1.72,1.35,1.35,1.52,0.00,0.00,1.83,8.92,0.66,1.08,0.84,1.19,0.00,0.00,1.31,7.88,0.08,0.10,0.09,0.09,0.00,0.00,0.13,1.00,0
'[13:15:48.820 21/01/2026]',0.29,0.29,0.15,0.17,0.00,0.00,0.19,1.57,0.90,0.92,0.57,0.48,0.00,0.00,0.39,5.04,1.65,1.30,1.30,1.47,0.00,0.00,1.78,8.85,0.65,1.09,0.84,1.20,0.00,0.00,1.31,7.65,0.07,0.10,0.08,0.09,0.00,0.00,0.13,0.98,0
'[13:15:48.837 21/01/2026]',0.27,0.29,0.14,0.16,0.00,0.00,0.19,1.58,0.91,0.95,0.58,0.49,0.00,0.00,0.40,5.06,1.58,1.25,1.26,1.41,0.00,0.00,1.73,8.79,0.63,1.09,0.83,1.20,0.00,0.00,1.31,7.44,0.07,0.09,0.08,0.09,0.00,0.00,0.13,0.96,0
'[13:15:48.854 21/01/2026]',0.26,0.28,0.14,0.16,0.00,0.00,0.19,1.59,0.91,0.97,0.60,0.50,0.00,0.00,0.40,5.08,1.52,1.21,1.22,1.36,0.00,0.00,1.69,8.74,0.62,1.10,0.83,1.20,0.00,0.00,1.31,7.24,0.07,0.09,0.08,0.09,0.00,0.00,0.13,0.97,0
'[13:15:48.871 21/01/2026]',0.24,0.28,0.14,0.15,0.00,0.00,0.19,1.59,0.92,0.99,0.62,0.50,0.00,0.00,0.40,5.10,1.47,1.19,1.18,1.31,0.00,0.00,1.65,8.69,0.61,1.10,0.83,1.20,0.00,0.00,1.31,7.06,0.07,0.09,0.08,0.08,0.00,0.00,0.13,0.98,0
'[13:15:48.887 21/01/2026]',0.24,0.27,0.14,0.15,0.00,0.00,0.19,1.60,0.93,1.01,0.63,0.51,0.00,0.00,0.40,5.12,1.42,1.20,1.15,1.26,0.00,0.00,1.61,8.64,0.60,1.11,0.83,1.21,0.00,0.00,1.31,6.89,0.06,0.09,0.08,0.08,0.00,0.00,0.13,0.99,0
'[13:15:48.904 21/01/2026]',0.24,0.27,0.14,0.15,0.00,0.00,0.19,1.61,0.94,1.03,0.66,0.51,0.00,0.00,0.42,5.14,1.36,1.20,1.10,1.22,0.00,0.00,1.56,8.60,0.60,1.11,0.83,1.21,0.00,0.00,1.31,6.74,0.06,0.08,0.08,0.08,0.00,0.00,0.13,1.00,0
'[13:15:48.919 21/01/2026]',0.24,0.25,0.14,0.15,0.00,0.00,0.18,1.60,0.96,1.06,0.68,0.53,0.00,0.00,0.44,5.17,1.31,1.21,1.05,1.19,0.00,0.00,1.50,8.54,0.60,1.12,0.83,1.22,0.00,0.00,1.32,6.61,0.07,0.09,0.08,0.08,0.00,0.00,0.13,1.02,0
'[13:15:48.937 21/01/2026]',0.24,0.25,0.16,0.15,0.00,0.00,0.20,1.60,0.99,1.07,0.72,0.54,0.00,0.00,0.48,5.20,1.24,1.23,1.00,1.17,0.00,0.00,1.43,8.48,0.60,1.14,0.82,1.24,0.00,0.00,1.30,6.59,0.07,0.09,0.08,0.08,0.00,0.00,0.14,1.03,0
'[13:15:48.954 21/01/2026]',0.25,0.27,0.17,0.16,0.00,0.00,0.21,1.58,1.01,1.09,0.75,0.57,0.00,0.00,0.51,5.25,1.19,1.27,0.97,1.17,0.00,0.00,1.37,8.42,0.59,1.16,0.82,1.25,0.00,0.00,1.29,6.63,0.08,0.09,0.09,0.09,0.00,0.00,0.14,1.05,0
'[13:15:48.970 21/01/2026]',0.28,0.28,0.19,0.18,0.00,0.00,0.22,1.56,1.03,1.11,0.76,0.60,0.00,0.00,0.55,5.29,1.16,1.29,1.01,1.16,0.00,0.00,1.29,8.37,0.57,1.17,0.78,1.26,0.00,0.00,1.25,6.67,0.08,0.10,0.09,0.09,0.00,0.00,0.14,1.06,0
'[13:15:48.987 21/01/2026]',0.30,0.31,0.21,0.20,0.00,0.00,0.24,1.58,1.05,1.09,0.78,0.64,0.00,0.00,0.59,5.35,1.13,1.36,1.05,1.20,0.00,0.00,1.21,8.31,0.55,1.15,0.74,1.23,0.00,0.00,1.21,6.72,0.08,0.10,0.09,0.10,0.00,0.00,0.14,1.08,0
'[13:15:49.004 21/01/2026]',0.31,0.33,0.21,0.22,0.00,0.00,0.23,1.59,1.04,1.08,0.77,0.68,0.00,0.00,0.61,5.40,1.13,1.43,1.09,1.23,0.00,0.00,1.14,8.26,0.53,1.14,0.69,1.21,0.00,0.00,1.14,6.77,0.08,0.11,0.09,0.10,0.00,0.00,0.14,1.09,0
'[13:15:49.031 21/01/2026]',0.32,0.34,0.21,0.21,0.00,0.00,0.22,1.60,1.04,1.05,0.76,0.69,0.00,0.00,0.63,5.44,1.12,1.50,1.14,1.27,0.00,0.00,1.07,8.20,0.54,1.10,0.65,1.17,0.00,0.00,1.08,6.80,0.08,0.10,0.09,0.10,0.00,0.00,0.14,1.11,0
'[13:15:49.065 21/01/2026]',0.31,0.35,0.20,0.21,0.00,0.00,0.22,1.61,1.03,1.04,0.74,0.70,0.00,0.00,0.65,5.48,1.17,1.57,1.19,1.31,0.00,0.00,1.10,8.16,0.57,1.07,0.61,1.13,0.00,0.00,1.03,6.84,0.08,0.10,0.09,0.10,0.00,0.00,0.14,1.13,0
'[13:15:49.099 21/01/2026]',0.30,0.35,0.20,0.20,0.00,0.00,0.21,1.60,1.02,1.08,0.73,0.71,0.00,0.00,0.66,5.52,1.23,1.65,1.24,1.36,0.00,0.00,1.18,8.14,0.60,1.04,0.59,1.09,0.00,0.00,1.07,6.84,0.08,0.10,0.09,0.10,0.00,0.00,0.13,1.14,0
'[13:15:49.134 21/01/2026]',0.30,0.35,0.20,0.20,0.00,0.00,0.21,1.58,1.00,1.12,0.71,0.71,0.00,0.00,0.67,5.51,1.30,1.72,1.28,1.40,0.00,0.00,1.25,8.27,0.63,1.00,0.63,1.04,0.00,0.00,1.13,6.80,0.08,0.10,0.09,0.10,0.00,0.00,0.13,1.14,0
'[13:15:49.168 21/01/2026]',0.30,0.35,0.19,0.19,0.00,0.00,0.20,1.57,0.99,1.15,0.71,0.71,0.00,0.00,0.67,5.50,1.35,1.79,1.32,1.44,0.00,0.00,1.31,8.40,0.67,0.96,0.67,0.99,0.00,0.00,1.18,6.76,0.08,0.11,0.09,0.10,0.00,0.00,0.13,1.14,0
'[13:15:49.202 21/01/2026]',0.29,0.35,0.18,0.19,0.00,0.00,0.20,1.57,0.98,1.17,0.70,0.72,0.00,0.00,0.67,5.48,1.41,1.84,1.35,1.48,0.00,0.00,1.38,8.55,0.69,0.93,0.71,0.95,0.00,0.00,1.23,6.70,0.07,0.11,0.09,0.10,0.00,0.00,0.12,1.16,0
'[13:15:49.237 21/01/2026]',0.29,0.37,0.18,0.19,0.00,0.00,0.19,1.73,0.97,1.19,0.70,0.73,0.00,0.00,0.67,5.33,1.45,1.90,1.38,1.51,0.00,0.00,1.45,8.66,0.72,0.91,0.74,0.91,0.00,0.00,1.26,6.76,0.07,0.10,0.08,0.09,0.00,0.00,0.12,1.16,0
'[13:15:49.270 21/01/2026]',0.30,0.38,0.17,0.19,0.00,0.00,0.18,1.81,0.96,1.18,0.70,0.74,0.00,0.00,0.67,5.11,1.49,1.95,1.41,1.54,0.00,0.00,1.51,8.81,0.75,0.90,0.77,0.88,0.00,0.00,1.30,6.91,0.07,0.10,0.08,0.09,0.00,0.00,0.12,1.19,0
'[13:15:49.302 21/01/2026]',0.30,0.38,0.17,0.19,0.00,0.00,0.17,1.87,0.95,1.17,0.70,0.76,0.00,0.00,0.66,4.90,1.53,2.00,1.43,1.57,0.00,0.00,1.57,8.95,0.77,0.90,0.80,0.88,0.00,0.00,1.33,7.05,0.07,0.10,0.07,0.09,0.00,0.00,0.12,1.21,0
'[13:15:49.335 21/01/2026]',0.31,0.39,0.18,0.18,0.00,0.00,0.17,1.94,0.94,1.16,0.70,0.78,0.00,0.00,0.66,4.70,1.56,2.04,1.45,1.59,0.00,0.00,1.62,9.08,0.79,0.90,0.81,0.91,0.00,0.00,1.35,7.19,0.07,0.10,0.07,0.08,0.00,0.00,0.12,1.23,0
'[13:15:49.370 21/01/2026]',0.29,0.38,0.17,0.17,0.00,0.00,0.16,2.08,0.91,1.16,0.70,0.80,0.00,0.00,0.66,4.38,1.57,2.08,1.46,1.62,0.00,0.00,1.67,9.07,0.80,0.90,0.82,0.93,0.00,0.00,1.36,7.24,0.07,0.09,0.07,0.08,0.00,0.00,0.12,1.21,0
'[13:15:49.404 21/01/2026]',0.28,0.36,0.19,0.17,0.00,0.00,0.16,2.05,0.91,1.18,0.74,0.81,0.00,0.00,0.67,4.20,1.57,2.11,1.48,1.65,0.00,0.00,1.71,9.00,0.80,0.90,0.81,0.94,0.00,0.00,1.37,7.20,0.06,0.09,0.07,0.08,0.00,0.00,0.12,1.17,0
'[13:15:49.437 21/01/2026]',0.29,0.36,0.19,0.18,0.00,0.00,0.15,1.96,0.94,1.21,0.78,0.82,0.00,0.00,0.68,4.31,1.57,2.12,1.49,1.67,0.00,0.00,1.74,9.29,0.79,0.88,0.81,0.93,0.00,0.00,1.36,7.13,0.06,0.09,0.07,0.08,0.00,0.00,0.12,1.16,0
'[13:15:49.470 21/01/2026]',0.29,0.36,0.19,0.18,0.00,0.00,0.14,1.94,0.97,1.24,0.82,0.81,0.00,0.00,0.69,4.34,1.57,2.13,1.50,1.69,0.00,0.00,1.77,9.69,0.78,0.90,0.80,0.93,0.00,0.00,1.36,7.09,0.06,0.09,0.07,0.08,0.00,0.00,0.12,1.15,0
'[13:15:49.504 21/01/2026]',0.30,0.36,0.19,0.18,0.00,0.00,0.13,1.91,1.00,1.28,0.86,0.82,0.00,0.00,0.69,4.35,1.56,2.13,1.50,1.71,0.00,0.00,1.79,10.07,0.76,0.92,0.81,0.93,0.00,0.00,1.35,7.07,0.06,0.08,0.07,0.09,0.00,0.00,0.13,1.12,0
'[13:15:49.539 21/01/2026]',0.31,0.36,0.21,0.17,0.00,0.00,0.13,1.89,1.01,1.30,0.88,0.85,0.00,0.00,0.69,4.37,1.55,2.13,1.50,1.73,0.00,0.00,1.80,10.41,0.76,0.94,0.82,0.93,0.00,0.00,1.35,7.05,0.06,0.08,0.07,0.09,0.00,0.00,0.13,1.10,0
'[13:15:49.575 21/01/2026]',0.31,0.37,0.21,0.18,0.00,0.00,0.13,1.98,1.02,1.32,0.90,0.87,0.00,0.00,0.69,4.46,1.53,2.13,1.49,1.74,0.00,0.00,1.81,10.63,0.75,0.97,0.84,0.95,0.00,0.00,1.35,7.04,0.06,0.07,0.07,0.09,0.00,0.00,0.13,1.10,0
'[13:15:49.622 21/01/2026]',0.31,0.37,0.21,0.18,0.00,0.00,0.13,2.12,1.03,1.34,0.90,0.89,0.00,0.00,0.68,4.60,1.51,2.13,1.48,1.76,0.00,0.00,1.82,10.75,0.75,0.99,0.86,0.97,0.00,0.00,1.35,7.12,0.06,0.07,0.07,0.09,0.00,0.00,0.13,1.03,0
'[13:15:49.660 21/01/2026]',0.32,0.37,0.21,0.18,0.00,0.00,0.14,2.23,1.03,1.34,0.89,0.89,0.00,0.00,0.65,4.82,1.49,2.13,1.47,1.77,0.00,0.00,1.82,10.63,0.74,1.01,0.87,0.99,0.00,0.00,1.34,7.37,0.06,0.07,0.07,0.09,0.00,0.00,0.12,1.00,0
'[13:15:49.696 21/01/2026]',0.32,0.36,0.21,0.18,0.00,0.00,0.14,2.18,1.01,1.34,0.87,0.88,0.00,0.00,0.62,4.91,1.48,2.14,1.46,1.79,0.00,0.00,1.81,10.51,0.72,1.01,0.87,0.99,0.00,0.00,1.32,7.68,0.06,0.07,0.08,0.09,0.00,0.00,0.12,1.02,0
'[13:15:49.731 21/01/2026]',0.34,0.36,0.24,0.18,0.00,0.00,0.16,2.05,0.99,1.33,0.85,0.86,0.00,0.00,0.59,5.15,1.48,2.14,1.50,1.81,0.00,0.00,1.80,10.33,0.69,1.00,0.85,0.98,0.00,0.00,1.28,7.91,0.07,0.07,0.08,0.09,0.00,0.00,0.11,1.00,0
'[13:15:49.768 21/01/2026]',0.35,0.37,0.25,0.21,0.00,0.00,0.16,2.08,0.97,1.34,0.84,0.85,0.00,0.00,0.56,5.66,1.48,2.17,1.54,1.84,0.00,0.00,1.78,10.22,0.65,0.99,0.82,0.94,0.00,0.00,1.24,8.00,0.07,0.07,0.08,0.09,0.00,0.00,0.10,1.03,0
'[13:15:49.806 21/01/2026]',0.36,0.38,0.25,0.22,0.00,0.00,0.16,2.13,0.95,1.35,0.83,0.85,0.00,0.00,0.55,6.14,1.50,2.19,1.57,1.86,0.00,0.00,1.78,10.11,0.63,0.98,0.80,0.89,0.00,0.00,1.20,8.09,0.07,0.07,0.08,0.09,0.00,0.00,0.10,1.06,0
'[13:15:49.843 21/01/2026]',0.36,0.39,0.25,0.23,0.00,0.00,0.16,2.16,0.93,1.35,0.84,0.86,0.00,0.00,0.54,6.61,1.51,2.20,1.58,1.89,0.00,0.00,1.77,10.02,0.61,0.96,0.79,0.84,0.00,0.00,1.17,8.20,0.07,0.07,0.09,0.09,0.00,0.00,0.11,1.07,0
'[13:15:49.879 21/01/2026]',0.36,0.41,0.24,0.24,0.00,0.00,0.15,2.23,0.92,1.34,0.85,0.88,0.00,0.00,0.54,7.11,1.53,2.21,1.59,1.93,0.00,0.00,1.77,9.88,0.59,0.93,0.78,0.81,0.00,0.00,1.14,8.31,0.07,0.08,0.09,0.10,0.00,0.00,0.11,1.09,0
'[13:15:49.919 21/01/2026]',0.36,0.43,0.24,0.24,0.00,0.00,0.15,2.23,0.91,1.33,0.86,0.89,0.00,0.00,0.53,7.62,1.55,2.24,1.60,1.95,0.00,0.00,1.77,9.78,0.58,0.90,0.78,0.77,0.00,0.00,1.12,8.38,0.08,0.07,0.09,0.10,0.00,0.00,0.12,1.07,0
'[13:15:49.959 21/01/2026]',0.35,0.42,0.23,0.24,0.00,0.00,0.15,2.15,0.90,1.29,0.87,0.89,0.00,0.00,0.52,8.18,1.57,2.25,1.62,1.98,0.00,0.00,1.77,10.00,0.57,0.91,0.78,0.74,0.00,0.00,1.11,8.37,0.08,0.08,0.09,0.10,0.00,0.00,0.12,1.09,0
'[13:15:49.998 21/01/2026]',0.35,0.41,0.24,0.24,0.00,0.00,0.15,2.11,0.88,1.27,0.87,0.89,0.00,0.00,0.50,8.74,1.58,2.24,1.64,1.99,0.00,0.00,1.76,10.23,0.60,0.93,0.79,0.72,0.00,0.00,1.11,8.32,0.08,0.08,0.10,0.10,0.00,0.00,0.13,1.12,0
'[13:15:50.037 21/01/2026]',0.35,0.40,0.24,0.23,0.00,0.00,0.14,2.08,0.86,1.24,0.86,0.87,0.00,0.00,0.47,9.28,1.60,2.22,1.67,2.00,0.00,0.00,1.76,10.43,0.62,0.94,0.80,0.71,0.00,0.00,1.11,8.30,0.08,0.08,0.10,0.10,0.00,0.00,0.14,1.13,0
'[13:15:50.063 21/01/2026]',0.37,0.40,0.26,0.22,0.00,0.00,0.17,2.06,0.81,1.23,0.83,0.85,0.00,0.00,0.53,9.80,1.61,2.18,1.70,2.00,0.00,0.00,1.75,10.59,0.62,0.95,0.80,0.71,0.00,0.00,1.10,8.27,0.09,0.09,0.10,0.10,0.00,0.00,0.14,1.17,0
'[13:15:50.069 21/01/2026]',0.35,0.42,0.25,0.25,0.00,0.00,0.18,2.13,0.78,1.24,0.83,0.85,0.00,0.00,0.56,10.36,1.60,2.14,1.71,2.00,0.00,0.00,1.72,10.67,0.60,0.94,0.80,0.71,0.00,0.00,1.10,8.18,0.09,0.09,0.11,0.11,0.00,0.00,0.15,1.18,0
'[13:15:50.088 21/01/2026]',0.33,0.42,0.24,0.25,0.00,0.00,0.18,2.09,0.77,1.28,0.83,0.85,0.00,0.00,0.57,10.96,1.60,2.18,1.73,1.99,0.00,0.00,1.67,10.63,0.62,0.90,0.78,0.71,0.00,0.00,1.11,7.99,0.10,0.09,0.11,0.12,0.00,0.00,0.16,1.17,0
'[13:15:50.104 21/01/2026]',0.33,0.42,0.25,0.26,0.00,0.00,0.18,2.04,0.78,1.34,0.87,0.88,0.00,0.00,0.59,11.53,1.60,2.24,1.76,1.98,0.00,0.00,1.63,10.54,0.62,0.88,0.76,0.71,0.00,0.00,1.11,7.80,0.10,0.09,0.12,0.12,0.00,0.00,0.16,1.21,0
'[13:15:50.121 21/01/2026]',0.32,0.39,0.24,0.26,0.00,0.00,0.18,1.96,0.80,1.41,0.92,0.94,0.00,0.00,0.63,12.09,1.60,2.28,1.77,1.99,0.00,0.00,1.58,10.60,0.62,0.89,0.73,0.70,0.00,0.00,1.10,7.69,0.10,0.09,0.11,0.12,0.00,0.00,0.16,1.23,0
'[13:15:50.137 21/01/2026]',0.31,0.38,0.24,0.25,0.00,0.00,0.17,1.92,0.81,1.48,0.95,1.00,0.00,0.00,0.66,12.62,1.59,2.31,1.79,1.99,0.00,0.00,1.52,10.65,0.62,0.90,0.70,0.70,0.00,0.00,1.09,7.63,0.10,0.10,0.11,0.12,0.00,0.00,0.16,1.25,0
'[13:15:50.154 21/01/2026]',0.30,0.36,0.23,0.24,0.00,0.00,0.17,1.97,0.82,1.54,0.99,1.05,0.00,0.00,0.70,13.11,1.58,2.34,1.80,1.99,0.00,0.00,1.47,10.60,0.63,0.92,0.68,0.69,0.00,0.00,1.08,7.59,0.10,0.10,0.11,0.12,0.00,0.00,0.17,1.24,0
'[13:15:50.171 21/01/2026]',0.29,0.37,0.22,0.24,0.00,0.00,0.17,1.96,0.83,1.58,1.02,1.10,0.00,0.00,0.72,13.42,1.58,2.34,1.81,1.99,0.00,0.00,1.43,10.39,0.64,0.93,0.68,0.68,0.00,0.00,1.07,7.52,0.10,0.11,0.11,0.12,0.00,0.00,0.18,1.21,0
'[13:15:50.188 21/01/2026]',0.28,0.38,0.21,0.25,0.00,0.00,0.18,1.95,0.84,1.63,1.05,1.13,0.00,0.00,0.75,13.70,1.57,2.35,1.82,1.99,0.00,0.00,1.39,10.19,0.65,0.94,0.69,0.67,0.00,0.00,1.05,7.46,0.11,0.11,0.11,0.12,0.00,0.00,0.18,1.19,0
'[13:15:50.204 21/01/2026]',0.29,0.39,0.22,0.25,0.00,0.00,0.17,1.95,0.82,1.67,1.06,1.17,0.00,0.00,0.76,13.97,1.55,2.35,1.83,2.00,0.00,0.00,1.38,10.01,0.64,0.95,0.68,0.66,0.00,0.00,1.03,7.40,0.11,0.11,0.12,0.12,0.00,0.00,0.18,1.17,0
'[13:15:50.221 21/01/2026]',0.29,0.38,0.21,0.25,0.00,0.00,0.17,1.84,0.81,1.66,1.06,1.17,0.00,0.00,0.76,14.10,1.52,2.34,1.82,1.99,0.00,0.00,1.40,9.78,0.62,0.97,0.67,0.64,0.00,0.00,1.00,7.27,0.11,0.11,0.12,0.13,0.00,0.00,0.19,1.23,0
'[13:15:50.237 21/01/2026]',0.29,0.38,0.21,0.24,0.00,0.00,0.17,1.84,0.79,1.64,1.07,1.16,0.00,0.00,0.77,14.08,1.50,2.31,1.81,1.98,0.00,0.00,1.42,9.41,0.60,0.99,0.65,0.63,0.00,0.00,0.97,7.02,0.12,0.12,0.13,0.12,0.00,0.00,0.20,1.23,0
'[13:15:50.254 21/01/2026]',0.30,0.38,0.21,0.23,0.00,0.00,0.16,1.84,0.77,1.62,1.07,1.15,0.00,0.00,0.77,14.05,1.47,2.29,1.80,1.96,0.00,0.00,1.44,9.07,0.58,1.01,0.64,0.62,0.00,0.00,0.94,6.79,0.13,0.12,0.13,0.13,0.00,0.00,0.21,1.24,0
'[13:15:50.271 21/01/2026]',0.29,0.38,0.21,0.22,0.00,0.00,0.16,1.84,0.75,1.60,1.07,1.14,0.00,0.00,0.78,14.03,1.44,2.27,1.79,1.95,0.00,0.00,1.46,8.75,0.56,1.02,0.63,0.62,0.00,0.00,0.90,6.57,0.13,0.13,0.13,0.14,0.00,0.00,0.21,1.24,0
'[13:15:50.288 21/01/2026]',0.29,0.36,0.21,0.21,0.00,0.00,0.16,1.80,0.73,1.56,1.08,1.13,0.00,0.00,0.79,13.92,1.42,2.24,1.77,1.93,0.00,0.00,1.49,8.38,0.55,1.02,0.61,0.61,0.00,0.00,0.87,6.30,0.13,0.13,0.13,0.14,0.00,0.00,0.21,1.24,0
'[13:15:50.304 21/01/2026]',0.29,0.35,0.20,0.20,0.00,0.00,0.16,1.77,0.72,1.52,1.08,1.12,0.00,0.00,0.80,13.82,1.39,2.21,1.76,1.92,0.00,0.00,1.51,8.03,0.53,1.03,0.60,0.61,0.00,0.00,0.83,6.05,0.13,0.13,0.13,0.14,0.00,0.00,0.21,1.24,0
'[13:15:50.321 21/01/2026]',0.29,0.34,0.21,0.19,0.00,0.00,0.16,1.73,0.71,1.48,1.09,1.12,0.00,0.00,0.82,13.73,1.37,2.18,1.75,1.90,0.00,0.00,1.54,7.70,0.53,1.03,0.59,0.61,0.00,0.00,0.79,5.82,0.13,0.13,0.14,0.14,0.00,0.00,0.21,1.24,0
'[13:15:50.338 21/01/2026]',0.29,0.32,0.21,0.18,0.00,0.00,0.16,1.70,0.70,1.45,1.10,1.11,0.00,0.00,0.83,13.63,1.34,2.15,1.74,1.88,0.00,0.00,1.56,7.38,0.55,1.04,0.61,0.61,0.00,0.00,0.76,5.63,0.13,0.13,0.14,0.14,0.00,0.00,0.21,1.24,0
'[13:15:50.355 21/01/2026]',0.29,0.30,0.21,0.17,0.00,0.00,0.16,1.68,0.69,1.43,1.11,1.11,0.00,0.00,0.84,13.53,1.32,2.13,1.73,1.87,0.00,0.00,1.59,7.08,0.57,1.04,0.62,0.61,0.00,0.00,0.73,5.45,0.13,0.13,0.14,0.14,0.00,0.00,0.22,1.23,0
'[13:15:50.371 21/01/2026]',0.29,0.29,0.21,0.17,0.00,0.00,0.15,1.65,0.68,1.40,1.12,1.11,0.00,0.00,0.87,13.44,1.30,2.11,1.71,1.85,0.00,0.00,1.62,7.18,0.59,1.04,0.64,0.64,0.00,0.00,0.69,5.28,0.13,0.13,0.14,0.14,0.00,0.00,0.22,1.23,0
'[13:15:50.387 21/01/2026]',0.29,0.27,0.22,0.16,0.00,0.00,0.14,1.60,0.68,1.37,1.14,1.11,0.00,0.00,0.88,13.34,1.28,2.09,1.70,1.83,0.00,0.00,1.65,7.27,0.61,1.05,0.66,0.66,0.00,0.00,0.70,5.15,0.13,0.14,0.14,0.15,0.00,0.00,0.22,1.22,0
'[13:15:50.404 21/01/2026]',0.30,0.26,0.22,0.16,0.00,0.00,0.14,1.54,0.68,1.34,1.15,1.10,0.00,0.00,0.89,13.21,1.29,2.05,1.69,1.82,0.00,0.00,1.67,7.37,0.63,1.06,0.68,0.70,0.00,0.00,0.74,5.13,0.13,0.13,0.14,0.15,0.00,0.00,0.22,1.22,0
'[13:15:50.421 21/01/2026]',0.29,0.26,0.22,0.15,0.00,0.00,0.13,1.48,0.68,1.31,1.17,1.09,0.00,0.00,0.90,13.10,1.32,2.02,1.67,1.82,0.00,0.00,1.70,7.46,0.64,1.07,0.69,0.73,0.00,0.00,0.78,5.18,0.13,0.13,0.14,0.14,0.00,0.00,0.22,1.21,0
'[13:15:50.438 21/01/2026]',0.29,0.26,0.21,0.15,0.00,0.00,0.13,1.42,0.68,1.27,1.20,1.09,0.00,0.00,0.90,12.96,1.34,1.98,1.65,1.81,0.00,0.00,1.71,7.55,0.65,1.08,0.70,0.77,0.00,0.00,0.82,5.20,0.13,0.13,0.14,0.14,0.00,0.00,0.23,1.22,0
'[13:15:50.455 21/01/2026]',0.29,0.26,0.21,0.15,0.00,0.00,0.12,1.36,0.69,1.26,1.22,1.09,0.00,0.00,0.91,12.84,1.37,1.94,1.62,1.80,0.00,0.00,1.73,7.64,0.66,1.11,0.71,0.81,0.00,0.00,0.86,5.19,0.13,0.13,0.14,0.15,0.00,0.00,0.23,1.20,0
'[13:15:50.482 21/01/2026]',0.29,0.25,0.21,0.15,0.00,0.00,0.12,1.30,0.69,1.24,1.24,1.09,0.00,0.00,0.92,12.72,1.39,1.90,1.59,1.79,0.00,0.00,1.74,7.72,0.67,1.14,0.72,0.84,0.00,0.00,0.91,5.19,0.12,0.13,0.14,0.15,0.00,0.00,0.22,1.19,0
'[13:15:50.488 21/01/2026]',0.29,0.25,0.21,0.15,0.00,0.00,0.13,1.24,0.69,1.23,1.26,1.09,0.00,0.00,0.93,12.67,1.42,1.86,1.57,1.78,0.00,0.00,1.76,7.73,0.68,1.16,0.73,0.88,0.00,0.00,0.95,5.15,0.12,0.12,0.13,0.14,0.00,0.00,0.21,1.20,0
'[13:15:50.505 21/01/2026]',0.29,0.25,0.21,0.15,0.00,0.00,0.13,1.19,0.69,1.21,1.28,1.09,0.00,0.00,0.94,12.63,1.44,1.82,1.55,1.76,0.00,0.00,1.77,7.75,0.69,1.19,0.74,0.92,0.00,0.00,0.99,5.10,0.11,0.12,0.13,0.13,0.00,0.00,0.21,1.21,0
'[13:15:50.521 21/01/2026]',0.29,0.24,0.21,0.15,0.00,0.00,0.14,1.13,0.69,1.20,1.29,1.09,0.00,0.00,0.94,12.58,1.46,1.79,1.52,1.75,0.00,0.00,1.78,7.81,0.70,1.21,0.75,0.95,0.00,0.00,1.03,5.06,0.11,0.11,0.12,0.13,0.00,0.00,0.20,1.22,0
'[13:15:50.538 21/01/2026]',0.29,0.24,0.21,0.15,0.00,0.00,0.14,1.08,0.69,1.19,1.31,1.09,0.00,0.00,0.95,12.54,1.48,1.75,1.50,1.74,0.00,0.00,1.79,7.87,0.71,1.23,0.76,0.98,0.00,0.00,1.07,5.02,0.10,0.11,0.12,0.12,0.00,0.00,0.20,1.23,0
