'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:02:43.606 21/01/2026]',0.13,0.24,0.12,0.18,0.00,0.00,0.19,0.18,1.59,1.80,1.03,1.22,0.00,0.00,0.56,0.65,1.93,1.19,1.34,1.06,0.00,0.00,1.49,1.28,0.79,1.02,0.64,0.77,0.00,0.00,0.70,0.62,0.05,0.06,0.03,0.03,0.00,0.00,0.05,0.04,0
'[13:02:43.625 21/01/2026]',0.13,0.23,0.12,0.19,0.00,0.00,0.19,0.19,1.58,1.79,1.02,1.19,0.00,0.00,0.55,0.64,1.93,1.22,1.34,1.08,0.00,0.00,1.53,1.31,0.79,1.05,0.64,0.78,0.00,0.00,0.69,0.62,0.05,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:43.644 21/01/2026]',0.13,0.23,0.12,0.19,0.00,0.00,0.19,0.20,1.57,1.79,1.00,1.17,0.00,0.00,0.55,0.63,1.91,1.24,1.34,1.10,0.00,0.00,1.56,1.34,0.79,1.07,0.65,0.78,0.00,0.00,0.69,0.62,0.05,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:43.664 21/01/2026]',0.12,0.23,0.12,0.20,0.00,0.00,0.19,0.20,1.56,1.78,0.99,1.14,0.00,0.00,0.55,0.62,1.90,1.25,1.33,1.12,0.00,0.00,1.59,1.36,0.78,1.09,0.65,0.78,0.00,0.00,0.68,0.62,0.05,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:43.683 21/01/2026]',0.12,0.24,0.13,0.20,0.00,0.00,0.19,0.21,1.55,1.78,0.97,1.12,0.00,0.00,0.55,0.62,1.89,1.27,1.33,1.14,0.00,0.00,1.62,1.38,0.78,1.10,0.66,0.78,0.00,0.00,0.67,0.62,0.05,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:43.703 21/01/2026]',0.12,0.24,0.13,0.20,0.00,0.00,0.20,0.21,1.54,1.77,0.96,1.09,0.00,0.00,0.54,0.61,1.88,1.28,1.32,1.15,0.00,0.00,1.64,1.39,0.77,1.11,0.66,0.79,0.00,0.00,0.67,0.63,0.05,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:43.721 21/01/2026]',0.11,0.24,0.13,0.20,0.00,0.00,0.20,0.21,1.54,1.77,0.95,1.07,0.00,0.00,0.54,0.61,1.87,1.29,1.32,1.17,0.00,0.00,1.66,1.40,0.77,1.12,0.66,0.79,0.00,0.00,0.67,0.63,0.05,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.740 21/01/2026]',0.11,0.24,0.13,0.20,0.00,0.00,0.20,0.21,1.53,1.76,0.94,1.05,0.00,0.00,0.54,0.60,1.86,1.30,1.32,1.18,0.00,0.00,1.68,1.42,0.77,1.13,0.67,0.79,0.00,0.00,0.66,0.63,0.06,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.761 21/01/2026]',0.13,0.25,0.14,0.21,0.00,0.00,0.19,0.21,1.51,1.76,0.92,1.03,0.00,0.00,0.55,0.60,1.83,1.31,1.30,1.20,0.00,0.00,1.69,1.43,0.76,1.14,0.66,0.79,0.00,0.00,0.65,0.63,0.06,0.06,0.05,0.05,0.00,0.00,0.05,0.05,0
'[13:02:43.781 21/01/2026]',0.13,0.25,0.13,0.20,0.00,0.00,0.19,0.21,1.47,1.75,0.89,1.01,0.00,0.00,0.56,0.60,1.80,1.32,1.30,1.21,0.00,0.00,1.70,1.43,0.77,1.15,0.63,0.78,0.00,0.00,0.65,0.63,0.05,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.801 21/01/2026]',0.15,0.25,0.13,0.20,0.00,0.00,0.20,0.21,1.42,1.75,0.86,0.98,0.00,0.00,0.55,0.61,1.77,1.33,1.29,1.22,0.00,0.00,1.71,1.43,0.77,1.16,0.61,0.77,0.00,0.00,0.64,0.63,0.05,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.815 21/01/2026]',0.15,0.26,0.13,0.20,0.00,0.00,0.19,0.21,1.37,1.75,0.82,0.96,0.00,0.00,0.54,0.60,1.74,1.35,1.29,1.24,0.00,0.00,1.72,1.42,0.77,1.17,0.63,0.75,0.00,0.00,0.63,0.62,0.05,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.819 21/01/2026]',0.16,0.26,0.14,0.20,0.00,0.00,0.19,0.21,1.30,1.76,0.78,0.94,0.00,0.00,0.52,0.59,1.68,1.37,1.28,1.25,0.00,0.00,1.73,1.41,0.76,1.19,0.64,0.74,0.00,0.00,0.63,0.61,0.06,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.839 21/01/2026]',0.18,0.27,0.15,0.20,0.00,0.00,0.18,0.20,1.23,1.75,0.74,0.91,0.00,0.00,0.50,0.58,1.63,1.39,1.27,1.27,0.00,0.00,1.74,1.41,0.74,1.22,0.65,0.72,0.00,0.00,0.63,0.60,0.06,0.06,0.05,0.04,0.00,0.00,0.06,0.05,0
'[13:02:43.856 21/01/2026]',0.17,0.28,0.14,0.20,0.00,0.00,0.18,0.20,1.15,1.74,0.70,0.89,0.00,0.00,0.49,0.56,1.58,1.41,1.27,1.28,0.00,0.00,1.74,1.40,0.72,1.25,0.64,0.71,0.00,0.00,0.63,0.59,0.06,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.873 21/01/2026]',0.17,0.29,0.14,0.20,0.00,0.00,0.17,0.19,1.08,1.72,0.65,0.87,0.00,0.00,0.47,0.55,1.53,1.41,1.27,1.30,0.00,0.00,1.75,1.40,0.69,1.29,0.63,0.69,0.00,0.00,0.63,0.58,0.07,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.889 21/01/2026]',0.17,0.30,0.13,0.20,0.00,0.00,0.16,0.19,1.01,1.70,0.61,0.85,0.00,0.00,0.45,0.54,1.48,1.41,1.27,1.31,0.00,0.00,1.75,1.39,0.68,1.33,0.63,0.68,0.00,0.00,0.63,0.57,0.06,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.906 21/01/2026]',0.17,0.31,0.13,0.20,0.00,0.00,0.15,0.18,0.94,1.67,0.58,0.83,0.00,0.00,0.43,0.53,1.43,1.42,1.27,1.32,0.00,0.00,1.75,1.39,0.69,1.35,0.62,0.66,0.00,0.00,0.62,0.55,0.06,0.07,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.922 21/01/2026]',0.18,0.33,0.12,0.20,0.00,0.00,0.14,0.17,0.88,1.65,0.54,0.81,0.00,0.00,0.43,0.52,1.39,1.42,1.27,1.33,0.00,0.00,1.75,1.38,0.70,1.38,0.61,0.64,0.00,0.00,0.62,0.53,0.06,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.938 21/01/2026]',0.18,0.34,0.13,0.19,0.00,0.00,0.14,0.17,0.85,1.62,0.51,0.79,0.00,0.00,0.44,0.51,1.35,1.42,1.27,1.34,0.00,0.00,1.75,1.38,0.69,1.40,0.62,0.63,0.00,0.00,0.62,0.52,0.06,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.956 21/01/2026]',0.19,0.32,0.13,0.18,0.00,0.00,0.14,0.17,0.82,1.59,0.49,0.78,0.00,0.00,0.46,0.50,1.32,1.40,1.28,1.36,0.00,0.00,1.75,1.38,0.69,1.41,0.62,0.62,0.00,0.00,0.63,0.51,0.05,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.973 21/01/2026]',0.19,0.31,0.13,0.17,0.00,0.00,0.14,0.17,0.79,1.56,0.46,0.76,0.00,0.00,0.47,0.49,1.29,1.38,1.28,1.38,0.00,0.00,1.75,1.38,0.70,1.42,0.62,0.60,0.00,0.00,0.63,0.50,0.05,0.06,0.05,0.04,0.00,0.00,0.05,0.05,0
'[13:02:43.989 21/01/2026]',0.18,0.30,0.13,0.17,0.00,0.00,0.14,0.17,0.77,1.53,0.44,0.75,0.00,0.00,0.50,0.48,1.28,1.37,1.30,1.40,0.00,0.00,1.73,1.39,0.72,1.43,0.63,0.59,0.00,0.00,0.65,0.50,0.06,0.06,0.05,0.04,0.00,0.00,0.06,0.05,0
'[13:02:44.007 21/01/2026]',0.18,0.30,0.13,0.17,0.00,0.00,0.14,0.17,0.76,1.53,0.43,0.75,0.00,0.00,0.52,0.45,1.27,1.33,1.32,1.42,0.00,0.00,1.71,1.38,0.74,1.44,0.65,0.58,0.00,0.00,0.67,0.51,0.06,0.07,0.04,0.04,0.00,0.00,0.05,0.05,0
'[13:02:44.023 21/01/2026]',0.18,0.31,0.13,0.17,0.00,0.00,0.13,0.17,0.75,1.53,0.41,0.75,0.00,0.00,0.54,0.42,1.26,1.30,1.33,1.45,0.00,0.00,1.68,1.37,0.75,1.44,0.67,0.58,0.00,0.00,0.69,0.53,0.05,0.07,0.04,0.04,0.00,0.00,0.05,0.05,0
'[13:02:44.039 21/01/2026]',0.17,0.31,0.13,0.17,0.00,0.00,0.13,0.17,0.74,1.53,0.39,0.75,0.00,0.00,0.55,0.40,1.25,1.27,1.35,1.47,0.00,0.00,1.65,1.35,0.77,1.45,0.68,0.58,0.00,0.00,0.71,0.55,0.05,0.06,0.04,0.04,0.00,0.00,0.05,0.05,0
'[13:02:44.056 21/01/2026]',0.17,0.32,0.13,0.17,0.00,0.00,0.12,0.16,0.73,1.53,0.38,0.75,0.00,0.00,0.57,0.37,1.24,1.25,1.36,1.49,0.00,0.00,1.63,1.34,0.78,1.45,0.70,0.58,0.00,0.00,0.74,0.56,0.06,0.06,0.04,0.04,0.00,0.00,0.05,0.05,0
'[13:02:44.073 21/01/2026]',0.17,0.32,0.12,0.17,0.00,0.00,0.12,0.16,0.72,1.53,0.37,0.75,0.00,0.00,0.58,0.39,1.24,1.22,1.38,1.51,0.00,0.00,1.63,1.36,0.80,1.45,0.72,0.58,0.00,0.00,0.76,0.58,0.06,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.090 21/01/2026]',0.17,0.33,0.12,0.17,0.00,0.00,0.12,0.16,0.72,1.53,0.36,0.75,0.00,0.00,0.59,0.40,1.23,1.22,1.39,1.52,0.00,0.00,1.65,1.39,0.81,1.45,0.73,0.58,0.00,0.00,0.78,0.59,0.06,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.106 21/01/2026]',0.17,0.33,0.12,0.17,0.00,0.00,0.12,0.15,0.71,1.53,0.34,0.74,0.00,0.00,0.60,0.41,1.22,1.26,1.40,1.54,0.00,0.00,1.67,1.43,0.83,1.46,0.74,0.59,0.00,0.00,0.80,0.60,0.06,0.06,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.123 21/01/2026]',0.16,0.33,0.12,0.18,0.00,0.00,0.12,0.15,0.71,1.53,0.33,0.74,0.00,0.00,0.61,0.42,1.21,1.29,1.41,1.55,0.00,0.00,1.69,1.46,0.84,1.46,0.76,0.59,0.00,0.00,0.82,0.62,0.06,0.07,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.139 21/01/2026]',0.16,0.34,0.12,0.18,0.00,0.00,0.12,0.15,0.71,1.53,0.32,0.73,0.00,0.00,0.62,0.43,1.20,1.32,1.41,1.57,0.00,0.00,1.72,1.49,0.85,1.46,0.77,0.60,0.00,0.00,0.84,0.65,0.06,0.07,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.156 21/01/2026]',0.16,0.35,0.12,0.19,0.00,0.00,0.12,0.15,0.71,1.53,0.31,0.72,0.00,0.00,0.63,0.43,1.19,1.35,1.42,1.58,0.00,0.00,1.75,1.53,0.86,1.46,0.77,0.60,0.00,0.00,0.86,0.67,0.06,0.07,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.173 21/01/2026]',0.15,0.35,0.11,0.19,0.00,0.00,0.12,0.15,0.71,1.52,0.31,0.71,0.00,0.00,0.65,0.43,1.21,1.39,1.41,1.61,0.00,0.00,1.78,1.57,0.87,1.45,0.78,0.60,0.00,0.00,0.88,0.70,0.06,0.07,0.04,0.05,0.00,0.00,0.05,0.04,0
'[13:02:44.189 21/01/2026]',0.14,0.36,0.11,0.19,0.00,0.00,0.12,0.15,0.71,1.50,0.30,0.70,0.00,0.00,0.67,0.45,1.22,1.42,1.41,1.63,0.00,0.00,1.81,1.61,0.87,1.44,0.79,0.60,0.00,0.00,0.90,0.71,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.207 21/01/2026]',0.14,0.36,0.11,0.19,0.00,0.00,0.12,0.14,0.71,1.49,0.30,0.68,0.00,0.00,0.68,0.45,1.24,1.46,1.41,1.65,0.00,0.00,1.83,1.65,0.87,1.43,0.80,0.60,0.00,0.00,0.91,0.73,0.05,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.223 21/01/2026]',0.13,0.37,0.10,0.19,0.00,0.00,0.11,0.14,0.72,1.47,0.30,0.66,0.00,0.00,0.71,0.46,1.24,1.49,1.40,1.67,0.00,0.00,1.86,1.69,0.87,1.42,0.81,0.60,0.00,0.00,0.92,0.74,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.240 21/01/2026]',0.13,0.37,0.10,0.18,0.00,0.00,0.11,0.14,0.74,1.46,0.31,0.65,0.00,0.00,0.73,0.48,1.25,1.53,1.39,1.69,0.00,0.00,1.89,1.73,0.88,1.40,0.82,0.60,0.00,0.00,0.93,0.74,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.256 21/01/2026]',0.13,0.37,0.11,0.18,0.00,0.00,0.11,0.13,0.74,1.46,0.31,0.64,0.00,0.00,0.75,0.50,1.26,1.57,1.38,1.71,0.00,0.00,1.91,1.76,0.87,1.38,0.83,0.61,0.00,0.00,0.93,0.75,0.06,0.08,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.273 21/01/2026]',0.13,0.37,0.11,0.17,0.00,0.00,0.10,0.13,0.75,1.45,0.32,0.62,0.00,0.00,0.77,0.51,1.26,1.60,1.37,1.73,0.00,0.00,1.93,1.80,0.86,1.36,0.84,0.61,0.00,0.00,0.94,0.75,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.289 21/01/2026]',0.12,0.37,0.12,0.16,0.00,0.00,0.10,0.12,0.76,1.44,0.34,0.61,0.00,0.00,0.80,0.52,1.27,1.63,1.35,1.74,0.00,0.00,1.94,1.83,0.85,1.34,0.84,0.61,0.00,0.00,0.94,0.76,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.308 21/01/2026]',0.12,0.36,0.13,0.16,0.00,0.00,0.11,0.13,0.77,1.42,0.36,0.60,0.00,0.00,0.83,0.54,1.28,1.66,1.33,1.75,0.00,0.00,1.95,1.85,0.85,1.32,0.85,0.59,0.00,0.00,0.95,0.76,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.322 21/01/2026]',0.12,0.35,0.12,0.17,0.00,0.00,0.11,0.14,0.78,1.41,0.39,0.59,0.00,0.00,0.84,0.56,1.29,1.69,1.30,1.75,0.00,0.00,1.95,1.86,0.84,1.30,0.85,0.58,0.00,0.00,0.95,0.77,0.06,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.339 21/01/2026]',0.11,0.34,0.12,0.17,0.00,0.00,0.10,0.13,0.79,1.40,0.41,0.59,0.00,0.00,0.85,0.57,1.30,1.71,1.27,1.74,0.00,0.00,1.95,1.87,0.83,1.27,0.85,0.56,0.00,0.00,0.96,0.77,0.06,0.07,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.355 21/01/2026]',0.11,0.34,0.11,0.16,0.00,0.00,0.10,0.13,0.80,1.38,0.43,0.60,0.00,0.00,0.86,0.58,1.30,1.73,1.25,1.73,0.00,0.00,1.95,1.88,0.82,1.26,0.86,0.54,0.00,0.00,0.97,0.78,0.06,0.07,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.372 21/01/2026]',0.11,0.33,0.11,0.16,0.00,0.00,0.10,0.13,0.81,1.37,0.45,0.60,0.00,0.00,0.87,0.59,1.31,1.75,1.22,1.72,0.00,0.00,1.95,1.89,0.81,1.24,0.85,0.52,0.00,0.00,0.98,0.78,0.05,0.07,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.389 21/01/2026]',0.11,0.33,0.10,0.16,0.00,0.00,0.10,0.12,0.82,1.36,0.46,0.61,0.00,0.00,0.88,0.59,1.32,1.76,1.19,1.71,0.00,0.00,1.94,1.89,0.80,1.22,0.85,0.51,0.00,0.00,0.99,0.80,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.406 21/01/2026]',0.10,0.32,0.09,0.15,0.00,0.00,0.10,0.12,0.83,1.35,0.48,0.61,0.00,0.00,0.89,0.60,1.32,1.78,1.17,1.70,0.00,0.00,1.94,1.89,0.79,1.21,0.85,0.49,0.00,0.00,1.00,0.81,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.423 21/01/2026]',0.10,0.32,0.09,0.15,0.00,0.00,0.10,0.12,0.83,1.34,0.49,0.62,0.00,0.00,0.88,0.61,1.33,1.79,1.14,1.68,0.00,0.00,1.93,1.89,0.78,1.20,0.84,0.48,0.00,0.00,1.02,0.82,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.439 21/01/2026]',0.10,0.31,0.09,0.15,0.00,0.00,0.10,0.12,0.83,1.33,0.50,0.63,0.00,0.00,0.88,0.60,1.33,1.80,1.12,1.67,0.00,0.00,1.90,1.88,0.76,1.19,0.83,0.50,0.00,0.00,1.04,0.84,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.456 21/01/2026]',0.10,0.31,0.09,0.14,0.00,0.00,0.10,0.12,0.84,1.33,0.51,0.63,0.00,0.00,0.87,0.59,1.33,1.80,1.10,1.65,0.00,0.00,1.88,1.86,0.75,1.19,0.82,0.52,0.00,0.00,1.07,0.86,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.473 21/01/2026]',0.10,0.31,0.09,0.14,0.00,0.00,0.09,0.11,0.84,1.33,0.52,0.64,0.00,0.00,0.86,0.58,1.33,1.81,1.08,1.64,0.00,0.00,1.86,1.85,0.74,1.18,0.81,0.54,0.00,0.00,1.09,0.89,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.490 21/01/2026]',0.10,0.30,0.09,0.14,0.00,0.00,0.09,0.11,0.84,1.32,0.52,0.65,0.00,0.00,0.85,0.57,1.33,1.81,1.06,1.62,0.00,0.00,1.85,1.84,0.73,1.18,0.80,0.56,0.00,0.00,1.11,0.91,0.05,0.06,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.506 21/01/2026]',0.10,0.30,0.09,0.14,0.00,0.00,0.09,0.11,0.84,1.32,0.53,0.65,0.00,0.00,0.85,0.56,1.34,1.81,1.06,1.61,0.00,0.00,1.83,1.82,0.73,1.17,0.79,0.57,0.00,0.00,1.13,0.93,0.05,0.06,0.03,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.523 21/01/2026]',0.10,0.30,0.09,0.13,0.00,0.00,0.09,0.11,0.84,1.31,0.54,0.65,0.00,0.00,0.85,0.55,1.34,1.80,1.07,1.59,0.00,0.00,1.82,1.81,0.72,1.15,0.78,0.59,0.00,0.00,1.15,0.95,0.05,0.06,0.03,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.539 21/01/2026]',0.10,0.30,0.09,0.13,0.00,0.00,0.10,0.10,0.84,1.31,0.55,0.65,0.00,0.00,0.84,0.54,1.35,1.79,1.09,1.58,0.00,0.00,1.81,1.80,0.71,1.14,0.78,0.60,0.00,0.00,1.16,0.96,0.05,0.06,0.03,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.555 21/01/2026]',0.09,0.29,0.09,0.13,0.00,0.00,0.10,0.10,0.84,1.28,0.56,0.65,0.00,0.00,0.84,0.53,1.35,1.78,1.10,1.57,0.00,0.00,1.79,1.79,0.72,1.11,0.79,0.61,0.00,0.00,1.18,0.98,0.05,0.06,0.04,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.572 21/01/2026]',0.10,0.27,0.09,0.12,0.00,0.00,0.10,0.10,0.83,1.26,0.56,0.65,0.00,0.00,0.85,0.53,1.37,1.76,1.12,1.56,0.00,0.00,1.79,1.78,0.72,1.08,0.80,0.61,0.00,0.00,1.19,1.00,0.05,0.07,0.04,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.589 21/01/2026]',0.10,0.27,0.08,0.12,0.00,0.00,0.10,0.10,0.82,1.23,0.56,0.65,0.00,0.00,0.86,0.53,1.38,1.76,1.14,1.56,0.00,0.00,1.79,1.78,0.72,1.05,0.81,0.62,0.00,0.00,1.21,1.01,0.05,0.07,0.04,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.605 21/01/2026]',0.10,0.27,0.08,0.12,0.00,0.00,0.10,0.10,0.81,1.21,0.56,0.64,0.00,0.00,0.87,0.54,1.39,1.76,1.16,1.56,0.00,0.00,1.79,1.79,0.72,1.02,0.81,0.63,0.00,0.00,1.22,1.02,0.05,0.07,0.04,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.622 21/01/2026]',0.10,0.26,0.08,0.12,0.00,0.00,0.10,0.11,0.81,1.19,0.56,0.64,0.00,0.00,0.88,0.54,1.40,1.76,1.18,1.56,0.00,0.00,1.79,1.79,0.72,0.99,0.82,0.63,0.00,0.00,1.23,1.04,0.05,0.08,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.638 21/01/2026]',0.11,0.26,0.08,0.11,0.00,0.00,0.11,0.11,0.79,1.17,0.56,0.63,0.00,0.00,0.89,0.55,1.42,1.76,1.19,1.56,0.00,0.00,1.80,1.79,0.71,0.97,0.83,0.64,0.00,0.00,1.25,1.05,0.06,0.08,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.656 21/01/2026]',0.12,0.28,0.08,0.12,0.00,0.00,0.12,0.11,0.78,1.12,0.56,0.62,0.00,0.00,0.92,0.56,1.44,1.80,1.22,1.57,0.00,0.00,1.80,1.80,0.71,0.95,0.84,0.64,0.00,0.00,1.28,1.06,0.05,0.08,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.672 21/01/2026]',0.13,0.31,0.08,0.12,0.00,0.00,0.12,0.12,0.76,1.07,0.55,0.61,0.00,0.00,0.95,0.58,1.47,1.85,1.24,1.59,0.00,0.00,1.80,1.82,0.71,0.96,0.84,0.65,0.00,0.00,1.31,1.09,0.05,0.08,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.689 21/01/2026]',0.14,0.33,0.08,0.13,0.00,0.00,0.13,0.13,0.75,1.04,0.55,0.62,0.00,0.00,0.97,0.60,1.49,1.89,1.26,1.60,0.00,0.00,1.80,1.83,0.71,0.96,0.85,0.66,0.00,0.00,1.34,1.11,0.05,0.08,0.04,0.04,0.00,0.00,0.04,0.04,0
'[13:02:44.706 21/01/2026]',0.14,0.35,0.08,0.14,0.00,0.00,0.13,0.13,0.75,1.06,0.55,0.64,0.00,0.00,0.99,0.62,1.51,1.93,1.27,1.62,0.00,0.00,1.80,1.85,0.71,0.97,0.86,0.67,0.00,0.00,1.37,1.13,0.05,0.07,0.04,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.722 21/01/2026]',0.14,0.36,0.09,0.14,0.00,0.00,0.14,0.13,0.73,1.09,0.53,0.65,0.00,0.00,1.04,0.63,1.52,1.98,1.28,1.64,0.00,0.00,1.78,1.87,0.71,0.99,0.85,0.69,0.00,0.00,1.38,1.16,0.05,0.07,0.04,0.03,0.00,0.00,0.04,0.04,0
'[13:02:44.739 21/01/2026]',0.15,0.37,0.10,0.15,0.00,0.00,0.16,0.13,0.72,1.11,0.52,0.66,0.00,0.00,1.08,0.65,1.53,2.03,1.29,1.65,0.00,0.00,1.75,1.87,0.71,1.02,0.84,0.70,0.00,0.00,1.40,1.19,0.05,0.07,0.04,0.03,0.00,0.00,0.05,0.04,0
'[13:02:44.755 21/01/2026]',0.16,0.37,0.10,0.15,0.00,0.00,0.17,0.14,0.71,1.12,0.51,0.68,0.00,0.00,1.10,0.67,1.54,2.07,1.30,1.66,0.00,0.00,1.70,1.88,0.70,1.04,0.83,0.71,0.00,0.00,1.40,1.21,0.05,0.07,0.04,0.03,0.00,0.00,0.05,0.04,0
'[13:02:44.772 21/01/2026]',0.16,0.35,0.11,0.15,0.00,0.00,0.17,0.14,0.69,1.14,0.50,0.69,0.00,0.00,1.12,0.69,1.55,2.08,1.31,1.65,0.00,0.00,1.65,1.87,0.70,1.04,0.82,0.71,0.00,0.00,1.41,1.22,0.05,0.07,0.04,0.03,0.00,0.00,0.05,0.04,0
'[13:02:44.789 21/01/2026]',0.16,0.34,0.10,0.15,0.00,0.00,0.19,0.15,0.67,1.16,0.48,0.70,0.00,0.00,1.13,0.70,1.56,2.09,1.31,1.64,0.00,0.00,1.59,1.85,0.70,1.03,0.81,0.70,0.00,0.00,1.40,1.23,0.05,0.08,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.811 21/01/2026]',0.15,0.33,0.10,0.14,0.00,0.00,0.20,0.15,0.65,1.15,0.46,0.70,0.00,0.00,1.15,0.70,1.56,2.07,1.32,1.62,0.00,0.00,1.53,1.83,0.70,1.00,0.80,0.68,0.00,0.00,1.39,1.23,0.05,0.08,0.04,0.04,0.00,0.00,0.05,0.04,0
'[13:02:44.827 21/01/2026]',0.15,0.32,0.10,0.14,0.00,0.00,0.21,0.16,0.62,1.15,0.44,0.70,0.00,0.00,1.16,0.70,1.56,2.06,1.33,1.60,0.00,0.00,1.48,1.81,0.70,0.98,0.78,0.66,0.00,0.00,1.38,1.23,0.05,0.08,0.04,0.04,0.00,0.00,0.06,0.04,0
'[13:02:44.843 21/01/2026]',0.15,0.30,0.10,0.13,0.00,0.00,0.22,0.16,0.60,1.14,0.42,0.70,0.00,0.00,1.17,0.71,1.56,2.05,1.33,1.58,0.00,0.00,1.44,1.79,0.69,0.96,0.77,0.68,0.00,0.00,1.37,1.23,0.05,0.08,0.04,0.04,0.00,0.00,0.06,0.05,0
'[13:02:44.863 21/01/2026]',0.14,0.29,0.10,0.13,0.00,0.00,0.22,0.16,0.59,1.14,0.42,0.70,0.00,0.00,1.19,0.71,1.56,2.04,1.34,1.57,0.00,0.00,1.39,1.77,0.69,0.98,0.77,0.71,0.00,0.00,1.36,1.23,0.05,0.09,0.03,0.05,0.00,0.00,0.06,0.05,0
'[13:02:44.880 21/01/2026]',0.14,0.29,0.10,0.12,0.00,0.00,0.23,0.16,0.58,1.14,0.42,0.70,0.00,0.00,1.17,0.72,1.57,2.03,1.35,1.55,0.00,0.00,1.35,1.76,0.70,1.01,0.76,0.73,0.00,0.00,1.33,1.23,0.05,0.09,0.03,0.05,0.00,0.00,0.06,0.05,0
