'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:09:11.166 20/01/2026]',3.09,0.64,0.57,0.85,0.00,0.00,0.44,1.13,13.44,2.79,2.08,5.68,0.00,0.00,1.72,4.02,34.40,6.38,5.10,12.60,0.00,0.00,6.20,15.37,11.20,2.85,3.07,6.56,0.00,0.00,2.92,10.56,0.52,0.15,0.15,0.21,0.00,0.00,0.13,0.36,0
'[13:09:11.183 20/01/2026]',3.23,0.61,0.54,0.86,0.00,0.00,0.46,1.17,13.69,2.89,2.17,5.68,0.00,0.00,1.79,4.06,35.73,6.33,5.11,12.88,0.00,0.00,6.19,15.42,11.07,2.74,3.24,7.01,0.00,0.00,2.91,11.25,0.51,0.15,0.15,0.22,0.00,0.00,0.12,0.35,0
'[13:09:11.199 20/01/2026]',3.37,0.57,0.53,0.88,0.00,0.00,0.48,1.26,13.88,3.00,2.27,5.66,0.00,0.00,1.79,4.15,37.02,6.31,5.09,13.09,0.00,0.00,6.23,15.43,11.07,2.67,3.42,7.49,0.00,0.00,2.97,11.94,0.58,0.15,0.14,0.24,0.00,0.00,0.13,0.35,0
'[13:09:11.217 20/01/2026]',3.51,0.54,0.52,1.03,0.00,0.00,0.50,1.41,14.06,3.12,2.36,5.57,0.00,0.00,1.80,4.51,38.21,6.32,5.08,13.18,0.00,0.00,6.26,15.17,11.08,2.63,3.58,7.99,0.00,0.00,3.02,12.65,0.64,0.16,0.13,0.23,0.00,0.00,0.14,0.36,0
'[13:09:11.233 20/01/2026]',3.63,0.52,0.50,1.18,0.00,0.00,0.51,1.55,14.23,3.24,2.45,5.48,0.00,0.00,1.80,4.84,39.31,6.32,5.06,13.27,0.00,0.00,6.29,14.94,11.08,2.59,3.74,8.46,0.00,0.00,3.07,13.30,0.70,0.16,0.13,0.23,0.00,0.00,0.16,0.36,0
'[13:09:11.251 20/01/2026]',3.74,0.50,0.49,1.32,0.00,0.00,0.52,1.68,14.39,3.34,2.53,5.40,0.00,0.00,1.80,5.15,40.33,6.33,5.05,13.35,0.00,0.00,6.32,14.72,11.09,2.56,3.88,8.89,0.00,0.00,3.12,13.91,0.75,0.16,0.12,0.22,0.00,0.00,0.17,0.37,0
'[13:09:11.267 20/01/2026]',4.21,0.48,0.47,1.45,0.00,0.00,0.60,1.80,14.73,3.44,2.61,5.33,0.00,0.00,1.74,5.43,41.16,6.34,5.04,13.42,0.00,0.00,6.32,14.51,11.08,2.53,4.02,9.29,0.00,0.00,3.14,14.46,0.75,0.16,0.12,0.22,0.00,0.00,0.16,0.38,0
'[13:09:11.284 20/01/2026]',4.37,0.46,0.46,1.45,0.00,0.00,0.63,1.78,14.90,3.52,2.68,5.11,0.00,0.00,1.71,5.74,42.06,6.33,5.03,13.33,0.00,0.00,6.36,14.73,11.10,2.54,4.15,9.70,0.00,0.00,3.13,15.01,0.77,0.16,0.11,0.25,0.00,0.00,0.17,0.40,0
'[13:09:11.300 20/01/2026]',4.43,0.45,0.46,1.49,0.00,0.00,0.66,1.75,15.24,3.57,2.73,5.44,0.00,0.00,1.69,6.13,42.70,6.31,5.04,13.64,0.00,0.00,6.39,15.24,10.86,2.58,4.28,9.98,0.00,0.00,3.09,15.41,0.73,0.16,0.11,0.25,0.00,0.00,0.17,0.38,0
'[13:09:11.317 20/01/2026]',4.49,0.47,0.46,1.38,0.00,0.00,0.69,1.66,15.55,3.58,2.77,5.90,0.00,0.00,1.72,6.48,43.29,6.27,5.06,14.14,0.00,0.00,6.42,15.76,10.64,2.65,4.41,10.15,0.00,0.00,3.05,15.76,0.70,0.15,0.11,0.24,0.00,0.00,0.17,0.38,0
'[13:09:11.333 20/01/2026]',4.55,0.48,0.46,1.28,0.00,0.00,0.72,1.59,15.84,3.60,2.81,6.33,0.00,0.00,1.86,6.80,43.84,6.23,5.07,14.61,0.00,0.00,6.45,16.23,10.44,2.71,4.52,10.29,0.00,0.00,3.01,16.08,0.67,0.15,0.11,0.24,0.00,0.00,0.17,0.38,0
'[13:09:11.350 20/01/2026]',4.43,0.50,0.47,1.19,0.00,0.00,0.69,1.52,16.03,3.61,2.84,6.72,0.00,0.00,2.01,7.10,44.33,6.19,5.08,15.04,0.00,0.00,6.47,16.68,10.02,2.76,4.63,10.43,0.00,0.00,2.93,16.38,0.70,0.14,0.10,0.24,0.00,0.00,0.16,0.37,0
'[13:09:11.367 20/01/2026]',4.31,0.47,0.48,1.15,0.00,0.00,0.65,1.46,16.39,3.62,2.82,7.06,0.00,0.00,2.15,7.37,44.55,6.12,5.12,15.48,0.00,0.00,6.48,17.06,9.72,2.83,4.72,10.52,0.00,0.00,2.86,16.69,0.69,0.14,0.11,0.23,0.00,0.00,0.15,0.36,0
'[13:09:11.384 20/01/2026]',4.55,0.44,0.49,1.16,0.00,0.00,0.62,1.49,16.68,3.64,2.79,7.28,0.00,0.00,2.28,7.67,44.47,6.04,5.15,15.87,0.00,0.00,6.49,17.41,9.77,2.90,4.79,10.57,0.00,0.00,2.81,17.01,0.73,0.13,0.10,0.24,0.00,0.00,0.15,0.35,0
'[13:09:11.400 20/01/2026]',4.78,0.43,0.50,1.12,0.00,0.00,0.59,1.45,16.95,3.68,2.77,7.54,0.00,0.00,2.41,8.08,44.39,5.94,5.18,16.15,0.00,0.00,6.49,17.71,9.81,2.95,4.85,10.58,0.00,0.00,2.76,17.31,0.76,0.13,0.10,0.26,0.00,0.00,0.14,0.39,0
'[13:09:11.417 20/01/2026]',4.99,0.42,0.52,1.08,0.00,0.00,0.57,1.42,17.20,3.71,2.74,7.78,0.00,0.00,2.52,8.47,44.32,5.85,5.20,16.40,0.00,0.00,6.50,17.99,9.86,2.99,4.91,10.60,0.00,0.00,2.71,17.60,0.79,0.13,0.10,0.29,0.00,0.00,0.14,0.42,0
'[13:09:11.433 20/01/2026]',5.19,0.41,0.53,1.05,0.00,0.00,0.54,1.38,17.43,3.74,2.72,8.00,0.00,0.00,2.63,8.83,44.26,5.77,5.23,16.64,0.00,0.00,6.50,18.25,9.90,3.03,4.97,10.61,0.00,0.00,2.67,17.86,0.81,0.13,0.10,0.31,0.00,0.00,0.14,0.44,0
'[13:09:11.450 20/01/2026]',5.34,0.40,0.50,1.02,0.00,0.00,0.52,1.35,17.58,3.77,2.66,8.21,0.00,0.00,2.74,9.16,44.08,5.70,5.24,16.86,0.00,0.00,6.49,18.50,10.15,3.07,4.99,10.63,0.00,0.00,2.62,18.11,0.84,0.13,0.10,0.33,0.00,0.00,0.13,0.47,0
'[13:09:11.466 20/01/2026]',5.52,0.40,0.49,1.03,0.00,0.00,0.51,1.34,17.80,3.82,2.61,8.44,0.00,0.00,2.84,9.54,43.42,5.61,5.25,17.02,0.00,0.00,6.47,18.79,10.56,3.08,5.03,10.56,0.00,0.00,2.59,18.26,0.80,0.12,0.10,0.34,0.00,0.00,0.13,0.47,0
'[13:09:11.483 20/01/2026]',5.69,0.38,0.48,0.99,0.00,0.00,0.50,1.27,18.00,3.86,2.56,8.77,0.00,0.00,2.93,9.97,42.81,5.51,5.25,17.07,0.00,0.00,6.44,19.13,11.02,3.06,5.06,10.42,0.00,0.00,2.56,18.32,0.77,0.12,0.10,0.34,0.00,0.00,0.12,0.46,0
'[13:09:11.500 20/01/2026]',5.85,0.36,0.47,0.96,0.00,0.00,0.50,1.20,18.19,3.91,2.52,9.07,0.00,0.00,3.01,10.37,42.24,5.42,5.26,17.12,0.00,0.00,6.56,19.45,11.44,3.04,5.08,10.29,0.00,0.00,2.53,18.37,0.74,0.12,0.10,0.35,0.00,0.00,0.11,0.45,0
'[13:09:11.516 20/01/2026]',5.99,0.34,0.46,0.94,0.00,0.00,0.49,1.13,18.37,3.94,2.48,9.35,0.00,0.00,3.08,10.74,41.71,5.34,5.27,17.16,0.00,0.00,6.70,19.74,11.83,3.02,5.11,10.18,0.00,0.00,2.51,18.42,0.71,0.12,0.09,0.35,0.00,0.00,0.11,0.45,0
'[13:09:11.533 20/01/2026]',6.13,0.33,0.45,0.91,0.00,0.00,0.48,1.07,18.53,3.98,2.44,9.61,0.00,0.00,3.15,11.08,41.23,5.27,5.29,17.20,0.00,0.00,6.83,20.01,12.20,3.00,5.13,10.07,0.00,0.00,2.48,18.47,0.70,0.13,0.09,0.36,0.00,0.00,0.11,0.44,0
'[13:09:11.550 20/01/2026]',5.96,0.31,0.42,0.88,0.00,0.00,0.48,1.02,18.48,4.01,2.39,9.85,0.00,0.00,3.22,11.39,40.62,5.27,5.31,17.24,0.00,0.00,6.94,20.27,12.46,2.99,5.18,9.96,0.00,0.00,2.47,18.51,0.74,0.13,0.09,0.36,0.00,0.00,0.10,0.43,0
'[13:09:11.566 20/01/2026]',5.59,0.32,0.40,0.87,0.00,0.00,0.47,1.00,18.52,4.00,2.47,10.09,0.00,0.00,3.28,11.65,39.83,5.25,5.32,17.18,0.00,0.00,7.05,20.54,12.49,2.93,5.24,9.82,0.00,0.00,2.44,18.50,0.69,0.13,0.09,0.35,0.00,0.00,0.10,0.43,0
'[13:09:11.583 20/01/2026]',5.36,0.33,0.40,0.94,0.00,0.00,0.46,1.10,18.41,3.98,2.54,10.18,0.00,0.00,3.33,11.70,38.97,5.22,5.33,17.07,0.00,0.00,7.15,20.83,12.42,2.85,5.29,9.64,0.00,0.00,2.42,18.39,0.67,0.13,0.09,0.35,0.00,0.00,0.10,0.43,0
'[13:09:11.600 20/01/2026]',5.14,0.33,0.39,0.96,0.00,0.00,0.46,1.18,18.31,3.94,2.62,10.14,0.00,0.00,3.38,11.78,38.18,5.20,5.33,17.02,0.00,0.00,7.25,21.10,12.35,2.76,5.33,9.46,0.00,0.00,2.40,18.20,0.64,0.13,0.09,0.38,0.00,0.00,0.10,0.47,0
'[13:09:11.615 20/01/2026]',4.93,0.34,0.39,0.98,0.00,0.00,0.45,1.25,18.22,3.90,2.68,10.10,0.00,0.00,3.42,11.85,37.45,5.18,5.33,16.99,0.00,0.00,7.34,21.35,12.33,2.68,5.37,9.28,0.00,0.00,2.37,18.03,0.62,0.12,0.09,0.42,0.00,0.00,0.09,0.52,0
'[13:09:11.633 20/01/2026]',4.75,0.35,0.38,0.99,0.00,0.00,0.44,1.31,18.14,3.87,2.74,10.07,0.00,0.00,3.47,11.92,36.77,5.20,5.34,16.95,0.00,0.00,7.42,21.58,12.34,2.75,5.41,9.12,0.00,0.00,2.35,17.87,0.60,0.12,0.09,0.45,0.00,0.00,0.09,0.56,0
'[13:09:11.649 20/01/2026]',4.59,0.36,0.38,1.01,0.00,0.00,0.46,1.38,17.95,3.83,2.81,10.03,0.00,0.00,3.54,11.99,36.16,5.21,5.35,16.92,0.00,0.00,7.49,21.80,12.29,2.81,5.43,8.97,0.00,0.00,2.31,17.72,0.59,0.11,0.09,0.48,0.00,0.00,0.09,0.60,0
'[13:09:11.667 20/01/2026]',4.39,0.34,0.39,1.17,0.00,0.00,0.45,1.48,17.80,3.82,2.86,9.84,0.00,0.00,3.62,12.09,35.65,5.25,5.36,16.82,0.00,0.00,7.49,22.10,12.20,2.87,5.45,8.68,0.00,0.00,2.22,17.43,0.57,0.11,0.09,0.47,0.00,0.00,0.10,0.63,0
'[13:09:11.683 20/01/2026]',4.20,0.34,0.39,1.23,0.00,0.00,0.43,1.55,17.66,3.79,2.92,9.63,0.00,0.00,3.70,12.43,36.00,5.29,5.37,16.80,0.00,0.00,7.50,22.58,12.12,2.89,5.46,8.25,0.00,0.00,2.15,16.94,0.56,0.11,0.08,0.45,0.00,0.00,0.10,0.63,0
'[13:09:11.700 20/01/2026]',4.03,0.34,0.39,1.28,0.00,0.00,0.42,1.62,17.53,3.76,2.96,9.43,0.00,0.00,3.77,12.74,36.32,5.33,5.38,16.78,0.00,0.00,7.51,23.02,12.04,2.92,5.48,7.85,0.00,0.00,2.07,16.49,0.56,0.10,0.08,0.43,0.00,0.00,0.11,0.62,0
'[13:09:11.716 20/01/2026]',3.87,0.34,0.39,1.33,0.00,0.00,0.40,1.69,17.41,3.73,3.01,9.25,0.00,0.00,3.84,13.03,36.62,5.37,5.39,16.76,0.00,0.00,7.51,23.43,11.97,2.94,5.49,7.48,0.00,0.00,2.00,16.06,0.55,0.10,0.08,0.41,0.00,0.00,0.12,0.62,0
'[13:09:11.733 20/01/2026]',3.67,0.35,0.42,1.37,0.00,0.00,0.39,1.75,17.22,3.70,3.09,9.09,0.00,0.00,3.87,13.29,36.83,5.40,5.35,16.74,0.00,0.00,7.49,23.81,11.82,2.97,5.52,7.13,0.00,0.00,1.90,15.67,0.55,0.09,0.10,0.39,0.00,0.00,0.13,0.61,0
'[13:09:11.750 20/01/2026]',3.51,0.35,0.50,1.62,0.00,0.00,0.41,1.72,17.00,3.71,3.23,8.73,0.00,0.00,3.88,13.71,36.94,5.46,5.28,16.54,0.00,0.00,7.44,24.31,11.75,2.96,5.51,6.98,0.00,0.00,1.77,15.11,0.56,0.10,0.12,0.42,0.00,0.00,0.15,0.65,0
'[13:09:11.766 20/01/2026]',3.55,0.42,0.59,1.72,0.00,0.00,0.46,2.11,16.77,3.70,3.47,8.33,0.00,0.00,3.81,13.83,36.75,5.49,5.16,16.29,0.00,0.00,7.43,24.91,11.97,3.00,5.42,7.06,0.00,0.00,1.74,14.56,0.55,0.10,0.13,0.48,0.00,0.00,0.15,0.69,0
'[13:09:11.783 20/01/2026]',3.49,0.46,0.56,2.03,0.00,0.00,0.45,2.29,16.66,3.76,3.63,8.01,0.00,0.00,3.83,13.38,36.45,5.54,5.04,16.10,0.00,0.00,7.50,25.56,12.29,3.10,5.32,7.31,0.00,0.00,1.79,14.41,0.55,0.11,0.15,0.48,0.00,0.00,0.16,0.81,0
'[13:09:11.799 20/01/2026]',3.44,0.52,0.55,1.99,0.00,0.00,0.44,2.59,16.57,3.83,3.77,8.06,0.00,0.00,3.85,12.69,36.17,5.57,4.94,15.70,0.00,0.00,7.57,26.47,12.58,3.19,5.22,7.75,0.00,0.00,1.84,14.34,0.56,0.11,0.17,0.51,0.00,0.00,0.16,0.86,0
'[13:09:11.816 20/01/2026]',3.40,0.57,0.53,1.97,0.00,0.00,0.43,2.87,16.48,3.90,3.91,8.12,0.00,0.00,3.87,12.37,35.91,5.59,4.85,15.33,0.00,0.00,7.64,27.32,12.86,3.28,5.14,8.16,0.00,0.00,1.88,14.28,0.56,0.11,0.19,0.55,0.00,0.00,0.17,0.91,0
'[13:09:11.847 20/01/2026]',3.35,0.62,0.51,1.94,0.00,0.00,0.42,3.14,16.39,3.96,4.03,8.16,0.00,0.00,3.88,13.07,35.67,5.61,4.76,14.99,0.00,0.00,7.69,28.10,13.11,3.37,5.05,8.53,0.00,0.00,1.92,14.23,0.57,0.11,0.21,0.58,0.00,0.00,0.17,0.96,0
'[13:09:11.903 20/01/2026]',3.30,0.67,0.49,1.91,0.00,0.00,0.40,3.38,16.34,4.01,4.10,8.44,0.00,0.00,3.91,13.72,35.41,5.62,4.72,14.68,0.00,0.00,7.76,28.83,13.32,3.44,4.95,8.88,0.00,0.00,1.99,14.17,0.57,0.11,0.23,0.61,0.00,0.00,0.18,1.01,0
'[13:09:11.960 20/01/2026]',3.31,0.65,0.51,1.97,0.00,0.00,0.38,3.44,16.24,4.13,4.11,9.16,0.00,0.00,3.96,14.70,35.26,5.62,4.75,14.51,0.00,0.00,7.85,30.05,13.43,3.50,4.82,9.11,0.00,0.00,2.05,14.17,0.54,0.11,0.23,0.62,0.00,0.00,0.17,1.04,0
'[13:09:12.014 20/01/2026]',3.24,0.62,0.51,1.98,0.00,0.00,0.38,3.39,16.19,4.26,4.12,9.78,0.00,0.00,4.01,15.59,35.19,5.63,4.82,14.61,0.00,0.00,7.93,31.42,13.49,3.55,4.69,9.13,0.00,0.00,2.10,14.10,0.56,0.11,0.22,0.64,0.00,0.00,0.17,1.05,0
'[13:09:12.066 20/01/2026]',3.13,0.61,0.51,1.99,0.00,0.00,0.40,3.60,16.02,4.40,4.20,10.31,0.00,0.00,4.10,16.62,35.19,5.63,4.91,14.84,0.00,0.00,8.04,32.78,13.70,3.58,4.59,9.01,0.00,0.00,2.12,13.61,0.55,0.11,0.21,0.63,0.00,0.00,0.16,1.01,0
'[13:09:12.123 20/01/2026]',2.95,0.60,0.52,2.04,0.00,0.00,0.39,3.53,15.98,4.52,4.27,10.68,0.00,0.00,4.14,17.28,35.33,5.65,5.02,15.17,0.00,0.00,8.19,34.18,14.04,3.59,4.51,8.79,0.00,0.00,2.11,12.84,0.58,0.11,0.21,0.60,0.00,0.00,0.16,1.04,0
'[13:09:12.180 20/01/2026]',2.92,0.56,0.55,2.05,0.00,0.00,0.38,3.61,15.86,4.60,4.34,10.98,0.00,0.00,4.16,17.88,35.35,5.69,5.16,15.51,0.00,0.00,8.35,35.31,14.27,3.58,4.43,8.59,0.00,0.00,2.11,12.12,0.55,0.10,0.21,0.59,0.00,0.00,0.16,0.99,0
'[13:09:12.238 20/01/2026]',2.94,0.54,0.56,1.99,0.00,0.00,0.41,3.43,15.93,4.66,4.35,11.28,0.00,0.00,4.14,18.17,35.27,5.75,5.35,15.73,0.00,0.00,8.59,36.17,14.34,3.55,4.32,8.51,0.00,0.00,2.15,11.62,0.57,0.10,0.21,0.56,0.00,0.00,0.16,0.96,0
'[13:09:12.295 20/01/2026]',3.13,0.56,0.54,1.89,0.00,0.00,0.40,3.27,15.99,4.69,4.34,11.89,0.00,0.00,4.11,18.39,35.04,5.83,5.55,15.89,0.00,0.00,8.84,36.92,14.31,3.52,4.20,8.49,0.00,0.00,2.25,11.19,0.56,0.10,0.20,0.54,0.00,0.00,0.15,0.90,0
'[13:09:12.349 20/01/2026]',3.17,0.56,0.54,1.84,0.00,0.00,0.42,3.05,16.41,4.71,4.28,12.42,0.00,0.00,4.05,18.48,34.48,5.92,5.72,16.01,0.00,0.00,9.08,37.57,14.25,3.48,4.09,8.51,0.00,0.00,2.34,10.81,0.57,0.10,0.20,0.50,0.00,0.00,0.15,0.86,0
'[13:09:12.404 20/01/2026]',3.17,0.60,0.53,1.72,0.00,0.00,0.44,2.94,16.85,4.67,4.22,12.91,0.00,0.00,3.99,18.52,34.96,5.99,5.86,16.16,0.00,0.00,9.30,38.24,14.23,3.48,4.00,8.62,0.00,0.00,2.42,10.40,0.57,0.10,0.19,0.51,0.00,0.00,0.14,0.82,0
'[13:09:12.460 20/01/2026]',3.20,0.62,0.58,1.61,0.00,0.00,0.44,2.82,17.23,4.62,4.07,13.38,0.00,0.00,3.91,18.51,35.85,6.04,5.91,16.32,0.00,0.00,9.48,38.90,14.23,3.48,3.99,8.78,0.00,0.00,2.49,10.32,0.55,0.11,0.18,0.49,0.00,0.00,0.14,0.79,0
'[13:09:12.516 20/01/2026]',3.17,0.66,0.57,1.67,0.00,0.00,0.47,2.84,17.46,4.46,3.96,13.90,0.00,0.00,3.82,18.38,36.49,6.04,5.91,16.42,0.00,0.00,9.63,39.45,14.16,3.42,4.03,9.01,0.00,0.00,2.53,10.33,0.58,0.11,0.18,0.48,0.00,0.00,0.13,0.77,0
'[13:09:12.570 20/01/2026]',3.25,0.64,0.56,1.65,0.00,0.00,0.47,2.74,17.51,4.36,3.87,14.52,0.00,0.00,3.70,18.18,36.98,6.06,5.88,16.52,0.00,0.00,9.74,39.95,14.25,3.33,4.09,9.31,0.00,0.00,2.55,10.26,0.58,0.12,0.18,0.48,0.00,0.00,0.13,0.72,0
'[13:09:12.630 20/01/2026]',3.08,0.61,0.55,1.62,0.00,0.00,0.47,2.63,17.47,4.28,3.81,15.12,0.00,0.00,3.58,18.25,37.20,6.09,5.81,16.59,0.00,0.00,9.86,40.39,14.56,3.23,4.18,9.58,0.00,0.00,2.59,10.14,0.60,0.12,0.18,0.45,0.00,0.00,0.13,0.72,0
'[13:09:12.689 20/01/2026]',3.00,0.59,0.61,1.51,0.00,0.00,0.48,2.55,17.32,4.24,3.78,15.73,0.00,0.00,3.47,19.00,37.33,6.14,5.69,16.60,0.00,0.00,10.00,40.75,14.90,3.11,4.28,9.80,0.00,0.00,2.63,9.95,0.59,0.12,0.18,0.44,0.00,0.00,0.13,0.68,0
'[13:09:12.751 20/01/2026]',3.04,0.56,0.61,1.53,0.00,0.00,0.47,2.65,17.27,4.21,3.69,16.25,0.00,0.00,3.31,19.50,37.14,6.22,5.52,16.54,0.00,0.00,10.18,40.99,15.19,2.99,4.41,9.96,0.00,0.00,2.68,9.78,0.60,0.12,0.18,0.43,0.00,0.00,0.13,0.65,0
'[13:09:12.810 20/01/2026]',3.02,0.56,0.62,1.52,0.00,0.00,0.45,2.57,17.38,4.15,3.60,16.61,0.00,0.00,3.15,19.79,36.80,6.32,5.36,16.43,0.00,0.00,10.37,41.13,15.36,2.86,4.49,10.04,0.00,0.00,2.78,9.91,0.66,0.12,0.18,0.45,0.00,0.00,0.13,0.68,0
'[13:09:12.868 20/01/2026]',3.10,0.54,0.58,1.57,0.00,0.00,0.45,2.55,17.69,4.08,3.61,16.86,0.00,0.00,2.95,19.94,36.27,6.42,5.39,16.20,0.00,0.00,10.58,41.11,15.27,2.74,4.53,9.99,0.00,0.00,2.90,10.10,0.65,0.11,0.17,0.44,0.00,0.00,0.12,0.69,0
'[13:09:12.910 20/01/2026]',2.92,0.53,0.55,1.55,0.00,0.00,0.43,2.54,18.18,4.00,3.67,16.90,0.00,0.00,2.78,19.97,35.55,6.54,5.54,16.16,0.00,0.00,10.80,40.81,14.97,2.60,4.56,9.78,0.00,0.00,3.01,10.12,0.61,0.11,0.16,0.44,0.00,0.00,0.12,0.67,0
'[13:09:12.915 20/01/2026]',2.91,0.54,0.53,1.46,0.00,0.00,0.42,2.47,18.57,3.95,3.72,16.96,0.00,0.00,2.64,20.07,34.89,6.62,5.69,16.70,0.00,0.00,10.99,40.42,14.56,2.49,4.59,9.52,0.00,0.00,3.13,10.29,0.60,0.12,0.16,0.43,0.00,0.00,0.11,0.66,0
'[13:09:12.919 20/01/2026]',2.90,0.65,0.57,1.35,0.00,0.00,0.44,2.47,18.71,3.98,3.70,17.05,0.00,0.00,2.48,20.19,34.78,6.64,5.85,17.18,0.00,0.00,11.13,40.05,14.08,2.39,4.62,9.26,0.00,0.00,3.27,10.33,0.61,0.13,0.16,0.40,0.00,0.00,0.12,0.64,0
'[13:09:12.933 20/01/2026]',2.88,0.78,0.61,1.37,0.00,0.00,0.45,2.50,18.75,4.19,3.67,17.09,0.00,0.00,2.34,20.26,35.18,6.45,6.03,17.58,0.00,0.00,11.24,39.71,13.49,2.46,4.64,8.92,0.00,0.00,3.43,10.39,0.64,0.17,0.16,0.41,0.00,0.00,0.12,0.60,0
'[13:09:12.950 20/01/2026]',2.83,0.91,0.66,1.39,0.00,0.00,0.46,2.48,18.62,4.44,3.63,17.07,0.00,0.00,2.42,20.28,35.29,6.21,6.26,17.95,0.00,0.00,11.32,39.48,12.69,2.58,4.58,8.52,0.00,0.00,3.58,10.56,0.62,0.20,0.15,0.41,0.00,0.00,0.11,0.64,0
'[13:09:12.966 20/01/2026]',2.73,0.99,0.69,1.50,0.00,0.00,0.44,2.57,18.69,4.84,3.61,16.93,0.00,0.00,2.53,20.16,35.17,5.95,6.49,18.24,0.00,0.00,11.33,39.15,11.75,2.74,4.51,8.16,0.00,0.00,3.70,10.65,0.62,0.20,0.15,0.39,0.00,0.00,0.12,0.61,0
'[13:09:12.983 20/01/2026]',2.61,0.95,0.70,1.50,0.00,0.00,0.43,2.46,18.82,5.19,3.58,16.70,0.00,0.00,2.65,20.08,34.99,5.71,6.71,18.58,0.00,0.00,11.31,38.71,10.94,2.93,4.45,7.87,0.00,0.00,3.81,10.60,0.59,0.22,0.15,0.38,0.00,0.00,0.13,0.60,0
'[13:09:13.000 20/01/2026]',2.47,0.92,0.74,1.49,0.00,0.00,0.49,2.38,18.96,5.52,3.47,16.48,0.00,0.00,2.79,20.15,34.87,5.53,6.84,18.84,0.00,0.00,11.21,38.22,10.28,3.07,4.37,7.58,0.00,0.00,3.83,10.42,0.60,0.22,0.16,0.39,0.00,0.00,0.14,0.63,0
'[13:09:13.016 20/01/2026]',2.37,0.98,0.69,1.61,0.00,0.00,0.60,2.44,19.04,5.81,3.35,16.36,0.00,0.00,2.87,20.28,34.93,5.83,6.87,18.93,0.00,0.00,10.96,37.82,9.75,3.14,4.30,7.17,0.00,0.00,3.73,10.07,0.58,0.21,0.17,0.41,0.00,0.00,0.15,0.70,0
'[13:09:13.033 20/01/2026]',2.44,1.03,0.69,1.69,0.00,0.00,0.60,2.54,18.96,6.05,3.21,16.15,0.00,0.00,2.83,20.39,34.82,6.35,6.87,18.70,0.00,0.00,10.66,37.49,9.39,3.16,4.19,6.81,0.00,0.00,3.56,9.58,0.55,0.22,0.18,0.44,0.00,0.00,0.18,0.78,0
'[13:09:13.049 20/01/2026]',2.65,1.07,0.71,1.80,0.00,0.00,0.66,2.93,18.93,6.26,3.16,15.97,0.00,0.00,2.79,20.45,34.67,6.89,6.82,18.38,0.00,0.00,10.30,37.03,8.94,3.17,4.05,6.61,0.00,0.00,3.32,9.42,0.54,0.21,0.17,0.46,0.00,0.00,0.18,0.75,0
'[13:09:13.067 20/01/2026]',2.89,1.08,0.67,1.93,0.00,0.00,0.66,2.95,18.61,6.41,3.14,15.79,0.00,0.00,2.70,20.05,34.19,7.40,6.73,17.79,0.00,0.00,9.90,36.67,8.45,3.20,3.90,6.56,0.00,0.00,3.15,9.92,0.59,0.21,0.17,0.46,0.00,0.00,0.18,0.84,0
'[13:09:13.083 20/01/2026]',3.08,1.06,0.67,1.96,0.00,0.00,0.68,3.23,18.23,6.54,3.09,15.57,0.00,0.00,2.63,19.72,33.80,7.90,6.63,17.16,0.00,0.00,9.49,36.02,8.09,3.27,3.77,6.56,0.00,0.00,3.00,10.18,0.62,0.20,0.16,0.48,0.00,0.00,0.18,0.84,0
'[13:09:13.099 20/01/2026]',3.27,1.06,0.67,1.94,0.00,0.00,0.70,3.32,17.88,6.63,3.05,15.39,0.00,0.00,2.56,19.08,33.43,8.36,6.57,16.35,0.00,0.00,9.14,34.91,7.77,3.34,3.65,6.45,0.00,0.00,2.87,10.15,0.66,0.19,0.15,0.46,0.00,0.00,0.19,0.87,0
'[13:09:13.117 20/01/2026]',3.44,1.06,0.67,1.93,0.00,0.00,0.71,3.40,17.69,6.72,3.06,15.22,0.00,0.00,2.50,18.50,33.09,8.79,6.64,15.61,0.00,0.00,9.00,33.89,7.69,3.41,3.54,6.36,0.00,0.00,2.75,10.12,0.69,0.19,0.14,0.44,0.00,0.00,0.19,0.90,0
'[13:09:13.133 20/01/2026]',3.59,1.06,0.67,1.92,0.00,0.00,0.73,3.48,17.96,6.80,3.08,15.07,0.00,0.00,2.52,17.95,32.78,9.18,6.70,14.92,0.00,0.00,8.86,32.94,7.93,3.48,3.44,6.26,0.00,0.00,2.63,10.10,0.72,0.19,0.14,0.43,0.00,0.00,0.19,0.93,0
'[13:09:13.150 20/01/2026]',3.74,1.06,0.67,1.91,0.00,0.00,0.74,3.55,18.21,6.87,3.10,14.93,0.00,0.00,2.60,17.45,32.49,9.55,6.76,14.28,0.00,0.00,8.74,32.06,8.15,3.54,3.34,6.18,0.00,0.00,2.53,10.07,0.75,0.18,0.13,0.41,0.00,0.00,0.20,0.96,0
