'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:23:30.545 21/01/2026]',0.07,0.20,0.09,0.10,0.00,0.00,0.08,0.07,0.36,0.45,0.61,0.37,0.00,0.00,0.60,0.52,0.71,1.27,0.54,0.53,0.00,0.00,0.76,1.16,0.76,0.77,0.62,0.46,0.00,0.00,0.88,0.92,0.05,0.05,0.04,0.03,0.00,0.00,0.02,0.02,0
'[11:23:30.561 21/01/2026]',0.07,0.19,0.09,0.10,0.00,0.00,0.08,0.07,0.38,0.45,0.65,0.39,0.00,0.00,0.62,0.54,0.73,1.26,0.56,0.51,0.00,0.00,0.77,1.16,0.76,0.78,0.62,0.47,0.00,0.00,0.87,0.92,0.05,0.05,0.04,0.03,0.00,0.00,0.02,0.02,0
'[11:23:30.577 21/01/2026]',0.07,0.19,0.10,0.11,0.00,0.00,0.08,0.07,0.39,0.46,0.67,0.42,0.00,0.00,0.64,0.55,0.74,1.23,0.57,0.53,0.00,0.00,0.78,1.16,0.76,0.78,0.61,0.46,0.00,0.00,0.86,0.92,0.05,0.05,0.04,0.03,0.00,0.00,0.02,0.02,0
'[11:23:30.594 21/01/2026]',0.08,0.19,0.10,0.11,0.00,0.00,0.08,0.06,0.41,0.47,0.70,0.45,0.00,0.00,0.66,0.56,0.76,1.21,0.59,0.54,0.00,0.00,0.80,1.16,0.75,0.79,0.60,0.45,0.00,0.00,0.85,0.92,0.05,0.05,0.04,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.610 21/01/2026]',0.07,0.18,0.10,0.12,0.00,0.00,0.08,0.06,0.42,0.47,0.73,0.48,0.00,0.00,0.68,0.58,0.78,1.19,0.61,0.55,0.00,0.00,0.81,1.16,0.75,0.79,0.59,0.45,0.00,0.00,0.84,0.91,0.05,0.05,0.03,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.627 21/01/2026]',0.07,0.17,0.10,0.12,0.00,0.00,0.08,0.07,0.43,0.48,0.75,0.50,0.00,0.00,0.70,0.59,0.80,1.16,0.63,0.56,0.00,0.00,0.82,1.16,0.74,0.78,0.57,0.47,0.00,0.00,0.83,0.91,0.05,0.05,0.03,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.649 21/01/2026]',0.07,0.16,0.09,0.11,0.00,0.00,0.09,0.07,0.44,0.49,0.77,0.52,0.00,0.00,0.71,0.60,0.81,1.13,0.64,0.58,0.00,0.00,0.82,1.16,0.74,0.78,0.56,0.48,0.00,0.00,0.81,0.90,0.04,0.05,0.03,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.660 21/01/2026]',0.07,0.16,0.09,0.11,0.00,0.00,0.09,0.08,0.45,0.49,0.79,0.54,0.00,0.00,0.72,0.60,0.83,1.10,0.66,0.60,0.00,0.00,0.83,1.15,0.73,0.76,0.55,0.49,0.00,0.00,0.80,0.89,0.04,0.05,0.03,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.678 21/01/2026]',0.07,0.15,0.09,0.11,0.00,0.00,0.09,0.09,0.46,0.50,0.80,0.56,0.00,0.00,0.73,0.60,0.84,1.08,0.68,0.61,0.00,0.00,0.82,1.14,0.73,0.75,0.54,0.51,0.00,0.00,0.78,0.88,0.04,0.04,0.03,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.695 21/01/2026]',0.07,0.15,0.08,0.10,0.00,0.00,0.09,0.09,0.47,0.49,0.82,0.58,0.00,0.00,0.73,0.60,0.85,1.05,0.69,0.63,0.00,0.00,0.82,1.13,0.73,0.74,0.53,0.52,0.00,0.00,0.76,0.88,0.04,0.05,0.03,0.03,0.00,0.00,0.02,0.03,0
'[11:23:30.711 21/01/2026]',0.07,0.14,0.08,0.10,0.00,0.00,0.10,0.10,0.48,0.49,0.83,0.59,0.00,0.00,0.74,0.60,0.86,1.03,0.70,0.65,0.00,0.00,0.82,1.11,0.73,0.73,0.53,0.53,0.00,0.00,0.75,0.87,0.04,0.05,0.03,0.03,0.00,0.00,0.03,0.03,0
'[11:23:30.731 21/01/2026]',0.07,0.14,0.08,0.10,0.00,0.00,0.10,0.10,0.49,0.49,0.85,0.61,0.00,0.00,0.75,0.60,0.87,1.00,0.72,0.66,0.00,0.00,0.82,1.10,0.72,0.72,0.52,0.54,0.00,0.00,0.73,0.86,0.04,0.05,0.03,0.03,0.00,0.00,0.03,0.03,0
'[11:23:30.746 21/01/2026]',0.07,0.14,0.08,0.10,0.00,0.00,0.10,0.10,0.49,0.49,0.86,0.62,0.00,0.00,0.75,0.60,0.88,0.98,0.73,0.68,0.00,0.00,0.81,1.09,0.72,0.71,0.52,0.55,0.00,0.00,0.72,0.86,0.04,0.05,0.03,0.03,0.00,0.00,0.03,0.03,0
'[11:23:30.761 21/01/2026]',0.07,0.13,0.08,0.09,0.00,0.00,0.10,0.11,0.50,0.49,0.87,0.63,0.00,0.00,0.76,0.60,0.89,0.97,0.74,0.69,0.00,0.00,0.81,1.08,0.72,0.72,0.51,0.56,0.00,0.00,0.70,0.85,0.04,0.05,0.03,0.03,0.00,0.00,0.03,0.03,0
'[11:23:30.778 21/01/2026]',0.07,0.13,0.08,0.09,0.00,0.00,0.10,0.11,0.50,0.49,0.88,0.64,0.00,0.00,0.76,0.60,0.89,0.95,0.74,0.70,0.00,0.00,0.81,1.07,0.72,0.73,0.51,0.57,0.00,0.00,0.69,0.85,0.04,0.05,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:30.795 21/01/2026]',0.07,0.13,0.08,0.09,0.00,0.00,0.10,0.11,0.50,0.49,0.88,0.66,0.00,0.00,0.76,0.60,0.89,0.93,0.74,0.71,0.00,0.00,0.80,1.05,0.73,0.74,0.51,0.58,0.00,0.00,0.67,0.84,0.04,0.04,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:30.812 21/01/2026]',0.07,0.12,0.08,0.09,0.00,0.00,0.10,0.11,0.50,0.48,0.88,0.67,0.00,0.00,0.77,0.61,0.89,0.91,0.74,0.72,0.00,0.00,0.79,1.03,0.73,0.75,0.51,0.58,0.00,0.00,0.66,0.85,0.04,0.04,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:30.828 21/01/2026]',0.07,0.12,0.08,0.09,0.00,0.00,0.10,0.10,0.49,0.47,0.87,0.68,0.00,0.00,0.78,0.61,0.88,0.89,0.73,0.74,0.00,0.00,0.78,1.02,0.73,0.75,0.50,0.59,0.00,0.00,0.65,0.85,0.04,0.04,0.03,0.02,0.00,0.00,0.03,0.02,0
'[11:23:30.850 21/01/2026]',0.07,0.12,0.08,0.10,0.00,0.00,0.10,0.10,0.48,0.47,0.87,0.68,0.00,0.00,0.78,0.62,0.87,0.86,0.72,0.75,0.00,0.00,0.78,1.00,0.73,0.75,0.50,0.59,0.00,0.00,0.64,0.85,0.04,0.04,0.03,0.02,0.00,0.00,0.03,0.02,0
'[11:23:30.862 21/01/2026]',0.08,0.12,0.08,0.10,0.00,0.00,0.10,0.10,0.48,0.49,0.87,0.69,0.00,0.00,0.79,0.63,0.86,0.84,0.72,0.77,0.00,0.00,0.80,0.99,0.72,0.74,0.50,0.59,0.00,0.00,0.63,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:30.879 21/01/2026]',0.08,0.12,0.08,0.11,0.00,0.00,0.10,0.10,0.48,0.49,0.87,0.70,0.00,0.00,0.80,0.64,0.84,0.80,0.71,0.77,0.00,0.00,0.82,0.97,0.72,0.72,0.49,0.59,0.00,0.00,0.62,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:30.897 21/01/2026]',0.08,0.13,0.08,0.11,0.00,0.00,0.10,0.10,0.49,0.49,0.87,0.72,0.00,0.00,0.80,0.65,0.83,0.77,0.71,0.78,0.00,0.00,0.85,0.95,0.71,0.71,0.49,0.59,0.00,0.00,0.62,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:30.912 21/01/2026]',0.08,0.12,0.08,0.11,0.00,0.00,0.09,0.10,0.49,0.49,0.87,0.73,0.00,0.00,0.81,0.65,0.82,0.75,0.71,0.78,0.00,0.00,0.87,0.93,0.70,0.68,0.50,0.58,0.00,0.00,0.62,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:30.929 21/01/2026]',0.08,0.12,0.08,0.11,0.00,0.00,0.09,0.09,0.49,0.49,0.87,0.74,0.00,0.00,0.80,0.65,0.81,0.76,0.71,0.79,0.00,0.00,0.90,0.90,0.69,0.66,0.50,0.57,0.00,0.00,0.62,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:30.946 21/01/2026]',0.08,0.11,0.08,0.11,0.00,0.00,0.09,0.09,0.50,0.48,0.87,0.75,0.00,0.00,0.80,0.65,0.79,0.77,0.71,0.80,0.00,0.00,0.92,0.88,0.69,0.64,0.50,0.56,0.00,0.00,0.62,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:30.962 21/01/2026]',0.08,0.11,0.08,0.11,0.00,0.00,0.10,0.09,0.51,0.48,0.87,0.76,0.00,0.00,0.80,0.65,0.78,0.79,0.71,0.80,0.00,0.00,0.95,0.85,0.68,0.62,0.50,0.55,0.00,0.00,0.62,0.86,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.03,0
'[11:23:30.979 21/01/2026]',0.08,0.10,0.08,0.11,0.00,0.00,0.10,0.09,0.51,0.48,0.87,0.76,0.00,0.00,0.79,0.65,0.76,0.80,0.71,0.81,0.00,0.00,0.97,0.86,0.67,0.60,0.50,0.54,0.00,0.00,0.62,0.85,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.03,0
'[11:23:30.995 21/01/2026]',0.07,0.10,0.08,0.11,0.00,0.00,0.11,0.10,0.51,0.49,0.86,0.77,0.00,0.00,0.79,0.64,0.75,0.81,0.71,0.82,0.00,0.00,0.99,0.87,0.66,0.58,0.50,0.53,0.00,0.00,0.61,0.84,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.012 21/01/2026]',0.07,0.09,0.09,0.11,0.00,0.00,0.11,0.11,0.52,0.50,0.86,0.77,0.00,0.00,0.79,0.64,0.74,0.82,0.71,0.83,0.00,0.00,1.01,0.88,0.66,0.57,0.50,0.52,0.00,0.00,0.61,0.83,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.029 21/01/2026]',0.08,0.09,0.09,0.11,0.00,0.00,0.11,0.11,0.52,0.50,0.85,0.78,0.00,0.00,0.78,0.64,0.73,0.83,0.70,0.84,0.00,0.00,1.02,0.89,0.65,0.55,0.50,0.51,0.00,0.00,0.60,0.82,0.05,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.048 21/01/2026]',0.07,0.09,0.09,0.12,0.00,0.00,0.11,0.11,0.52,0.52,0.84,0.77,0.00,0.00,0.76,0.62,0.72,0.84,0.71,0.85,0.00,0.00,1.04,0.90,0.63,0.53,0.48,0.49,0.00,0.00,0.59,0.80,0.05,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.062 21/01/2026]',0.07,0.09,0.08,0.11,0.00,0.00,0.11,0.11,0.52,0.54,0.83,0.77,0.00,0.00,0.75,0.61,0.71,0.84,0.71,0.87,0.00,0.00,1.05,0.92,0.61,0.52,0.47,0.47,0.00,0.00,0.58,0.78,0.04,0.05,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.079 21/01/2026]',0.06,0.10,0.07,0.11,0.00,0.00,0.10,0.11,0.52,0.57,0.82,0.77,0.00,0.00,0.74,0.61,0.71,0.84,0.71,0.88,0.00,0.00,1.06,0.93,0.60,0.54,0.46,0.45,0.00,0.00,0.58,0.76,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.096 21/01/2026]',0.06,0.11,0.07,0.10,0.00,0.00,0.10,0.11,0.53,0.60,0.82,0.77,0.00,0.00,0.73,0.60,0.70,0.85,0.71,0.90,0.00,0.00,1.08,0.95,0.58,0.56,0.45,0.43,0.00,0.00,0.57,0.75,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.112 21/01/2026]',0.06,0.12,0.06,0.10,0.00,0.00,0.10,0.11,0.53,0.63,0.81,0.78,0.00,0.00,0.72,0.59,0.70,0.85,0.73,0.91,0.00,0.00,1.09,0.96,0.57,0.58,0.43,0.41,0.00,0.00,0.56,0.73,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.129 21/01/2026]',0.06,0.13,0.06,0.10,0.00,0.00,0.10,0.12,0.53,0.66,0.80,0.78,0.00,0.00,0.71,0.59,0.70,0.86,0.75,0.92,0.00,0.00,1.10,0.97,0.56,0.59,0.42,0.39,0.00,0.00,0.56,0.71,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.146 21/01/2026]',0.05,0.14,0.06,0.09,0.00,0.00,0.10,0.12,0.54,0.68,0.80,0.78,0.00,0.00,0.70,0.58,0.69,0.88,0.77,0.93,0.00,0.00,1.10,0.99,0.55,0.61,0.42,0.37,0.00,0.00,0.56,0.70,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.162 21/01/2026]',0.05,0.14,0.06,0.10,0.00,0.00,0.11,0.12,0.54,0.70,0.80,0.78,0.00,0.00,0.70,0.58,0.69,0.91,0.78,0.95,0.00,0.00,1.10,1.00,0.54,0.63,0.41,0.36,0.00,0.00,0.56,0.68,0.03,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.179 21/01/2026]',0.05,0.14,0.06,0.10,0.00,0.00,0.11,0.12,0.55,0.72,0.80,0.79,0.00,0.00,0.70,0.58,0.68,0.94,0.80,0.96,0.00,0.00,1.10,1.01,0.53,0.64,0.41,0.35,0.00,0.00,0.57,0.66,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.196 21/01/2026]',0.06,0.14,0.06,0.10,0.00,0.00,0.11,0.12,0.56,0.74,0.81,0.80,0.00,0.00,0.70,0.58,0.68,0.97,0.81,0.97,0.00,0.00,1.09,1.03,0.53,0.66,0.41,0.35,0.00,0.00,0.58,0.65,0.04,0.04,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.216 21/01/2026]',0.07,0.14,0.07,0.11,0.00,0.00,0.12,0.12,0.57,0.75,0.81,0.81,0.00,0.00,0.71,0.58,0.68,0.99,0.82,0.98,0.00,0.00,1.09,1.05,0.53,0.69,0.41,0.35,0.00,0.00,0.59,0.62,0.04,0.03,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.229 21/01/2026]',0.07,0.15,0.07,0.11,0.00,0.00,0.11,0.12,0.59,0.76,0.83,0.83,0.00,0.00,0.72,0.57,0.69,1.01,0.83,0.99,0.00,0.00,1.07,1.07,0.52,0.71,0.41,0.36,0.00,0.00,0.60,0.60,0.04,0.03,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.246 21/01/2026]',0.07,0.14,0.07,0.10,0.00,0.00,0.11,0.12,0.60,0.78,0.84,0.85,0.00,0.00,0.74,0.56,0.69,1.02,0.85,1.00,0.00,0.00,1.06,1.09,0.52,0.73,0.41,0.36,0.00,0.00,0.60,0.58,0.04,0.03,0.03,0.02,0.00,0.00,0.02,0.02,0
'[11:23:31.263 21/01/2026]',0.07,0.14,0.06,0.09,0.00,0.00,0.11,0.12,0.62,0.79,0.85,0.87,0.00,0.00,0.75,0.56,0.69,1.03,0.85,1.01,0.00,0.00,1.04,1.11,0.51,0.75,0.41,0.37,0.00,0.00,0.61,0.56,0.04,0.03,0.03,0.02,0.00,0.00,0.02,0.03,0
'[11:23:31.279 21/01/2026]',0.07,0.14,0.06,0.09,0.00,0.00,0.11,0.12,0.63,0.81,0.86,0.89,0.00,0.00,0.77,0.55,0.70,1.04,0.85,1.02,0.00,0.00,1.02,1.12,0.50,0.77,0.41,0.37,0.00,0.00,0.61,0.54,0.03,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.295 21/01/2026]',0.07,0.14,0.07,0.09,0.00,0.00,0.10,0.12,0.63,0.82,0.86,0.90,0.00,0.00,0.78,0.55,0.69,1.05,0.85,1.02,0.00,0.00,0.99,1.14,0.49,0.79,0.41,0.38,0.00,0.00,0.61,0.53,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.313 21/01/2026]',0.08,0.13,0.08,0.09,0.00,0.00,0.10,0.12,0.64,0.83,0.86,0.91,0.00,0.00,0.79,0.55,0.69,1.05,0.84,1.02,0.00,0.00,0.96,1.15,0.48,0.80,0.41,0.39,0.00,0.00,0.60,0.52,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.329 21/01/2026]',0.08,0.13,0.08,0.09,0.00,0.00,0.10,0.12,0.64,0.84,0.85,0.92,0.00,0.00,0.79,0.54,0.68,1.06,0.84,1.02,0.00,0.00,0.93,1.16,0.47,0.82,0.40,0.40,0.00,0.00,0.59,0.51,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.02,0
'[11:23:31.345 21/01/2026]',0.08,0.13,0.08,0.09,0.00,0.00,0.10,0.11,0.64,0.85,0.84,0.93,0.00,0.00,0.78,0.54,0.67,1.07,0.83,1.01,0.00,0.00,0.90,1.17,0.46,0.84,0.40,0.41,0.00,0.00,0.58,0.50,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.362 21/01/2026]',0.08,0.12,0.08,0.09,0.00,0.00,0.10,0.11,0.64,0.86,0.83,0.92,0.00,0.00,0.78,0.53,0.67,1.07,0.82,1.00,0.00,0.00,0.88,1.17,0.45,0.86,0.39,0.42,0.00,0.00,0.57,0.50,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.382 21/01/2026]',0.08,0.12,0.09,0.09,0.00,0.00,0.10,0.11,0.64,0.86,0.82,0.92,0.00,0.00,0.77,0.51,0.66,1.08,0.81,1.00,0.00,0.00,0.88,1.17,0.44,0.87,0.39,0.43,0.00,0.00,0.55,0.50,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.397 21/01/2026]',0.09,0.12,0.10,0.09,0.00,0.00,0.09,0.11,0.64,0.86,0.82,0.91,0.00,0.00,0.77,0.51,0.66,1.08,0.81,0.99,0.00,0.00,0.87,1.17,0.43,0.88,0.38,0.44,0.00,0.00,0.54,0.49,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.414 21/01/2026]',0.09,0.11,0.10,0.10,0.00,0.00,0.09,0.11,0.65,0.87,0.81,0.91,0.00,0.00,0.76,0.50,0.65,1.09,0.80,0.98,0.00,0.00,0.87,1.17,0.42,0.89,0.38,0.45,0.00,0.00,0.53,0.49,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.431 21/01/2026]',0.09,0.11,0.10,0.10,0.00,0.00,0.09,0.11,0.65,0.87,0.81,0.91,0.00,0.00,0.76,0.49,0.65,1.09,0.80,0.97,0.00,0.00,0.86,1.17,0.41,0.90,0.37,0.45,0.00,0.00,0.55,0.49,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.448 21/01/2026]',0.10,0.11,0.10,0.10,0.00,0.00,0.09,0.11,0.65,0.87,0.80,0.90,0.00,0.00,0.75,0.48,0.65,1.09,0.79,0.96,0.00,0.00,0.85,1.16,0.40,0.91,0.36,0.46,0.00,0.00,0.56,0.50,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.463 21/01/2026]',0.10,0.11,0.10,0.10,0.00,0.00,0.09,0.11,0.65,0.87,0.79,0.90,0.00,0.00,0.75,0.48,0.64,1.10,0.79,0.96,0.00,0.00,0.84,1.16,0.40,0.92,0.36,0.46,0.00,0.00,0.57,0.50,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.480 21/01/2026]',0.10,0.11,0.11,0.10,0.00,0.00,0.09,0.11,0.65,0.87,0.78,0.89,0.00,0.00,0.74,0.47,0.63,1.10,0.78,0.95,0.00,0.00,0.83,1.15,0.39,0.93,0.36,0.47,0.00,0.00,0.57,0.50,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.498 21/01/2026]',0.10,0.11,0.11,0.11,0.00,0.00,0.09,0.11,0.65,0.86,0.77,0.89,0.00,0.00,0.74,0.47,0.63,1.10,0.77,0.93,0.00,0.00,0.83,1.15,0.38,0.93,0.37,0.47,0.00,0.00,0.58,0.51,0.03,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.514 21/01/2026]',0.10,0.11,0.11,0.11,0.00,0.00,0.09,0.11,0.65,0.86,0.76,0.88,0.00,0.00,0.73,0.47,0.62,1.10,0.76,0.92,0.00,0.00,0.82,1.14,0.38,0.94,0.37,0.47,0.00,0.00,0.59,0.51,0.03,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.531 21/01/2026]',0.10,0.11,0.11,0.11,0.00,0.00,0.10,0.10,0.65,0.85,0.75,0.87,0.00,0.00,0.73,0.47,0.62,1.10,0.75,0.91,0.00,0.00,0.82,1.13,0.37,0.95,0.38,0.47,0.00,0.00,0.59,0.52,0.04,0.03,0.03,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.550 21/01/2026]',0.10,0.11,0.11,0.11,0.00,0.00,0.11,0.11,0.65,0.85,0.74,0.86,0.00,0.00,0.73,0.47,0.62,1.10,0.74,0.90,0.00,0.00,0.83,1.12,0.36,0.95,0.38,0.48,0.00,0.00,0.60,0.53,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.564 21/01/2026]',0.10,0.11,0.11,0.11,0.00,0.00,0.11,0.11,0.65,0.85,0.72,0.85,0.00,0.00,0.73,0.48,0.61,1.10,0.73,0.89,0.00,0.00,0.83,1.10,0.35,0.96,0.39,0.48,0.00,0.00,0.61,0.54,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.581 21/01/2026]',0.10,0.11,0.10,0.11,0.00,0.00,0.12,0.12,0.64,0.84,0.71,0.84,0.00,0.00,0.73,0.48,0.61,1.10,0.72,0.88,0.00,0.00,0.83,1.09,0.35,0.96,0.39,0.49,0.00,0.00,0.61,0.54,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.03,0
'[11:23:31.598 21/01/2026]',0.10,0.11,0.10,0.11,0.00,0.00,0.13,0.12,0.63,0.84,0.69,0.83,0.00,0.00,0.73,0.48,0.61,1.10,0.71,0.87,0.00,0.00,0.84,1.08,0.36,0.97,0.39,0.49,0.00,0.00,0.62,0.55,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.03,0
'[11:23:31.614 21/01/2026]',0.09,0.11,0.10,0.11,0.00,0.00,0.12,0.12,0.62,0.84,0.67,0.82,0.00,0.00,0.72,0.48,0.60,1.10,0.70,0.86,0.00,0.00,0.86,1.06,0.36,0.97,0.39,0.49,0.00,0.00,0.63,0.56,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.03,0
'[11:23:31.630 21/01/2026]',0.09,0.11,0.10,0.10,0.00,0.00,0.12,0.12,0.61,0.83,0.64,0.79,0.00,0.00,0.70,0.47,0.60,1.09,0.68,0.85,0.00,0.00,0.88,1.04,0.36,0.97,0.39,0.49,0.00,0.00,0.64,0.58,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.03,0
'[11:23:31.647 21/01/2026]',0.09,0.11,0.10,0.10,0.00,0.00,0.11,0.12,0.59,0.82,0.61,0.76,0.00,0.00,0.68,0.46,0.60,1.09,0.67,0.83,0.00,0.00,0.90,1.02,0.37,0.96,0.40,0.48,0.00,0.00,0.64,0.59,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.03,0
'[11:23:31.664 21/01/2026]',0.09,0.10,0.10,0.10,0.00,0.00,0.10,0.11,0.58,0.82,0.59,0.74,0.00,0.00,0.67,0.44,0.59,1.08,0.65,0.82,0.00,0.00,0.92,1.00,0.37,0.96,0.40,0.46,0.00,0.00,0.64,0.59,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.03,0
'[11:23:31.680 21/01/2026]',0.09,0.10,0.10,0.10,0.00,0.00,0.10,0.10,0.56,0.82,0.56,0.71,0.00,0.00,0.65,0.43,0.59,1.08,0.64,0.80,0.00,0.00,0.94,0.98,0.38,0.95,0.40,0.45,0.00,0.00,0.64,0.60,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.02,0
'[11:23:31.696 21/01/2026]',0.09,0.10,0.10,0.10,0.00,0.00,0.10,0.10,0.55,0.81,0.55,0.69,0.00,0.00,0.64,0.42,0.59,1.07,0.63,0.79,0.00,0.00,0.96,0.96,0.38,0.95,0.41,0.43,0.00,0.00,0.65,0.61,0.04,0.03,0.04,0.03,0.00,0.00,0.03,0.02,0
'[11:23:31.714 21/01/2026]',0.09,0.09,0.10,0.10,0.00,0.00,0.10,0.10,0.54,0.81,0.53,0.67,0.00,0.00,0.63,0.41,0.58,1.07,0.62,0.77,0.00,0.00,0.97,0.95,0.38,0.94,0.41,0.42,0.00,0.00,0.65,0.61,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.02,0
'[11:23:31.728 21/01/2026]',0.10,0.09,0.10,0.09,0.00,0.00,0.10,0.09,0.52,0.80,0.51,0.66,0.00,0.00,0.62,0.40,0.58,1.07,0.62,0.76,0.00,0.00,0.99,0.94,0.39,0.93,0.42,0.41,0.00,0.00,0.66,0.62,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.02,0
'[11:23:31.745 21/01/2026]',0.10,0.09,0.10,0.09,0.00,0.00,0.10,0.09,0.51,0.80,0.50,0.64,0.00,0.00,0.62,0.39,0.58,1.07,0.62,0.74,0.00,0.00,1.01,0.92,0.39,0.93,0.42,0.40,0.00,0.00,0.67,0.63,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.02,0
'[11:23:31.762 21/01/2026]',0.10,0.09,0.10,0.09,0.00,0.00,0.10,0.10,0.50,0.80,0.48,0.62,0.00,0.00,0.61,0.39,0.58,1.07,0.62,0.73,0.00,0.00,1.03,0.91,0.39,0.92,0.42,0.39,0.00,0.00,0.68,0.64,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.02,0
'[11:23:31.778 21/01/2026]',0.10,0.09,0.09,0.09,0.00,0.00,0.10,0.10,0.49,0.80,0.47,0.61,0.00,0.00,0.61,0.38,0.58,1.07,0.62,0.72,0.00,0.00,1.05,0.90,0.40,0.92,0.42,0.38,0.00,0.00,0.70,0.65,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.02,0
'[11:23:31.795 21/01/2026]',0.09,0.10,0.09,0.09,0.00,0.00,0.10,0.10,0.48,0.80,0.46,0.59,0.00,0.00,0.60,0.38,0.58,1.07,0.62,0.71,0.00,0.00,1.08,0.89,0.40,0.92,0.42,0.37,0.00,0.00,0.71,0.66,0.04,0.03,0.04,0.02,0.00,0.00,0.03,0.02,0
