'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:39:50.598 20/01/2026]',0.55,0.43,0.51,0.46,0.00,0.00,0.51,0.46,2.57,2.08,2.78,3.11,0.00,0.00,3.12,2.32,3.45,3.83,4.21,3.85,0.00,0.00,4.58,4.73,2.63,2.50,3.11,3.32,0.00,0.00,2.98,2.78,0.17,0.14,0.18,0.17,0.00,0.00,0.17,0.13,0
'[13:39:50.615 20/01/2026]',0.57,0.46,0.53,0.48,0.00,0.00,0.53,0.49,2.66,2.17,2.84,3.17,0.00,0.00,3.18,2.39,3.41,3.78,4.19,3.80,0.00,0.00,4.55,4.70,2.67,2.56,3.17,3.41,0.00,0.00,3.06,2.84,0.17,0.15,0.19,0.18,0.00,0.00,0.18,0.14,0
'[13:39:50.630 20/01/2026]',0.57,0.48,0.54,0.49,0.00,0.00,0.54,0.52,2.77,2.26,2.91,3.23,0.00,0.00,3.24,2.46,3.30,3.73,4.08,3.76,0.00,0.00,4.44,4.67,2.72,2.62,3.25,3.49,0.00,0.00,3.15,2.91,0.17,0.15,0.18,0.19,0.00,0.00,0.17,0.15,0
'[13:39:50.647 20/01/2026]',0.55,0.47,0.53,0.50,0.00,0.00,0.52,0.52,2.85,2.36,2.93,3.29,0.00,0.00,3.25,2.54,3.15,3.62,3.93,3.64,0.00,0.00,4.29,4.57,2.76,2.69,3.30,3.58,0.00,0.00,3.22,2.97,0.17,0.15,0.18,0.18,0.00,0.00,0.18,0.14,0
'[13:39:50.664 20/01/2026]',0.54,0.46,0.52,0.50,0.00,0.00,0.51,0.49,2.92,2.42,2.95,3.29,0.00,0.00,3.25,2.57,3.08,3.47,3.79,3.48,0.00,0.00,4.15,4.44,2.79,2.74,3.34,3.65,0.00,0.00,3.28,3.01,0.18,0.15,0.19,0.18,0.00,0.00,0.18,0.15,0
'[13:39:50.682 20/01/2026]',0.55,0.45,0.52,0.50,0.00,0.00,0.51,0.47,2.98,2.48,2.95,3.29,0.00,0.00,3.24,2.60,3.01,3.34,3.62,3.33,0.00,0.00,3.98,4.31,2.78,2.78,3.34,3.71,0.00,0.00,3.29,3.05,0.18,0.16,0.19,0.18,0.00,0.00,0.19,0.16,0
'[13:39:50.698 20/01/2026]',0.56,0.45,0.53,0.50,0.00,0.00,0.52,0.47,3.04,2.53,2.95,3.26,0.00,0.00,3.23,2.63,2.95,3.17,3.46,3.17,0.00,0.00,3.82,4.16,2.76,2.78,3.34,3.72,0.00,0.00,3.30,3.04,0.19,0.16,0.20,0.19,0.00,0.00,0.20,0.16,0
'[13:39:50.715 20/01/2026]',0.57,0.46,0.53,0.50,0.00,0.00,0.52,0.48,3.09,2.57,2.95,3.23,0.00,0.00,3.22,2.65,2.89,3.02,3.31,3.31,0.00,0.00,3.68,4.01,2.75,2.78,3.34,3.74,0.00,0.00,3.31,3.03,0.19,0.17,0.20,0.20,0.00,0.00,0.20,0.17,0
'[13:39:50.731 20/01/2026]',0.58,0.46,0.53,0.49,0.00,0.00,0.52,0.48,3.10,2.61,2.90,3.21,0.00,0.00,3.16,2.67,2.96,2.88,3.41,3.48,0.00,0.00,3.50,3.88,2.69,2.78,3.29,3.75,0.00,0.00,3.28,3.02,0.19,0.17,0.19,0.21,0.00,0.00,0.19,0.17,0
'[13:39:50.748 20/01/2026]',0.58,0.46,0.54,0.49,0.00,0.00,0.52,0.48,3.10,2.61,2.86,3.15,0.00,0.00,3.11,2.64,3.14,2.71,3.59,3.65,0.00,0.00,3.59,3.71,2.63,2.74,3.25,3.73,0.00,0.00,3.25,2.97,0.18,0.16,0.19,0.19,0.00,0.00,0.18,0.16,0
'[13:39:50.764 20/01/2026]',0.55,0.46,0.51,0.50,0.00,0.00,0.50,0.49,3.07,2.61,2.79,3.09,0.00,0.00,3.04,2.62,3.31,2.66,3.76,3.81,0.00,0.00,3.76,3.55,2.57,2.71,3.19,3.70,0.00,0.00,3.20,2.92,0.18,0.16,0.18,0.18,0.00,0.00,0.17,0.15,0
'[13:39:50.781 20/01/2026]',0.51,0.43,0.49,0.47,0.00,0.00,0.50,0.46,3.03,2.58,2.74,3.03,0.00,0.00,3.00,2.58,3.48,2.74,3.91,3.96,0.00,0.00,3.89,3.38,2.52,2.65,3.13,3.67,0.00,0.00,3.14,2.86,0.17,0.15,0.16,0.17,0.00,0.00,0.16,0.14,0
'[13:39:50.798 20/01/2026]',0.48,0.43,0.48,0.47,0.00,0.00,0.51,0.47,3.00,2.58,2.68,2.98,0.00,0.00,2.96,2.56,3.64,2.83,4.04,4.07,0.00,0.00,4.02,3.23,2.47,2.58,3.08,3.61,0.00,0.00,3.08,2.79,0.16,0.14,0.15,0.16,0.00,0.00,0.15,0.13,0
'[13:39:50.814 20/01/2026]',0.45,0.44,0.47,0.47,0.00,0.00,0.51,0.47,2.96,2.57,2.63,2.94,0.00,0.00,2.93,2.54,3.79,2.90,4.17,4.18,0.00,0.00,4.13,3.27,2.43,2.52,3.03,3.57,0.00,0.00,3.03,2.73,0.15,0.13,0.15,0.15,0.00,0.00,0.14,0.12,0
'[13:39:50.831 20/01/2026]',0.42,0.44,0.46,0.47,0.00,0.00,0.51,0.48,2.93,2.56,2.59,2.90,0.00,0.00,2.90,2.53,3.92,2.97,4.28,4.28,0.00,0.00,4.23,3.36,2.39,2.46,2.98,3.52,0.00,0.00,2.98,2.67,0.14,0.12,0.14,0.15,0.00,0.00,0.14,0.12,0
'[13:39:50.847 20/01/2026]',0.48,0.44,0.49,0.46,0.00,0.00,0.55,0.48,2.94,2.56,2.60,2.87,0.00,0.00,2.92,2.51,4.04,3.04,4.38,4.37,0.00,0.00,4.33,3.45,2.32,2.40,2.88,3.48,0.00,0.00,2.86,2.61,0.14,0.12,0.14,0.14,0.00,0.00,0.13,0.11,0
'[13:39:50.864 20/01/2026]',0.47,0.46,0.49,0.51,0.00,0.00,0.54,0.51,2.94,2.61,2.60,2.88,0.00,0.00,2.91,2.55,4.22,3.11,4.54,4.45,0.00,0.00,4.49,3.54,2.19,2.29,2.74,3.37,0.00,0.00,2.68,2.50,0.15,0.12,0.16,0.14,0.00,0.00,0.14,0.11,0
'[13:39:50.882 20/01/2026]',0.47,0.46,0.48,0.51,0.00,0.00,0.53,0.50,2.94,2.64,2.60,2.86,0.00,0.00,2.90,2.57,4.38,3.23,4.69,4.61,0.00,0.00,4.64,3.68,2.13,2.14,2.60,3.20,0.00,0.00,2.81,2.35,0.16,0.14,0.18,0.15,0.00,0.00,0.16,0.13,0
'[13:39:50.898 20/01/2026]',0.48,0.45,0.48,0.51,0.00,0.00,0.52,0.48,2.94,2.67,2.59,2.84,0.00,0.00,2.90,2.59,4.53,3.35,4.82,4.76,0.00,0.00,4.78,3.81,2.24,2.10,2.62,3.04,0.00,0.00,2.97,2.22,0.17,0.15,0.19,0.17,0.00,0.00,0.17,0.14,0
'[13:39:50.915 20/01/2026]',0.51,0.44,0.51,0.51,0.00,0.00,0.55,0.47,2.96,2.69,2.62,2.82,0.00,0.00,2.92,2.60,4.68,3.46,4.96,4.90,0.00,0.00,4.92,3.93,2.36,2.24,2.76,2.89,0.00,0.00,3.14,2.33,0.16,0.16,0.19,0.19,0.00,0.00,0.17,0.16,0
'[13:39:50.931 20/01/2026]',0.55,0.48,0.55,0.54,0.00,0.00,0.58,0.50,2.98,2.74,2.65,2.82,0.00,0.00,2.93,2.65,4.82,3.58,5.09,5.05,0.00,0.00,5.06,4.06,2.47,2.39,2.89,2.87,0.00,0.00,3.28,2.48,0.16,0.16,0.18,0.18,0.00,0.00,0.16,0.15,0
'[13:39:50.948 20/01/2026]',0.58,0.51,0.57,0.56,0.00,0.00,0.60,0.52,3.00,2.79,2.68,2.81,0.00,0.00,2.95,2.69,4.95,3.70,5.21,5.19,0.00,0.00,5.18,4.18,2.57,2.53,3.01,3.03,0.00,0.00,3.42,2.62,0.15,0.16,0.17,0.18,0.00,0.00,0.15,0.14,0
'[13:39:50.964 20/01/2026]',0.57,0.54,0.56,0.59,0.00,0.00,0.59,0.55,3.05,2.83,2.69,2.81,0.00,0.00,2.94,2.73,5.14,3.81,5.38,5.32,0.00,0.00,5.35,4.29,2.69,2.66,3.14,3.18,0.00,0.00,3.55,2.74,0.14,0.15,0.17,0.17,0.00,0.00,0.15,0.14,0
'[13:39:50.981 20/01/2026]',0.57,0.54,0.55,0.58,0.00,0.00,0.58,0.53,3.14,2.85,2.71,2.79,0.00,0.00,2.94,2.75,5.31,3.97,5.54,5.49,0.00,0.00,5.51,4.45,2.79,2.80,3.25,3.33,0.00,0.00,3.67,2.88,0.14,0.15,0.16,0.17,0.00,0.00,0.15,0.13,0
'[13:39:50.997 20/01/2026]',0.56,0.53,0.54,0.57,0.00,0.00,0.57,0.52,3.22,2.86,2.72,2.76,0.00,0.00,2.94,2.77,5.47,4.13,5.69,5.65,0.00,0.00,5.66,4.59,2.89,2.92,3.36,3.47,0.00,0.00,3.79,3.00,0.14,0.14,0.15,0.16,0.00,0.00,0.15,0.13,0
'[13:39:51.014 20/01/2026]',0.53,0.53,0.53,0.56,0.00,0.00,0.57,0.51,3.28,2.88,2.73,2.74,0.00,0.00,2.94,2.79,5.64,4.27,5.83,5.80,0.00,0.00,5.80,4.73,2.98,3.04,3.45,3.59,0.00,0.00,3.88,3.11,0.13,0.14,0.15,0.16,0.00,0.00,0.14,0.13,0
'[13:39:51.038 20/01/2026]',0.53,0.52,0.51,0.55,0.00,0.00,0.55,0.52,3.33,2.89,2.79,2.78,0.00,0.00,2.95,2.82,5.83,4.41,5.99,5.95,0.00,0.00,5.97,4.86,3.02,3.14,3.50,3.71,0.00,0.00,3.93,3.20,0.13,0.13,0.15,0.16,0.00,0.00,0.14,0.12,0
'[13:39:51.066 20/01/2026]',0.52,0.51,0.49,0.53,0.00,0.00,0.52,0.51,3.34,2.89,2.82,2.84,0.00,0.00,2.94,2.84,6.04,4.59,6.17,6.11,0.00,0.00,6.14,5.02,3.04,3.19,3.54,3.79,0.00,0.00,3.98,3.25,0.13,0.13,0.15,0.15,0.00,0.00,0.14,0.12,0
'[13:39:51.093 20/01/2026]',0.50,0.49,0.47,0.49,0.00,0.00,0.49,0.48,3.35,2.87,2.85,2.87,0.00,0.00,2.94,2.86,6.22,4.78,6.32,6.27,0.00,0.00,6.29,5.19,3.04,3.22,3.56,3.86,0.00,0.00,4.02,3.27,0.12,0.12,0.15,0.16,0.00,0.00,0.14,0.12,0
'[13:39:51.121 20/01/2026]',0.54,0.46,0.51,0.47,0.00,0.00,0.53,0.46,3.41,2.85,2.94,2.92,0.00,0.00,3.01,2.87,6.34,4.95,6.39,6.41,0.00,0.00,6.36,5.35,3.02,3.23,3.53,3.92,0.00,0.00,4.00,3.30,0.13,0.12,0.17,0.16,0.00,0.00,0.15,0.12,0
'[13:39:51.149 20/01/2026]',0.58,0.49,0.55,0.52,0.00,0.00,0.57,0.48,3.47,2.88,3.02,3.02,0.00,0.00,3.08,2.93,6.45,5.06,6.46,6.46,0.00,0.00,6.42,5.44,2.99,3.22,3.51,3.91,0.00,0.00,3.99,3.28,0.14,0.13,0.18,0.17,0.00,0.00,0.16,0.13,0
'[13:39:51.176 20/01/2026]',0.63,0.52,0.59,0.57,0.00,0.00,0.60,0.51,3.54,2.92,3.12,3.12,0.00,0.00,3.17,2.99,6.51,5.17,6.49,6.50,0.00,0.00,6.44,5.52,2.93,3.20,3.44,3.90,0.00,0.00,3.92,3.27,0.15,0.14,0.19,0.18,0.00,0.00,0.17,0.14,0
'[13:39:51.204 20/01/2026]',0.70,0.56,0.66,0.61,0.00,0.00,0.67,0.54,3.66,2.98,3.24,3.22,0.00,0.00,3.36,3.07,6.47,5.23,6.41,6.50,0.00,0.00,6.36,5.57,2.80,3.14,3.32,3.84,0.00,0.00,3.84,3.22,0.15,0.15,0.18,0.20,0.00,0.00,0.17,0.14,0
'[13:39:51.233 20/01/2026]',0.71,0.62,0.67,0.69,0.00,0.00,0.67,0.60,3.72,3.11,3.35,3.36,0.00,0.00,3.56,3.24,6.39,5.19,6.30,6.39,0.00,0.00,6.26,5.53,2.67,3.04,3.23,3.74,0.00,0.00,3.78,3.14,0.16,0.14,0.18,0.19,0.00,0.00,0.17,0.14,0
'[13:39:51.260 20/01/2026]',0.69,0.64,0.66,0.70,0.00,0.00,0.66,0.61,3.78,3.27,3.56,3.43,0.00,0.00,3.78,3.41,6.29,5.13,6.18,6.26,0.00,0.00,6.14,5.46,2.58,2.95,3.16,3.67,0.00,0.00,3.75,3.07,0.16,0.15,0.17,0.19,0.00,0.00,0.18,0.15,0
'[13:39:51.287 20/01/2026]',0.67,0.63,0.65,0.69,0.00,0.00,0.65,0.59,3.83,3.44,3.76,3.52,0.00,0.00,3.97,3.60,6.20,5.06,6.07,6.11,0.00,0.00,6.02,5.38,2.49,2.89,3.10,3.62,0.00,0.00,3.72,3.03,0.16,0.16,0.18,0.19,0.00,0.00,0.18,0.15,0
'[13:39:51.314 20/01/2026]',0.66,0.62,0.65,0.68,0.00,0.00,0.64,0.58,3.91,3.60,3.96,3.72,0.00,0.00,4.18,3.77,6.12,4.99,5.96,5.98,0.00,0.00,5.90,5.31,2.39,2.84,3.01,3.57,0.00,0.00,3.67,3.00,0.16,0.16,0.18,0.19,0.00,0.00,0.18,0.15,0
'[13:39:51.340 20/01/2026]',0.65,0.62,0.65,0.68,0.00,0.00,0.63,0.58,4.02,3.76,4.14,3.92,0.00,0.00,4.37,3.94,6.04,4.92,5.86,5.84,0.00,0.00,5.79,5.23,2.29,2.75,2.92,3.49,0.00,0.00,3.61,2.94,0.15,0.16,0.18,0.19,0.00,0.00,0.18,0.15,0
'[13:39:51.367 20/01/2026]',0.64,0.62,0.65,0.68,0.00,0.00,0.63,0.58,4.16,3.90,4.32,4.12,0.00,0.00,4.54,4.10,5.97,4.86,5.77,5.71,0.00,0.00,5.69,5.16,2.20,2.68,2.84,3.42,0.00,0.00,3.57,2.88,0.15,0.15,0.18,0.19,0.00,0.00,0.17,0.15,0
'[13:39:51.393 20/01/2026]',0.66,0.63,0.68,0.68,0.00,0.00,0.65,0.57,4.40,4.04,4.59,4.29,0.00,0.00,4.81,4.25,5.85,4.80,5.60,5.60,0.00,0.00,5.50,5.09,2.09,2.60,2.70,3.35,0.00,0.00,3.44,2.83,0.16,0.15,0.19,0.18,0.00,0.00,0.18,0.14,0
'[13:39:51.418 20/01/2026]',0.67,0.64,0.69,0.70,0.00,0.00,0.66,0.59,4.63,4.27,4.86,4.57,0.00,0.00,5.07,4.49,5.67,4.66,5.38,5.41,0.00,0.00,5.38,4.95,2.03,2.47,2.59,3.19,0.00,0.00,3.29,2.71,0.16,0.15,0.19,0.19,0.00,0.00,0.19,0.15,0
'[13:39:51.444 20/01/2026]',0.70,0.64,0.71,0.70,0.00,0.00,0.69,0.60,4.86,4.49,5.12,4.84,0.00,0.00,5.33,4.71,5.49,4.68,5.15,5.16,0.00,0.00,5.42,5.00,1.99,2.37,2.48,3.03,0.00,0.00,3.14,2.59,0.16,0.16,0.18,0.20,0.00,0.00,0.18,0.15,0
'[13:39:51.471 20/01/2026]',0.68,0.67,0.70,0.73,0.00,0.00,0.69,0.63,5.10,4.71,5.39,5.11,0.00,0.00,5.61,4.94,5.29,4.76,4.91,5.27,0.00,0.00,5.40,5.02,2.01,2.25,2.45,2.85,0.00,0.00,3.00,2.46,0.16,0.16,0.18,0.19,0.00,0.00,0.19,0.15,0
'[13:39:51.498 20/01/2026]',0.67,0.66,0.69,0.73,0.00,0.00,0.69,0.62,5.34,4.93,5.66,5.39,0.00,0.00,5.89,5.17,5.10,4.85,4.81,5.42,0.00,0.00,5.41,4.99,2.07,2.24,2.53,2.70,0.00,0.00,2.93,2.34,0.16,0.16,0.18,0.20,0.00,0.00,0.19,0.16,0
'[13:39:51.526 20/01/2026]',0.67,0.67,0.69,0.73,0.00,0.00,0.70,0.63,5.59,5.17,5.94,5.67,0.00,0.00,6.17,5.42,4.89,4.95,4.92,5.56,0.00,0.00,5.52,4.95,2.16,2.30,2.64,2.63,0.00,0.00,2.93,2.27,0.17,0.16,0.19,0.19,0.00,0.00,0.19,0.16,0
'[13:39:51.553 20/01/2026]',0.67,0.65,0.68,0.72,0.00,0.00,0.70,0.63,5.83,5.41,6.19,5.96,0.00,0.00,6.44,5.67,4.70,5.04,5.02,5.68,0.00,0.00,5.62,4.88,2.25,2.38,2.74,2.72,0.00,0.00,2.94,2.27,0.17,0.17,0.19,0.20,0.00,0.00,0.19,0.16,0
'[13:39:51.582 20/01/2026]',0.67,0.64,0.68,0.71,0.00,0.00,0.69,0.62,6.04,5.63,6.42,6.23,0.00,0.00,6.66,5.89,4.52,5.12,5.09,5.79,0.00,0.00,5.70,4.96,2.31,2.46,2.81,2.81,0.00,0.00,2.99,2.28,0.18,0.17,0.21,0.20,0.00,0.00,0.21,0.16,0
'[13:39:51.608 20/01/2026]',0.75,0.63,0.76,0.70,0.00,0.00,0.79,0.62,6.26,5.83,6.64,6.46,0.00,0.00,6.89,6.08,4.39,5.18,5.07,5.87,0.00,0.00,5.67,5.04,2.28,2.52,2.77,2.85,0.00,0.00,3.02,2.32,0.18,0.19,0.20,0.22,0.00,0.00,0.21,0.18,0
'[13:39:51.636 20/01/2026]',0.75,0.71,0.77,0.79,0.00,0.00,0.80,0.71,6.38,6.02,6.74,6.69,0.00,0.00,7.00,6.27,4.26,5.15,4.99,5.85,0.00,0.00,5.57,5.02,2.21,2.49,2.68,2.80,0.00,0.00,3.08,2.36,0.17,0.18,0.19,0.21,0.00,0.00,0.20,0.18,0
'[13:39:51.665 20/01/2026]',0.75,0.72,0.78,0.80,0.00,0.00,0.81,0.72,6.49,6.12,6.84,6.80,0.00,0.00,7.09,6.36,4.14,5.08,4.92,5.75,0.00,0.00,5.49,4.96,2.14,2.41,2.60,2.71,0.00,0.00,3.14,2.43,0.18,0.17,0.19,0.21,0.00,0.00,0.21,0.17,0
'[13:39:51.692 20/01/2026]',0.75,0.72,0.78,0.81,0.00,0.00,0.83,0.72,6.59,6.21,6.92,6.90,0.00,0.00,7.18,6.44,4.29,5.00,4.84,5.66,0.00,0.00,5.39,4.89,2.19,2.37,2.55,2.70,0.00,0.00,3.17,2.49,0.18,0.17,0.19,0.21,0.00,0.00,0.21,0.17,0
'[13:39:51.719 20/01/2026]',0.75,0.74,0.79,0.82,0.00,0.00,0.84,0.74,6.69,6.30,7.00,6.99,0.00,0.00,7.26,6.51,4.44,4.93,4.77,5.57,0.00,0.00,5.35,4.84,2.30,2.50,2.69,2.74,0.00,0.00,3.20,2.53,0.18,0.17,0.19,0.21,0.00,0.00,0.21,0.17,0
'[13:39:51.747 20/01/2026]',0.72,0.76,0.75,0.83,0.00,0.00,0.81,0.76,6.76,6.38,7.04,7.07,0.00,0.00,7.31,6.58,4.56,4.86,4.68,5.48,0.00,0.00,5.45,4.90,2.37,2.61,2.79,2.83,0.00,0.00,3.20,2.57,0.18,0.17,0.20,0.21,0.00,0.00,0.21,0.17,0
'[13:39:51.775 20/01/2026]',0.67,0.74,0.71,0.81,0.00,0.00,0.78,0.73,6.83,6.44,7.09,7.13,0.00,0.00,7.37,6.62,4.64,4.79,4.76,5.39,0.00,0.00,5.51,4.97,2.47,2.71,2.91,2.94,0.00,0.00,3.22,2.58,0.19,0.18,0.20,0.22,0.00,0.00,0.21,0.17,0
'[13:39:51.802 20/01/2026]',0.65,0.73,0.68,0.77,0.00,0.00,0.73,0.71,6.88,6.52,7.12,7.20,0.00,0.00,7.43,6.67,4.69,4.81,4.84,5.36,0.00,0.00,5.54,5.01,2.59,2.85,3.06,3.07,0.00,0.00,3.29,2.61,0.18,0.18,0.19,0.22,0.00,0.00,0.21,0.17,0
'[13:39:51.829 20/01/2026]',0.71,0.70,0.75,0.73,0.00,0.00,0.80,0.67,6.96,6.57,7.18,7.26,0.00,0.00,7.53,6.71,4.66,4.85,4.84,5.37,0.00,0.00,5.46,5.08,2.69,3.02,3.16,3.23,0.00,0.00,3.39,2.69,0.18,0.18,0.19,0.22,0.00,0.00,0.21,0.17,0
'[13:39:51.856 20/01/2026]',0.77,0.79,0.81,0.81,0.00,0.00,0.86,0.74,6.94,6.67,7.14,7.36,0.00,0.00,7.54,6.80,4.50,4.91,4.79,5.40,0.00,0.00,5.28,5.06,2.73,3.14,3.19,3.33,0.00,0.00,3.55,2.80,0.18,0.18,0.20,0.22,0.00,0.00,0.21,0.17,0
'[13:39:51.883 20/01/2026]',0.78,0.84,0.81,0.88,0.00,0.00,0.86,0.79,6.88,6.69,7.06,7.36,0.00,0.00,7.49,6.79,4.41,5.07,4.94,5.53,0.00,0.00,5.43,4.89,2.76,3.17,3.30,3.34,0.00,0.00,3.72,2.97,0.20,0.19,0.21,0.22,0.00,0.00,0.22,0.17,0
'[13:39:51.911 20/01/2026]',0.78,0.86,0.82,0.88,0.00,0.00,0.85,0.80,6.82,6.66,6.98,7.29,0.00,0.00,7.44,6.74,4.62,5.23,5.08,5.69,0.00,0.00,5.58,5.03,2.97,3.16,3.52,3.43,0.00,0.00,3.88,3.14,0.21,0.20,0.22,0.23,0.00,0.00,0.23,0.19,0
'[13:39:51.938 20/01/2026]',0.75,0.87,0.80,0.88,0.00,0.00,0.82,0.80,6.74,6.64,6.88,7.23,0.00,0.00,7.37,6.70,4.85,5.39,5.18,5.83,0.00,0.00,5.69,5.18,3.13,3.26,3.67,3.63,0.00,0.00,3.99,3.30,0.21,0.21,0.22,0.25,0.00,0.00,0.24,0.20,0
'[13:39:51.967 20/01/2026]',0.72,0.83,0.77,0.85,0.00,0.00,0.79,0.77,6.65,6.59,6.77,7.15,0.00,0.00,7.30,6.62,5.09,5.50,5.27,5.94,0.00,0.00,5.76,5.29,3.26,3.39,3.79,3.78,0.00,0.00,4.06,3.40,0.21,0.22,0.22,0.25,0.00,0.00,0.24,0.20,0
'[13:39:51.996 20/01/2026]',0.69,0.79,0.73,0.81,0.00,0.00,0.75,0.73,6.54,6.53,6.64,7.06,0.00,0.00,7.21,6.53,5.35,5.57,5.57,6.01,0.00,0.00,5.93,5.37,3.36,3.48,3.90,3.89,0.00,0.00,4.14,3.47,0.20,0.22,0.21,0.25,0.00,0.00,0.22,0.20,0
'[13:39:52.025 20/01/2026]',0.67,0.76,0.71,0.77,0.00,0.00,0.73,0.70,6.40,6.46,6.48,6.95,0.00,0.00,7.08,6.42,5.62,5.60,5.87,6.04,0.00,0.00,6.25,5.40,3.46,3.56,4.00,3.99,0.00,0.00,4.22,3.53,0.20,0.21,0.21,0.24,0.00,0.00,0.22,0.19,0
'[13:39:52.046 20/01/2026]',0.65,0.74,0.69,0.74,0.00,0.00,0.71,0.68,6.28,6.35,6.34,6.82,0.00,0.00,6.96,6.29,5.87,5.72,6.16,6.33,0.00,0.00,6.56,5.43,3.54,3.65,4.09,4.08,0.00,0.00,4.29,3.59,0.19,0.20,0.20,0.23,0.00,0.00,0.21,0.18,0
'[13:39:52.051 20/01/2026]',0.64,0.71,0.67,0.72,0.00,0.00,0.69,0.66,6.16,6.25,6.21,6.70,0.00,0.00,6.85,6.16,6.10,6.05,6.42,6.64,0.00,0.00,6.84,5.73,3.62,3.72,4.18,4.16,0.00,0.00,4.35,3.64,0.18,0.19,0.20,0.23,0.00,0.00,0.21,0.18,0
'[13:39:52.064 20/01/2026]',0.63,0.69,0.66,0.69,0.00,0.00,0.67,0.64,6.05,6.16,6.08,6.59,0.00,0.00,6.75,6.04,6.31,6.36,6.66,6.93,0.00,0.00,7.10,6.00,3.69,3.79,4.26,4.24,0.00,0.00,4.41,3.70,0.18,0.18,0.19,0.22,0.00,0.00,0.20,0.17,0
'[13:39:52.081 20/01/2026]',0.61,0.67,0.64,0.67,0.00,0.00,0.65,0.62,5.95,6.07,5.97,6.48,0.00,0.00,6.66,5.93,6.51,6.64,6.89,7.19,0.00,0.00,7.34,6.25,3.76,3.85,4.33,4.31,0.00,0.00,4.47,3.74,0.18,0.18,0.19,0.22,0.00,0.00,0.20,0.17,0
'[13:39:52.098 20/01/2026]',0.58,0.66,0.60,0.65,0.00,0.00,0.61,0.61,5.87,6.00,5.88,6.39,0.00,0.00,6.58,5.83,6.68,6.91,7.09,7.44,0.00,0.00,7.56,6.48,3.81,3.91,4.39,4.38,0.00,0.00,4.52,3.79,0.18,0.18,0.19,0.22,0.00,0.00,0.20,0.16,0
'[13:39:52.114 20/01/2026]',0.56,0.62,0.58,0.61,0.00,0.00,0.59,0.57,5.82,5.92,5.82,6.31,0.00,0.00,6.54,5.75,6.81,7.15,7.25,7.66,0.00,0.00,7.73,6.69,3.84,3.97,4.44,4.43,0.00,0.00,4.56,3.83,0.18,0.18,0.19,0.22,0.00,0.00,0.19,0.17,0
'[13:39:52.132 20/01/2026]',0.54,0.60,0.57,0.60,0.00,0.00,0.58,0.55,5.78,5.88,5.76,6.28,0.00,0.00,6.51,5.69,6.92,7.34,7.38,7.82,0.00,0.00,7.87,6.87,3.85,4.01,4.47,4.46,0.00,0.00,4.59,3.86,0.17,0.17,0.18,0.21,0.00,0.00,0.19,0.16,0
'[13:39:52.147 20/01/2026]',0.55,0.58,0.58,0.59,0.00,0.00,0.59,0.53,5.76,5.85,5.74,6.24,0.00,0.00,6.49,5.64,6.99,7.51,7.46,7.95,0.00,0.00,7.97,7.01,3.87,4.04,4.52,4.45,0.00,0.00,4.63,3.88,0.17,0.17,0.18,0.20,0.00,0.00,0.18,0.16,0
'[13:39:52.164 20/01/2026]',0.56,0.58,0.60,0.61,0.00,0.00,0.59,0.54,5.74,5.84,5.72,6.23,0.00,0.00,6.48,5.61,7.05,7.64,7.54,8.05,0.00,0.00,8.07,7.12,3.90,4.08,4.56,4.47,0.00,0.00,4.67,3.92,0.16,0.16,0.17,0.20,0.00,0.00,0.18,0.15,0
'[13:39:52.181 20/01/2026]',0.57,0.59,0.61,0.62,0.00,0.00,0.60,0.54,5.72,5.83,5.69,6.22,0.00,0.00,6.47,5.58,7.11,7.76,7.61,8.13,0.00,0.00,8.15,7.22,3.92,4.12,4.60,4.48,0.00,0.00,4.71,3.95,0.16,0.16,0.17,0.19,0.00,0.00,0.17,0.15,0
'[13:39:52.199 20/01/2026]',0.56,0.59,0.60,0.63,0.00,0.00,0.59,0.55,5.70,5.82,5.67,6.21,0.00,0.00,6.45,5.56,7.15,7.87,7.66,8.22,0.00,0.00,8.20,7.32,3.96,4.15,4.67,4.49,0.00,0.00,4.78,3.98,0.16,0.16,0.18,0.19,0.00,0.00,0.18,0.14,0
'[13:39:52.214 20/01/2026]',0.55,0.57,0.59,0.62,0.00,0.00,0.58,0.53,5.68,5.81,5.64,6.19,0.00,0.00,6.44,5.53,7.19,7.96,7.70,8.26,0.00,0.00,8.25,7.38,4.00,4.22,4.74,4.55,0.00,0.00,4.85,4.05,0.16,0.16,0.18,0.19,0.00,0.00,0.18,0.15,0
'[13:39:52.231 20/01/2026]',0.54,0.55,0.58,0.61,0.00,0.00,0.58,0.52,5.67,5.79,5.64,6.17,0.00,0.00,6.44,5.50,7.22,8.03,7.72,8.31,0.00,0.00,8.28,7.44,4.03,4.29,4.79,4.60,0.00,0.00,4.91,4.11,0.17,0.17,0.18,0.19,0.00,0.00,0.18,0.15,0
