'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:53:32.321 21/01/2026]',0.08,0.13,0.11,0.13,0.00,0.00,0.11,0.39,0.73,0.90,0.94,1.20,0.00,0.00,1.16,0.80,1.38,1.36,1.03,1.51,0.00,0.00,1.63,9.22,0.69,0.67,0.69,0.77,0.00,0.00,0.79,3.11,0.09,0.04,0.06,0.04,0.00,0.00,0.04,0.10,0
'[11:53:32.337 21/01/2026]',0.10,0.12,0.12,0.13,0.00,0.00,0.10,0.38,0.73,0.91,0.93,1.20,0.00,0.00,1.15,0.75,1.39,1.37,1.04,1.52,0.00,0.00,1.63,9.30,0.71,0.69,0.68,0.76,0.00,0.00,0.80,3.13,0.08,0.04,0.06,0.04,0.00,0.00,0.04,0.11,0
'[11:53:32.353 21/01/2026]',0.11,0.13,0.13,0.14,0.00,0.00,0.11,0.38,0.69,0.92,0.90,1.20,0.00,0.00,1.14,0.72,1.39,1.39,1.05,1.53,0.00,0.00,1.64,9.36,0.72,0.70,0.66,0.76,0.00,0.00,0.80,3.12,0.08,0.04,0.06,0.04,0.00,0.00,0.04,0.10,0
'[11:53:32.370 21/01/2026]',0.11,0.13,0.14,0.15,0.00,0.00,0.10,0.36,0.66,0.91,0.87,1.17,0.00,0.00,1.13,0.71,1.39,1.40,1.05,1.55,0.00,0.00,1.64,9.42,0.73,0.71,0.62,0.74,0.00,0.00,0.79,3.08,0.09,0.04,0.06,0.04,0.00,0.00,0.04,0.10,0
'[11:53:32.387 21/01/2026]',0.11,0.13,0.14,0.16,0.00,0.00,0.10,0.34,0.63,0.90,0.84,1.14,0.00,0.00,1.12,0.69,1.40,1.43,1.05,1.57,0.00,0.00,1.64,9.48,0.74,0.70,0.59,0.72,0.00,0.00,0.79,3.05,0.09,0.04,0.06,0.04,0.00,0.00,0.04,0.09,0
'[11:53:32.403 21/01/2026]',0.11,0.14,0.14,0.16,0.00,0.00,0.09,0.33,0.60,0.88,0.81,1.11,0.00,0.00,1.12,0.68,1.40,1.45,1.05,1.58,0.00,0.00,1.64,9.53,0.75,0.69,0.56,0.70,0.00,0.00,0.78,3.01,0.09,0.04,0.06,0.04,0.00,0.00,0.05,0.09,0
'[11:53:32.420 21/01/2026]',0.11,0.14,0.15,0.17,0.00,0.00,0.09,0.31,0.58,0.87,0.78,1.08,0.00,0.00,1.11,0.67,1.40,1.47,1.05,1.59,0.00,0.00,1.64,9.57,0.76,0.69,0.53,0.68,0.00,0.00,0.78,2.98,0.10,0.04,0.06,0.05,0.00,0.00,0.05,0.09,0
'[11:53:32.437 21/01/2026]',0.12,0.14,0.14,0.17,0.00,0.00,0.10,0.30,0.56,0.86,0.75,1.06,0.00,0.00,1.11,0.66,1.42,1.48,1.05,1.61,0.00,0.00,1.64,9.62,0.75,0.68,0.51,0.67,0.00,0.00,0.76,2.95,0.10,0.04,0.06,0.05,0.00,0.00,0.05,0.09,0
'[11:53:32.454 21/01/2026]',0.12,0.14,0.14,0.17,0.00,0.00,0.09,0.31,0.56,0.84,0.74,1.03,0.00,0.00,1.12,0.68,1.44,1.51,1.04,1.62,0.00,0.00,1.63,9.64,0.73,0.66,0.50,0.63,0.00,0.00,0.73,2.94,0.09,0.04,0.06,0.05,0.00,0.00,0.05,0.08,0
'[11:53:32.470 21/01/2026]',0.11,0.13,0.13,0.17,0.00,0.00,0.09,0.30,0.57,0.82,0.73,1.01,0.00,0.00,1.13,0.69,1.47,1.54,1.03,1.62,0.00,0.00,1.62,9.65,0.70,0.64,0.50,0.59,0.00,0.00,0.70,2.95,0.09,0.04,0.06,0.05,0.00,0.00,0.05,0.08,0
'[11:53:32.487 21/01/2026]',0.11,0.12,0.13,0.16,0.00,0.00,0.09,0.31,0.57,0.80,0.73,1.01,0.00,0.00,1.14,0.73,1.49,1.57,1.02,1.62,0.00,0.00,1.61,9.63,0.67,0.63,0.49,0.56,0.00,0.00,0.67,2.96,0.09,0.04,0.05,0.05,0.00,0.00,0.04,0.08,0
'[11:53:32.504 21/01/2026]',0.11,0.12,0.12,0.16,0.00,0.00,0.09,0.31,0.57,0.78,0.72,1.00,0.00,0.00,1.15,0.76,1.51,1.59,1.01,1.61,0.00,0.00,1.60,9.62,0.65,0.61,0.49,0.59,0.00,0.00,0.64,2.96,0.09,0.04,0.05,0.04,0.00,0.00,0.04,0.08,0
'[11:53:32.520 21/01/2026]',0.11,0.12,0.12,0.15,0.00,0.00,0.08,0.32,0.58,0.77,0.71,0.99,0.00,0.00,1.16,0.79,1.53,1.61,1.00,1.61,0.00,0.00,1.59,9.61,0.63,0.60,0.49,0.62,0.00,0.00,0.62,2.97,0.09,0.03,0.05,0.04,0.00,0.00,0.04,0.08,0
'[11:53:32.537 21/01/2026]',0.11,0.11,0.11,0.15,0.00,0.00,0.08,0.32,0.58,0.75,0.70,0.99,0.00,0.00,1.18,0.82,1.55,1.63,0.99,1.60,0.00,0.00,1.57,9.60,0.65,0.58,0.49,0.65,0.00,0.00,0.60,2.98,0.09,0.03,0.05,0.04,0.00,0.00,0.04,0.08,0
'[11:53:32.553 21/01/2026]',0.11,0.11,0.11,0.14,0.00,0.00,0.08,0.33,0.59,0.74,0.68,0.98,0.00,0.00,1.19,0.88,1.58,1.65,0.98,1.60,0.00,0.00,1.55,9.54,0.67,0.57,0.49,0.68,0.00,0.00,0.59,2.97,0.08,0.03,0.05,0.04,0.00,0.00,0.04,0.08,0
'[11:53:32.570 21/01/2026]',0.11,0.11,0.11,0.14,0.00,0.00,0.09,0.33,0.59,0.73,0.67,0.97,0.00,0.00,1.20,0.92,1.60,1.67,0.98,1.59,0.00,0.00,1.53,9.44,0.69,0.56,0.49,0.71,0.00,0.00,0.58,2.94,0.08,0.03,0.05,0.04,0.00,0.00,0.04,0.10,0
'[11:53:32.587 21/01/2026]',0.12,0.11,0.11,0.14,0.00,0.00,0.09,0.33,0.59,0.72,0.66,0.97,0.00,0.00,1.22,0.96,1.62,1.69,0.97,1.58,0.00,0.00,1.51,9.35,0.71,0.55,0.50,0.74,0.00,0.00,0.57,2.90,0.08,0.03,0.05,0.04,0.00,0.00,0.04,0.11,0
'[11:53:32.604 21/01/2026]',0.12,0.11,0.11,0.13,0.00,0.00,0.09,0.33,0.60,0.71,0.64,0.96,0.00,0.00,1.23,0.99,1.65,1.70,0.97,1.57,0.00,0.00,1.49,9.26,0.72,0.54,0.50,0.76,0.00,0.00,0.57,2.88,0.08,0.03,0.05,0.04,0.00,0.00,0.04,0.12,0
'[11:53:32.620 21/01/2026]',0.12,0.11,0.11,0.13,0.00,0.00,0.09,0.33,0.60,0.71,0.63,0.96,0.00,0.00,1.24,1.03,1.67,1.72,0.96,1.56,0.00,0.00,1.47,9.18,0.74,0.55,0.50,0.79,0.00,0.00,0.56,2.85,0.08,0.03,0.05,0.04,0.00,0.00,0.04,0.13,0
'[11:53:32.637 21/01/2026]',0.11,0.11,0.11,0.13,0.00,0.00,0.10,0.33,0.60,0.70,0.62,0.96,0.00,0.00,1.24,1.06,1.69,1.73,0.96,1.55,0.00,0.00,1.47,9.11,0.75,0.55,0.50,0.81,0.00,0.00,0.56,2.82,0.08,0.03,0.05,0.04,0.00,0.00,0.04,0.15,0
'[11:53:32.654 21/01/2026]',0.11,0.11,0.11,0.13,0.00,0.00,0.10,0.37,0.58,0.69,0.60,0.94,0.00,0.00,1.24,1.12,1.72,1.75,0.95,1.55,0.00,0.00,1.48,9.00,0.75,0.56,0.50,0.83,0.00,0.00,0.56,2.74,0.08,0.03,0.05,0.03,0.00,0.00,0.04,0.15,0
'[11:53:32.670 21/01/2026]',0.11,0.11,0.11,0.14,0.00,0.00,0.10,0.40,0.58,0.68,0.59,0.93,0.00,0.00,1.23,1.17,1.74,1.76,0.94,1.54,0.00,0.00,1.50,8.82,0.74,0.56,0.50,0.85,0.00,0.00,0.56,2.60,0.08,0.03,0.04,0.04,0.00,0.00,0.04,0.15,0
'[11:53:32.687 21/01/2026]',0.11,0.11,0.11,0.14,0.00,0.00,0.10,0.38,0.57,0.67,0.58,0.91,0.00,0.00,1.22,1.18,1.77,1.77,0.93,1.53,0.00,0.00,1.52,8.61,0.74,0.57,0.50,0.86,0.00,0.00,0.55,2.47,0.08,0.03,0.04,0.03,0.00,0.00,0.04,0.15,0
'[11:53:32.704 21/01/2026]',0.11,0.11,0.12,0.13,0.00,0.00,0.10,0.36,0.56,0.66,0.56,0.89,0.00,0.00,1.21,1.20,1.79,1.77,0.93,1.55,0.00,0.00,1.54,8.41,0.74,0.57,0.50,0.88,0.00,0.00,0.55,2.35,0.08,0.04,0.04,0.03,0.00,0.00,0.04,0.15,0
'[11:53:32.720 21/01/2026]',0.11,0.10,0.12,0.13,0.00,0.00,0.11,0.34,0.55,0.65,0.56,0.87,0.00,0.00,1.20,1.21,1.80,1.78,0.91,1.57,0.00,0.00,1.56,8.23,0.74,0.57,0.51,0.89,0.00,0.00,0.54,2.23,0.08,0.04,0.04,0.03,0.00,0.00,0.04,0.15,0
'[11:53:32.737 21/01/2026]',0.11,0.10,0.12,0.13,0.00,0.00,0.11,0.33,0.55,0.64,0.55,0.85,0.00,0.00,1.18,1.22,1.81,1.79,0.90,1.59,0.00,0.00,1.60,8.04,0.74,0.58,0.51,0.90,0.00,0.00,0.53,2.16,0.08,0.04,0.04,0.03,0.00,0.00,0.04,0.15,0
'[11:53:32.753 21/01/2026]',0.11,0.11,0.12,0.14,0.00,0.00,0.11,0.32,0.56,0.64,0.55,0.85,0.00,0.00,1.16,1.22,1.82,1.79,0.89,1.61,0.00,0.00,1.63,7.85,0.73,0.57,0.51,0.91,0.00,0.00,0.52,2.12,0.08,0.04,0.05,0.03,0.00,0.00,0.04,0.15,0
'[11:53:32.770 21/01/2026]',0.10,0.11,0.11,0.14,0.00,0.00,0.12,0.32,0.56,0.65,0.55,0.85,0.00,0.00,1.14,1.21,1.82,1.78,0.88,1.61,0.00,0.00,1.66,7.69,0.73,0.56,0.51,0.91,0.00,0.00,0.51,2.06,0.08,0.04,0.05,0.04,0.00,0.00,0.04,0.14,0
'[11:53:32.786 21/01/2026]',0.10,0.11,0.11,0.13,0.00,0.00,0.12,0.32,0.57,0.65,0.56,0.85,0.00,0.00,1.12,1.21,1.83,1.77,0.87,1.62,0.00,0.00,1.68,7.54,0.72,0.55,0.51,0.91,0.00,0.00,0.50,2.01,0.08,0.04,0.05,0.04,0.00,0.00,0.04,0.14,0
'[11:53:32.804 21/01/2026]',0.10,0.12,0.10,0.13,0.00,0.00,0.12,0.32,0.57,0.66,0.56,0.86,0.00,0.00,1.11,1.21,1.83,1.77,0.85,1.62,0.00,0.00,1.71,7.40,0.71,0.54,0.51,0.92,0.00,0.00,0.50,1.97,0.08,0.05,0.06,0.04,0.00,0.00,0.04,0.13,0
'[11:53:32.820 21/01/2026]',0.10,0.12,0.10,0.13,0.00,0.00,0.13,0.32,0.58,0.67,0.56,0.86,0.00,0.00,1.09,1.21,1.83,1.76,0.85,1.62,0.00,0.00,1.72,7.27,0.70,0.53,0.50,0.92,0.00,0.00,0.48,1.93,0.07,0.05,0.06,0.05,0.00,0.00,0.04,0.13,0
'[11:53:32.836 21/01/2026]',0.10,0.12,0.10,0.13,0.00,0.00,0.14,0.32,0.59,0.69,0.58,0.87,0.00,0.00,1.08,1.19,1.84,1.75,0.84,1.63,0.00,0.00,1.71,7.16,0.69,0.51,0.48,0.91,0.00,0.00,0.45,1.86,0.07,0.05,0.06,0.05,0.00,0.00,0.04,0.13,0
'[11:53:32.862 21/01/2026]',0.11,0.13,0.11,0.14,0.00,0.00,0.16,0.32,0.61,0.73,0.59,0.89,0.00,0.00,1.07,1.17,1.84,1.75,0.83,1.63,0.00,0.00,1.71,7.08,0.67,0.48,0.46,0.88,0.00,0.00,0.42,1.78,0.07,0.05,0.06,0.05,0.00,0.00,0.04,0.13,0
'[11:53:32.893 21/01/2026]',0.11,0.13,0.11,0.14,0.00,0.00,0.17,0.31,0.62,0.77,0.61,0.91,0.00,0.00,1.07,1.15,1.84,1.74,0.82,1.63,0.00,0.00,1.70,7.00,0.66,0.46,0.44,0.85,0.00,0.00,0.44,1.72,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.13,0
'[11:53:32.925 21/01/2026]',0.11,0.14,0.11,0.15,0.00,0.00,0.18,0.31,0.64,0.80,0.62,0.93,0.00,0.00,1.06,1.14,1.84,1.73,0.82,1.63,0.00,0.00,1.69,6.93,0.65,0.44,0.43,0.83,0.00,0.00,0.45,1.65,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.13,0
'[11:53:32.957 21/01/2026]',0.12,0.14,0.11,0.16,0.00,0.00,0.18,0.30,0.64,0.83,0.62,0.95,0.00,0.00,1.04,1.12,1.84,1.72,0.83,1.63,0.00,0.00,1.66,6.87,0.64,0.42,0.44,0.80,0.00,0.00,0.46,1.59,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.13,0
'[11:53:32.989 21/01/2026]',0.12,0.15,0.11,0.16,0.00,0.00,0.19,0.30,0.64,0.85,0.63,0.95,0.00,0.00,1.03,1.10,1.84,1.70,0.85,1.63,0.00,0.00,1.63,6.84,0.63,0.43,0.46,0.77,0.00,0.00,0.47,1.55,0.08,0.06,0.05,0.05,0.00,0.00,0.04,0.12,0
'[11:53:33.022 21/01/2026]',0.12,0.15,0.11,0.17,0.00,0.00,0.19,0.29,0.65,0.87,0.64,0.95,0.00,0.00,1.02,1.08,1.83,1.69,0.86,1.62,0.00,0.00,1.61,6.81,0.63,0.43,0.48,0.73,0.00,0.00,0.48,1.51,0.08,0.06,0.05,0.05,0.00,0.00,0.04,0.12,0
'[11:53:33.054 21/01/2026]',0.12,0.15,0.12,0.17,0.00,0.00,0.18,0.28,0.64,0.89,0.64,0.95,0.00,0.00,1.00,1.05,1.82,1.67,0.86,1.62,0.00,0.00,1.57,6.78,0.62,0.43,0.49,0.70,0.00,0.00,0.48,1.47,0.08,0.06,0.05,0.05,0.00,0.00,0.04,0.12,0
'[11:53:33.094 21/01/2026]',0.11,0.15,0.11,0.17,0.00,0.00,0.17,0.27,0.64,0.90,0.65,0.95,0.00,0.00,0.97,1.01,1.82,1.66,0.86,1.62,0.00,0.00,1.53,6.78,0.63,0.45,0.49,0.66,0.00,0.00,0.47,1.45,0.07,0.06,0.05,0.05,0.00,0.00,0.04,0.12,0
'[11:53:33.127 21/01/2026]',0.11,0.14,0.11,0.16,0.00,0.00,0.16,0.27,0.63,0.90,0.65,0.94,0.00,0.00,0.94,0.98,1.82,1.64,0.86,1.63,0.00,0.00,1.48,6.77,0.63,0.47,0.48,0.62,0.00,0.00,0.46,1.44,0.07,0.06,0.05,0.05,0.00,0.00,0.04,0.11,0
'[11:53:33.161 21/01/2026]',0.11,0.14,0.10,0.15,0.00,0.00,0.16,0.26,0.63,0.89,0.65,0.92,0.00,0.00,0.91,0.93,1.81,1.63,0.87,1.63,0.00,0.00,1.44,6.78,0.63,0.50,0.48,0.57,0.00,0.00,0.46,1.43,0.07,0.05,0.05,0.05,0.00,0.00,0.04,0.11,0
'[11:53:33.194 21/01/2026]',0.10,0.14,0.10,0.14,0.00,0.00,0.16,0.25,0.64,0.87,0.66,0.91,0.00,0.00,0.88,0.89,1.79,1.62,0.88,1.64,0.00,0.00,1.40,6.79,0.65,0.52,0.48,0.53,0.00,0.00,0.45,1.42,0.06,0.05,0.05,0.04,0.00,0.00,0.04,0.11,0
'[11:53:33.228 21/01/2026]',0.10,0.13,0.10,0.14,0.00,0.00,0.15,0.25,0.65,0.86,0.67,0.90,0.00,0.00,0.85,0.86,1.77,1.62,0.88,1.64,0.00,0.00,1.38,6.80,0.66,0.54,0.48,0.50,0.00,0.00,0.43,1.42,0.06,0.05,0.05,0.04,0.00,0.00,0.04,0.10,0
'[11:53:33.263 21/01/2026]',0.11,0.13,0.10,0.13,0.00,0.00,0.16,0.25,0.67,0.86,0.68,0.89,0.00,0.00,0.84,0.85,1.74,1.61,0.88,1.63,0.00,0.00,1.35,6.81,0.69,0.56,0.48,0.48,0.00,0.00,0.43,1.42,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.10,0
'[11:53:33.296 21/01/2026]',0.11,0.13,0.10,0.13,0.00,0.00,0.15,0.23,0.70,0.86,0.69,0.88,0.00,0.00,0.83,0.83,1.70,1.59,0.88,1.62,0.00,0.00,1.30,6.81,0.72,0.58,0.47,0.46,0.00,0.00,0.43,1.41,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.332 21/01/2026]',0.12,0.13,0.10,0.14,0.00,0.00,0.15,0.23,0.72,0.86,0.70,0.88,0.00,0.00,0.82,0.82,1.66,1.56,0.89,1.60,0.00,0.00,1.26,6.81,0.74,0.61,0.47,0.44,0.00,0.00,0.43,1.41,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.365 21/01/2026]',0.12,0.12,0.10,0.14,0.00,0.00,0.15,0.21,0.74,0.85,0.71,0.87,0.00,0.00,0.83,0.80,1.61,1.52,0.89,1.56,0.00,0.00,1.19,6.80,0.76,0.65,0.48,0.44,0.00,0.00,0.45,1.41,0.06,0.05,0.05,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.399 21/01/2026]',0.12,0.13,0.10,0.14,0.00,0.00,0.15,0.20,0.74,0.84,0.72,0.86,0.00,0.00,0.84,0.79,1.57,1.47,0.88,1.53,0.00,0.00,1.16,6.79,0.76,0.67,0.48,0.46,0.00,0.00,0.48,1.41,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.432 21/01/2026]',0.12,0.13,0.09,0.14,0.00,0.00,0.16,0.19,0.75,0.81,0.73,0.84,0.00,0.00,0.85,0.79,1.53,1.43,0.87,1.50,0.00,0.00,1.18,6.78,0.77,0.68,0.49,0.48,0.00,0.00,0.50,1.41,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.466 21/01/2026]',0.11,0.13,0.09,0.13,0.00,0.00,0.17,0.20,0.76,0.78,0.74,0.83,0.00,0.00,0.87,0.77,1.49,1.39,0.89,1.47,0.00,0.00,1.19,6.78,0.78,0.68,0.50,0.50,0.00,0.00,0.50,1.43,0.06,0.05,0.05,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.501 21/01/2026]',0.12,0.12,0.10,0.13,0.00,0.00,0.17,0.20,0.77,0.74,0.75,0.81,0.00,0.00,0.89,0.77,1.45,1.36,0.90,1.45,0.00,0.00,1.20,6.78,0.78,0.68,0.50,0.52,0.00,0.00,0.51,1.46,0.05,0.05,0.04,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.535 21/01/2026]',0.11,0.11,0.11,0.13,0.00,0.00,0.17,0.20,0.79,0.71,0.77,0.79,0.00,0.00,0.90,0.78,1.40,1.34,0.90,1.42,0.00,0.00,1.20,6.77,0.77,0.68,0.50,0.53,0.00,0.00,0.52,1.52,0.05,0.05,0.04,0.04,0.00,0.00,0.04,0.09,0
'[11:53:33.569 21/01/2026]',0.11,0.11,0.11,0.13,0.00,0.00,0.17,0.21,0.81,0.68,0.80,0.78,0.00,0.00,0.92,0.79,1.36,1.32,0.90,1.39,0.00,0.00,1.20,6.73,0.76,0.68,0.50,0.54,0.00,0.00,0.53,1.59,0.05,0.05,0.04,0.04,0.00,0.00,0.03,0.09,0
'[11:53:33.606 21/01/2026]',0.10,0.10,0.11,0.13,0.00,0.00,0.16,0.26,0.84,0.64,0.83,0.77,0.00,0.00,0.93,0.81,1.33,1.30,0.90,1.36,0.00,0.00,1.19,6.68,0.75,0.67,0.49,0.55,0.00,0.00,0.55,1.70,0.05,0.05,0.04,0.04,0.00,0.00,0.04,0.10,0
'[11:53:33.641 21/01/2026]',0.10,0.10,0.11,0.13,0.00,0.00,0.16,0.28,0.86,0.62,0.85,0.77,0.00,0.00,0.94,0.83,1.29,1.28,0.90,1.34,0.00,0.00,1.18,6.58,0.73,0.67,0.48,0.55,0.00,0.00,0.58,1.83,0.05,0.05,0.04,0.04,0.00,0.00,0.04,0.10,0
'[11:53:33.679 21/01/2026]',0.10,0.09,0.11,0.12,0.00,0.00,0.15,0.27,0.87,0.59,0.86,0.76,0.00,0.00,0.96,0.82,1.26,1.27,0.91,1.32,0.00,0.00,1.16,6.43,0.72,0.68,0.47,0.56,0.00,0.00,0.61,1.97,0.05,0.05,0.04,0.04,0.00,0.00,0.04,0.11,0
'[11:53:33.714 21/01/2026]',0.10,0.09,0.10,0.12,0.00,0.00,0.15,0.28,0.88,0.57,0.88,0.76,0.00,0.00,0.98,0.79,1.22,1.26,0.91,1.30,0.00,0.00,1.15,6.26,0.71,0.68,0.46,0.56,0.00,0.00,0.63,2.12,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.12,0
'[11:53:33.751 21/01/2026]',0.09,0.09,0.10,0.12,0.00,0.00,0.15,0.31,0.89,0.55,0.90,0.76,0.00,0.00,1.00,0.77,1.18,1.25,0.92,1.28,0.00,0.00,1.15,6.05,0.71,0.69,0.45,0.56,0.00,0.00,0.65,2.24,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.12,0
'[11:53:33.787 21/01/2026]',0.09,0.09,0.10,0.12,0.00,0.00,0.16,0.31,0.90,0.54,0.91,0.76,0.00,0.00,1.01,0.77,1.15,1.24,0.92,1.27,0.00,0.00,1.13,5.81,0.70,0.69,0.44,0.56,0.00,0.00,0.67,2.33,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.12,0
'[11:53:33.823 21/01/2026]',0.08,0.08,0.10,0.12,0.00,0.00,0.17,0.31,0.91,0.53,0.93,0.77,0.00,0.00,1.02,0.78,1.11,1.24,0.93,1.27,0.00,0.00,1.12,5.81,0.70,0.68,0.44,0.56,0.00,0.00,0.69,2.36,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.13,0
'[11:53:33.870 21/01/2026]',0.08,0.08,0.10,0.12,0.00,0.00,0.18,0.33,0.92,0.53,0.95,0.78,0.00,0.00,1.02,0.82,1.08,1.24,0.93,1.27,0.00,0.00,1.10,5.90,0.69,0.67,0.44,0.57,0.00,0.00,0.70,2.53,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.14,0
'[11:53:33.898 21/01/2026]',0.08,0.08,0.10,0.12,0.00,0.00,0.18,0.39,0.93,0.52,0.97,0.80,0.00,0.00,1.03,0.90,1.06,1.25,0.93,1.27,0.00,0.00,1.08,5.97,0.68,0.66,0.44,0.59,0.00,0.00,0.69,2.73,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.14,0
'[11:53:33.902 21/01/2026]',0.08,0.08,0.11,0.13,0.00,0.00,0.19,0.40,0.94,0.52,1.00,0.83,0.00,0.00,1.04,0.98,1.03,1.25,0.91,1.27,0.00,0.00,1.06,5.96,0.68,0.65,0.44,0.59,0.00,0.00,0.68,2.90,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.15,0
'[11:53:33.920 21/01/2026]',0.08,0.08,0.11,0.14,0.00,0.00,0.19,0.38,0.95,0.53,1.01,0.86,0.00,0.00,1.05,1.03,1.01,1.24,0.89,1.26,0.00,0.00,1.03,5.91,0.67,0.65,0.44,0.58,0.00,0.00,0.66,3.05,0.05,0.05,0.04,0.04,0.00,0.00,0.03,0.16,0
'[11:53:33.937 21/01/2026]',0.09,0.09,0.12,0.15,0.00,0.00,0.18,0.44,0.97,0.55,1.03,0.89,0.00,0.00,1.05,1.12,1.00,1.22,0.86,1.25,0.00,0.00,1.00,5.84,0.64,0.63,0.43,0.57,0.00,0.00,0.64,3.12,0.05,0.05,0.04,0.04,0.00,0.00,0.03,0.16,0
'[11:53:33.953 21/01/2026]',0.09,0.10,0.11,0.16,0.00,0.00,0.19,0.49,0.98,0.58,1.03,0.92,0.00,0.00,1.05,1.19,0.98,1.21,0.83,1.23,0.00,0.00,0.96,5.71,0.62,0.61,0.41,0.55,0.00,0.00,0.61,3.09,0.05,0.06,0.04,0.04,0.00,0.00,0.03,0.16,0
'[11:53:33.970 21/01/2026]',0.10,0.12,0.11,0.16,0.00,0.00,0.19,0.46,0.99,0.62,1.04,0.96,0.00,0.00,1.05,1.20,0.98,1.22,0.79,1.22,0.00,0.00,0.94,5.51,0.60,0.58,0.40,0.55,0.00,0.00,0.59,2.99,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.17,0
'[11:53:33.987 21/01/2026]',0.10,0.13,0.10,0.17,0.00,0.00,0.19,0.43,1.00,0.65,1.04,0.99,0.00,0.00,1.06,1.21,0.97,1.22,0.76,1.21,0.00,0.00,0.91,5.32,0.58,0.56,0.41,0.55,0.00,0.00,0.57,2.96,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.18,0
'[11:53:34.004 21/01/2026]',0.10,0.14,0.10,0.17,0.00,0.00,0.19,0.42,1.01,0.69,1.04,1.03,0.00,0.00,1.06,1.22,0.98,1.23,0.73,1.21,0.00,0.00,0.88,5.15,0.57,0.54,0.43,0.55,0.00,0.00,0.55,3.10,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.19,0
'[11:53:34.021 21/01/2026]',0.10,0.15,0.10,0.16,0.00,0.00,0.18,0.44,1.00,0.72,1.04,1.06,0.00,0.00,1.08,1.23,1.00,1.24,0.70,1.20,0.00,0.00,0.91,5.16,0.56,0.53,0.44,0.55,0.00,0.00,0.52,3.20,0.06,0.05,0.04,0.04,0.00,0.00,0.04,0.20,0
'[11:53:34.037 21/01/2026]',0.10,0.15,0.10,0.15,0.00,0.00,0.19,0.54,0.99,0.76,1.04,1.08,0.00,0.00,1.09,1.28,1.02,1.25,0.67,1.20,0.00,0.00,0.93,5.39,0.57,0.52,0.45,0.56,0.00,0.00,0.49,3.19,0.05,0.04,0.04,0.04,0.00,0.00,0.04,0.20,0
'[11:53:34.054 21/01/2026]',0.09,0.14,0.10,0.15,0.00,0.00,0.19,0.60,0.98,0.80,1.04,1.11,0.00,0.00,1.10,1.34,1.04,1.27,0.65,1.20,0.00,0.00,0.95,5.64,0.57,0.50,0.47,0.56,0.00,0.00,0.46,3.07,0.05,0.04,0.04,0.04,0.00,0.00,0.04,0.23,0
'[11:53:34.071 21/01/2026]',0.09,0.14,0.10,0.14,0.00,0.00,0.19,0.65,0.97,0.83,1.03,1.13,0.00,0.00,1.10,1.40,1.07,1.28,0.62,1.20,0.00,0.00,0.96,5.87,0.58,0.49,0.48,0.56,0.00,0.00,0.50,2.95,0.05,0.04,0.04,0.03,0.00,0.00,0.04,0.25,0
'[11:53:34.087 21/01/2026]',0.09,0.14,0.09,0.14,0.00,0.00,0.20,0.74,0.96,0.87,1.02,1.16,0.00,0.00,1.09,1.53,1.09,1.28,0.59,1.20,0.00,0.00,0.97,6.02,0.59,0.48,0.49,0.56,0.00,0.00,0.53,2.79,0.05,0.04,0.04,0.03,0.00,0.00,0.04,0.26,0
'[11:53:34.104 21/01/2026]',0.08,0.14,0.09,0.14,0.00,0.00,0.19,0.73,0.95,0.91,1.01,1.18,0.00,0.00,1.08,1.73,1.11,1.28,0.56,1.20,0.00,0.00,0.97,6.11,0.60,0.47,0.50,0.57,0.00,0.00,0.56,2.97,0.06,0.04,0.04,0.03,0.00,0.00,0.04,0.25,0
