'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:41:13.863 20/01/2026]',0.49,0.34,0.30,0.42,0.00,0.00,0.21,0.20,2.15,1.53,1.41,1.92,0.00,0.00,0.39,0.69,1.93,1.60,2.12,3.09,0.00,0.00,1.82,1.49,1.75,1.20,1.32,2.35,0.00,0.00,0.71,1.33,0.13,0.08,0.10,0.14,0.00,0.00,0.07,0.08,0
'[12:41:13.880 20/01/2026]',0.55,0.35,0.33,0.41,0.00,0.00,0.23,0.21,2.13,1.50,1.39,1.86,0.00,0.00,0.40,0.69,2.06,1.65,2.23,3.10,0.00,0.00,1.77,1.46,1.65,1.16,1.23,2.40,0.00,0.00,0.72,1.34,0.14,0.08,0.10,0.13,0.00,0.00,0.07,0.08,0
'[12:41:13.897 20/01/2026]',0.61,0.38,0.35,0.42,0.00,0.00,0.25,0.22,2.11,1.50,1.37,1.78,0.00,0.00,0.41,0.68,2.19,1.71,2.33,3.10,0.00,0.00,1.73,1.42,1.55,1.11,1.16,2.45,0.00,0.00,0.72,1.37,0.14,0.08,0.11,0.13,0.00,0.00,0.07,0.08,0
'[12:41:13.914 20/01/2026]',0.62,0.41,0.36,0.43,0.00,0.00,0.25,0.24,2.16,1.50,1.38,1.71,0.00,0.00,0.42,0.67,2.37,1.77,2.45,3.10,0.00,0.00,1.68,1.38,1.47,1.06,1.08,2.50,0.00,0.00,0.72,1.39,0.14,0.08,0.10,0.12,0.00,0.00,0.07,0.08,0
'[12:41:13.930 20/01/2026]',0.63,0.41,0.36,0.43,0.00,0.00,0.25,0.24,2.20,1.52,1.38,1.66,0.00,0.00,0.43,0.67,2.53,1.86,2.56,3.09,0.00,0.00,1.63,1.34,1.40,1.00,1.01,2.55,0.00,0.00,0.72,1.41,0.14,0.08,0.10,0.11,0.00,0.00,0.06,0.08,0
'[12:41:13.946 20/01/2026]',0.64,0.41,0.37,0.43,0.00,0.00,0.25,0.24,2.26,1.55,1.39,1.61,0.00,0.00,0.44,0.68,2.70,1.94,2.66,3.08,0.00,0.00,1.65,1.36,1.34,0.94,1.02,2.59,0.00,0.00,0.72,1.44,0.13,0.08,0.10,0.11,0.00,0.00,0.06,0.08,0
'[12:41:13.964 20/01/2026]',0.65,0.41,0.37,0.43,0.00,0.00,0.26,0.24,2.30,1.57,1.39,1.56,0.00,0.00,0.46,0.71,2.85,2.02,2.75,3.08,0.00,0.00,1.69,1.39,1.28,0.89,1.05,2.62,0.00,0.00,0.73,1.45,0.13,0.08,0.10,0.10,0.00,0.00,0.06,0.09,0
'[12:41:13.981 20/01/2026]',0.64,0.41,0.38,0.44,0.00,0.00,0.25,0.24,2.36,1.59,1.39,1.51,0.00,0.00,0.48,0.73,3.00,2.09,2.83,3.08,0.00,0.00,1.73,1.42,1.22,0.84,1.07,2.65,0.00,0.00,0.74,1.46,0.13,0.08,0.10,0.10,0.00,0.00,0.06,0.09,0
'[12:41:13.997 20/01/2026]',0.63,0.41,0.39,0.43,0.00,0.00,0.25,0.24,2.41,1.61,1.39,1.47,0.00,0.00,0.49,0.75,3.14,2.16,2.90,3.07,0.00,0.00,1.77,1.45,1.17,0.79,1.10,2.68,0.00,0.00,0.74,1.48,0.13,0.08,0.10,0.10,0.00,0.00,0.06,0.08,0
'[12:41:14.015 20/01/2026]',0.62,0.41,0.37,0.42,0.00,0.00,0.24,0.24,2.47,1.63,1.40,1.43,0.00,0.00,0.52,0.77,3.27,2.23,2.93,3.06,0.00,0.00,1.79,1.47,1.12,0.77,1.12,2.70,0.00,0.00,0.74,1.49,0.13,0.07,0.10,0.10,0.00,0.00,0.06,0.08,0
'[12:41:14.031 20/01/2026]',0.60,0.39,0.36,0.39,0.00,0.00,0.22,0.23,2.51,1.65,1.40,1.41,0.00,0.00,0.55,0.80,3.39,2.28,2.97,3.07,0.00,0.00,1.82,1.49,1.12,0.77,1.13,2.74,0.00,0.00,0.75,1.51,0.13,0.07,0.10,0.09,0.00,0.00,0.06,0.08,0
'[12:41:14.048 20/01/2026]',0.58,0.38,0.35,0.37,0.00,0.00,0.21,0.21,2.56,1.68,1.40,1.39,0.00,0.00,0.57,0.83,3.49,2.33,3.00,3.07,0.00,0.00,1.84,1.51,1.12,0.76,1.14,2.78,0.00,0.00,0.75,1.53,0.12,0.08,0.09,0.09,0.00,0.00,0.06,0.09,0
'[12:41:14.064 20/01/2026]',0.58,0.37,0.34,0.34,0.00,0.00,0.20,0.20,2.62,1.69,1.43,1.37,0.00,0.00,0.60,0.86,3.59,2.37,3.02,3.07,0.00,0.00,1.85,1.52,1.12,0.76,1.14,2.81,0.00,0.00,0.75,1.55,0.12,0.08,0.10,0.09,0.00,0.00,0.06,0.09,0
'[12:41:14.080 20/01/2026]',0.58,0.38,0.32,0.33,0.00,0.00,0.19,0.19,2.67,1.73,1.45,1.36,0.00,0.00,0.62,0.89,3.69,2.41,3.04,3.08,0.00,0.00,1.87,1.53,1.13,0.76,1.14,2.85,0.00,0.00,0.75,1.56,0.12,0.08,0.10,0.10,0.00,0.00,0.06,0.09,0
'[12:41:14.097 20/01/2026]',0.58,0.38,0.32,0.31,0.00,0.00,0.20,0.17,2.72,1.76,1.48,1.35,0.00,0.00,0.66,0.91,3.77,2.45,3.05,3.12,0.00,0.00,1.86,1.54,1.12,0.76,1.12,2.88,0.00,0.00,0.76,1.58,0.12,0.08,0.09,0.10,0.00,0.00,0.06,0.09,0
'[12:41:14.114 20/01/2026]',0.58,0.39,0.31,0.31,0.00,0.00,0.21,0.18,2.77,1.80,1.51,1.35,0.00,0.00,0.69,0.95,3.85,2.49,3.06,3.14,0.00,0.00,1.86,1.53,1.12,0.77,1.11,2.90,0.00,0.00,0.77,1.58,0.12,0.08,0.09,0.10,0.00,0.00,0.06,0.09,0
'[12:41:14.130 20/01/2026]',0.59,0.39,0.31,0.31,0.00,0.00,0.21,0.18,2.83,1.84,1.54,1.35,0.00,0.00,0.74,0.99,3.92,2.52,3.06,3.17,0.00,0.00,1.84,1.53,1.11,0.77,1.10,2.91,0.00,0.00,0.80,1.57,0.12,0.08,0.08,0.10,0.00,0.00,0.07,0.09,0
'[12:41:14.147 20/01/2026]',0.60,0.41,0.31,0.31,0.00,0.00,0.22,0.18,2.88,1.89,1.57,1.38,0.00,0.00,0.78,1.02,3.98,2.54,3.06,3.19,0.00,0.00,1.83,1.51,1.10,0.75,1.08,2.91,0.00,0.00,0.82,1.56,0.12,0.08,0.08,0.11,0.00,0.00,0.07,0.09,0
'[12:41:14.163 20/01/2026]',0.60,0.43,0.30,0.32,0.00,0.00,0.22,0.18,2.93,1.94,1.60,1.40,0.00,0.00,0.82,1.05,4.03,2.56,3.06,3.21,0.00,0.00,1.80,1.50,1.10,0.74,1.07,2.90,0.00,0.00,0.85,1.55,0.12,0.07,0.08,0.11,0.00,0.00,0.07,0.10,0
'[12:41:14.180 20/01/2026]',0.60,0.42,0.30,0.30,0.00,0.00,0.23,0.18,2.98,1.98,1.63,1.43,0.00,0.00,0.87,1.08,4.09,2.59,3.07,3.24,0.00,0.00,1.77,1.48,1.09,0.71,1.06,2.88,0.00,0.00,0.88,1.53,0.12,0.08,0.08,0.11,0.00,0.00,0.07,0.09,0
'[12:41:14.197 20/01/2026]',0.59,0.41,0.29,0.29,0.00,0.00,0.22,0.17,3.03,2.02,1.66,1.45,0.00,0.00,0.92,1.10,4.13,2.62,3.07,3.26,0.00,0.00,1.72,1.46,1.09,0.74,1.06,2.85,0.00,0.00,0.89,1.51,0.12,0.08,0.08,0.10,0.00,0.00,0.07,0.09,0
'[12:41:14.214 20/01/2026]',0.58,0.40,0.29,0.27,0.00,0.00,0.21,0.17,3.08,2.06,1.68,1.48,0.00,0.00,0.96,1.12,4.18,2.65,3.07,3.29,0.00,0.00,1.68,1.44,1.09,0.77,1.06,2.83,0.00,0.00,0.91,1.49,0.12,0.08,0.08,0.10,0.00,0.00,0.07,0.09,0
'[12:41:14.230 20/01/2026]',0.58,0.39,0.29,0.26,0.00,0.00,0.19,0.16,3.12,2.09,1.70,1.51,0.00,0.00,1.00,1.14,4.21,2.67,3.07,3.31,0.00,0.00,1.63,1.41,1.09,0.79,1.05,2.82,0.00,0.00,0.91,1.48,0.12,0.08,0.08,0.10,0.00,0.00,0.06,0.09,0
'[12:41:14.247 20/01/2026]',0.58,0.39,0.28,0.24,0.00,0.00,0.18,0.16,3.15,2.11,1.72,1.54,0.00,0.00,1.04,1.16,4.25,2.70,3.07,3.32,0.00,0.00,1.59,1.38,1.09,0.81,1.05,2.81,0.00,0.00,0.92,1.48,0.12,0.08,0.08,0.11,0.00,0.00,0.07,0.10,0
'[12:41:14.264 20/01/2026]',0.58,0.38,0.28,0.22,0.00,0.00,0.18,0.15,3.18,2.14,1.73,1.57,0.00,0.00,1.07,1.17,4.28,2.73,3.07,3.33,0.00,0.00,1.54,1.35,1.08,0.83,1.04,2.81,0.00,0.00,0.92,1.48,0.12,0.08,0.08,0.12,0.00,0.00,0.07,0.10,0
'[12:41:14.281 20/01/2026]',0.58,0.38,0.28,0.21,0.00,0.00,0.18,0.16,3.21,2.15,1.73,1.60,0.00,0.00,1.11,1.18,4.31,2.76,3.08,3.33,0.00,0.00,1.49,1.31,1.08,0.85,1.03,2.82,0.00,0.00,0.92,1.49,0.13,0.08,0.08,0.12,0.00,0.00,0.07,0.11,0
'[12:41:14.297 20/01/2026]',0.58,0.38,0.28,0.21,0.00,0.00,0.18,0.16,3.24,2.17,1.74,1.63,0.00,0.00,1.14,1.19,4.33,2.78,3.08,3.34,0.00,0.00,1.44,1.28,1.07,0.87,1.03,2.83,0.00,0.00,0.92,1.49,0.13,0.08,0.08,0.12,0.00,0.00,0.07,0.11,0
'[12:41:14.314 20/01/2026]',0.59,0.38,0.28,0.20,0.00,0.00,0.18,0.16,3.25,2.18,1.74,1.66,0.00,0.00,1.17,1.21,4.35,2.81,3.09,3.34,0.00,0.00,1.40,1.25,1.05,0.88,1.02,2.83,0.00,0.00,0.93,1.50,0.13,0.08,0.08,0.11,0.00,0.00,0.06,0.11,0
'[12:41:14.330 20/01/2026]',0.60,0.37,0.28,0.20,0.00,0.00,0.18,0.16,3.27,2.20,1.75,1.69,0.00,0.00,1.19,1.22,4.37,2.83,3.09,3.34,0.00,0.00,1.35,1.22,1.04,0.90,1.01,2.84,0.00,0.00,0.94,1.49,0.13,0.08,0.08,0.11,0.00,0.00,0.06,0.11,0
'[12:41:14.350 20/01/2026]',0.58,0.37,0.28,0.19,0.00,0.00,0.18,0.17,3.26,2.21,1.75,1.72,0.00,0.00,1.21,1.23,4.39,2.85,3.09,3.33,0.00,0.00,1.31,1.19,1.02,0.92,1.00,2.85,0.00,0.00,0.96,1.49,0.12,0.07,0.08,0.11,0.00,0.00,0.06,0.11,0
'[12:41:14.363 20/01/2026]',0.57,0.37,0.27,0.19,0.00,0.00,0.18,0.17,3.25,2.23,1.74,1.74,0.00,0.00,1.23,1.24,4.41,2.86,3.10,3.33,0.00,0.00,1.26,1.15,1.00,0.93,0.99,2.85,0.00,0.00,0.96,1.48,0.12,0.07,0.08,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.381 20/01/2026]',0.55,0.37,0.26,0.19,0.00,0.00,0.17,0.17,3.25,2.24,1.74,1.77,0.00,0.00,1.25,1.25,4.43,2.88,3.11,3.32,0.00,0.00,1.23,1.12,0.98,0.95,1.00,2.85,0.00,0.00,0.97,1.47,0.11,0.07,0.08,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.397 20/01/2026]',0.54,0.37,0.25,0.19,0.00,0.00,0.17,0.18,3.24,2.25,1.74,1.80,0.00,0.00,1.26,1.26,4.44,2.90,3.12,3.31,0.00,0.00,1.18,1.09,0.97,0.96,1.01,2.85,0.00,0.00,0.98,1.46,0.11,0.07,0.08,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.415 20/01/2026]',0.53,0.36,0.24,0.19,0.00,0.00,0.16,0.17,3.23,2.27,1.74,1.82,0.00,0.00,1.26,1.26,4.46,2.91,3.13,3.29,0.00,0.00,1.20,1.10,0.95,0.97,1.01,2.85,0.00,0.00,0.98,1.44,0.11,0.08,0.08,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.429 20/01/2026]',0.52,0.36,0.24,0.18,0.00,0.00,0.16,0.16,3.22,2.28,1.73,1.84,0.00,0.00,1.25,1.25,4.47,2.92,3.13,3.28,0.00,0.00,1.24,1.14,0.93,0.98,1.02,2.84,0.00,0.00,0.97,1.43,0.11,0.08,0.08,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.447 20/01/2026]',0.52,0.36,0.24,0.17,0.00,0.00,0.16,0.16,3.20,2.29,1.71,1.85,0.00,0.00,1.25,1.25,4.46,2.94,3.13,3.25,0.00,0.00,1.27,1.18,0.91,0.98,1.04,2.84,0.00,0.00,0.96,1.41,0.11,0.08,0.08,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.463 20/01/2026]',0.52,0.35,0.24,0.16,0.00,0.00,0.15,0.15,3.18,2.31,1.70,1.86,0.00,0.00,1.24,1.25,4.46,2.94,3.13,3.23,0.00,0.00,1.30,1.20,0.88,0.98,1.06,2.84,0.00,0.00,0.95,1.39,0.11,0.08,0.07,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.489 20/01/2026]',0.53,0.34,0.24,0.16,0.00,0.00,0.15,0.14,3.13,2.32,1.66,1.87,0.00,0.00,1.24,1.26,4.43,2.95,3.11,3.20,0.00,0.00,1.33,1.23,0.88,0.98,1.08,2.84,0.00,0.00,0.93,1.37,0.11,0.08,0.07,0.11,0.00,0.00,0.06,0.10,0
'[12:41:14.516 20/01/2026]',0.55,0.35,0.25,0.15,0.00,0.00,0.14,0.14,3.08,2.31,1.63,1.88,0.00,0.00,1.23,1.26,4.40,2.95,3.09,3.20,0.00,0.00,1.35,1.24,0.91,0.96,1.11,2.84,0.00,0.00,0.91,1.33,0.11,0.09,0.06,0.11,0.00,0.00,0.06,0.11,0
'[12:41:14.544 20/01/2026]',0.56,0.35,0.26,0.15,0.00,0.00,0.14,0.14,3.03,2.31,1.61,1.88,0.00,0.00,1.24,1.27,4.36,2.94,3.07,3.21,0.00,0.00,1.37,1.26,0.95,0.95,1.12,2.84,0.00,0.00,0.89,1.30,0.10,0.09,0.06,0.11,0.00,0.00,0.06,0.11,0
'[12:41:14.572 20/01/2026]',0.56,0.35,0.26,0.16,0.00,0.00,0.14,0.14,2.96,2.30,1.64,1.88,0.00,0.00,1.24,1.28,4.30,2.93,3.02,3.23,0.00,0.00,1.38,1.28,0.97,0.92,1.13,2.83,0.00,0.00,0.87,1.27,0.11,0.09,0.06,0.12,0.00,0.00,0.06,0.11,0
'[12:41:14.601 20/01/2026]',0.54,0.35,0.25,0.16,0.00,0.00,0.15,0.15,2.90,2.28,1.65,1.86,0.00,0.00,1.26,1.28,4.22,2.90,2.97,3.24,0.00,0.00,1.38,1.30,0.96,0.89,1.11,2.82,0.00,0.00,0.87,1.24,0.11,0.09,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.630 20/01/2026]',0.53,0.34,0.25,0.16,0.00,0.00,0.16,0.15,2.84,2.27,1.65,1.84,0.00,0.00,1.27,1.27,4.15,2.86,2.91,3.26,0.00,0.00,1.39,1.33,0.96,0.85,1.09,2.80,0.00,0.00,0.89,1.23,0.11,0.09,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.658 20/01/2026]',0.52,0.33,0.25,0.16,0.00,0.00,0.16,0.15,2.77,2.25,1.65,1.83,0.00,0.00,1.30,1.26,4.08,2.83,2.86,3.27,0.00,0.00,1.45,1.36,0.96,0.81,1.07,2.79,0.00,0.00,0.89,1.22,0.11,0.09,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.686 20/01/2026]',0.52,0.31,0.26,0.17,0.00,0.00,0.16,0.15,2.73,2.24,1.65,1.82,0.00,0.00,1.31,1.26,4.00,2.79,2.79,3.29,0.00,0.00,1.52,1.38,0.97,0.78,1.04,2.78,0.00,0.00,0.87,1.20,0.10,0.10,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.717 20/01/2026]',0.52,0.31,0.25,0.17,0.00,0.00,0.16,0.15,2.70,2.23,1.67,1.80,0.00,0.00,1.33,1.26,3.91,2.76,2.73,3.32,0.00,0.00,1.60,1.40,0.98,0.75,1.02,2.78,0.00,0.00,0.86,1.17,0.10,0.10,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.748 20/01/2026]',0.52,0.30,0.24,0.18,0.00,0.00,0.16,0.15,2.67,2.21,1.69,1.78,0.00,0.00,1.32,1.27,3.82,2.73,2.66,3.35,0.00,0.00,1.68,1.40,0.99,0.72,1.01,2.78,0.00,0.00,0.86,1.16,0.10,0.10,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.778 20/01/2026]',0.51,0.30,0.24,0.19,0.00,0.00,0.16,0.15,2.65,2.20,1.70,1.76,0.00,0.00,1.32,1.28,3.75,2.71,2.60,3.37,0.00,0.00,1.76,1.41,1.00,0.70,0.99,2.77,0.00,0.00,0.86,1.14,0.10,0.10,0.07,0.12,0.00,0.00,0.06,0.10,0
'[12:41:14.809 20/01/2026]',0.51,0.29,0.23,0.20,0.00,0.00,0.16,0.15,2.63,2.18,1.72,1.74,0.00,0.00,1.32,1.28,3.67,2.69,2.54,3.38,0.00,0.00,1.83,1.41,1.01,0.67,0.97,2.77,0.00,0.00,0.86,1.13,0.10,0.10,0.07,0.12,0.00,0.00,0.06,0.09,0
'[12:41:14.840 20/01/2026]',0.53,0.29,0.24,0.19,0.00,0.00,0.16,0.15,2.61,2.17,1.75,1.73,0.00,0.00,1.33,1.30,3.58,2.67,2.46,3.38,0.00,0.00,1.88,1.40,1.03,0.65,0.96,2.76,0.00,0.00,0.85,1.12,0.10,0.10,0.07,0.12,0.00,0.00,0.06,0.09,0
'[12:41:14.879 20/01/2026]',0.54,0.31,0.25,0.19,0.00,0.00,0.16,0.15,2.59,2.14,1.77,1.74,0.00,0.00,1.33,1.32,3.49,2.66,2.37,3.37,0.00,0.00,1.91,1.39,1.03,0.63,0.93,2.74,0.00,0.00,0.84,1.10,0.11,0.10,0.07,0.12,0.00,0.00,0.07,0.09,0
'[12:41:14.911 20/01/2026]',0.56,0.32,0.27,0.22,0.00,0.00,0.17,0.15,2.54,2.10,1.75,1.77,0.00,0.00,1.33,1.33,3.33,2.66,2.28,3.34,0.00,0.00,1.92,1.37,0.97,0.64,0.89,2.71,0.00,0.00,0.85,1.06,0.12,0.11,0.07,0.13,0.00,0.00,0.07,0.09,0
'[12:41:14.945 20/01/2026]',0.56,0.35,0.27,0.26,0.00,0.00,0.17,0.17,2.46,2.04,1.72,1.80,0.00,0.00,1.32,1.33,3.22,2.60,2.19,3.33,0.00,0.00,1.92,1.37,0.93,0.63,0.84,2.64,0.00,0.00,0.88,1.00,0.13,0.11,0.07,0.13,0.00,0.00,0.07,0.09,0
'[12:41:14.978 20/01/2026]',0.57,0.36,0.27,0.29,0.00,0.00,0.19,0.18,2.37,1.95,1.66,1.83,0.00,0.00,1.31,1.33,3.10,2.53,2.13,3.33,0.00,0.00,1.92,1.38,0.95,0.64,0.79,2.57,0.00,0.00,0.89,0.95,0.12,0.11,0.07,0.12,0.00,0.00,0.06,0.09,0
'[12:41:15.012 20/01/2026]',0.54,0.37,0.26,0.31,0.00,0.00,0.19,0.19,2.24,1.88,1.60,1.87,0.00,0.00,1.28,1.31,2.95,2.43,2.08,3.33,0.00,0.00,1.92,1.40,0.99,0.63,0.74,2.52,0.00,0.00,0.90,0.91,0.12,0.10,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.046 20/01/2026]',0.51,0.34,0.24,0.33,0.00,0.00,0.18,0.19,2.11,1.79,1.54,1.93,0.00,0.00,1.26,1.29,2.80,2.32,2.04,3.32,0.00,0.00,1.92,1.43,1.03,0.62,0.70,2.48,0.00,0.00,0.90,0.89,0.12,0.10,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.082 20/01/2026]',0.48,0.32,0.23,0.31,0.00,0.00,0.18,0.18,1.99,1.70,1.49,2.00,0.00,0.00,1.24,1.27,2.66,2.22,2.00,3.31,0.00,0.00,1.93,1.45,1.07,0.60,0.72,2.45,0.00,0.00,0.90,0.86,0.12,0.10,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.118 20/01/2026]',0.44,0.30,0.23,0.29,0.00,0.00,0.17,0.18,1.88,1.63,1.44,2.07,0.00,0.00,1.21,1.26,2.53,2.13,1.96,3.29,0.00,0.00,1.93,1.48,1.10,0.59,0.74,2.42,0.00,0.00,0.89,0.83,0.11,0.10,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.153 20/01/2026]',0.42,0.29,0.22,0.27,0.00,0.00,0.17,0.16,1.79,1.55,1.39,2.12,0.00,0.00,1.18,1.23,2.40,2.03,1.92,3.29,0.00,0.00,1.93,1.51,1.13,0.57,0.77,2.38,0.00,0.00,0.89,0.80,0.11,0.10,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.189 20/01/2026]',0.42,0.28,0.21,0.26,0.00,0.00,0.16,0.16,1.71,1.48,1.35,2.18,0.00,0.00,1.16,1.22,2.26,1.95,1.88,3.29,0.00,0.00,1.93,1.53,1.18,0.57,0.80,2.35,0.00,0.00,0.89,0.77,0.11,0.10,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.226 20/01/2026]',0.42,0.30,0.21,0.26,0.00,0.00,0.16,0.15,1.63,1.41,1.32,2.22,0.00,0.00,1.14,1.20,2.13,1.85,1.83,3.29,0.00,0.00,1.92,1.56,1.25,0.59,0.84,2.31,0.00,0.00,0.88,0.76,0.12,0.09,0.07,0.12,0.00,0.00,0.06,0.08,0
'[12:41:15.263 20/01/2026]',0.50,0.30,0.25,0.25,0.00,0.00,0.17,0.16,1.65,1.33,1.33,2.26,0.00,0.00,1.10,1.18,2.06,1.76,1.74,3.30,0.00,0.00,1.91,1.58,1.36,0.61,0.91,2.28,0.00,0.00,0.86,0.75,0.12,0.11,0.07,0.11,0.00,0.00,0.06,0.07,0
'[12:41:15.298 20/01/2026]',0.53,0.35,0.26,0.27,0.00,0.00,0.16,0.16,1.71,1.33,1.37,2.27,0.00,0.00,1.07,1.15,2.03,1.72,1.64,3.33,0.00,0.00,1.92,1.62,1.49,0.66,1.01,2.28,0.00,0.00,0.85,0.76,0.13,0.10,0.08,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.336 20/01/2026]',0.55,0.36,0.27,0.26,0.00,0.00,0.16,0.16,1.79,1.34,1.40,2.26,0.00,0.00,1.03,1.11,2.07,1.73,1.56,3.37,0.00,0.00,1.92,1.66,1.59,0.76,1.11,2.30,0.00,0.00,0.84,0.77,0.12,0.11,0.09,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.373 20/01/2026]',0.54,0.38,0.25,0.27,0.00,0.00,0.15,0.15,1.87,1.36,1.42,2.23,0.00,0.00,0.99,1.06,2.16,1.76,1.49,3.44,0.00,0.00,1.95,1.71,1.65,0.85,1.19,2.31,0.00,0.00,0.83,0.77,0.12,0.10,0.09,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.410 20/01/2026]',0.53,0.37,0.25,0.26,0.00,0.00,0.14,0.15,1.95,1.40,1.44,2.19,0.00,0.00,0.95,1.02,2.26,1.81,1.44,3.52,0.00,0.00,1.99,1.75,1.69,0.92,1.26,2.32,0.00,0.00,0.82,0.77,0.12,0.10,0.09,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.447 20/01/2026]',0.54,0.36,0.26,0.26,0.00,0.00,0.15,0.14,2.01,1.42,1.45,2.17,0.00,0.00,0.93,0.99,2.36,1.85,1.45,3.59,0.00,0.00,2.02,1.79,1.75,0.98,1.31,2.33,0.00,0.00,0.82,0.78,0.12,0.09,0.09,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.484 20/01/2026]',0.55,0.36,0.26,0.25,0.00,0.00,0.16,0.14,2.07,1.45,1.45,2.16,0.00,0.00,0.91,0.95,2.46,1.90,1.53,3.65,0.00,0.00,2.05,1.83,1.81,1.03,1.35,2.34,0.00,0.00,0.83,0.78,0.11,0.09,0.09,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.510 20/01/2026]',0.57,0.36,0.27,0.24,0.00,0.00,0.16,0.14,2.11,1.47,1.45,2.13,0.00,0.00,0.91,0.91,2.54,1.94,1.62,3.70,0.00,0.00,2.06,1.86,1.85,1.08,1.39,2.35,0.00,0.00,0.84,0.79,0.10,0.08,0.09,0.11,0.00,0.00,0.05,0.07,0
'[12:41:15.515 20/01/2026]',0.57,0.36,0.28,0.24,0.00,0.00,0.16,0.13,2.15,1.50,1.45,2.10,0.00,0.00,0.93,0.88,2.63,1.97,1.69,3.75,0.00,0.00,2.05,1.90,1.94,1.12,1.43,2.36,0.00,0.00,0.83,0.80,0.10,0.08,0.08,0.11,0.00,0.00,0.06,0.07,0
'[12:41:15.532 20/01/2026]',0.57,0.36,0.27,0.24,0.00,0.00,0.17,0.13,2.17,1.52,1.44,2.09,0.00,0.00,0.94,0.87,2.69,2.00,1.75,3.80,0.00,0.00,2.03,1.94,2.02,1.16,1.44,2.39,0.00,0.00,0.86,0.82,0.11,0.08,0.09,0.11,0.00,0.00,0.06,0.07,0
'[12:41:15.549 20/01/2026]',0.57,0.36,0.25,0.24,0.00,0.00,0.17,0.14,2.20,1.54,1.43,2.07,0.00,0.00,0.95,0.86,2.76,2.02,1.82,3.83,0.00,0.00,2.02,1.95,2.09,1.18,1.45,2.42,0.00,0.00,0.92,0.86,0.11,0.07,0.09,0.11,0.00,0.00,0.06,0.07,0
'[12:41:15.565 20/01/2026]',0.58,0.36,0.25,0.24,0.00,0.00,0.17,0.14,2.21,1.56,1.42,2.05,0.00,0.00,0.96,0.85,2.81,2.05,1.88,3.86,0.00,0.00,2.00,1.97,2.15,1.21,1.44,2.45,0.00,0.00,0.97,0.89,0.11,0.07,0.09,0.11,0.00,0.00,0.06,0.07,0
'[12:41:15.581 20/01/2026]',0.58,0.38,0.25,0.24,0.00,0.00,0.18,0.13,2.22,1.57,1.40,2.01,0.00,0.00,0.98,0.82,2.86,2.08,1.95,3.87,0.00,0.00,1.99,1.98,2.20,1.22,1.44,2.50,0.00,0.00,1.02,0.93,0.10,0.07,0.09,0.10,0.00,0.00,0.06,0.07,0
'[12:41:15.598 20/01/2026]',0.59,0.39,0.25,0.26,0.00,0.00,0.18,0.14,2.26,1.58,1.39,1.97,0.00,0.00,0.99,0.80,2.91,2.12,2.01,3.87,0.00,0.00,1.98,1.98,2.25,1.23,1.44,2.54,0.00,0.00,1.06,0.97,0.10,0.08,0.09,0.10,0.00,0.00,0.07,0.07,0
'[12:41:15.614 20/01/2026]',0.62,0.41,0.27,0.28,0.00,0.00,0.20,0.15,2.29,1.58,1.35,1.93,0.00,0.00,1.01,0.78,2.93,2.15,2.07,3.87,0.00,0.00,1.98,1.98,2.29,1.24,1.43,2.58,0.00,0.00,1.10,1.01,0.10,0.08,0.09,0.10,0.00,0.00,0.06,0.07,0
