'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:48:55.027 21/01/2026]',0.46,0.48,0.26,0.30,0.00,0.00,0.19,0.16,2.07,2.03,1.06,1.10,0.00,0.00,0.73,0.76,3.24,3.62,2.19,2.33,0.00,0.00,1.57,1.06,1.56,1.16,0.65,0.87,0.00,0.00,1.06,1.00,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.044 21/01/2026]',0.46,0.49,0.26,0.31,0.00,0.00,0.19,0.17,2.09,2.07,1.10,1.15,0.00,0.00,0.74,0.78,3.23,3.57,2.14,2.27,0.00,0.00,1.58,1.08,1.54,1.16,0.66,0.88,0.00,0.00,1.07,1.00,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.060 21/01/2026]',0.47,0.49,0.27,0.31,0.00,0.00,0.19,0.17,2.13,2.11,1.14,1.19,0.00,0.00,0.75,0.80,3.21,3.52,2.09,2.21,0.00,0.00,1.60,1.10,1.52,1.15,0.66,0.89,0.00,0.00,1.08,0.99,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.076 21/01/2026]',0.47,0.50,0.27,0.31,0.00,0.00,0.19,0.17,2.16,2.15,1.17,1.23,0.00,0.00,0.76,0.82,3.19,3.48,2.04,2.16,0.00,0.00,1.61,1.12,1.50,1.14,0.66,0.89,0.00,0.00,1.09,1.00,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.094 21/01/2026]',0.47,0.51,0.26,0.31,0.00,0.00,0.18,0.16,2.18,2.19,1.21,1.27,0.00,0.00,0.79,0.84,3.17,3.43,1.98,2.16,0.00,0.00,1.62,1.14,1.47,1.14,0.64,0.89,0.00,0.00,1.09,1.01,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.110 21/01/2026]',0.49,0.50,0.28,0.30,0.00,0.00,0.19,0.16,2.17,2.22,1.21,1.30,0.00,0.00,0.80,0.86,3.15,3.38,1.94,2.16,0.00,0.00,1.64,1.15,1.41,1.12,0.62,0.87,0.00,0.00,1.07,1.01,0.08,0.05,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.127 21/01/2026]',0.51,0.53,0.30,0.31,0.00,0.00,0.20,0.16,2.16,2.22,1.21,1.30,0.00,0.00,0.82,0.88,3.13,3.33,1.91,2.18,0.00,0.00,1.67,1.16,1.36,1.12,0.59,0.84,0.00,0.00,1.05,1.00,0.07,0.05,0.04,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.144 21/01/2026]',0.53,0.55,0.30,0.32,0.00,0.00,0.20,0.17,2.15,2.23,1.20,1.30,0.00,0.00,0.82,0.90,3.15,3.28,1.89,2.20,0.00,0.00,1.70,1.17,1.28,1.12,0.57,0.80,0.00,0.00,1.02,0.98,0.08,0.05,0.05,0.05,0.00,0.00,0.05,0.06,0
'[11:48:55.160 21/01/2026]',0.55,0.57,0.31,0.33,0.00,0.00,0.20,0.16,2.14,2.23,1.20,1.29,0.00,0.00,0.83,0.91,3.16,3.27,1.88,2.23,0.00,0.00,1.72,1.18,1.20,1.10,0.55,0.75,0.00,0.00,1.00,0.96,0.08,0.06,0.05,0.05,0.00,0.00,0.05,0.05,0
'[11:48:55.176 21/01/2026]',0.60,0.58,0.34,0.33,0.00,0.00,0.21,0.16,2.11,2.23,1.17,1.28,0.00,0.00,0.82,0.92,3.19,3.26,1.88,2.27,0.00,0.00,1.75,1.19,1.15,1.09,0.55,0.70,0.00,0.00,0.97,0.94,0.08,0.06,0.05,0.06,0.00,0.00,0.04,0.05,0
'[11:48:55.193 21/01/2026]',0.64,0.64,0.37,0.36,0.00,0.00,0.22,0.17,2.08,2.20,1.14,1.24,0.00,0.00,0.81,0.92,3.22,3.25,1.88,2.30,0.00,0.00,1.78,1.20,1.09,1.05,0.55,0.68,0.00,0.00,0.94,0.94,0.08,0.07,0.05,0.06,0.00,0.00,0.04,0.05,0
'[11:48:55.210 21/01/2026]',0.66,0.69,0.39,0.39,0.00,0.00,0.23,0.18,2.06,2.18,1.11,1.20,0.00,0.00,0.81,0.91,3.26,3.24,1.89,2.33,0.00,0.00,1.81,1.21,1.06,1.01,0.56,0.66,0.00,0.00,0.91,0.94,0.09,0.07,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.227 21/01/2026]',0.68,0.71,0.40,0.41,0.00,0.00,0.24,0.19,2.05,2.17,1.08,1.17,0.00,0.00,0.81,0.91,3.30,3.29,1.89,2.37,0.00,0.00,1.83,1.22,1.03,0.98,0.56,0.65,0.00,0.00,0.89,0.93,0.09,0.07,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.250 21/01/2026]',0.70,0.73,0.42,0.42,0.00,0.00,0.24,0.19,2.04,2.17,1.06,1.14,0.00,0.00,0.80,0.90,3.34,3.37,1.90,2.41,0.00,0.00,1.85,1.23,1.00,0.95,0.56,0.64,0.00,0.00,0.87,0.93,0.09,0.07,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.277 21/01/2026]',0.72,0.74,0.43,0.43,0.00,0.00,0.24,0.20,1.99,2.16,1.00,1.12,0.00,0.00,0.79,0.90,3.35,3.44,1.90,2.44,0.00,0.00,1.86,1.24,0.94,0.96,0.53,0.63,0.00,0.00,0.85,0.93,0.09,0.08,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.301 21/01/2026]',0.73,0.77,0.43,0.44,0.00,0.00,0.24,0.20,1.93,2.11,0.94,1.05,0.00,0.00,0.78,0.88,3.35,3.46,1.90,2.43,0.00,0.00,1.85,1.27,0.88,0.92,0.51,0.60,0.00,0.00,0.84,0.92,0.10,0.08,0.06,0.05,0.00,0.00,0.04,0.05,0
'[11:48:55.327 21/01/2026]',0.74,0.78,0.43,0.45,0.00,0.00,0.24,0.20,1.89,2.07,0.88,0.99,0.00,0.00,0.77,0.86,3.36,3.47,1.90,2.42,0.00,0.00,1.85,1.32,0.83,0.87,0.48,0.56,0.00,0.00,0.83,0.91,0.10,0.09,0.07,0.06,0.00,0.00,0.04,0.05,0
'[11:48:55.354 21/01/2026]',0.70,0.79,0.41,0.46,0.00,0.00,0.23,0.20,1.84,2.02,0.85,0.92,0.00,0.00,0.82,0.85,3.34,3.47,1.91,2.40,0.00,0.00,1.82,1.36,0.81,0.82,0.48,0.52,0.00,0.00,0.81,0.89,0.10,0.09,0.06,0.06,0.00,0.00,0.04,0.06,0
'[11:48:55.382 21/01/2026]',0.67,0.75,0.39,0.43,0.00,0.00,0.22,0.19,1.82,1.98,0.83,0.89,0.00,0.00,0.86,0.83,3.33,3.43,1.93,2.35,0.00,0.00,1.80,1.41,0.78,0.81,0.50,0.52,0.00,0.00,0.79,0.89,0.10,0.09,0.06,0.06,0.00,0.00,0.04,0.06,0
'[11:48:55.408 21/01/2026]',0.66,0.73,0.38,0.42,0.00,0.00,0.22,0.19,1.80,1.96,0.81,0.88,0.00,0.00,0.89,0.81,3.32,3.38,1.95,2.29,0.00,0.00,1.76,1.45,0.82,0.82,0.52,0.55,0.00,0.00,0.78,0.88,0.09,0.09,0.06,0.06,0.00,0.00,0.04,0.06,0
'[11:48:55.436 21/01/2026]',0.64,0.71,0.37,0.41,0.00,0.00,0.22,0.19,1.78,1.95,0.79,0.87,0.00,0.00,0.92,0.79,3.31,3.32,1.97,2.24,0.00,0.00,1.74,1.49,0.85,0.84,0.54,0.59,0.00,0.00,0.76,0.87,0.09,0.09,0.06,0.06,0.00,0.00,0.04,0.06,0
'[11:48:55.466 21/01/2026]',0.63,0.69,0.36,0.41,0.00,0.00,0.23,0.19,1.78,1.94,0.79,0.87,0.00,0.00,0.94,0.77,3.30,3.26,1.99,2.19,0.00,0.00,1.69,1.53,0.87,0.85,0.56,0.63,0.00,0.00,0.73,0.87,0.09,0.09,0.05,0.05,0.00,0.00,0.04,0.06,0
'[11:48:55.495 21/01/2026]',0.61,0.68,0.35,0.40,0.00,0.00,0.22,0.19,1.78,1.94,0.79,0.88,0.00,0.00,0.94,0.75,3.30,3.20,2.02,2.13,0.00,0.00,1.66,1.58,0.88,0.86,0.58,0.66,0.00,0.00,0.69,0.85,0.08,0.09,0.05,0.05,0.00,0.00,0.04,0.06,0
'[11:48:55.524 21/01/2026]',0.61,0.67,0.34,0.39,0.00,0.00,0.22,0.19,1.77,1.96,0.79,0.87,0.00,0.00,0.93,0.74,3.30,3.13,2.05,2.08,0.00,0.00,1.61,1.62,0.89,0.87,0.59,0.67,0.00,0.00,0.65,0.84,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.06,0
'[11:48:55.552 21/01/2026]',0.60,0.66,0.33,0.38,0.00,0.00,0.21,0.18,1.77,1.97,0.80,0.87,0.00,0.00,0.92,0.74,3.31,3.07,2.07,2.07,0.00,0.00,1.56,1.67,0.89,0.87,0.60,0.69,0.00,0.00,0.65,0.83,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.06,0
'[11:48:55.580 21/01/2026]',0.59,0.65,0.32,0.37,0.00,0.00,0.20,0.17,1.76,1.98,0.81,0.87,0.00,0.00,0.90,0.75,3.30,3.01,2.09,2.11,0.00,0.00,1.58,1.71,0.89,0.88,0.60,0.70,0.00,0.00,0.67,0.83,0.08,0.08,0.05,0.05,0.00,0.00,0.05,0.06,0
'[11:48:55.608 21/01/2026]',0.57,0.64,0.31,0.36,0.00,0.00,0.20,0.17,1.75,1.98,0.82,0.87,0.00,0.00,0.88,0.75,3.28,2.96,2.11,2.14,0.00,0.00,1.64,1.76,0.87,0.89,0.61,0.71,0.00,0.00,0.68,0.83,0.08,0.08,0.05,0.04,0.00,0.00,0.05,0.05,0
'[11:48:55.637 21/01/2026]',0.55,0.63,0.30,0.35,0.00,0.00,0.20,0.18,1.76,1.99,0.83,0.86,0.00,0.00,0.84,0.77,3.25,2.92,2.13,2.17,0.00,0.00,1.72,1.82,0.84,0.90,0.62,0.72,0.00,0.00,0.70,0.82,0.07,0.08,0.05,0.04,0.00,0.00,0.04,0.05,0
'[11:48:55.673 21/01/2026]',0.53,0.61,0.29,0.33,0.00,0.00,0.20,0.19,1.76,2.01,0.84,0.87,0.00,0.00,0.80,0.79,3.22,2.89,2.14,2.20,0.00,0.00,1.79,1.90,0.81,0.92,0.63,0.72,0.00,0.00,0.71,0.81,0.07,0.07,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.701 21/01/2026]',0.53,0.59,0.29,0.32,0.00,0.00,0.20,0.20,1.78,2.02,0.84,0.87,0.00,0.00,0.82,0.81,3.19,2.86,2.15,2.22,0.00,0.00,1.86,1.97,0.78,0.94,0.65,0.73,0.00,0.00,0.72,0.80,0.07,0.07,0.04,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.729 21/01/2026]',0.52,0.59,0.28,0.32,0.00,0.00,0.19,0.21,1.79,2.04,0.85,0.88,0.00,0.00,0.84,0.83,3.17,2.84,2.17,2.24,0.00,0.00,1.94,2.04,0.79,0.96,0.66,0.73,0.00,0.00,0.72,0.78,0.07,0.06,0.04,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.758 21/01/2026]',0.51,0.59,0.28,0.32,0.00,0.00,0.18,0.20,1.81,2.07,0.87,0.90,0.00,0.00,0.85,0.84,3.14,2.83,2.19,2.26,0.00,0.00,2.01,2.12,0.82,0.98,0.69,0.74,0.00,0.00,0.71,0.76,0.07,0.06,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.786 21/01/2026]',0.50,0.59,0.26,0.32,0.00,0.00,0.18,0.20,1.82,2.10,0.89,0.92,0.00,0.00,0.87,0.84,3.12,2.83,2.21,2.29,0.00,0.00,2.06,2.19,0.83,0.99,0.71,0.76,0.00,0.00,0.70,0.74,0.07,0.06,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.816 21/01/2026]',0.48,0.58,0.25,0.31,0.00,0.00,0.17,0.20,1.84,2.13,0.92,0.93,0.00,0.00,0.90,0.85,3.10,2.83,2.24,2.31,0.00,0.00,2.10,2.25,0.84,0.99,0.73,0.78,0.00,0.00,0.67,0.73,0.07,0.06,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.845 21/01/2026]',0.48,0.56,0.25,0.29,0.00,0.00,0.17,0.19,1.84,2.16,0.95,0.95,0.00,0.00,0.93,0.87,3.09,2.84,2.28,2.34,0.00,0.00,2.13,2.29,0.85,0.98,0.74,0.79,0.00,0.00,0.64,0.72,0.07,0.06,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.874 21/01/2026]',0.48,0.56,0.25,0.29,0.00,0.00,0.18,0.18,1.83,2.18,0.97,0.96,0.00,0.00,0.96,0.89,3.09,2.85,2.31,2.37,0.00,0.00,2.15,2.32,0.86,0.98,0.75,0.79,0.00,0.00,0.63,0.72,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.05,0
'[11:48:55.903 21/01/2026]',0.48,0.56,0.25,0.29,0.00,0.00,0.19,0.19,1.83,2.20,0.99,0.98,0.00,0.00,0.98,0.92,3.08,2.86,2.34,2.40,0.00,0.00,2.16,2.33,0.86,0.97,0.75,0.80,0.00,0.00,0.64,0.71,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.05,0
'[11:48:55.932 21/01/2026]',0.48,0.56,0.25,0.29,0.00,0.00,0.18,0.21,1.81,2.22,1.02,0.99,0.00,0.00,0.99,0.95,3.08,2.88,2.38,2.43,0.00,0.00,2.17,2.34,0.88,0.97,0.76,0.80,0.00,0.00,0.65,0.71,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.05,0
'[11:48:55.961 21/01/2026]',0.47,0.56,0.25,0.29,0.00,0.00,0.18,0.21,1.81,2.24,1.05,1.00,0.00,0.00,0.99,0.97,3.08,2.90,2.40,2.46,0.00,0.00,2.18,2.35,0.89,0.98,0.76,0.82,0.00,0.00,0.65,0.69,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.06,0
'[11:48:55.990 21/01/2026]',0.46,0.57,0.25,0.30,0.00,0.00,0.18,0.22,1.79,2.26,1.08,1.02,0.00,0.00,1.00,0.98,3.07,2.91,2.41,2.48,0.00,0.00,2.19,2.35,0.89,0.97,0.75,0.82,0.00,0.00,0.65,0.66,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.05,0
'[11:48:56.019 21/01/2026]',0.44,0.55,0.24,0.30,0.00,0.00,0.18,0.21,1.78,2.27,1.11,1.04,0.00,0.00,1.00,0.98,3.06,2.94,2.42,2.50,0.00,0.00,2.20,2.35,0.88,0.95,0.74,0.81,0.00,0.00,0.66,0.64,0.07,0.05,0.05,0.04,0.00,0.00,0.04,0.05,0
'[11:48:56.050 21/01/2026]',0.42,0.54,0.23,0.29,0.00,0.00,0.18,0.20,1.77,2.29,1.14,1.07,0.00,0.00,1.01,0.97,3.05,2.96,2.42,2.51,0.00,0.00,2.19,2.35,0.88,0.94,0.74,0.81,0.00,0.00,0.68,0.62,0.07,0.05,0.05,0.04,0.00,0.00,0.05,0.05,0
'[11:48:56.079 21/01/2026]',0.41,0.52,0.23,0.29,0.00,0.00,0.17,0.19,1.76,2.30,1.17,1.10,0.00,0.00,1.00,0.97,3.03,2.97,2.41,2.51,0.00,0.00,2.18,2.34,0.87,0.91,0.75,0.80,0.00,0.00,0.71,0.59,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.05,0
'[11:48:56.108 21/01/2026]',0.41,0.51,0.22,0.28,0.00,0.00,0.18,0.19,1.74,2.30,1.21,1.14,0.00,0.00,0.98,0.96,3.01,2.99,2.40,2.50,0.00,0.00,2.14,2.32,0.86,0.89,0.76,0.82,0.00,0.00,0.73,0.56,0.07,0.05,0.04,0.04,0.00,0.00,0.04,0.05,0
'[11:48:56.136 21/01/2026]',0.42,0.50,0.24,0.27,0.00,0.00,0.17,0.20,1.72,2.30,1.23,1.19,0.00,0.00,0.95,0.94,2.98,3.00,2.36,2.49,0.00,0.00,2.10,2.29,0.86,0.88,0.75,0.83,0.00,0.00,0.75,0.54,0.07,0.05,0.04,0.04,0.00,0.00,0.05,0.05,0
'[11:48:56.164 21/01/2026]',0.41,0.52,0.24,0.29,0.00,0.00,0.18,0.20,1.69,2.29,1.22,1.25,0.00,0.00,0.91,0.91,2.94,3.00,2.32,2.47,0.00,0.00,2.05,2.25,0.86,0.86,0.73,0.83,0.00,0.00,0.76,0.55,0.08,0.05,0.05,0.04,0.00,0.00,0.05,0.05,0
'[11:48:56.193 21/01/2026]',0.45,0.50,0.27,0.29,0.00,0.00,0.17,0.21,1.69,2.26,1.18,1.29,0.00,0.00,0.88,0.88,2.83,2.99,2.26,2.45,0.00,0.00,1.99,2.21,0.83,0.87,0.69,0.82,0.00,0.00,0.76,0.58,0.08,0.06,0.05,0.05,0.00,0.00,0.05,0.05,0
'[11:48:56.224 21/01/2026]',0.49,0.53,0.29,0.30,0.00,0.00,0.16,0.21,1.69,2.22,1.15,1.36,0.00,0.00,0.85,0.86,2.72,2.92,2.21,2.42,0.00,0.00,1.93,2.18,0.80,0.85,0.66,0.79,0.00,0.00,0.75,0.61,0.08,0.06,0.05,0.05,0.00,0.00,0.05,0.05,0
'[11:48:56.253 21/01/2026]',0.49,0.56,0.29,0.31,0.00,0.00,0.16,0.22,1.65,2.19,1.10,1.42,0.00,0.00,0.84,0.88,2.65,2.86,2.19,2.39,0.00,0.00,1.89,2.15,0.83,0.83,0.66,0.76,0.00,0.00,0.75,0.64,0.09,0.06,0.05,0.04,0.00,0.00,0.04,0.05,0
'[11:48:56.274 21/01/2026]',0.55,0.56,0.30,0.30,0.00,0.00,0.15,0.24,1.67,2.09,1.06,1.46,0.00,0.00,0.87,0.91,2.57,2.76,2.16,2.39,0.00,0.00,1.85,2.14,0.85,0.86,0.67,0.75,0.00,0.00,0.74,0.67,0.10,0.07,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:48:56.278 21/01/2026]',0.57,0.57,0.30,0.30,0.00,0.00,0.15,0.24,1.71,2.00,1.13,1.49,0.00,0.00,0.91,0.94,2.56,2.66,2.16,2.40,0.00,0.00,1.82,2.16,0.91,0.89,0.68,0.75,0.00,0.00,0.75,0.69,0.10,0.08,0.06,0.05,0.00,0.00,0.04,0.05,0
'[11:48:56.293 21/01/2026]',0.58,0.57,0.29,0.28,0.00,0.00,0.15,0.24,1.75,1.91,1.18,1.51,0.00,0.00,0.95,1.00,2.56,2.55,2.16,2.42,0.00,0.00,1.79,2.19,0.96,0.92,0.69,0.76,0.00,0.00,0.75,0.69,0.10,0.07,0.06,0.05,0.00,0.00,0.04,0.06,0
'[11:48:56.311 21/01/2026]',0.59,0.57,0.29,0.27,0.00,0.00,0.14,0.23,1.78,1.82,1.24,1.53,0.00,0.00,0.99,1.05,2.55,2.46,2.16,2.44,0.00,0.00,1.76,2.21,1.00,0.95,0.70,0.76,0.00,0.00,0.75,0.70,0.11,0.07,0.06,0.05,0.00,0.00,0.04,0.06,0
'[11:48:56.327 21/01/2026]',0.60,0.57,0.28,0.26,0.00,0.00,0.14,0.23,1.82,1.75,1.29,1.55,0.00,0.00,1.02,1.10,2.56,2.37,2.16,2.45,0.00,0.00,1.72,2.23,1.04,0.97,0.70,0.77,0.00,0.00,0.76,0.71,0.11,0.07,0.06,0.05,0.00,0.00,0.04,0.07,0
'[11:48:56.344 21/01/2026]',0.61,0.56,0.28,0.25,0.00,0.00,0.13,0.23,1.86,1.67,1.34,1.57,0.00,0.00,1.06,1.16,2.57,2.34,2.16,2.46,0.00,0.00,1.69,2.26,1.07,0.99,0.71,0.77,0.00,0.00,0.76,0.71,0.10,0.07,0.06,0.05,0.00,0.00,0.04,0.07,0
'[11:48:56.360 21/01/2026]',0.61,0.54,0.28,0.25,0.00,0.00,0.13,0.23,1.89,1.60,1.39,1.59,0.00,0.00,1.09,1.21,2.57,2.41,2.16,2.48,0.00,0.00,1.66,2.29,1.10,1.00,0.71,0.77,0.00,0.00,0.77,0.76,0.10,0.06,0.06,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.384 21/01/2026]',0.62,0.53,0.27,0.24,0.00,0.00,0.13,0.23,1.92,1.53,1.43,1.61,0.00,0.00,1.12,1.26,2.58,2.47,2.16,2.49,0.00,0.00,1.63,2.31,1.13,1.02,0.71,0.77,0.00,0.00,0.77,0.81,0.10,0.06,0.05,0.04,0.00,0.00,0.05,0.07,0
'[11:48:56.393 21/01/2026]',0.60,0.52,0.26,0.24,0.00,0.00,0.12,0.23,1.97,1.47,1.47,1.62,0.00,0.00,1.14,1.30,2.61,2.53,2.17,2.50,0.00,0.00,1.60,2.33,1.13,1.04,0.71,0.78,0.00,0.00,0.78,0.85,0.10,0.06,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.410 21/01/2026]',0.57,0.50,0.24,0.22,0.00,0.00,0.12,0.24,2.01,1.42,1.51,1.63,0.00,0.00,1.16,1.36,2.64,2.60,2.18,2.51,0.00,0.00,1.56,2.36,1.14,1.04,0.70,0.78,0.00,0.00,0.79,0.89,0.10,0.06,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.427 21/01/2026]',0.55,0.48,0.23,0.21,0.00,0.00,0.12,0.25,2.04,1.37,1.54,1.64,0.00,0.00,1.18,1.42,2.67,2.66,2.19,2.52,0.00,0.00,1.53,2.39,1.14,1.05,0.69,0.78,0.00,0.00,0.80,0.93,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.444 21/01/2026]',0.53,0.47,0.22,0.20,0.00,0.00,0.11,0.26,2.08,1.32,1.57,1.65,0.00,0.00,1.19,1.47,2.69,2.72,2.20,2.53,0.00,0.00,1.50,2.41,1.13,1.05,0.69,0.78,0.00,0.00,0.82,0.96,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.460 21/01/2026]',0.52,0.46,0.21,0.19,0.00,0.00,0.12,0.26,2.11,1.28,1.59,1.65,0.00,0.00,1.19,1.51,2.72,2.78,2.22,2.55,0.00,0.00,1.47,2.43,1.14,1.04,0.69,0.78,0.00,0.00,0.83,0.99,0.09,0.06,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.476 21/01/2026]',0.50,0.46,0.20,0.18,0.00,0.00,0.13,0.26,2.15,1.24,1.61,1.66,0.00,0.00,1.18,1.56,2.74,2.84,2.24,2.56,0.00,0.00,1.44,2.45,1.14,1.04,0.69,0.79,0.00,0.00,0.83,1.01,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.493 21/01/2026]',0.49,0.45,0.20,0.17,0.00,0.00,0.13,0.26,2.19,1.19,1.62,1.65,0.00,0.00,1.18,1.61,2.75,2.91,2.25,2.58,0.00,0.00,1.41,2.48,1.15,1.05,0.69,0.80,0.00,0.00,0.83,1.02,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.510 21/01/2026]',0.49,0.45,0.19,0.17,0.00,0.00,0.13,0.26,2.24,1.17,1.64,1.65,0.00,0.00,1.16,1.65,2.77,2.97,2.27,2.59,0.00,0.00,1.37,2.49,1.17,1.08,0.69,0.81,0.00,0.00,0.83,1.03,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.526 21/01/2026]',0.49,0.44,0.19,0.16,0.00,0.00,0.14,0.27,2.28,1.15,1.65,1.65,0.00,0.00,1.14,1.67,2.78,3.03,2.29,2.61,0.00,0.00,1.33,2.50,1.19,1.12,0.70,0.82,0.00,0.00,0.83,1.03,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.544 21/01/2026]',0.49,0.44,0.18,0.16,0.00,0.00,0.14,0.28,2.32,1.14,1.66,1.65,0.00,0.00,1.13,1.70,2.80,3.09,2.30,2.62,0.00,0.00,1.29,2.51,1.20,1.15,0.70,0.82,0.00,0.00,0.83,1.03,0.09,0.05,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.560 21/01/2026]',0.47,0.43,0.17,0.15,0.00,0.00,0.14,0.29,2.35,1.13,1.67,1.65,0.00,0.00,1.10,1.72,2.83,3.14,2.32,2.63,0.00,0.00,1.25,2.52,1.24,1.18,0.70,0.83,0.00,0.00,0.83,1.03,0.10,0.05,0.05,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.576 21/01/2026]',0.47,0.42,0.17,0.15,0.00,0.00,0.14,0.29,2.36,1.11,1.67,1.65,0.00,0.00,1.07,1.73,2.87,3.19,2.34,2.64,0.00,0.00,1.21,2.52,1.28,1.21,0.69,0.84,0.00,0.00,0.84,1.03,0.10,0.05,0.06,0.03,0.00,0.00,0.04,0.07,0
'[11:48:56.593 21/01/2026]',0.46,0.42,0.17,0.14,0.00,0.00,0.15,0.28,2.36,1.12,1.67,1.65,0.00,0.00,1.04,1.73,2.91,3.24,2.36,2.66,0.00,0.00,1.17,2.50,1.33,1.22,0.68,0.83,0.00,0.00,0.85,1.04,0.10,0.05,0.06,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.610 21/01/2026]',0.45,0.42,0.16,0.14,0.00,0.00,0.14,0.28,2.37,1.13,1.68,1.65,0.00,0.00,1.02,1.72,2.94,3.29,2.38,2.68,0.00,0.00,1.13,2.48,1.38,1.23,0.67,0.83,0.00,0.00,0.86,1.05,0.10,0.05,0.06,0.04,0.00,0.00,0.04,0.07,0
'[11:48:56.627 21/01/2026]',0.44,0.42,0.16,0.14,0.00,0.00,0.14,0.27,2.38,1.13,1.68,1.66,0.00,0.00,0.99,1.72,2.97,3.33,2.40,2.69,0.00,0.00,1.10,2.46,1.43,1.23,0.66,0.82,0.00,0.00,0.87,1.07,0.11,0.05,0.06,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.643 21/01/2026]',0.44,0.42,0.16,0.14,0.00,0.00,0.14,0.27,2.39,1.12,1.69,1.67,0.00,0.00,0.97,1.72,2.99,3.36,2.42,2.70,0.00,0.00,1.06,2.44,1.48,1.22,0.65,0.81,0.00,0.00,0.88,1.08,0.12,0.06,0.06,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.659 21/01/2026]',0.43,0.42,0.16,0.14,0.00,0.00,0.14,0.26,2.40,1.12,1.69,1.68,0.00,0.00,0.95,1.72,3.02,3.40,2.43,2.71,0.00,0.00,1.03,2.42,1.52,1.22,0.64,0.80,0.00,0.00,0.89,1.09,0.12,0.06,0.06,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.676 21/01/2026]',0.43,0.42,0.15,0.14,0.00,0.00,0.14,0.26,2.40,1.13,1.69,1.69,0.00,0.00,0.93,1.72,3.04,3.43,2.45,2.72,0.00,0.00,1.01,2.40,1.56,1.22,0.63,0.79,0.00,0.00,0.90,1.11,0.13,0.06,0.06,0.04,0.00,0.00,0.04,0.06,0
'[11:48:56.693 21/01/2026]',0.42,0.43,0.15,0.14,0.00,0.00,0.13,0.25,2.41,1.13,1.70,1.70,0.00,0.00,0.90,1.72,3.06,3.46,2.46,2.73,0.00,0.00,0.97,2.38,1.61,1.21,0.62,0.78,0.00,0.00,0.90,1.12,0.13,0.07,0.06,0.04,0.00,0.00,0.04,0.05,0
