'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:11:35.496 21/01/2026]',1.12,1.18,0.52,0.35,0.00,0.00,0.24,0.22,5.39,4.95,2.13,1.98,0.00,0.00,0.99,1.08,5.82,4.71,2.73,1.85,0.00,0.00,1.32,1.48,1.25,1.71,1.32,1.37,0.00,0.00,2.39,3.01,0.10,0.09,0.08,0.07,0.00,0.00,0.06,0.07,0
'[12:11:35.538 21/01/2026]',1.15,1.20,0.54,0.36,0.00,0.00,0.23,0.22,5.46,5.04,2.18,1.94,0.00,0.00,0.97,1.07,5.86,4.74,2.75,1.89,0.00,0.00,1.35,1.53,1.26,1.68,1.37,1.35,0.00,0.00,2.37,2.98,0.10,0.09,0.08,0.07,0.00,0.00,0.06,0.07,0
'[12:11:35.581 21/01/2026]',1.19,1.21,0.55,0.37,0.00,0.00,0.24,0.22,5.53,5.14,2.24,1.91,0.00,0.00,0.95,1.04,5.90,4.77,2.76,1.93,0.00,0.00,1.37,1.59,1.26,1.65,1.42,1.34,0.00,0.00,2.36,2.96,0.10,0.09,0.08,0.06,0.00,0.00,0.06,0.06,0
'[12:11:35.623 21/01/2026]',1.21,1.22,0.56,0.38,0.00,0.00,0.25,0.22,5.60,5.25,2.29,1.95,0.00,0.00,0.94,1.02,5.93,4.81,2.75,1.98,0.00,0.00,1.39,1.64,1.25,1.61,1.48,1.33,0.00,0.00,2.35,2.94,0.10,0.09,0.08,0.06,0.00,0.00,0.06,0.06,0
'[12:11:35.664 21/01/2026]',1.23,1.22,0.59,0.39,0.00,0.00,0.24,0.23,5.67,5.35,2.35,1.98,0.00,0.00,0.94,1.00,5.96,4.85,2.74,2.03,0.00,0.00,1.40,1.69,1.24,1.58,1.51,1.33,0.00,0.00,2.36,2.93,0.10,0.09,0.08,0.06,0.00,0.00,0.06,0.07,0
'[12:11:35.706 21/01/2026]',1.25,1.22,0.60,0.41,0.00,0.00,0.23,0.23,5.74,5.44,2.38,2.01,0.00,0.00,0.94,1.00,5.98,4.90,2.71,2.08,0.00,0.00,1.41,1.74,1.23,1.54,1.53,1.33,0.00,0.00,2.37,2.94,0.09,0.09,0.08,0.06,0.00,0.00,0.06,0.07,0
'[12:11:35.748 21/01/2026]',1.26,1.21,0.60,0.42,0.00,0.00,0.23,0.22,5.78,5.51,2.39,2.03,0.00,0.00,0.96,1.00,6.02,4.94,2.66,2.14,0.00,0.00,1.44,1.79,1.21,1.51,1.54,1.31,0.00,0.00,2.37,2.96,0.10,0.09,0.09,0.06,0.00,0.00,0.06,0.07,0
'[12:11:35.793 21/01/2026]',1.29,1.21,0.61,0.43,0.00,0.00,0.24,0.22,5.84,5.56,2.38,2.04,0.00,0.00,1.00,1.02,6.07,4.99,2.61,2.21,0.00,0.00,1.47,1.84,1.19,1.49,1.53,1.29,0.00,0.00,2.35,2.96,0.09,0.09,0.08,0.06,0.00,0.00,0.06,0.07,0
'[12:11:35.836 21/01/2026]',1.31,1.21,0.63,0.44,0.00,0.00,0.24,0.23,5.90,5.62,2.37,2.04,0.00,0.00,1.03,1.06,6.11,5.03,2.56,2.28,0.00,0.00,1.51,1.91,1.17,1.50,1.50,1.25,0.00,0.00,2.32,2.94,0.09,0.09,0.08,0.06,0.00,0.00,0.06,0.07,0
'[12:11:35.879 21/01/2026]',1.32,1.22,0.65,0.45,0.00,0.00,0.24,0.23,5.96,5.68,2.36,2.04,0.00,0.00,1.04,1.09,6.15,5.07,2.51,2.36,0.00,0.00,1.54,1.98,1.17,1.51,1.47,1.22,0.00,0.00,2.28,2.91,0.09,0.08,0.08,0.05,0.00,0.00,0.06,0.07,0
'[12:11:35.924 21/01/2026]',1.35,1.23,0.67,0.47,0.00,0.00,0.25,0.23,6.03,5.73,2.35,2.04,0.00,0.00,1.05,1.11,6.16,5.10,2.46,2.43,0.00,0.00,1.56,2.03,1.18,1.53,1.45,1.18,0.00,0.00,2.23,2.88,0.09,0.08,0.08,0.05,0.00,0.00,0.06,0.06,0
'[12:11:35.979 21/01/2026]',1.40,1.25,0.70,0.50,0.00,0.00,0.26,0.24,6.13,5.78,2.35,2.04,0.00,0.00,1.04,1.12,6.18,5.11,2.41,2.49,0.00,0.00,1.57,2.08,1.15,1.56,1.42,1.15,0.00,0.00,2.18,2.84,0.10,0.09,0.08,0.05,0.00,0.00,0.06,0.07,0
'[12:11:36.023 21/01/2026]',1.53,1.29,0.75,0.52,0.00,0.00,0.26,0.26,6.25,5.85,2.37,2.04,0.00,0.00,1.05,1.12,6.17,5.11,2.34,2.54,0.00,0.00,1.56,2.10,1.12,1.58,1.39,1.12,0.00,0.00,2.12,2.78,0.13,0.09,0.09,0.05,0.00,0.00,0.05,0.06,0
'[12:11:36.069 21/01/2026]',1.64,1.43,0.80,0.57,0.00,0.00,0.28,0.26,6.37,5.94,2.40,2.04,0.00,0.00,1.06,1.13,6.14,5.07,2.29,2.60,0.00,0.00,1.56,2.12,1.19,1.60,1.39,1.13,0.00,0.00,2.05,2.73,0.16,0.12,0.09,0.06,0.00,0.00,0.05,0.06,0
'[12:11:36.115 21/01/2026]',1.67,1.50,0.81,0.60,0.00,0.00,0.28,0.27,6.52,5.99,2.45,2.05,0.00,0.00,1.06,1.13,6.15,5.00,2.29,2.65,0.00,0.00,1.57,2.13,1.27,1.65,1.42,1.16,0.00,0.00,1.99,2.67,0.17,0.16,0.09,0.07,0.00,0.00,0.05,0.06,0
'[12:11:36.161 21/01/2026]',1.64,1.53,0.82,0.60,0.00,0.00,0.28,0.27,6.61,6.08,2.49,2.06,0.00,0.00,1.05,1.12,6.14,5.05,2.30,2.73,0.00,0.00,1.59,2.16,1.33,1.70,1.47,1.20,0.00,0.00,1.91,2.62,0.18,0.16,0.09,0.07,0.00,0.00,0.05,0.06,0
'[12:11:36.207 21/01/2026]',1.60,1.47,0.83,0.60,0.00,0.00,0.27,0.27,6.71,6.10,2.53,2.07,0.00,0.00,1.04,1.11,6.17,5.14,2.32,2.81,0.00,0.00,1.61,2.19,1.34,1.84,1.51,1.23,0.00,0.00,1.84,2.57,0.18,0.17,0.09,0.06,0.00,0.00,0.05,0.05,0
'[12:11:36.252 21/01/2026]',1.61,1.42,0.82,0.60,0.00,0.00,0.27,0.27,6.76,6.11,2.57,2.08,0.00,0.00,1.03,1.09,6.20,5.27,2.39,2.89,0.00,0.00,1.62,2.22,1.32,1.93,1.56,1.26,0.00,0.00,1.77,2.51,0.17,0.17,0.09,0.06,0.00,0.00,0.05,0.06,0
'[12:11:36.296 21/01/2026]',1.62,1.40,0.82,0.59,0.00,0.00,0.27,0.25,6.81,6.10,2.61,2.09,0.00,0.00,1.02,1.09,6.23,5.41,2.47,2.96,0.00,0.00,1.63,2.24,1.37,1.99,1.61,1.29,0.00,0.00,1.72,2.47,0.17,0.16,0.09,0.06,0.00,0.00,0.05,0.05,0
'[12:11:36.343 21/01/2026]',1.62,1.37,0.85,0.59,0.00,0.00,0.27,0.24,6.85,6.08,2.68,2.12,0.00,0.00,1.02,1.08,6.27,5.55,2.52,3.01,0.00,0.00,1.63,2.25,1.43,2.04,1.68,1.33,0.00,0.00,1.66,2.45,0.17,0.16,0.08,0.06,0.00,0.00,0.05,0.06,0
'[12:11:36.389 21/01/2026]',1.62,1.36,0.87,0.61,0.00,0.00,0.28,0.25,6.89,6.08,2.77,2.16,0.00,0.00,1.01,1.07,6.31,5.65,2.54,3.05,0.00,0.00,1.64,2.24,1.50,2.07,1.76,1.38,0.00,0.00,1.61,2.42,0.16,0.15,0.08,0.06,0.00,0.00,0.05,0.05,0
'[12:11:36.434 21/01/2026]',1.61,1.35,0.87,0.63,0.00,0.00,0.27,0.25,6.91,6.10,2.84,2.23,0.00,0.00,0.99,1.06,6.37,5.73,2.58,3.07,0.00,0.00,1.66,2.22,1.58,2.07,1.85,1.42,0.00,0.00,1.56,2.39,0.15,0.15,0.08,0.06,0.00,0.00,0.05,0.05,0
'[12:11:36.467 21/01/2026]',1.61,1.32,0.88,0.62,0.00,0.00,0.27,0.24,6.91,6.12,2.89,2.28,0.00,0.00,0.96,1.02,6.42,5.79,2.61,3.09,0.00,0.00,1.68,2.18,1.67,2.06,1.94,1.47,0.00,0.00,1.51,2.36,0.15,0.14,0.08,0.06,0.00,0.00,0.05,0.06,0
'[12:11:36.471 21/01/2026]',1.61,1.29,0.90,0.62,0.00,0.00,0.28,0.23,6.91,6.13,2.94,2.32,0.00,0.00,0.93,0.99,6.47,5.85,2.65,3.11,0.00,0.00,1.69,2.15,1.75,2.11,2.03,1.51,0.00,0.00,1.46,2.32,0.14,0.13,0.08,0.06,0.00,0.00,0.05,0.06,0
'[12:11:36.487 21/01/2026]',1.62,1.28,0.91,0.62,0.00,0.00,0.28,0.23,6.91,6.13,2.97,2.35,0.00,0.00,0.90,0.95,6.52,5.89,2.70,3.14,0.00,0.00,1.70,2.10,1.82,2.16,2.11,1.54,0.00,0.00,1.41,2.27,0.15,0.13,0.07,0.05,0.00,0.00,0.06,0.06,0
'[12:11:36.503 21/01/2026]',1.63,1.28,0.93,0.63,0.00,0.00,0.29,0.23,6.87,6.14,2.98,2.38,0.00,0.00,0.86,0.92,6.60,5.93,2.74,3.17,0.00,0.00,1.72,2.06,1.88,2.20,2.17,1.57,0.00,0.00,1.37,2.22,0.15,0.12,0.07,0.05,0.00,0.00,0.06,0.06,0
'[12:11:36.520 21/01/2026]',1.63,1.28,0.93,0.63,0.00,0.00,0.29,0.24,6.82,6.14,2.98,2.39,0.00,0.00,0.82,0.89,6.70,5.94,2.78,3.19,0.00,0.00,1.73,2.04,1.95,2.25,2.23,1.60,0.00,0.00,1.35,2.19,0.14,0.13,0.07,0.06,0.00,0.00,0.06,0.06,0
'[12:11:36.537 21/01/2026]',1.59,1.29,0.90,0.64,0.00,0.00,0.28,0.25,6.74,6.13,2.96,2.40,0.00,0.00,0.79,0.86,6.82,5.92,2.79,3.19,0.00,0.00,1.73,2.06,2.04,2.32,2.30,1.65,0.00,0.00,1.35,2.17,0.14,0.13,0.07,0.06,0.00,0.00,0.06,0.06,0
'[12:11:36.554 21/01/2026]',1.57,1.25,0.89,0.63,0.00,0.00,0.28,0.24,6.66,6.10,2.94,2.40,0.00,0.00,0.78,0.84,6.94,5.89,2.80,3.18,0.00,0.00,1.71,2.07,2.14,2.41,2.38,1.70,0.00,0.00,1.36,2.16,0.14,0.12,0.07,0.06,0.00,0.00,0.06,0.06,0
'[12:11:36.570 21/01/2026]',1.56,1.23,0.89,0.62,0.00,0.00,0.27,0.24,6.60,6.07,2.91,2.39,0.00,0.00,0.77,0.84,7.04,5.84,2.80,3.16,0.00,0.00,1.69,2.06,2.26,2.51,2.45,1.76,0.00,0.00,1.38,2.16,0.14,0.12,0.07,0.06,0.00,0.00,0.06,0.06,0
'[12:11:36.587 21/01/2026]',1.53,1.20,0.89,0.61,0.00,0.00,0.26,0.25,6.56,6.05,2.88,2.38,0.00,0.00,0.75,0.84,7.12,5.82,2.80,3.15,0.00,0.00,1.66,2.03,2.38,2.59,2.51,1.80,0.00,0.00,1.41,2.18,0.13,0.12,0.08,0.05,0.00,0.00,0.06,0.06,0
'[12:11:36.604 21/01/2026]',1.50,1.18,0.88,0.61,0.00,0.00,0.25,0.25,6.54,6.03,2.85,2.36,0.00,0.00,0.74,0.83,7.18,5.80,2.79,3.13,0.00,0.00,1.63,2.00,2.51,2.67,2.57,1.84,0.00,0.00,1.44,2.22,0.13,0.12,0.08,0.06,0.00,0.00,0.06,0.06,0
'[12:11:36.619 21/01/2026]',1.48,1.16,0.87,0.61,0.00,0.00,0.26,0.26,6.52,6.01,2.82,2.34,0.00,0.00,0.71,0.83,7.22,5.78,2.78,3.10,0.00,0.00,1.57,1.93,2.62,2.73,2.61,1.87,0.00,0.00,1.47,2.24,0.13,0.12,0.07,0.06,0.00,0.00,0.06,0.06,0
'[12:11:36.637 21/01/2026]',1.47,1.13,0.87,0.60,0.00,0.00,0.27,0.26,6.51,5.97,2.79,2.31,0.00,0.00,0.69,0.82,7.26,5.75,2.77,3.08,0.00,0.00,1.52,1.83,2.73,2.78,2.66,1.89,0.00,0.00,1.49,2.25,0.13,0.11,0.07,0.06,0.00,0.00,0.06,0.07,0
'[12:11:36.652 21/01/2026]',1.45,1.09,0.86,0.60,0.00,0.00,0.26,0.26,6.49,5.94,2.76,2.29,0.00,0.00,0.67,0.80,7.29,5.72,2.76,3.05,0.00,0.00,1.45,1.75,2.83,2.83,2.70,1.92,0.00,0.00,1.51,2.26,0.13,0.11,0.07,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.670 21/01/2026]',1.43,1.07,0.85,0.60,0.00,0.00,0.26,0.26,6.47,5.92,2.74,2.27,0.00,0.00,0.64,0.78,7.32,5.69,2.75,3.04,0.00,0.00,1.40,1.65,2.92,2.86,2.74,1.95,0.00,0.00,1.52,2.26,0.13,0.11,0.07,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.686 21/01/2026]',1.42,1.05,0.85,0.59,0.00,0.00,0.26,0.26,6.46,5.91,2.71,2.25,0.00,0.00,0.62,0.76,7.34,5.66,2.74,3.02,0.00,0.00,1.33,1.56,3.00,2.90,2.78,1.98,0.00,0.00,1.52,2.26,0.12,0.11,0.07,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.703 21/01/2026]',1.41,1.03,0.84,0.58,0.00,0.00,0.25,0.26,6.45,5.89,2.69,2.22,0.00,0.00,0.60,0.75,7.37,5.63,2.72,3.00,0.00,0.00,1.26,1.48,3.09,2.93,2.83,2.02,0.00,0.00,1.52,2.25,0.12,0.11,0.07,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.719 21/01/2026]',1.40,1.01,0.84,0.58,0.00,0.00,0.24,0.25,6.44,5.88,2.68,2.20,0.00,0.00,0.57,0.72,7.39,5.60,2.71,2.98,0.00,0.00,1.21,1.46,3.16,2.97,2.87,2.06,0.00,0.00,1.51,2.22,0.12,0.11,0.07,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.736 21/01/2026]',1.37,1.00,0.83,0.58,0.00,0.00,0.23,0.24,6.45,5.87,2.66,2.18,0.00,0.00,0.55,0.70,7.40,5.57,2.70,2.96,0.00,0.00,1.23,1.46,3.25,3.00,2.91,2.09,0.00,0.00,1.50,2.20,0.11,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.752 21/01/2026]',1.34,0.98,0.82,0.58,0.00,0.00,0.22,0.23,6.46,5.86,2.65,2.17,0.00,0.00,0.53,0.69,7.40,5.54,2.69,2.94,0.00,0.00,1.24,1.46,3.33,3.04,2.94,2.13,0.00,0.00,1.50,2.18,0.11,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.770 21/01/2026]',1.32,0.96,0.82,0.57,0.00,0.00,0.21,0.22,6.46,5.86,2.63,2.16,0.00,0.00,0.51,0.67,7.41,5.51,2.67,2.91,0.00,0.00,1.26,1.46,3.41,3.07,2.97,2.16,0.00,0.00,1.49,2.17,0.11,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.786 21/01/2026]',1.29,0.94,0.81,0.57,0.00,0.00,0.21,0.21,6.47,5.85,2.62,2.15,0.00,0.00,0.50,0.66,7.41,5.48,2.66,2.89,0.00,0.00,1.27,1.47,3.48,3.10,3.00,2.20,0.00,0.00,1.49,2.15,0.11,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.803 21/01/2026]',1.27,0.92,0.81,0.57,0.00,0.00,0.20,0.20,6.47,5.85,2.61,2.14,0.00,0.00,0.48,0.65,7.42,5.45,2.65,2.88,0.00,0.00,1.29,1.47,3.55,3.13,3.03,2.23,0.00,0.00,1.48,2.14,0.10,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.819 21/01/2026]',1.26,0.91,0.80,0.56,0.00,0.00,0.19,0.18,6.46,5.84,2.60,2.13,0.00,0.00,0.47,0.64,7.41,5.43,2.65,2.86,0.00,0.00,1.30,1.47,3.62,3.15,3.06,2.25,0.00,0.00,1.47,2.13,0.11,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.837 21/01/2026]',1.25,0.89,0.79,0.56,0.00,0.00,0.19,0.18,6.45,5.84,2.59,2.12,0.00,0.00,0.47,0.63,7.39,5.41,2.63,2.84,0.00,0.00,1.31,1.47,3.70,3.18,3.08,2.28,0.00,0.00,1.47,2.12,0.11,0.10,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.853 21/01/2026]',1.31,0.88,0.81,0.55,0.00,0.00,0.19,0.17,6.35,5.83,2.55,2.12,0.00,0.00,0.47,0.62,7.28,5.42,2.61,2.82,0.00,0.00,1.33,1.47,3.80,3.21,3.12,2.29,0.00,0.00,1.47,2.11,0.12,0.11,0.08,0.06,0.00,0.00,0.06,0.08,0
'[12:11:36.869 21/01/2026]',1.37,0.92,0.83,0.57,0.00,0.00,0.19,0.16,6.27,5.78,2.51,2.10,0.00,0.00,0.48,0.61,7.18,5.38,2.59,2.78,0.00,0.00,1.34,1.47,3.90,3.25,3.15,2.31,0.00,0.00,1.47,2.10,0.13,0.12,0.09,0.07,0.00,0.00,0.06,0.08,0
'[12:11:36.886 21/01/2026]',1.43,0.96,0.84,0.59,0.00,0.00,0.19,0.15,6.19,5.73,2.50,2.10,0.00,0.00,0.48,0.61,7.09,5.34,2.57,2.74,0.00,0.00,1.35,1.47,3.98,3.29,3.19,2.33,0.00,0.00,1.47,2.10,0.14,0.12,0.09,0.07,0.00,0.00,0.06,0.07,0
'[12:11:36.903 21/01/2026]',1.44,0.99,0.85,0.61,0.00,0.00,0.20,0.15,6.07,5.68,2.50,2.10,0.00,0.00,0.48,0.60,6.96,5.31,2.55,2.71,0.00,0.00,1.36,1.47,4.05,3.33,3.22,2.35,0.00,0.00,1.46,2.09,0.16,0.13,0.10,0.08,0.00,0.00,0.07,0.07,0
'[12:11:36.919 21/01/2026]',1.46,0.99,0.86,0.62,0.00,0.00,0.20,0.14,5.95,5.57,2.50,2.09,0.00,0.00,0.48,0.59,6.84,5.21,2.53,2.67,0.00,0.00,1.37,1.46,4.12,3.37,3.24,2.35,0.00,0.00,1.46,2.08,0.17,0.15,0.11,0.09,0.00,0.00,0.07,0.08,0
'[12:11:36.936 21/01/2026]',1.50,0.98,0.85,0.63,0.00,0.00,0.19,0.14,5.72,5.48,2.45,2.08,0.00,0.00,0.46,0.59,6.57,5.13,2.47,2.63,0.00,0.00,1.36,1.46,4.04,3.42,3.21,2.36,0.00,0.00,1.44,2.07,0.17,0.17,0.11,0.09,0.00,0.00,0.07,0.08,0
'[12:11:36.952 21/01/2026]',1.54,1.05,0.83,0.64,0.00,0.00,0.18,0.14,5.50,5.28,2.40,2.03,0.00,0.00,0.44,0.58,6.32,4.94,2.41,2.54,0.00,0.00,1.35,1.45,3.96,3.35,3.18,2.31,0.00,0.00,1.42,2.05,0.17,0.18,0.11,0.09,0.00,0.00,0.07,0.08,0
'[12:11:36.969 21/01/2026]',1.50,1.11,0.79,0.65,0.00,0.00,0.17,0.15,5.22,5.10,2.34,1.99,0.00,0.00,0.42,0.57,6.01,4.77,2.35,2.46,0.00,0.00,1.34,1.43,3.82,3.29,3.12,2.26,0.00,0.00,1.40,2.03,0.19,0.18,0.12,0.09,0.00,0.00,0.08,0.08,0
'[12:11:36.987 21/01/2026]',1.46,1.09,0.76,0.63,0.00,0.00,0.16,0.14,4.96,4.83,2.28,1.92,0.00,0.00,0.40,0.55,5.74,4.50,2.30,2.39,0.00,0.00,1.33,1.42,3.68,3.17,3.07,2.19,0.00,0.00,1.39,2.00,0.21,0.20,0.13,0.10,0.00,0.00,0.08,0.09,0
'[12:11:37.003 21/01/2026]',1.42,1.06,0.74,0.61,0.00,0.00,0.16,0.14,4.66,4.57,2.18,1.86,0.00,0.00,0.39,0.53,5.39,4.25,2.23,2.32,0.00,0.00,1.31,1.42,3.59,3.06,3.00,2.13,0.00,0.00,1.38,1.98,0.20,0.22,0.13,0.10,0.00,0.00,0.08,0.09,0
'[12:11:37.020 21/01/2026]',1.39,1.07,0.71,0.58,0.00,0.00,0.16,0.14,4.39,4.29,2.09,1.78,0.00,0.00,0.38,0.50,5.07,4.00,2.17,2.22,0.00,0.00,1.29,1.40,3.50,2.91,2.95,2.08,0.00,0.00,1.37,1.95,0.20,0.20,0.12,0.10,0.00,0.00,0.08,0.09,0
'[12:11:37.036 21/01/2026]',1.30,1.07,0.68,0.56,0.00,0.00,0.15,0.14,4.09,4.03,1.99,1.70,0.00,0.00,0.38,0.48,4.72,3.78,2.12,2.13,0.00,0.00,1.26,1.39,3.47,2.77,2.89,2.03,0.00,0.00,1.36,1.93,0.19,0.19,0.12,0.09,0.00,0.00,0.08,0.09,0
'[12:11:37.053 21/01/2026]',1.22,1.02,0.65,0.52,0.00,0.00,0.15,0.13,3.82,3.74,1.90,1.62,0.00,0.00,0.38,0.45,4.40,3.56,2.08,2.05,0.00,0.00,1.24,1.39,3.43,2.61,2.85,1.99,0.00,0.00,1.36,1.90,0.18,0.18,0.12,0.09,0.00,0.00,0.08,0.09,0
'[12:11:37.070 21/01/2026]',1.14,0.97,0.62,0.49,0.00,0.00,0.14,0.13,3.58,3.48,1.81,1.54,0.00,0.00,0.38,0.43,4.08,3.35,2.04,1.97,0.00,0.00,1.23,1.38,3.41,2.46,2.80,1.96,0.00,0.00,1.36,1.88,0.17,0.17,0.11,0.08,0.00,0.00,0.08,0.09,0
'[12:11:37.086 21/01/2026]',1.07,0.92,0.59,0.47,0.00,0.00,0.14,0.13,3.35,3.23,1.73,1.46,0.00,0.00,0.37,0.41,3.79,3.17,2.00,1.88,0.00,0.00,1.22,1.39,3.38,2.33,2.76,1.93,0.00,0.00,1.35,1.85,0.16,0.16,0.11,0.08,0.00,0.00,0.08,0.09,0
'[12:11:37.103 21/01/2026]',1.00,0.88,0.57,0.45,0.00,0.00,0.13,0.13,3.14,3.00,1.66,1.39,0.00,0.00,0.36,0.39,3.52,3.00,1.97,1.80,0.00,0.00,1.21,1.39,3.37,2.21,2.71,1.90,0.00,0.00,1.35,1.83,0.15,0.15,0.11,0.08,0.00,0.00,0.08,0.09,0
'[12:11:37.119 21/01/2026]',0.93,0.83,0.56,0.43,0.00,0.00,0.13,0.13,2.95,2.81,1.59,1.32,0.00,0.00,0.36,0.39,3.26,2.84,1.94,1.73,0.00,0.00,1.20,1.40,3.35,2.10,2.66,1.86,0.00,0.00,1.36,1.80,0.15,0.15,0.11,0.08,0.00,0.00,0.07,0.09,0
'[12:11:37.136 21/01/2026]',0.86,0.79,0.54,0.41,0.00,0.00,0.13,0.12,2.77,2.68,1.52,1.25,0.00,0.00,0.35,0.38,3.02,2.70,1.91,1.65,0.00,0.00,1.19,1.41,3.34,2.00,2.62,1.83,0.00,0.00,1.36,1.77,0.14,0.14,0.11,0.08,0.00,0.00,0.07,0.09,0
'[12:11:37.152 21/01/2026]',0.81,0.75,0.53,0.40,0.00,0.00,0.13,0.12,2.61,2.55,1.47,1.19,0.00,0.00,0.35,0.38,2.84,2.57,1.88,1.59,0.00,0.00,1.18,1.42,3.33,1.91,2.58,1.80,0.00,0.00,1.36,1.75,0.14,0.14,0.11,0.08,0.00,0.00,0.07,0.09,0
'[12:11:37.169 21/01/2026]',0.75,0.72,0.52,0.38,0.00,0.00,0.13,0.12,2.45,2.43,1.41,1.13,0.00,0.00,0.34,0.37,2.74,2.45,1.86,1.53,0.00,0.00,1.17,1.43,3.32,1.82,2.54,1.77,0.00,0.00,1.36,1.72,0.13,0.14,0.11,0.08,0.00,0.00,0.07,0.08,0
'[12:11:37.187 21/01/2026]',0.71,0.68,0.49,0.37,0.00,0.00,0.13,0.12,2.32,2.32,1.34,1.08,0.00,0.00,0.34,0.37,2.64,2.34,1.82,1.47,0.00,0.00,1.16,1.43,3.30,1.75,2.49,1.75,0.00,0.00,1.36,1.70,0.13,0.13,0.11,0.08,0.00,0.00,0.07,0.08,0
'[12:11:37.204 21/01/2026]',0.67,0.65,0.47,0.36,0.00,0.00,0.12,0.12,2.20,2.21,1.27,1.05,0.00,0.00,0.33,0.36,2.55,2.25,1.78,1.41,0.00,0.00,1.16,1.44,3.27,1.66,2.44,1.71,0.00,0.00,1.37,1.68,0.12,0.13,0.11,0.07,0.00,0.00,0.07,0.08,0
'[12:11:37.219 21/01/2026]',0.63,0.62,0.44,0.34,0.00,0.00,0.12,0.11,2.08,2.09,1.21,1.04,0.00,0.00,0.32,0.36,2.47,2.18,1.74,1.35,0.00,0.00,1.16,1.44,3.24,1.56,2.39,1.65,0.00,0.00,1.37,1.66,0.12,0.13,0.11,0.07,0.00,0.00,0.06,0.08,0
'[12:11:37.237 21/01/2026]',0.60,0.60,0.42,0.31,0.00,0.00,0.12,0.11,1.98,1.98,1.15,1.02,0.00,0.00,0.30,0.36,2.39,2.12,1.70,1.29,0.00,0.00,1.16,1.45,3.22,1.48,2.33,1.60,0.00,0.00,1.37,1.64,0.11,0.13,0.10,0.07,0.00,0.00,0.06,0.08,0
'[12:11:37.253 21/01/2026]',0.56,0.58,0.40,0.30,0.00,0.00,0.12,0.11,1.89,1.88,1.10,1.00,0.00,0.00,0.31,0.36,2.31,2.06,1.65,1.22,0.00,0.00,1.17,1.45,3.21,1.40,2.27,1.55,0.00,0.00,1.36,1.61,0.11,0.12,0.10,0.06,0.00,0.00,0.06,0.08,0
'[12:11:37.270 21/01/2026]',0.53,0.55,0.37,0.28,0.00,0.00,0.13,0.11,1.80,1.79,1.05,0.98,0.00,0.00,0.31,0.37,2.24,2.02,1.62,1.16,0.00,0.00,1.18,1.46,3.20,1.35,2.21,1.49,0.00,0.00,1.36,1.58,0.11,0.12,0.10,0.06,0.00,0.00,0.06,0.08,0
'[12:11:37.287 21/01/2026]',0.51,0.53,0.35,0.27,0.00,0.00,0.14,0.10,1.72,1.71,1.00,0.96,0.00,0.00,0.32,0.38,2.18,1.97,1.58,1.10,0.00,0.00,1.18,1.47,3.19,1.33,2.15,1.44,0.00,0.00,1.35,1.56,0.11,0.12,0.10,0.06,0.00,0.00,0.06,0.08,0
'[12:11:37.302 21/01/2026]',0.48,0.51,0.33,0.25,0.00,0.00,0.13,0.10,1.67,1.63,0.96,0.94,0.00,0.00,0.32,0.39,2.12,1.93,1.55,1.05,0.00,0.00,1.20,1.48,3.19,1.32,2.09,1.39,0.00,0.00,1.34,1.53,0.11,0.12,0.10,0.06,0.00,0.00,0.06,0.08,0
'[12:11:37.319 21/01/2026]',0.46,0.49,0.32,0.24,0.00,0.00,0.13,0.10,1.63,1.56,0.91,0.92,0.00,0.00,0.34,0.40,2.05,1.90,1.53,1.03,0.00,0.00,1.22,1.49,3.18,1.31,2.02,1.34,0.00,0.00,1.32,1.51,0.11,0.12,0.09,0.06,0.00,0.00,0.06,0.08,0
'[12:11:37.336 21/01/2026]',0.43,0.47,0.31,0.23,0.00,0.00,0.13,0.09,1.58,1.49,0.87,0.91,0.00,0.00,0.35,0.41,1.99,1.85,1.51,1.02,0.00,0.00,1.24,1.50,3.18,1.29,1.96,1.29,0.00,0.00,1.30,1.48,0.11,0.12,0.09,0.06,0.00,0.00,0.06,0.08,0
