'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:47:53.671 20/01/2026]',0.50,0.43,0.29,0.29,0.00,0.00,0.16,0.23,2.99,2.34,1.56,1.41,0.00,0.00,1.23,0.70,2.71,2.45,2.21,1.59,0.00,0.00,1.85,2.29,1.56,1.13,1.44,1.01,0.00,0.00,1.49,0.95,0.10,0.07,0.06,0.06,0.00,0.00,0.05,0.08,0
'[12:47:53.688 20/01/2026]',0.51,0.43,0.29,0.28,0.00,0.00,0.16,0.22,3.07,2.40,1.58,1.42,0.00,0.00,1.23,0.72,2.72,2.47,2.20,1.57,0.00,0.00,1.85,2.29,1.55,1.10,1.47,1.04,0.00,0.00,1.48,1.00,0.10,0.07,0.06,0.05,0.00,0.00,0.05,0.09,0
'[12:47:53.704 20/01/2026]',0.50,0.43,0.28,0.28,0.00,0.00,0.16,0.22,3.14,2.46,1.59,1.42,0.00,0.00,1.22,0.74,2.73,2.50,2.19,1.56,0.00,0.00,1.83,2.29,1.56,1.07,1.50,1.07,0.00,0.00,1.45,1.03,0.10,0.07,0.06,0.05,0.00,0.00,0.05,0.09,0
'[12:47:53.721 20/01/2026]',0.49,0.43,0.28,0.27,0.00,0.00,0.16,0.23,3.21,2.53,1.61,1.43,0.00,0.00,1.22,0.75,2.74,2.53,2.18,1.55,0.00,0.00,1.81,2.30,1.56,1.05,1.52,1.10,0.00,0.00,1.43,1.06,0.11,0.07,0.05,0.05,0.00,0.00,0.05,0.08,0
'[12:47:53.738 20/01/2026]',0.49,0.43,0.27,0.27,0.00,0.00,0.16,0.23,3.27,2.58,1.62,1.43,0.00,0.00,1.21,0.76,2.76,2.56,2.17,1.54,0.00,0.00,1.80,2.33,1.56,1.03,1.55,1.12,0.00,0.00,1.41,1.08,0.11,0.07,0.05,0.05,0.00,0.00,0.05,0.08,0
'[12:47:53.754 20/01/2026]',0.48,0.43,0.27,0.27,0.00,0.00,0.16,0.23,3.32,2.63,1.63,1.43,0.00,0.00,1.21,0.77,2.77,2.59,2.16,1.54,0.00,0.00,1.79,2.39,1.56,1.02,1.57,1.15,0.00,0.00,1.40,1.11,0.11,0.07,0.05,0.05,0.00,0.00,0.04,0.08,0
'[12:47:53.771 20/01/2026]',0.48,0.43,0.26,0.27,0.00,0.00,0.16,0.24,3.38,2.68,1.64,1.44,0.00,0.00,1.20,0.77,2.83,2.61,2.15,1.55,0.00,0.00,1.78,2.45,1.57,1.00,1.59,1.17,0.00,0.00,1.38,1.13,0.11,0.06,0.05,0.05,0.00,0.00,0.05,0.08,0
'[12:47:53.788 20/01/2026]',0.47,0.44,0.26,0.27,0.00,0.00,0.16,0.24,3.42,2.73,1.65,1.44,0.00,0.00,1.20,0.78,2.89,2.64,2.14,1.56,0.00,0.00,1.77,2.50,1.57,0.98,1.60,1.19,0.00,0.00,1.37,1.15,0.11,0.06,0.05,0.05,0.00,0.00,0.05,0.08,0
'[12:47:53.804 20/01/2026]',0.47,0.44,0.26,0.27,0.00,0.00,0.16,0.24,3.47,2.77,1.66,1.44,0.00,0.00,1.19,0.79,2.94,2.66,2.13,1.57,0.00,0.00,1.76,2.55,1.57,0.97,1.62,1.21,0.00,0.00,1.35,1.17,0.11,0.06,0.05,0.05,0.00,0.00,0.05,0.08,0
'[12:47:53.821 20/01/2026]',0.47,0.44,0.25,0.27,0.00,0.00,0.15,0.24,3.49,2.81,1.67,1.45,0.00,0.00,1.18,0.79,3.01,2.68,2.12,1.58,0.00,0.00,1.75,2.59,1.58,0.96,1.64,1.22,0.00,0.00,1.33,1.18,0.12,0.06,0.05,0.05,0.00,0.00,0.05,0.08,0
'[12:47:53.838 20/01/2026]',0.47,0.44,0.24,0.27,0.00,0.00,0.14,0.24,3.52,2.84,1.68,1.45,0.00,0.00,1.17,0.79,3.08,2.69,2.11,1.59,0.00,0.00,1.74,2.64,1.59,0.95,1.66,1.24,0.00,0.00,1.31,1.21,0.12,0.06,0.05,0.04,0.00,0.00,0.05,0.08,0
'[12:47:53.853 20/01/2026]',0.48,0.43,0.26,0.27,0.00,0.00,0.14,0.24,3.52,2.87,1.65,1.44,0.00,0.00,1.15,0.79,3.15,2.71,2.09,1.60,0.00,0.00,1.73,2.69,1.61,0.94,1.71,1.26,0.00,0.00,1.29,1.23,0.12,0.06,0.05,0.04,0.00,0.00,0.04,0.07,0
'[12:47:53.871 20/01/2026]',0.51,0.44,0.28,0.29,0.00,0.00,0.15,0.25,3.52,2.88,1.63,1.43,0.00,0.00,1.15,0.80,3.20,2.72,2.07,1.61,0.00,0.00,1.71,2.74,1.62,0.94,1.76,1.29,0.00,0.00,1.27,1.27,0.12,0.06,0.05,0.04,0.00,0.00,0.04,0.07,0
'[12:47:53.887 20/01/2026]',0.53,0.46,0.30,0.30,0.00,0.00,0.16,0.25,3.52,2.89,1.61,1.41,0.00,0.00,1.14,0.82,3.26,2.74,2.05,1.63,0.00,0.00,1.70,2.78,1.63,0.93,1.80,1.33,0.00,0.00,1.24,1.32,0.12,0.06,0.05,0.05,0.00,0.00,0.04,0.08,0
'[12:47:53.904 20/01/2026]',0.55,0.47,0.32,0.31,0.00,0.00,0.17,0.25,3.53,2.89,1.59,1.40,0.00,0.00,1.14,0.84,3.30,2.75,2.04,1.64,0.00,0.00,1.68,2.82,1.64,0.92,1.84,1.36,0.00,0.00,1.22,1.37,0.12,0.06,0.05,0.05,0.00,0.00,0.04,0.08,0
'[12:47:53.921 20/01/2026]',0.56,0.49,0.33,0.31,0.00,0.00,0.18,0.25,3.50,2.90,1.55,1.38,0.00,0.00,1.13,0.85,3.33,2.77,2.02,1.65,0.00,0.00,1.65,2.85,1.62,0.91,1.87,1.39,0.00,0.00,1.19,1.41,0.12,0.05,0.05,0.05,0.00,0.00,0.04,0.08,0
'[12:47:53.937 20/01/2026]',0.56,0.48,0.34,0.31,0.00,0.00,0.20,0.25,3.47,2.88,1.50,1.36,0.00,0.00,1.13,0.87,3.34,2.78,2.00,1.66,0.00,0.00,1.62,2.87,1.60,0.89,1.90,1.42,0.00,0.00,1.16,1.46,0.12,0.05,0.05,0.04,0.00,0.00,0.04,0.09,0
'[12:47:53.953 20/01/2026]',0.55,0.48,0.33,0.32,0.00,0.00,0.20,0.26,3.43,2.87,1.44,1.34,0.00,0.00,1.13,0.88,3.33,2.79,2.00,1.67,0.00,0.00,1.56,2.87,1.58,0.85,1.91,1.45,0.00,0.00,1.11,1.51,0.13,0.05,0.05,0.04,0.00,0.00,0.05,0.09,0
'[12:47:53.970 20/01/2026]',0.53,0.47,0.32,0.31,0.00,0.00,0.20,0.28,3.40,2.86,1.39,1.31,0.00,0.00,1.12,0.88,3.32,2.80,2.06,1.69,0.00,0.00,1.50,2.85,1.55,0.82,1.92,1.48,0.00,0.00,1.08,1.53,0.13,0.05,0.05,0.05,0.00,0.00,0.05,0.09,0
'[12:47:53.988 20/01/2026]',0.52,0.47,0.31,0.31,0.00,0.00,0.20,0.30,3.37,2.85,1.34,1.29,0.00,0.00,1.12,0.89,3.31,2.81,2.12,1.71,0.00,0.00,1.45,2.83,1.54,0.78,1.93,1.50,0.00,0.00,1.04,1.56,0.13,0.05,0.05,0.05,0.00,0.00,0.05,0.10,0
'[12:47:54.004 20/01/2026]',0.51,0.46,0.30,0.30,0.00,0.00,0.19,0.33,3.34,2.85,1.35,1.26,0.00,0.00,1.11,0.89,3.34,2.82,2.18,1.72,0.00,0.00,1.40,2.82,1.52,0.76,1.94,1.53,0.00,0.00,1.01,1.58,0.13,0.05,0.05,0.06,0.00,0.00,0.06,0.10,0
'[12:47:54.021 20/01/2026]',0.53,0.46,0.31,0.30,0.00,0.00,0.19,0.34,3.33,2.84,1.38,1.24,0.00,0.00,1.11,0.89,3.43,2.82,2.25,1.73,0.00,0.00,1.41,2.81,1.52,0.75,1.93,1.55,0.00,0.00,0.99,1.60,0.15,0.05,0.05,0.06,0.00,0.00,0.06,0.10,0
'[12:47:54.037 20/01/2026]',0.60,0.47,0.34,0.29,0.00,0.00,0.20,0.34,3.32,2.84,1.40,1.21,0.00,0.00,1.10,0.87,3.54,2.83,2.33,1.75,0.00,0.00,1.43,2.77,1.55,0.75,1.95,1.58,0.00,0.00,1.00,1.60,0.15,0.05,0.06,0.06,0.00,0.00,0.06,0.10,0
'[12:47:54.054 20/01/2026]',0.65,0.49,0.37,0.32,0.00,0.00,0.20,0.34,3.31,2.85,1.43,1.18,0.00,0.00,1.10,0.84,3.64,2.85,2.40,1.79,0.00,0.00,1.45,2.72,1.58,0.75,1.97,1.63,0.00,0.00,1.01,1.58,0.15,0.05,0.06,0.06,0.00,0.00,0.05,0.10,0
'[12:47:54.071 20/01/2026]',0.71,0.51,0.40,0.34,0.00,0.00,0.21,0.34,3.30,2.85,1.45,1.15,0.00,0.00,1.09,0.81,3.73,2.86,2.46,1.82,0.00,0.00,1.47,2.68,1.61,0.76,1.98,1.68,0.00,0.00,1.02,1.57,0.15,0.05,0.07,0.06,0.00,0.00,0.05,0.10,0
'[12:47:54.087 20/01/2026]',0.75,0.53,0.42,0.36,0.00,0.00,0.21,0.34,3.29,2.85,1.47,1.12,0.00,0.00,1.09,0.79,3.81,2.88,2.52,1.85,0.00,0.00,1.48,2.65,1.63,0.77,2.00,1.72,0.00,0.00,1.03,1.56,0.15,0.06,0.07,0.07,0.00,0.00,0.05,0.10,0
'[12:47:54.104 20/01/2026]',0.80,0.54,0.44,0.38,0.00,0.00,0.22,0.34,3.29,2.86,1.49,1.10,0.00,0.00,1.08,0.77,3.89,2.89,2.58,1.88,0.00,0.00,1.50,2.61,1.65,0.78,2.01,1.76,0.00,0.00,1.04,1.55,0.15,0.06,0.07,0.07,0.00,0.00,0.05,0.09,0
'[12:47:54.121 20/01/2026]',0.84,0.56,0.47,0.40,0.00,0.00,0.22,0.34,3.37,2.86,1.45,1.11,0.00,0.00,1.06,0.78,4.06,2.90,2.68,1.91,0.00,0.00,1.52,2.58,1.74,0.80,2.07,1.80,0.00,0.00,1.05,1.54,0.16,0.06,0.08,0.07,0.00,0.00,0.05,0.09,0
'[12:47:54.137 20/01/2026]',0.91,0.58,0.52,0.41,0.00,0.00,0.23,0.34,3.46,2.91,1.42,1.09,0.00,0.00,1.06,0.79,4.24,2.95,2.77,1.97,0.00,0.00,1.54,2.56,1.82,0.84,2.12,1.87,0.00,0.00,1.06,1.52,0.16,0.07,0.08,0.08,0.00,0.00,0.05,0.09,0
'[12:47:54.153 20/01/2026]',0.93,0.58,0.54,0.43,0.00,0.00,0.24,0.35,3.59,2.98,1.36,1.12,0.00,0.00,1.04,0.79,4.45,3.01,2.86,2.03,0.00,0.00,1.55,2.53,1.88,0.88,2.16,1.93,0.00,0.00,1.05,1.52,0.16,0.07,0.08,0.07,0.00,0.00,0.05,0.09,0
'[12:47:54.170 20/01/2026]',0.95,0.58,0.55,0.43,0.00,0.00,0.25,0.34,3.71,3.05,1.31,1.15,0.00,0.00,1.03,0.78,4.64,3.08,2.95,2.10,0.00,0.00,1.56,2.49,1.94,0.91,2.20,2.00,0.00,0.00,1.04,1.52,0.16,0.08,0.09,0.07,0.00,0.00,0.06,0.09,0
'[12:47:54.187 20/01/2026]',0.97,0.58,0.57,0.44,0.00,0.00,0.25,0.34,3.82,3.12,1.26,1.18,0.00,0.00,1.02,0.77,4.82,3.17,3.03,2.16,0.00,0.00,1.58,2.46,2.00,0.94,2.23,2.06,0.00,0.00,1.03,1.51,0.17,0.08,0.09,0.08,0.00,0.00,0.06,0.10,0
'[12:47:54.203 20/01/2026]',0.99,0.58,0.59,0.44,0.00,0.00,0.26,0.33,3.90,3.17,1.23,1.21,0.00,0.00,1.02,0.76,4.96,3.25,3.08,2.22,0.00,0.00,1.57,2.44,2.07,0.96,2.25,2.11,0.00,0.00,1.02,1.51,0.16,0.09,0.09,0.08,0.00,0.00,0.06,0.10,0
'[12:47:54.220 20/01/2026]',1.03,0.59,0.58,0.45,0.00,0.00,0.25,0.32,3.95,3.21,1.19,1.23,0.00,0.00,1.02,0.75,5.06,3.30,3.10,2.25,0.00,0.00,1.56,2.41,2.16,1.05,2.25,2.17,0.00,0.00,1.01,1.51,0.15,0.09,0.09,0.08,0.00,0.00,0.06,0.10,0
'[12:47:54.236 20/01/2026]',1.01,0.64,0.55,0.45,0.00,0.00,0.24,0.32,3.99,3.18,1.20,1.25,0.00,0.00,1.03,0.76,5.11,3.29,3.10,2.27,0.00,0.00,1.54,2.37,2.25,1.17,2.28,2.23,0.00,0.00,1.01,1.51,0.16,0.09,0.09,0.08,0.00,0.00,0.06,0.10,0
'[12:47:54.253 20/01/2026]',1.00,0.63,0.52,0.43,0.00,0.00,0.23,0.32,4.02,3.12,1.27,1.28,0.00,0.00,1.03,0.77,5.16,3.24,3.11,2.27,0.00,0.00,1.53,2.35,2.34,1.30,2.30,2.30,0.00,0.00,1.02,1.52,0.16,0.10,0.09,0.08,0.00,0.00,0.06,0.10,0
'[12:47:54.271 20/01/2026]',0.98,0.63,0.49,0.41,0.00,0.00,0.22,0.32,4.05,3.06,1.33,1.30,0.00,0.00,1.03,0.78,5.20,3.19,3.11,2.26,0.00,0.00,1.52,2.33,2.43,1.43,2.33,2.36,0.00,0.00,1.02,1.54,0.16,0.10,0.08,0.08,0.00,0.00,0.06,0.10,0
'[12:47:54.287 20/01/2026]',0.97,0.63,0.47,0.40,0.00,0.00,0.22,0.32,4.08,3.01,1.39,1.33,0.00,0.00,1.04,0.79,5.24,3.15,3.11,2.26,0.00,0.00,1.51,2.30,2.50,1.54,2.34,2.42,0.00,0.00,1.02,1.55,0.16,0.11,0.08,0.07,0.00,0.00,0.06,0.10,0
'[12:47:54.304 20/01/2026]',0.95,0.63,0.45,0.38,0.00,0.00,0.23,0.32,4.08,2.96,1.45,1.35,0.00,0.00,1.04,0.79,5.26,3.11,3.11,2.26,0.00,0.00,1.50,2.28,2.55,1.65,2.37,2.47,0.00,0.00,1.05,1.56,0.17,0.12,0.08,0.07,0.00,0.00,0.06,0.10,0
'[12:47:54.320 20/01/2026]',0.93,0.62,0.45,0.36,0.00,0.00,0.23,0.31,4.10,2.88,1.53,1.36,0.00,0.00,1.04,0.80,5.23,3.09,3.10,2.26,0.00,0.00,1.48,2.27,2.56,1.73,2.38,2.52,0.00,0.00,1.07,1.56,0.17,0.11,0.08,0.07,0.00,0.00,0.06,0.10,0
'[12:47:54.338 20/01/2026]',0.91,0.60,0.45,0.36,0.00,0.00,0.24,0.32,4.11,2.81,1.59,1.39,0.00,0.00,1.04,0.81,5.21,3.09,3.09,2.26,0.00,0.00,1.47,2.25,2.57,1.78,2.39,2.54,0.00,0.00,1.09,1.56,0.17,0.11,0.08,0.07,0.00,0.00,0.06,0.10,0
'[12:47:54.354 20/01/2026]',0.89,0.58,0.45,0.36,0.00,0.00,0.25,0.33,4.12,2.73,1.66,1.42,0.00,0.00,1.04,0.83,5.18,3.08,3.08,2.26,0.00,0.00,1.46,2.24,2.58,1.83,2.40,2.56,0.00,0.00,1.11,1.55,0.17,0.10,0.08,0.07,0.00,0.00,0.05,0.10,0
'[12:47:54.371 20/01/2026]',0.87,0.56,0.45,0.35,0.00,0.00,0.26,0.33,4.13,2.67,1.71,1.45,0.00,0.00,1.04,0.84,5.16,3.07,3.08,2.26,0.00,0.00,1.45,2.22,2.58,1.88,2.41,2.58,0.00,0.00,1.12,1.55,0.17,0.10,0.07,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.387 20/01/2026]',0.86,0.54,0.46,0.35,0.00,0.00,0.27,0.34,4.14,2.60,1.77,1.47,0.00,0.00,1.04,0.85,5.14,3.06,3.07,2.26,0.00,0.00,1.44,2.21,2.59,1.92,2.42,2.59,0.00,0.00,1.14,1.54,0.17,0.10,0.07,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.403 20/01/2026]',0.85,0.52,0.46,0.35,0.00,0.00,0.27,0.35,4.17,2.55,1.83,1.50,0.00,0.00,1.05,0.86,5.12,3.06,3.05,2.26,0.00,0.00,1.41,2.20,2.57,1.96,2.41,2.61,0.00,0.00,1.14,1.54,0.16,0.10,0.08,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.420 20/01/2026]',0.85,0.51,0.46,0.35,0.00,0.00,0.26,0.34,4.20,2.50,1.90,1.54,0.00,0.00,1.05,0.89,5.09,3.05,3.03,2.26,0.00,0.00,1.39,2.17,2.55,1.98,2.38,2.61,0.00,0.00,1.12,1.52,0.16,0.10,0.08,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.437 20/01/2026]',0.84,0.50,0.45,0.34,0.00,0.00,0.25,0.33,4.23,2.46,1.97,1.58,0.00,0.00,1.04,0.90,5.08,3.04,3.00,2.24,0.00,0.00,1.38,2.12,2.51,1.99,2.35,2.59,0.00,0.00,1.10,1.51,0.16,0.09,0.08,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.454 20/01/2026]',0.84,0.50,0.44,0.34,0.00,0.00,0.24,0.34,4.25,2.43,2.03,1.61,0.00,0.00,1.03,0.90,5.06,3.02,2.97,2.22,0.00,0.00,1.44,2.08,2.47,2.00,2.31,2.57,0.00,0.00,1.08,1.49,0.16,0.09,0.08,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.469 20/01/2026]',0.84,0.49,0.44,0.33,0.00,0.00,0.23,0.34,4.27,2.40,2.09,1.64,0.00,0.00,1.03,0.89,5.05,3.01,2.94,2.20,0.00,0.00,1.50,2.08,2.44,2.01,2.28,2.55,0.00,0.00,1.06,1.47,0.16,0.09,0.08,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.487 20/01/2026]',0.84,0.48,0.43,0.32,0.00,0.00,0.22,0.35,4.29,2.37,2.14,1.67,0.00,0.00,1.02,0.88,5.04,3.00,2.91,2.18,0.00,0.00,1.54,2.12,2.41,2.01,2.25,2.53,0.00,0.00,1.04,1.46,0.16,0.09,0.08,0.07,0.00,0.00,0.05,0.11,0
'[12:47:54.503 20/01/2026]',0.84,0.47,0.43,0.32,0.00,0.00,0.22,0.35,4.30,2.34,2.18,1.70,0.00,0.00,1.01,0.88,5.04,2.98,2.88,2.16,0.00,0.00,1.59,2.16,2.37,2.02,2.22,2.51,0.00,0.00,1.02,1.45,0.15,0.09,0.08,0.07,0.00,0.00,0.05,0.12,0
'[12:47:54.520 20/01/2026]',0.84,0.47,0.43,0.32,0.00,0.00,0.21,0.36,4.29,2.31,2.20,1.71,0.00,0.00,0.99,0.87,5.04,2.97,2.85,2.14,0.00,0.00,1.63,2.21,2.31,2.02,2.16,2.48,0.00,0.00,0.99,1.44,0.15,0.09,0.08,0.07,0.00,0.00,0.04,0.11,0
'[12:47:54.537 20/01/2026]',0.82,0.47,0.42,0.32,0.00,0.00,0.20,0.35,4.30,2.27,2.25,1.72,0.00,0.00,0.98,0.84,5.01,2.95,2.84,2.11,0.00,0.00,1.66,2.26,2.22,2.01,2.09,2.44,0.00,0.00,0.96,1.44,0.15,0.09,0.08,0.07,0.00,0.00,0.04,0.11,0
'[12:47:54.554 20/01/2026]',0.79,0.46,0.41,0.31,0.00,0.00,0.20,0.34,4.30,2.23,2.29,1.75,0.00,0.00,0.97,0.81,4.98,2.94,2.83,2.10,0.00,0.00,1.69,2.30,2.14,1.99,2.02,2.37,0.00,0.00,0.93,1.43,0.15,0.08,0.08,0.07,0.00,0.00,0.04,0.11,0
'[12:47:54.570 20/01/2026]',0.77,0.45,0.39,0.30,0.00,0.00,0.19,0.33,4.31,2.20,2.33,1.77,0.00,0.00,0.97,0.79,4.96,2.93,2.82,2.10,0.00,0.00,1.72,2.34,2.06,1.97,1.95,2.32,0.00,0.00,0.91,1.42,0.15,0.08,0.07,0.07,0.00,0.00,0.04,0.11,0
'[12:47:54.587 20/01/2026]',0.75,0.44,0.38,0.29,0.00,0.00,0.19,0.33,4.32,2.17,2.37,1.80,0.00,0.00,0.96,0.76,4.93,2.92,2.81,2.09,0.00,0.00,1.75,2.38,1.99,1.95,1.89,2.26,0.00,0.00,0.88,1.41,0.15,0.08,0.07,0.06,0.00,0.00,0.04,0.10,0
'[12:47:54.612 20/01/2026]',0.73,0.43,0.37,0.28,0.00,0.00,0.18,0.32,4.33,2.14,2.41,1.82,0.00,0.00,0.95,0.74,4.91,2.91,2.82,2.09,0.00,0.00,1.77,2.41,1.91,1.94,1.82,2.21,0.00,0.00,0.86,1.41,0.14,0.08,0.08,0.06,0.00,0.00,0.03,0.10,0
'[12:47:54.645 20/01/2026]',0.74,0.41,0.39,0.27,0.00,0.00,0.19,0.31,4.36,2.11,2.47,1.85,0.00,0.00,0.95,0.70,4.87,2.90,2.83,2.09,0.00,0.00,1.78,2.44,1.84,1.92,1.75,2.16,0.00,0.00,0.85,1.38,0.14,0.08,0.08,0.07,0.00,0.00,0.03,0.10,0
'[12:47:54.679 20/01/2026]',0.75,0.42,0.40,0.28,0.00,0.00,0.19,0.31,4.39,2.09,2.53,1.89,0.00,0.00,0.95,0.68,4.84,2.90,2.84,2.10,0.00,0.00,1.79,2.46,1.78,1.89,1.68,2.10,0.00,0.00,0.84,1.35,0.13,0.07,0.08,0.07,0.00,0.00,0.03,0.10,0
'[12:47:54.713 20/01/2026]',0.75,0.42,0.40,0.28,0.00,0.00,0.19,0.30,4.43,2.08,2.60,1.93,0.00,0.00,0.95,0.66,4.81,2.90,2.85,2.12,0.00,0.00,1.81,2.49,1.73,1.87,1.63,2.04,0.00,0.00,0.82,1.31,0.13,0.07,0.08,0.07,0.00,0.00,0.04,0.10,0
'[12:47:54.747 20/01/2026]',0.76,0.42,0.41,0.29,0.00,0.00,0.19,0.28,4.47,2.07,2.66,1.97,0.00,0.00,0.95,0.65,4.79,2.90,2.85,2.14,0.00,0.00,1.82,2.52,1.67,1.84,1.57,1.98,0.00,0.00,0.79,1.27,0.13,0.07,0.07,0.07,0.00,0.00,0.03,0.10,0
'[12:47:54.780 20/01/2026]',0.76,0.43,0.41,0.30,0.00,0.00,0.20,0.28,4.51,2.04,2.71,2.00,0.00,0.00,0.95,0.63,4.77,2.89,2.85,2.15,0.00,0.00,1.84,2.55,1.63,1.80,1.51,1.92,0.00,0.00,0.77,1.22,0.13,0.07,0.07,0.07,0.00,0.00,0.03,0.10,0
'[12:47:54.815 20/01/2026]',0.75,0.45,0.40,0.30,0.00,0.00,0.19,0.27,4.57,2.02,2.78,2.03,0.00,0.00,0.96,0.62,4.75,2.89,2.84,2.15,0.00,0.00,1.85,2.58,1.57,1.77,1.45,1.86,0.00,0.00,0.74,1.18,0.12,0.07,0.07,0.07,0.00,0.00,0.04,0.11,0
'[12:47:54.849 20/01/2026]',0.76,0.44,0.41,0.30,0.00,0.00,0.18,0.26,4.63,2.02,2.85,2.07,0.00,0.00,0.98,0.61,4.71,2.86,2.82,2.15,0.00,0.00,1.87,2.61,1.52,1.73,1.38,1.80,0.00,0.00,0.73,1.13,0.11,0.07,0.07,0.07,0.00,0.00,0.04,0.10,0
'[12:47:54.883 20/01/2026]',0.76,0.43,0.41,0.29,0.00,0.00,0.18,0.24,4.68,2.02,2.92,2.11,0.00,0.00,1.01,0.61,4.66,2.83,2.79,2.14,0.00,0.00,1.88,2.64,1.47,1.68,1.31,1.73,0.00,0.00,0.73,1.09,0.11,0.06,0.08,0.07,0.00,0.00,0.04,0.10,0
'[12:47:54.919 20/01/2026]',0.76,0.43,0.42,0.29,0.00,0.00,0.19,0.23,4.73,2.02,2.98,2.15,0.00,0.00,1.05,0.61,4.61,2.80,2.77,2.12,0.00,0.00,1.88,2.68,1.42,1.64,1.27,1.66,0.00,0.00,0.74,1.05,0.10,0.06,0.07,0.07,0.00,0.00,0.04,0.10,0
'[12:47:54.955 20/01/2026]',0.75,0.42,0.41,0.29,0.00,0.00,0.21,0.22,4.76,2.02,3.03,2.19,0.00,0.00,1.10,0.62,4.55,2.76,2.75,2.10,0.00,0.00,1.89,2.71,1.37,1.58,1.30,1.60,0.00,0.00,0.75,1.02,0.10,0.06,0.07,0.07,0.00,0.00,0.04,0.09,0
'[12:47:54.992 20/01/2026]',0.74,0.40,0.41,0.29,0.00,0.00,0.22,0.22,4.79,2.02,3.08,2.21,0.00,0.00,1.15,0.64,4.50,2.73,2.73,2.08,0.00,0.00,1.90,2.74,1.32,1.52,1.32,1.57,0.00,0.00,0.76,1.01,0.10,0.06,0.07,0.06,0.00,0.00,0.04,0.09,0
'[12:47:55.028 20/01/2026]',0.73,0.39,0.40,0.28,0.00,0.00,0.21,0.22,4.82,2.01,3.12,2.24,0.00,0.00,1.21,0.65,4.45,2.70,2.70,2.07,0.00,0.00,1.90,2.76,1.27,1.47,1.34,1.58,0.00,0.00,0.77,1.01,0.10,0.06,0.06,0.06,0.00,0.00,0.05,0.09,0
'[12:47:55.063 20/01/2026]',0.73,0.38,0.39,0.29,0.00,0.00,0.21,0.22,4.83,2.00,3.17,2.26,0.00,0.00,1.27,0.67,4.38,2.68,2.68,2.06,0.00,0.00,1.89,2.77,1.24,1.41,1.36,1.59,0.00,0.00,0.77,1.00,0.09,0.05,0.06,0.06,0.00,0.00,0.05,0.09,0
'[12:47:55.100 20/01/2026]',0.73,0.38,0.39,0.28,0.00,0.00,0.22,0.21,4.83,1.98,3.20,2.29,0.00,0.00,1.32,0.71,4.31,2.65,2.65,2.06,0.00,0.00,1.88,2.76,1.29,1.35,1.40,1.59,0.00,0.00,0.76,0.98,0.09,0.05,0.06,0.06,0.00,0.00,0.05,0.09,0
'[12:47:55.137 20/01/2026]',0.78,0.38,0.41,0.28,0.00,0.00,0.23,0.20,4.78,1.95,3.21,2.32,0.00,0.00,1.34,0.74,4.20,2.64,2.59,2.05,0.00,0.00,1.83,2.74,1.32,1.31,1.42,1.59,0.00,0.00,0.79,0.94,0.08,0.05,0.06,0.06,0.00,0.00,0.06,0.09,0
'[12:47:55.174 20/01/2026]',0.76,0.39,0.40,0.31,0.00,0.00,0.22,0.21,4.68,1.91,3.18,2.32,0.00,0.00,1.34,0.76,4.04,2.60,2.51,2.01,0.00,0.00,1.77,2.72,1.34,1.32,1.44,1.58,0.00,0.00,0.83,0.90,0.10,0.05,0.07,0.06,0.00,0.00,0.06,0.09,0
'[12:47:55.219 20/01/2026]',0.78,0.38,0.41,0.30,0.00,0.00,0.22,0.20,4.52,1.83,3.13,2.29,0.00,0.00,1.32,0.77,3.86,2.53,2.40,1.95,0.00,0.00,1.70,2.68,1.30,1.37,1.42,1.56,0.00,0.00,0.86,0.88,0.10,0.06,0.07,0.06,0.00,0.00,0.06,0.09,0
'[12:47:55.255 20/01/2026]',0.75,0.39,0.39,0.30,0.00,0.00,0.20,0.19,4.32,1.73,3.07,2.25,0.00,0.00,1.31,0.79,3.69,2.44,2.28,1.86,0.00,0.00,1.63,2.65,1.25,1.40,1.38,1.53,0.00,0.00,0.88,0.89,0.11,0.06,0.07,0.07,0.00,0.00,0.06,0.09,0
'[12:47:55.292 20/01/2026]',0.73,0.39,0.38,0.28,0.00,0.00,0.19,0.18,4.12,1.64,3.00,2.22,0.00,0.00,1.30,0.82,3.55,2.32,2.16,1.77,0.00,0.00,1.57,2.62,1.23,1.39,1.37,1.47,0.00,0.00,0.90,0.90,0.10,0.06,0.07,0.06,0.00,0.00,0.06,0.08,0
