'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:39:56.338 21/01/2026]',0.11,0.26,0.04,0.09,0.00,0.00,0.15,0.13,0.73,1.21,0.59,0.85,0.00,0.00,0.74,0.72,1.66,2.45,1.35,2.00,0.00,0.00,2.35,1.87,0.48,0.76,0.24,0.43,0.00,0.00,0.62,0.55,0.05,0.03,0.02,0.03,0.00,0.00,0.05,0.03,0
'[12:39:56.355 21/01/2026]',0.11,0.25,0.04,0.08,0.00,0.00,0.14,0.13,0.75,1.22,0.60,0.85,0.00,0.00,0.73,0.72,1.65,2.46,1.35,2.00,0.00,0.00,2.31,1.85,0.46,0.77,0.24,0.42,0.00,0.00,0.62,0.57,0.05,0.03,0.02,0.03,0.00,0.00,0.05,0.03,0
'[12:39:56.371 21/01/2026]',0.11,0.24,0.04,0.08,0.00,0.00,0.14,0.13,0.75,1.23,0.60,0.85,0.00,0.00,0.72,0.73,1.63,2.46,1.35,1.99,0.00,0.00,2.25,1.82,0.44,0.78,0.25,0.43,0.00,0.00,0.61,0.58,0.05,0.03,0.02,0.03,0.00,0.00,0.05,0.03,0
'[12:39:56.388 21/01/2026]',0.11,0.23,0.04,0.08,0.00,0.00,0.14,0.13,0.76,1.23,0.60,0.85,0.00,0.00,0.70,0.73,1.62,2.47,1.35,1.98,0.00,0.00,2.19,1.79,0.43,0.80,0.25,0.43,0.00,0.00,0.60,0.58,0.05,0.03,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.404 21/01/2026]',0.11,0.23,0.04,0.07,0.00,0.00,0.13,0.13,0.76,1.23,0.60,0.85,0.00,0.00,0.68,0.72,1.60,2.46,1.35,1.97,0.00,0.00,2.13,1.75,0.45,0.83,0.26,0.44,0.00,0.00,0.59,0.57,0.06,0.03,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.421 21/01/2026]',0.11,0.22,0.04,0.07,0.00,0.00,0.13,0.12,0.77,1.23,0.60,0.85,0.00,0.00,0.66,0.72,1.58,2.46,1.34,1.96,0.00,0.00,2.08,1.78,0.47,0.85,0.27,0.45,0.00,0.00,0.58,0.57,0.06,0.04,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.438 21/01/2026]',0.10,0.21,0.05,0.08,0.00,0.00,0.12,0.12,0.77,1.22,0.61,0.86,0.00,0.00,0.65,0.71,1.56,2.46,1.34,1.94,0.00,0.00,2.04,1.80,0.49,0.87,0.28,0.47,0.00,0.00,0.58,0.57,0.06,0.03,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.455 21/01/2026]',0.10,0.20,0.05,0.08,0.00,0.00,0.14,0.12,0.79,1.22,0.63,0.86,0.00,0.00,0.65,0.71,1.54,2.45,1.33,1.93,0.00,0.00,1.99,1.82,0.52,0.90,0.30,0.48,0.00,0.00,0.58,0.57,0.06,0.03,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.472 21/01/2026]',0.11,0.22,0.06,0.10,0.00,0.00,0.15,0.13,0.81,1.23,0.64,0.90,0.00,0.00,0.66,0.73,1.51,2.45,1.32,1.90,0.00,0.00,1.96,1.83,0.55,0.92,0.32,0.51,0.00,0.00,0.59,0.58,0.05,0.03,0.02,0.03,0.00,0.00,0.03,0.03,0
'[12:39:56.488 21/01/2026]',0.11,0.23,0.06,0.12,0.00,0.00,0.15,0.14,0.83,1.24,0.66,0.93,0.00,0.00,0.66,0.74,1.49,2.44,1.31,1.88,0.00,0.00,1.96,1.83,0.58,0.95,0.34,0.53,0.00,0.00,0.60,0.58,0.05,0.03,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.504 21/01/2026]',0.11,0.23,0.06,0.12,0.00,0.00,0.15,0.14,0.84,1.26,0.67,0.96,0.00,0.00,0.66,0.77,1.47,2.44,1.30,1.86,0.00,0.00,1.96,1.82,0.61,0.97,0.36,0.56,0.00,0.00,0.61,0.60,0.06,0.04,0.02,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.521 21/01/2026]',0.12,0.22,0.06,0.13,0.00,0.00,0.16,0.15,0.86,1.29,0.69,0.98,0.00,0.00,0.67,0.79,1.46,2.44,1.30,1.83,0.00,0.00,1.95,1.80,0.64,1.00,0.38,0.58,0.00,0.00,0.62,0.61,0.06,0.04,0.02,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.538 21/01/2026]',0.12,0.22,0.06,0.13,0.00,0.00,0.15,0.15,0.88,1.31,0.70,1.01,0.00,0.00,0.67,0.81,1.43,2.44,1.29,1.81,0.00,0.00,1.94,1.79,0.66,1.02,0.40,0.61,0.00,0.00,0.62,0.62,0.05,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.555 21/01/2026]',0.12,0.22,0.06,0.13,0.00,0.00,0.14,0.15,0.90,1.33,0.71,1.04,0.00,0.00,0.66,0.83,1.41,2.43,1.28,1.78,0.00,0.00,1.93,1.77,0.69,1.03,0.42,0.62,0.00,0.00,0.63,0.63,0.05,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.571 21/01/2026]',0.13,0.23,0.06,0.14,0.00,0.00,0.13,0.14,0.91,1.36,0.73,1.07,0.00,0.00,0.66,0.84,1.39,2.42,1.27,1.75,0.00,0.00,1.92,1.75,0.71,1.05,0.43,0.64,0.00,0.00,0.64,0.64,0.05,0.04,0.02,0.04,0.00,0.00,0.05,0.04,0
'[12:39:56.588 21/01/2026]',0.12,0.23,0.05,0.14,0.00,0.00,0.13,0.14,0.93,1.38,0.74,1.10,0.00,0.00,0.66,0.86,1.36,2.42,1.26,1.72,0.00,0.00,1.90,1.73,0.73,1.06,0.45,0.65,0.00,0.00,0.64,0.65,0.05,0.04,0.02,0.04,0.00,0.00,0.05,0.04,0
'[12:39:56.605 21/01/2026]',0.11,0.21,0.05,0.14,0.00,0.00,0.13,0.14,0.94,1.41,0.75,1.12,0.00,0.00,0.66,0.88,1.33,2.40,1.25,1.69,0.00,0.00,1.88,1.70,0.76,1.06,0.46,0.65,0.00,0.00,0.65,0.65,0.05,0.03,0.02,0.04,0.00,0.00,0.05,0.04,0
'[12:39:56.621 21/01/2026]',0.12,0.20,0.06,0.13,0.00,0.00,0.14,0.14,0.95,1.43,0.75,1.14,0.00,0.00,0.64,0.89,1.30,2.39,1.23,1.65,0.00,0.00,1.84,1.67,0.78,1.05,0.48,0.65,0.00,0.00,0.64,0.65,0.05,0.03,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.638 21/01/2026]',0.12,0.20,0.06,0.13,0.00,0.00,0.15,0.14,0.95,1.45,0.75,1.15,0.00,0.00,0.62,0.90,1.27,2.37,1.22,1.61,0.00,0.00,1.81,1.63,0.80,1.04,0.49,0.64,0.00,0.00,0.67,0.64,0.04,0.03,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.655 21/01/2026]',0.12,0.21,0.07,0.13,0.00,0.00,0.15,0.14,0.95,1.46,0.75,1.16,0.00,0.00,0.60,0.90,1.24,2.35,1.21,1.57,0.00,0.00,1.77,1.60,0.82,1.03,0.51,0.64,0.00,0.00,0.70,0.65,0.04,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.671 21/01/2026]',0.13,0.21,0.07,0.13,0.00,0.00,0.15,0.14,0.95,1.48,0.75,1.17,0.00,0.00,0.58,0.90,1.20,2.34,1.19,1.54,0.00,0.00,1.74,1.56,0.83,1.02,0.52,0.65,0.00,0.00,0.74,0.68,0.05,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.688 21/01/2026]',0.14,0.21,0.07,0.14,0.00,0.00,0.15,0.13,0.94,1.48,0.74,1.17,0.00,0.00,0.55,0.90,1.16,2.32,1.17,1.50,0.00,0.00,1.69,1.53,0.83,1.00,0.53,0.67,0.00,0.00,0.77,0.71,0.04,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.704 21/01/2026]',0.14,0.21,0.07,0.14,0.00,0.00,0.15,0.13,0.92,1.48,0.74,1.16,0.00,0.00,0.52,0.89,1.12,2.29,1.15,1.45,0.00,0.00,1.66,1.48,0.84,0.99,0.53,0.68,0.00,0.00,0.80,0.73,0.04,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.721 21/01/2026]',0.15,0.21,0.07,0.14,0.00,0.00,0.14,0.14,0.91,1.48,0.73,1.15,0.00,0.00,0.49,0.88,1.11,2.27,1.13,1.41,0.00,0.00,1.64,1.44,0.85,0.98,0.53,0.68,0.00,0.00,0.83,0.75,0.04,0.04,0.02,0.04,0.00,0.00,0.04,0.04,0
'[12:39:56.738 21/01/2026]',0.15,0.21,0.07,0.14,0.00,0.00,0.14,0.13,0.90,1.47,0.73,1.14,0.00,0.00,0.48,0.86,1.13,2.24,1.11,1.37,0.00,0.00,1.62,1.40,0.86,0.97,0.54,0.69,0.00,0.00,0.85,0.77,0.04,0.03,0.02,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.755 21/01/2026]',0.16,0.21,0.07,0.14,0.00,0.00,0.13,0.12,0.90,1.47,0.73,1.13,0.00,0.00,0.46,0.85,1.14,2.23,1.09,1.33,0.00,0.00,1.62,1.38,0.87,0.96,0.54,0.70,0.00,0.00,0.87,0.79,0.04,0.03,0.02,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.771 21/01/2026]',0.16,0.20,0.07,0.13,0.00,0.00,0.13,0.12,0.89,1.47,0.73,1.12,0.00,0.00,0.45,0.84,1.14,2.21,1.07,1.29,0.00,0.00,1.66,1.42,0.89,0.95,0.54,0.70,0.00,0.00,0.89,0.80,0.04,0.03,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.788 21/01/2026]',0.17,0.20,0.07,0.14,0.00,0.00,0.13,0.12,0.89,1.48,0.72,1.11,0.00,0.00,0.44,0.83,1.13,2.20,1.06,1.26,0.00,0.00,1.70,1.45,0.91,0.94,0.55,0.71,0.00,0.00,0.91,0.81,0.04,0.03,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.805 21/01/2026]',0.17,0.19,0.07,0.14,0.00,0.00,0.13,0.12,0.89,1.49,0.72,1.10,0.00,0.00,0.43,0.82,1.13,2.19,1.04,1.28,0.00,0.00,1.73,1.48,0.93,0.93,0.55,0.72,0.00,0.00,0.93,0.83,0.04,0.03,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.821 21/01/2026]',0.17,0.18,0.08,0.14,0.00,0.00,0.13,0.12,0.89,1.49,0.72,1.10,0.00,0.00,0.42,0.81,1.13,2.18,1.03,1.29,0.00,0.00,1.76,1.51,0.95,0.94,0.55,0.73,0.00,0.00,0.94,0.84,0.04,0.03,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.838 21/01/2026]',0.16,0.18,0.07,0.15,0.00,0.00,0.12,0.12,0.88,1.50,0.71,1.09,0.00,0.00,0.41,0.81,1.12,2.17,1.01,1.31,0.00,0.00,1.79,1.54,0.97,0.96,0.55,0.74,0.00,0.00,0.96,0.85,0.04,0.03,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.854 21/01/2026]',0.17,0.16,0.08,0.14,0.00,0.00,0.13,0.11,0.88,1.50,0.70,1.08,0.00,0.00,0.41,0.80,1.09,2.16,0.99,1.32,0.00,0.00,1.81,1.55,0.97,0.99,0.54,0.75,0.00,0.00,0.95,0.86,0.04,0.03,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.871 21/01/2026]',0.17,0.17,0.09,0.15,0.00,0.00,0.14,0.12,0.88,1.51,0.70,1.07,0.00,0.00,0.42,0.80,1.07,2.15,0.96,1.31,0.00,0.00,1.83,1.57,0.98,1.00,0.53,0.74,0.00,0.00,0.95,0.86,0.04,0.03,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.888 21/01/2026]',0.17,0.18,0.10,0.16,0.00,0.00,0.14,0.12,0.88,1.53,0.68,1.06,0.00,0.00,0.42,0.80,1.03,2.13,0.93,1.30,0.00,0.00,1.85,1.58,0.96,1.01,0.51,0.73,0.00,0.00,0.94,0.86,0.04,0.03,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:56.905 21/01/2026]',0.17,0.19,0.10,0.16,0.00,0.00,0.14,0.12,0.88,1.53,0.67,1.04,0.00,0.00,0.42,0.79,0.99,2.09,0.90,1.27,0.00,0.00,1.86,1.58,0.95,0.99,0.49,0.71,0.00,0.00,0.93,0.85,0.04,0.04,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.921 21/01/2026]',0.17,0.20,0.10,0.16,0.00,0.00,0.15,0.12,0.87,1.52,0.65,1.02,0.00,0.00,0.42,0.79,0.95,2.06,0.87,1.25,0.00,0.00,1.87,1.58,0.93,0.98,0.47,0.69,0.00,0.00,0.91,0.84,0.04,0.04,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.943 21/01/2026]',0.17,0.20,0.10,0.16,0.00,0.00,0.15,0.12,0.87,1.50,0.63,0.99,0.00,0.00,0.43,0.78,0.92,2.02,0.84,1.22,0.00,0.00,1.89,1.58,0.91,0.98,0.46,0.66,0.00,0.00,0.90,0.83,0.04,0.05,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.960 21/01/2026]',0.16,0.20,0.10,0.16,0.00,0.00,0.14,0.12,0.86,1.49,0.61,0.97,0.00,0.00,0.44,0.78,0.87,1.98,0.81,1.19,0.00,0.00,1.90,1.58,0.90,0.99,0.44,0.64,0.00,0.00,0.89,0.82,0.04,0.05,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.979 21/01/2026]',0.15,0.21,0.09,0.15,0.00,0.00,0.14,0.11,0.85,1.45,0.60,0.95,0.00,0.00,0.44,0.77,0.83,1.92,0.78,1.15,0.00,0.00,1.92,1.58,0.88,0.98,0.42,0.61,0.00,0.00,0.88,0.82,0.04,0.05,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:56.999 21/01/2026]',0.14,0.22,0.09,0.14,0.00,0.00,0.14,0.10,0.85,1.42,0.58,0.92,0.00,0.00,0.45,0.77,0.80,1.87,0.75,1.12,0.00,0.00,1.93,1.58,0.87,0.97,0.41,0.61,0.00,0.00,0.87,0.81,0.04,0.05,0.03,0.04,0.00,0.00,0.04,0.03,0
'[12:39:57.018 21/01/2026]',0.14,0.23,0.09,0.13,0.00,0.00,0.13,0.10,0.84,1.39,0.57,0.90,0.00,0.00,0.45,0.77,0.76,1.81,0.73,1.09,0.00,0.00,1.94,1.58,0.85,0.97,0.40,0.62,0.00,0.00,0.86,0.81,0.04,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.037 21/01/2026]',0.13,0.24,0.09,0.12,0.00,0.00,0.13,0.10,0.83,1.37,0.55,0.88,0.00,0.00,0.46,0.76,0.73,1.77,0.70,1.06,0.00,0.00,1.95,1.57,0.84,0.96,0.39,0.62,0.00,0.00,0.86,0.80,0.04,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.058 21/01/2026]',0.12,0.24,0.09,0.11,0.00,0.00,0.13,0.09,0.83,1.34,0.54,0.86,0.00,0.00,0.46,0.76,0.70,1.72,0.68,1.04,0.00,0.00,1.96,1.57,0.83,0.95,0.38,0.62,0.00,0.00,0.85,0.80,0.05,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.078 21/01/2026]',0.12,0.25,0.08,0.11,0.00,0.00,0.12,0.09,0.82,1.32,0.53,0.84,0.00,0.00,0.47,0.76,0.68,1.68,0.66,1.02,0.00,0.00,1.97,1.57,0.82,0.95,0.37,0.62,0.00,0.00,0.84,0.79,0.05,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.097 21/01/2026]',0.11,0.26,0.08,0.11,0.00,0.00,0.13,0.08,0.82,1.30,0.52,0.82,0.00,0.00,0.46,0.75,0.66,1.64,0.64,0.99,0.00,0.00,1.97,1.57,0.81,0.94,0.35,0.62,0.00,0.00,0.83,0.79,0.05,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.116 21/01/2026]',0.11,0.25,0.08,0.11,0.00,0.00,0.14,0.09,0.82,1.26,0.51,0.80,0.00,0.00,0.45,0.74,0.65,1.60,0.63,0.97,0.00,0.00,1.96,1.56,0.80,0.93,0.34,0.62,0.00,0.00,0.82,0.79,0.05,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.136 21/01/2026]',0.11,0.24,0.08,0.11,0.00,0.00,0.15,0.09,0.82,1.23,0.50,0.78,0.00,0.00,0.44,0.74,0.65,1.56,0.62,0.95,0.00,0.00,1.94,1.55,0.78,0.92,0.33,0.62,0.00,0.00,0.82,0.78,0.05,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.156 21/01/2026]',0.11,0.24,0.09,0.11,0.00,0.00,0.14,0.09,0.82,1.20,0.48,0.75,0.00,0.00,0.44,0.73,0.65,1.53,0.62,0.92,0.00,0.00,1.91,1.54,0.77,0.93,0.31,0.63,0.00,0.00,0.82,0.78,0.05,0.05,0.03,0.03,0.00,0.00,0.03,0.02,0
'[12:39:57.176 21/01/2026]',0.12,0.23,0.09,0.11,0.00,0.00,0.14,0.09,0.83,1.17,0.46,0.73,0.00,0.00,0.45,0.72,0.65,1.52,0.62,0.89,0.00,0.00,1.87,1.52,0.75,0.94,0.31,0.64,0.00,0.00,0.83,0.78,0.05,0.05,0.02,0.03,0.00,0.00,0.03,0.02,0
'[12:39:57.196 21/01/2026]',0.12,0.22,0.09,0.11,0.00,0.00,0.14,0.09,0.83,1.15,0.44,0.70,0.00,0.00,0.46,0.72,0.65,1.52,0.61,0.86,0.00,0.00,1.84,1.51,0.74,0.94,0.31,0.64,0.00,0.00,0.85,0.77,0.05,0.05,0.02,0.03,0.00,0.00,0.03,0.02,0
'[12:39:57.216 21/01/2026]',0.12,0.21,0.09,0.11,0.00,0.00,0.15,0.09,0.84,1.13,0.42,0.68,0.00,0.00,0.48,0.72,0.66,1.50,0.59,0.84,0.00,0.00,1.79,1.49,0.73,0.93,0.31,0.65,0.00,0.00,0.87,0.77,0.05,0.05,0.02,0.03,0.00,0.00,0.03,0.02,0
'[12:39:57.237 21/01/2026]',0.12,0.20,0.09,0.11,0.00,0.00,0.16,0.09,0.85,1.11,0.39,0.65,0.00,0.00,0.49,0.72,0.67,1.49,0.58,0.82,0.00,0.00,1.75,1.46,0.73,0.93,0.31,0.65,0.00,0.00,0.88,0.77,0.05,0.05,0.02,0.03,0.00,0.00,0.03,0.02,0
'[12:39:57.257 21/01/2026]',0.12,0.19,0.08,0.11,0.00,0.00,0.15,0.10,0.86,1.09,0.38,0.63,0.00,0.00,0.50,0.73,0.71,1.48,0.57,0.83,0.00,0.00,1.70,1.44,0.73,0.93,0.31,0.65,0.00,0.00,0.89,0.76,0.05,0.05,0.02,0.03,0.00,0.00,0.03,0.02,0
'[12:39:57.278 21/01/2026]',0.11,0.18,0.08,0.11,0.00,0.00,0.15,0.09,0.86,1.07,0.37,0.61,0.00,0.00,0.51,0.72,0.74,1.46,0.56,0.84,0.00,0.00,1.66,1.42,0.73,0.94,0.31,0.65,0.00,0.00,0.91,0.76,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.02,0
'[12:39:57.299 21/01/2026]',0.12,0.18,0.08,0.10,0.00,0.00,0.14,0.09,0.88,1.06,0.35,0.59,0.00,0.00,0.53,0.72,0.77,1.44,0.59,0.85,0.00,0.00,1.61,1.39,0.73,0.94,0.31,0.65,0.00,0.00,0.91,0.76,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.02,0
'[12:39:57.320 21/01/2026]',0.12,0.18,0.08,0.10,0.00,0.00,0.15,0.10,0.89,1.06,0.34,0.58,0.00,0.00,0.54,0.73,0.80,1.43,0.60,0.86,0.00,0.00,1.55,1.37,0.72,0.94,0.31,0.64,0.00,0.00,0.89,0.75,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.02,0
'[12:39:57.340 21/01/2026]',0.12,0.18,0.07,0.10,0.00,0.00,0.15,0.10,0.90,1.06,0.32,0.56,0.00,0.00,0.55,0.72,0.83,1.43,0.62,0.88,0.00,0.00,1.49,1.33,0.70,0.93,0.31,0.63,0.00,0.00,0.88,0.72,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.02,0
'[12:39:57.360 21/01/2026]',0.12,0.17,0.08,0.10,0.00,0.00,0.15,0.11,0.91,1.06,0.31,0.54,0.00,0.00,0.56,0.71,0.86,1.43,0.64,0.90,0.00,0.00,1.43,1.30,0.69,0.92,0.31,0.61,0.00,0.00,0.85,0.70,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.381 21/01/2026]',0.12,0.18,0.08,0.10,0.00,0.00,0.15,0.11,0.92,1.07,0.31,0.53,0.00,0.00,0.56,0.70,0.89,1.43,0.65,0.91,0.00,0.00,1.38,1.27,0.68,0.92,0.31,0.61,0.00,0.00,0.83,0.67,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.402 21/01/2026]',0.12,0.18,0.08,0.11,0.00,0.00,0.15,0.12,0.93,1.07,0.30,0.52,0.00,0.00,0.57,0.69,0.92,1.43,0.66,0.92,0.00,0.00,1.39,1.24,0.67,0.92,0.31,0.60,0.00,0.00,0.82,0.64,0.05,0.04,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.423 21/01/2026]',0.13,0.18,0.09,0.11,0.00,0.00,0.16,0.12,0.94,1.08,0.30,0.52,0.00,0.00,0.57,0.68,0.94,1.43,0.67,0.93,0.00,0.00,1.41,1.21,0.65,0.92,0.31,0.60,0.00,0.00,0.80,0.61,0.06,0.04,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.444 21/01/2026]',0.13,0.19,0.09,0.12,0.00,0.00,0.16,0.12,0.95,1.09,0.31,0.51,0.00,0.00,0.58,0.67,0.96,1.43,0.66,0.93,0.00,0.00,1.41,1.18,0.64,0.91,0.30,0.59,0.00,0.00,0.80,0.60,0.06,0.04,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.466 21/01/2026]',0.13,0.18,0.10,0.12,0.00,0.00,0.16,0.12,0.96,1.11,0.32,0.51,0.00,0.00,0.58,0.66,0.98,1.42,0.66,0.92,0.00,0.00,1.42,1.14,0.64,0.91,0.29,0.59,0.00,0.00,0.80,0.59,0.06,0.04,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.494 21/01/2026]',0.12,0.18,0.09,0.13,0.00,0.00,0.15,0.12,0.97,1.13,0.33,0.52,0.00,0.00,0.59,0.65,0.99,1.40,0.65,0.91,0.00,0.00,1.41,1.10,0.63,0.91,0.28,0.59,0.00,0.00,0.81,0.59,0.06,0.04,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.515 21/01/2026]',0.13,0.17,0.09,0.12,0.00,0.00,0.16,0.12,0.98,1.15,0.34,0.52,0.00,0.00,0.59,0.63,1.01,1.38,0.65,0.89,0.00,0.00,1.38,1.07,0.64,0.90,0.28,0.58,0.00,0.00,0.84,0.60,0.06,0.04,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.536 21/01/2026]',0.13,0.17,0.09,0.12,0.00,0.00,0.16,0.13,0.99,1.17,0.35,0.52,0.00,0.00,0.58,0.61,1.02,1.36,0.64,0.87,0.00,0.00,1.36,1.07,0.64,0.89,0.27,0.57,0.00,0.00,0.86,0.62,0.06,0.04,0.02,0.03,0.00,0.00,0.03,0.03,0
'[12:39:57.558 21/01/2026]',0.13,0.17,0.08,0.12,0.00,0.00,0.16,0.13,1.00,1.18,0.36,0.51,0.00,0.00,0.56,0.59,1.04,1.34,0.64,0.84,0.00,0.00,1.33,1.06,0.64,0.89,0.27,0.56,0.00,0.00,0.89,0.64,0.06,0.04,0.02,0.03,0.00,0.00,0.04,0.03,0
'[12:39:57.578 21/01/2026]',0.13,0.17,0.08,0.11,0.00,0.00,0.16,0.13,1.00,1.19,0.36,0.51,0.00,0.00,0.54,0.55,1.06,1.32,0.63,0.82,0.00,0.00,1.29,1.05,0.64,0.88,0.27,0.55,0.00,0.00,0.91,0.67,0.06,0.04,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.599 21/01/2026]',0.13,0.16,0.08,0.11,0.00,0.00,0.16,0.13,1.00,1.20,0.37,0.50,0.00,0.00,0.54,0.51,1.08,1.29,0.63,0.80,0.00,0.00,1.25,1.04,0.65,0.87,0.26,0.54,0.00,0.00,0.94,0.69,0.06,0.04,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.619 21/01/2026]',0.13,0.16,0.08,0.11,0.00,0.00,0.16,0.13,1.00,1.20,0.38,0.51,0.00,0.00,0.56,0.48,1.10,1.27,0.62,0.77,0.00,0.00,1.20,1.03,0.65,0.85,0.26,0.52,0.00,0.00,0.96,0.72,0.06,0.04,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.640 21/01/2026]',0.13,0.16,0.08,0.10,0.00,0.00,0.16,0.13,0.99,1.21,0.39,0.51,0.00,0.00,0.58,0.46,1.12,1.25,0.62,0.75,0.00,0.00,1.15,1.01,0.65,0.84,0.25,0.51,0.00,0.00,0.97,0.74,0.06,0.03,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.661 21/01/2026]',0.13,0.16,0.08,0.10,0.00,0.00,0.15,0.13,0.99,1.22,0.40,0.51,0.00,0.00,0.58,0.45,1.14,1.23,0.61,0.73,0.00,0.00,1.10,0.99,0.65,0.82,0.25,0.49,0.00,0.00,0.98,0.76,0.06,0.03,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.682 21/01/2026]',0.14,0.16,0.08,0.10,0.00,0.00,0.16,0.13,1.00,1.23,0.40,0.51,0.00,0.00,0.58,0.45,1.16,1.21,0.61,0.71,0.00,0.00,1.04,0.97,0.65,0.81,0.24,0.48,0.00,0.00,0.98,0.78,0.06,0.03,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.702 21/01/2026]',0.14,0.16,0.08,0.10,0.00,0.00,0.16,0.13,1.00,1.24,0.41,0.51,0.00,0.00,0.58,0.46,1.18,1.18,0.60,0.69,0.00,0.00,0.98,0.94,0.64,0.79,0.23,0.47,0.00,0.00,0.98,0.79,0.06,0.03,0.02,0.02,0.00,0.00,0.04,0.03,0
'[12:39:57.723 21/01/2026]',0.14,0.16,0.08,0.10,0.00,0.00,0.16,0.13,1.00,1.25,0.41,0.51,0.00,0.00,0.57,0.46,1.20,1.16,0.60,0.68,0.00,0.00,0.92,0.93,0.63,0.78,0.23,0.47,0.00,0.00,0.96,0.79,0.06,0.03,0.02,0.02,0.00,0.00,0.03,0.03,0
'[12:39:57.743 21/01/2026]',0.15,0.16,0.08,0.09,0.00,0.00,0.16,0.13,1.01,1.27,0.42,0.51,0.00,0.00,0.56,0.45,1.22,1.14,0.59,0.66,0.00,0.00,0.86,0.95,0.62,0.77,0.23,0.46,0.00,0.00,0.94,0.79,0.06,0.03,0.02,0.02,0.00,0.00,0.03,0.03,0
