'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[14:14:45.636 20/01/2026]',1.18,1.12,0.45,0.33,0.00,0.00,0.20,0.14,3.97,3.63,1.19,0.93,0.00,0.00,1.10,1.28,7.23,3.16,2.46,1.40,0.00,0.00,2.09,1.14,2.17,1.92,1.14,1.13,0.00,0.00,1.55,0.52,0.13,0.11,0.07,0.06,0.00,0.00,0.10,0.07,0
'[14:14:45.669 20/01/2026]',1.14,1.11,0.43,0.33,0.00,0.00,0.20,0.14,4.11,3.47,1.22,0.92,0.00,0.00,1.06,1.29,7.14,3.05,2.44,1.38,0.00,0.00,2.13,1.16,2.18,1.90,1.15,1.12,0.00,0.00,1.56,0.50,0.15,0.11,0.07,0.06,0.00,0.00,0.10,0.07,0
'[14:14:45.694 20/01/2026]',1.16,1.04,0.43,0.31,0.00,0.00,0.20,0.13,4.31,3.29,1.22,0.90,0.00,0.00,1.07,1.29,7.07,2.88,2.43,1.33,0.00,0.00,2.19,1.17,2.14,1.93,1.19,1.11,0.00,0.00,1.59,0.50,0.16,0.13,0.07,0.06,0.00,0.00,0.09,0.07,0
'[14:14:45.719 20/01/2026]',1.18,1.05,0.43,0.32,0.00,0.00,0.20,0.14,4.50,3.10,1.23,0.87,0.00,0.00,1.08,1.29,7.01,2.75,2.43,1.30,0.00,0.00,2.25,1.17,2.11,2.00,1.23,1.12,0.00,0.00,1.62,0.51,0.17,0.13,0.07,0.06,0.00,0.00,0.09,0.07,0
'[14:14:45.744 20/01/2026]',1.20,1.05,0.43,0.35,0.00,0.00,0.19,0.15,4.67,2.92,1.28,0.84,0.00,0.00,1.11,1.29,6.92,2.68,2.47,1.32,0.00,0.00,2.31,1.17,2.08,2.07,1.30,1.12,0.00,0.00,1.66,0.52,0.18,0.12,0.06,0.06,0.00,0.00,0.09,0.07,0
'[14:14:45.769 20/01/2026]',1.19,1.07,0.45,0.35,0.00,0.00,0.20,0.15,4.80,2.95,1.33,0.85,0.00,0.00,1.15,1.27,6.83,2.86,2.52,1.37,0.00,0.00,2.36,1.16,2.27,2.17,1.35,1.15,0.00,0.00,1.68,0.54,0.18,0.13,0.07,0.06,0.00,0.00,0.09,0.06,0
'[14:14:45.793 20/01/2026]',1.19,1.10,0.47,0.35,0.00,0.00,0.21,0.16,4.93,3.13,1.38,0.86,0.00,0.00,1.19,1.25,6.74,3.04,2.56,1.42,0.00,0.00,2.40,1.15,2.45,2.24,1.40,1.16,0.00,0.00,1.71,0.54,0.19,0.13,0.07,0.06,0.00,0.00,0.09,0.06,0
'[14:14:45.818 20/01/2026]',1.17,1.12,0.47,0.36,0.00,0.00,0.21,0.17,5.02,3.31,1.46,0.87,0.00,0.00,1.24,1.23,6.69,3.21,2.61,1.47,0.00,0.00,2.44,1.14,2.58,2.31,1.42,1.17,0.00,0.00,1.72,0.55,0.18,0.13,0.07,0.06,0.00,0.00,0.09,0.06,0
'[14:14:45.845 20/01/2026]',1.13,1.11,0.49,0.36,0.00,0.00,0.20,0.17,5.10,3.46,1.53,0.93,0.00,0.00,1.28,1.20,6.63,3.39,2.66,1.53,0.00,0.00,2.48,1.12,2.68,2.33,1.44,1.16,0.00,0.00,1.73,0.55,0.17,0.13,0.07,0.06,0.00,0.00,0.10,0.06,0
'[14:14:45.872 20/01/2026]',1.10,1.09,0.50,0.36,0.00,0.00,0.18,0.17,5.17,3.61,1.59,0.99,0.00,0.00,1.32,1.17,6.57,3.56,2.69,1.58,0.00,0.00,2.52,1.11,2.78,2.35,1.47,1.16,0.00,0.00,1.74,0.54,0.16,0.13,0.07,0.06,0.00,0.00,0.10,0.06,0
'[14:14:45.898 20/01/2026]',1.05,1.08,0.49,0.36,0.00,0.00,0.18,0.16,5.22,3.74,1.67,1.05,0.00,0.00,1.35,1.14,6.54,3.71,2.72,1.63,0.00,0.00,2.56,1.10,2.88,2.37,1.51,1.16,0.00,0.00,1.74,0.54,0.15,0.12,0.07,0.06,0.00,0.00,0.10,0.06,0
'[14:14:45.925 20/01/2026]',1.03,1.03,0.49,0.36,0.00,0.00,0.17,0.16,5.27,3.85,1.74,1.10,0.00,0.00,1.38,1.12,6.51,3.84,2.74,1.67,0.00,0.00,2.60,1.08,2.98,2.41,1.54,1.16,0.00,0.00,1.75,0.54,0.14,0.12,0.08,0.06,0.00,0.00,0.09,0.06,0
'[14:14:45.950 20/01/2026]',1.04,1.00,0.47,0.35,0.00,0.00,0.16,0.16,5.32,3.95,1.81,1.16,0.00,0.00,1.41,1.09,6.54,3.96,2.74,1.70,0.00,0.00,2.64,1.06,3.06,2.45,1.58,1.17,0.00,0.00,1.75,0.54,0.13,0.12,0.08,0.07,0.00,0.00,0.10,0.07,0
'[14:14:45.975 20/01/2026]',1.02,0.95,0.46,0.33,0.00,0.00,0.16,0.16,5.34,4.06,1.90,1.22,0.00,0.00,1.44,1.07,6.62,4.05,2.72,1.72,0.00,0.00,2.68,1.07,3.12,2.48,1.60,1.17,0.00,0.00,1.75,0.52,0.13,0.12,0.08,0.07,0.00,0.00,0.09,0.07,0
'[14:14:46.001 20/01/2026]',1.00,0.95,0.45,0.33,0.00,0.00,0.16,0.17,5.43,4.12,2.00,1.26,0.00,0.00,1.48,1.03,6.69,4.11,2.68,1.71,0.00,0.00,2.74,1.10,3.16,2.49,1.61,1.16,0.00,0.00,1.74,0.51,0.13,0.12,0.07,0.06,0.00,0.00,0.09,0.07,0
'[14:14:46.027 20/01/2026]',0.99,0.94,0.46,0.33,0.00,0.00,0.16,0.17,5.63,4.17,2.10,1.30,0.00,0.00,1.52,0.98,6.73,4.15,2.64,1.71,0.00,0.00,2.81,1.14,3.19,2.48,1.61,1.14,0.00,0.00,1.71,0.53,0.12,0.11,0.07,0.06,0.00,0.00,0.09,0.07,0
'[14:14:46.053 20/01/2026]',0.99,0.93,0.44,0.33,0.00,0.00,0.16,0.17,5.83,4.20,2.20,1.32,0.00,0.00,1.52,0.93,6.74,4.17,2.59,1.70,0.00,0.00,2.89,1.17,3.21,2.47,1.59,1.12,0.00,0.00,1.66,0.56,0.12,0.11,0.08,0.06,0.00,0.00,0.09,0.06,0
'[14:14:46.078 20/01/2026]',0.98,0.91,0.42,0.32,0.00,0.00,0.15,0.17,6.01,4.22,2.29,1.33,0.00,0.00,1.53,0.88,6.75,4.19,2.54,1.75,0.00,0.00,2.97,1.21,3.23,2.46,1.58,1.10,0.00,0.00,1.62,0.58,0.12,0.10,0.08,0.06,0.00,0.00,0.09,0.06,0
'[14:14:46.104 20/01/2026]',0.98,0.90,0.40,0.32,0.00,0.00,0.15,0.17,6.18,4.25,2.37,1.35,0.00,0.00,1.55,0.89,6.80,4.20,2.49,1.81,0.00,0.00,3.04,1.24,3.26,2.45,1.57,1.08,0.00,0.00,1.64,0.60,0.11,0.10,0.08,0.06,0.00,0.00,0.09,0.06,0
'[14:14:46.129 20/01/2026]',0.97,0.87,0.38,0.30,0.00,0.00,0.14,0.16,6.34,4.25,2.44,1.37,0.00,0.00,1.57,0.89,6.86,4.21,2.43,1.86,0.00,0.00,3.09,1.26,3.30,2.44,1.56,1.07,0.00,0.00,1.66,0.63,0.11,0.09,0.08,0.06,0.00,0.00,0.10,0.06,0
'[14:14:46.155 20/01/2026]',0.97,0.83,0.37,0.29,0.00,0.00,0.14,0.15,6.48,4.25,2.51,1.43,0.00,0.00,1.58,0.89,6.92,4.23,2.38,1.89,0.00,0.00,3.15,1.26,3.33,2.42,1.56,1.06,0.00,0.00,1.68,0.67,0.10,0.09,0.08,0.06,0.00,0.00,0.10,0.06,0
'[14:14:46.180 20/01/2026]',1.00,0.80,0.36,0.28,0.00,0.00,0.14,0.15,6.58,4.25,2.57,1.48,0.00,0.00,1.58,0.89,6.97,4.24,2.33,1.92,0.00,0.00,3.18,1.27,3.38,2.40,1.56,1.05,0.00,0.00,1.69,0.70,0.10,0.09,0.07,0.06,0.00,0.00,0.10,0.06,0
'[14:14:46.206 20/01/2026]',0.99,0.77,0.35,0.27,0.00,0.00,0.15,0.15,6.64,4.26,2.62,1.53,0.00,0.00,1.58,0.87,6.95,4.24,2.29,1.94,0.00,0.00,3.18,1.26,3.45,2.39,1.57,1.04,0.00,0.00,1.67,0.75,0.12,0.09,0.08,0.06,0.00,0.00,0.11,0.06,0
'[14:14:46.233 20/01/2026]',0.97,0.74,0.34,0.27,0.00,0.00,0.16,0.15,6.69,4.27,2.67,1.57,0.00,0.00,1.59,0.85,6.94,4.24,2.25,1.94,0.00,0.00,3.18,1.24,3.51,2.38,1.58,1.03,0.00,0.00,1.65,0.81,0.14,0.09,0.08,0.06,0.00,0.00,0.11,0.06,0
'[14:14:46.258 20/01/2026]',0.98,0.74,0.34,0.27,0.00,0.00,0.16,0.15,6.67,4.28,2.69,1.60,0.00,0.00,1.61,0.84,6.92,4.24,2.21,1.94,0.00,0.00,3.17,1.22,3.51,2.37,1.57,1.02,0.00,0.00,1.63,0.86,0.14,0.10,0.08,0.06,0.00,0.00,0.11,0.06,0
'[14:14:46.284 20/01/2026]',0.99,0.73,0.34,0.27,0.00,0.00,0.16,0.15,6.65,4.30,2.72,1.62,0.00,0.00,1.63,0.83,6.91,4.20,2.17,1.93,0.00,0.00,3.16,1.20,3.51,2.33,1.57,1.01,0.00,0.00,1.60,0.92,0.14,0.10,0.07,0.06,0.00,0.00,0.10,0.06,0
'[14:14:46.309 20/01/2026]',0.95,0.73,0.33,0.26,0.00,0.00,0.16,0.14,6.64,4.32,2.74,1.63,0.00,0.00,1.65,0.82,6.81,4.17,2.13,1.92,0.00,0.00,3.14,1.19,3.44,2.29,1.57,0.99,0.00,0.00,1.58,0.97,0.14,0.10,0.08,0.06,0.00,0.00,0.11,0.05,0
'[14:14:46.327 20/01/2026]',0.92,0.71,0.31,0.26,0.00,0.00,0.17,0.15,6.62,4.32,2.75,1.64,0.00,0.00,1.67,0.82,6.73,4.14,2.09,1.90,0.00,0.00,3.13,1.16,3.37,2.24,1.57,0.97,0.00,0.00,1.55,1.01,0.14,0.10,0.08,0.06,0.00,0.00,0.11,0.05,0
'[14:14:46.332 20/01/2026]',0.91,0.69,0.30,0.25,0.00,0.00,0.17,0.16,6.63,4.31,2.76,1.64,0.00,0.00,1.68,0.82,6.62,4.10,2.04,1.89,0.00,0.00,3.13,1.13,3.32,2.18,1.59,0.96,0.00,0.00,1.53,1.05,0.13,0.09,0.08,0.06,0.00,0.00,0.11,0.05,0
'[14:14:46.347 20/01/2026]',0.90,0.68,0.29,0.25,0.00,0.00,0.17,0.15,6.63,4.30,2.77,1.64,0.00,0.00,1.70,0.84,6.53,4.06,2.00,1.89,0.00,0.00,3.13,1.09,3.28,2.14,1.61,0.95,0.00,0.00,1.51,1.06,0.13,0.09,0.07,0.06,0.00,0.00,0.11,0.05,0
'[14:14:46.363 20/01/2026]',0.88,0.68,0.28,0.24,0.00,0.00,0.18,0.15,6.65,4.28,2.77,1.64,0.00,0.00,1.71,0.86,6.43,4.04,1.95,1.88,0.00,0.00,3.12,1.05,3.25,2.10,1.63,0.94,0.00,0.00,1.51,1.08,0.12,0.09,0.07,0.05,0.00,0.00,0.11,0.05,0
'[14:14:46.380 20/01/2026]',0.86,0.67,0.28,0.24,0.00,0.00,0.18,0.14,6.66,4.27,2.78,1.64,0.00,0.00,1.73,0.88,6.34,4.07,1.91,1.88,0.00,0.00,3.12,1.01,3.23,2.07,1.66,0.94,0.00,0.00,1.52,1.09,0.12,0.09,0.07,0.05,0.00,0.00,0.11,0.05,0
'[14:14:46.396 20/01/2026]',0.82,0.66,0.26,0.24,0.00,0.00,0.18,0.14,6.68,4.26,2.79,1.64,0.00,0.00,1.74,0.89,6.25,4.09,1.91,1.88,0.00,0.00,3.12,0.97,3.21,2.04,1.68,0.93,0.00,0.00,1.52,1.10,0.11,0.09,0.07,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.413 20/01/2026]',0.79,0.65,0.25,0.23,0.00,0.00,0.18,0.14,6.70,4.25,2.80,1.64,0.00,0.00,1.75,0.90,6.17,4.12,1.93,1.87,0.00,0.00,3.11,0.99,3.19,2.01,1.71,0.94,0.00,0.00,1.52,1.11,0.11,0.08,0.07,0.05,0.00,0.00,0.10,0.04,0
'[14:14:46.430 20/01/2026]',0.76,0.64,0.24,0.23,0.00,0.00,0.19,0.14,6.72,4.24,2.80,1.64,0.00,0.00,1.76,0.92,6.10,4.14,1.94,1.87,0.00,0.00,3.11,1.01,3.18,2.04,1.73,0.94,0.00,0.00,1.53,1.12,0.10,0.08,0.07,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.447 20/01/2026]',0.74,0.63,0.24,0.22,0.00,0.00,0.19,0.14,6.75,4.23,2.82,1.64,0.00,0.00,1.76,0.93,6.03,4.15,1.95,1.87,0.00,0.00,3.12,1.03,3.16,2.08,1.76,0.94,0.00,0.00,1.54,1.12,0.11,0.08,0.07,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.464 20/01/2026]',0.77,0.64,0.25,0.23,0.00,0.00,0.20,0.14,6.80,4.24,2.84,1.65,0.00,0.00,1.74,0.94,5.96,4.16,1.95,1.87,0.00,0.00,3.15,1.05,3.11,2.10,1.78,0.94,0.00,0.00,1.55,1.13,0.10,0.09,0.07,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.480 20/01/2026]',0.80,0.70,0.26,0.24,0.00,0.00,0.21,0.15,6.85,4.30,2.86,1.67,0.00,0.00,1.72,0.95,5.91,4.16,1.95,1.88,0.00,0.00,3.18,1.07,3.07,2.14,1.80,0.93,0.00,0.00,1.56,1.13,0.10,0.10,0.06,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.497 20/01/2026]',0.83,0.75,0.26,0.26,0.00,0.00,0.21,0.15,6.89,4.37,2.87,1.69,0.00,0.00,1.71,0.96,5.86,4.17,1.95,1.89,0.00,0.00,3.21,1.09,3.03,2.18,1.81,0.92,0.00,0.00,1.57,1.13,0.10,0.11,0.06,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.513 20/01/2026]',0.86,0.79,0.27,0.27,0.00,0.00,0.22,0.16,6.94,4.43,2.89,1.70,0.00,0.00,1.69,0.97,5.81,4.18,1.95,1.89,0.00,0.00,3.24,1.11,2.99,2.22,1.83,0.91,0.00,0.00,1.58,1.13,0.10,0.11,0.06,0.05,0.00,0.00,0.11,0.05,0
'[14:14:46.530 20/01/2026]',0.85,0.84,0.27,0.28,0.00,0.00,0.22,0.16,7.02,4.49,2.92,1.71,0.00,0.00,1.71,0.98,5.72,4.19,1.94,1.90,0.00,0.00,3.29,1.13,2.93,2.25,1.83,0.90,0.00,0.00,1.59,1.14,0.10,0.11,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.546 20/01/2026]',0.84,0.88,0.27,0.30,0.00,0.00,0.22,0.17,7.11,4.64,2.94,1.76,0.00,0.00,1.73,1.00,5.63,4.12,1.97,1.93,0.00,0.00,3.34,1.16,2.87,2.35,1.83,0.86,0.00,0.00,1.61,1.14,0.10,0.12,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.564 20/01/2026]',0.83,0.92,0.27,0.31,0.00,0.00,0.22,0.18,7.18,4.77,2.97,1.81,0.00,0.00,1.75,1.03,5.55,4.07,2.00,1.97,0.00,0.00,3.39,1.20,2.82,2.45,1.83,0.82,0.00,0.00,1.62,1.15,0.10,0.13,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.579 20/01/2026]',0.81,0.96,0.26,0.33,0.00,0.00,0.22,0.19,7.25,4.90,2.99,1.85,0.00,0.00,1.77,1.05,5.46,4.01,2.04,2.00,0.00,0.00,3.44,1.23,2.77,2.54,1.81,0.79,0.00,0.00,1.63,1.15,0.10,0.14,0.05,0.06,0.00,0.00,0.12,0.05,0
'[14:14:46.596 20/01/2026]',0.78,0.96,0.26,0.33,0.00,0.00,0.21,0.19,7.32,5.01,2.99,1.89,0.00,0.00,1.78,1.07,5.36,3.92,2.08,2.04,0.00,0.00,3.49,1.26,2.75,2.66,1.80,0.75,0.00,0.00,1.65,1.16,0.10,0.14,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.613 20/01/2026]',0.76,0.93,0.26,0.32,0.00,0.00,0.21,0.20,7.39,5.13,3.00,1.93,0.00,0.00,1.79,1.09,5.27,3.83,2.11,2.07,0.00,0.00,3.53,1.30,2.73,2.80,1.78,0.71,0.00,0.00,1.67,1.16,0.09,0.13,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.630 20/01/2026]',0.74,0.90,0.26,0.31,0.00,0.00,0.21,0.20,7.45,5.24,3.01,1.96,0.00,0.00,1.81,1.10,5.18,3.74,2.15,2.11,0.00,0.00,3.57,1.33,2.74,2.92,1.77,0.68,0.00,0.00,1.68,1.16,0.09,0.12,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.647 20/01/2026]',0.71,0.87,0.27,0.31,0.00,0.00,0.20,0.20,7.51,5.34,3.02,2.00,0.00,0.00,1.82,1.11,5.10,3.83,2.18,2.14,0.00,0.00,3.60,1.37,2.81,3.04,1.75,0.68,0.00,0.00,1.70,1.16,0.09,0.12,0.05,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.663 20/01/2026]',0.75,0.85,0.27,0.30,0.00,0.00,0.20,0.20,7.54,5.43,3.02,2.03,0.00,0.00,1.83,1.13,5.08,3.94,2.20,2.16,0.00,0.00,3.64,1.40,2.88,3.15,1.74,0.71,0.00,0.00,1.71,1.17,0.10,0.12,0.05,0.05,0.00,0.00,0.12,0.04,0
'[14:14:46.681 20/01/2026]',0.78,0.88,0.28,0.31,0.00,0.00,0.21,0.20,7.56,5.51,3.03,2.06,0.00,0.00,1.83,1.14,5.12,4.05,2.22,2.19,0.00,0.00,3.68,1.42,2.92,3.25,1.74,0.73,0.00,0.00,1.72,1.17,0.11,0.12,0.05,0.04,0.00,0.00,0.12,0.04,0
'[14:14:46.696 20/01/2026]',0.88,0.91,0.32,0.31,0.00,0.00,0.20,0.20,7.53,5.58,3.02,2.09,0.00,0.00,1.84,1.15,5.03,4.12,2.19,2.20,0.00,0.00,3.71,1.45,2.82,3.32,1.71,0.74,0.00,0.00,1.72,1.17,0.12,0.13,0.06,0.05,0.00,0.00,0.12,0.04,0
'[14:14:46.713 20/01/2026]',0.98,0.95,0.36,0.32,0.00,0.00,0.20,0.21,7.49,5.62,3.02,2.12,0.00,0.00,1.85,1.16,4.95,4.09,2.16,2.18,0.00,0.00,3.75,1.47,2.73,3.29,1.68,0.73,0.00,0.00,1.72,1.17,0.12,0.14,0.06,0.05,0.00,0.00,0.12,0.04,0
'[14:14:46.729 20/01/2026]',1.07,0.99,0.39,0.33,0.00,0.00,0.20,0.21,7.46,5.66,3.01,2.14,0.00,0.00,1.86,1.17,4.88,4.06,2.14,2.16,0.00,0.00,3.78,1.49,2.65,3.25,1.65,0.72,0.00,0.00,1.73,1.18,0.13,0.14,0.06,0.05,0.00,0.00,0.12,0.05,0
'[14:14:46.747 20/01/2026]',1.07,1.02,0.38,0.34,0.00,0.00,0.21,0.21,7.34,5.69,2.97,2.16,0.00,0.00,1.88,1.17,4.75,4.03,2.08,2.15,0.00,0.00,3.81,1.51,2.49,3.22,1.61,0.71,0.00,0.00,1.72,1.19,0.15,0.15,0.07,0.05,0.00,0.00,0.11,0.05,0
'[14:14:46.764 20/01/2026]',1.04,1.00,0.38,0.34,0.00,0.00,0.22,0.21,7.19,5.67,2.92,2.17,0.00,0.00,1.87,1.18,4.57,3.94,2.02,2.11,0.00,0.00,3.85,1.52,2.38,3.13,1.53,0.70,0.00,0.00,1.70,1.20,0.15,0.15,0.07,0.06,0.00,0.00,0.11,0.05,0
'[14:14:46.780 20/01/2026]',1.02,0.97,0.38,0.34,0.00,0.00,0.23,0.20,7.06,5.63,2.88,2.17,0.00,0.00,1.86,1.17,4.41,3.83,1.96,2.08,0.00,0.00,3.88,1.53,2.27,3.07,1.47,0.71,0.00,0.00,1.68,1.21,0.15,0.15,0.07,0.06,0.00,0.00,0.11,0.05,0
'[14:14:46.796 20/01/2026]',1.00,0.97,0.36,0.34,0.00,0.00,0.23,0.20,6.87,5.60,2.80,2.17,0.00,0.00,1.85,1.17,4.20,3.74,1.91,2.06,0.00,0.00,3.91,1.55,2.23,3.01,1.39,0.72,0.00,0.00,1.64,1.21,0.15,0.15,0.07,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.813 20/01/2026]',0.98,0.98,0.35,0.34,0.00,0.00,0.22,0.20,6.69,5.48,2.73,2.15,0.00,0.00,1.83,1.17,4.01,3.77,1.86,2.03,0.00,0.00,3.94,1.56,2.19,2.98,1.31,0.75,0.00,0.00,1.60,1.21,0.14,0.15,0.06,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.830 20/01/2026]',0.96,0.98,0.34,0.33,0.00,0.00,0.22,0.21,6.53,5.37,2.66,2.12,0.00,0.00,1.82,1.16,3.83,3.79,1.81,2.00,0.00,0.00,3.96,1.56,2.15,2.97,1.25,0.78,0.00,0.00,1.57,1.21,0.14,0.15,0.06,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.847 20/01/2026]',0.99,1.01,0.33,0.33,0.00,0.00,0.21,0.21,6.42,5.27,2.60,2.10,0.00,0.00,1.81,1.16,3.62,3.82,1.76,1.98,0.00,0.00,3.98,1.57,2.18,2.95,1.18,0.81,0.00,0.00,1.52,1.21,0.15,0.14,0.07,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.864 20/01/2026]',1.03,1.05,0.33,0.35,0.00,0.00,0.21,0.21,6.32,5.20,2.55,2.08,0.00,0.00,1.80,1.16,3.42,3.92,1.71,1.94,0.00,0.00,4.00,1.58,2.21,2.99,1.12,0.86,0.00,0.00,1.48,1.20,0.15,0.15,0.07,0.05,0.00,0.00,0.10,0.04,0
'[14:14:46.881 20/01/2026]',1.06,1.10,0.34,0.36,0.00,0.00,0.22,0.21,6.25,5.13,2.50,2.06,0.00,0.00,1.81,1.16,3.50,4.01,1.67,1.91,0.00,0.00,4.02,1.58,2.27,3.02,1.08,0.90,0.00,0.00,1.42,1.20,0.15,0.16,0.07,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.896 20/01/2026]',1.09,1.19,0.34,0.38,0.00,0.00,0.22,0.20,6.17,5.05,2.46,2.05,0.00,0.00,1.81,1.17,3.57,4.10,1.64,1.89,0.00,0.00,4.03,1.58,2.32,3.09,1.11,0.96,0.00,0.00,1.37,1.20,0.16,0.16,0.06,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.913 20/01/2026]',1.09,1.27,0.33,0.40,0.00,0.00,0.23,0.20,6.15,4.99,2.42,2.03,0.00,0.00,1.82,1.17,3.68,4.19,1.61,1.86,0.00,0.00,4.03,1.59,2.39,3.16,1.18,1.01,0.00,0.00,1.30,1.19,0.15,0.16,0.06,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.929 20/01/2026]',1.08,1.29,0.33,0.40,0.00,0.00,0.23,0.19,6.13,4.97,2.39,2.03,0.00,0.00,1.84,1.17,3.78,4.29,1.59,1.85,0.00,0.00,4.03,1.59,2.45,3.26,1.24,1.06,0.00,0.00,1.23,1.19,0.14,0.16,0.06,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.947 20/01/2026]',1.08,1.32,0.32,0.41,0.00,0.00,0.23,0.19,6.11,5.01,2.37,2.03,0.00,0.00,1.85,1.17,3.88,4.38,1.63,1.84,0.00,0.00,4.04,1.59,2.51,3.35,1.30,1.11,0.00,0.00,1.28,1.18,0.13,0.15,0.06,0.06,0.00,0.00,0.11,0.04,0
'[14:14:46.963 20/01/2026]',1.07,1.34,0.32,0.41,0.00,0.00,0.24,0.19,6.10,5.08,2.34,2.02,0.00,0.00,1.82,1.16,3.97,4.52,1.66,1.83,0.00,0.00,4.01,1.59,2.57,3.44,1.35,1.16,0.00,0.00,1.36,1.17,0.12,0.14,0.06,0.05,0.00,0.00,0.11,0.04,0
'[14:14:46.979 20/01/2026]',1.07,1.36,0.31,0.42,0.00,0.00,0.25,0.19,6.09,5.14,2.32,2.02,0.00,0.00,1.79,1.16,4.07,4.70,1.69,1.82,0.00,0.00,4.00,1.57,2.62,3.52,1.41,1.21,0.00,0.00,1.43,1.17,0.12,0.14,0.06,0.05,0.00,0.00,0.11,0.05,0
'[14:14:46.996 20/01/2026]',1.06,1.37,0.31,0.42,0.00,0.00,0.26,0.20,6.08,5.20,2.30,2.03,0.00,0.00,1.77,1.16,4.15,4.87,1.72,1.81,0.00,0.00,3.98,1.56,2.68,3.60,1.45,1.26,0.00,0.00,1.50,1.17,0.12,0.13,0.06,0.05,0.00,0.00,0.11,0.05,0
'[14:14:47.013 20/01/2026]',1.06,1.39,0.32,0.43,0.00,0.00,0.28,0.20,6.08,5.25,2.28,2.03,0.00,0.00,1.72,1.16,4.23,5.03,1.74,1.85,0.00,0.00,3.93,1.56,2.72,3.67,1.51,1.30,0.00,0.00,1.61,1.17,0.11,0.13,0.06,0.05,0.00,0.00,0.11,0.06,0
'[14:14:47.031 20/01/2026]',1.04,1.40,0.31,0.44,0.00,0.00,0.27,0.23,6.06,5.30,2.23,2.02,0.00,0.00,1.72,1.17,4.29,5.18,1.74,1.88,0.00,0.00,3.86,1.53,2.78,3.73,1.57,1.36,0.00,0.00,1.73,1.19,0.11,0.12,0.06,0.05,0.00,0.00,0.10,0.06,0
'[14:14:47.046 20/01/2026]',1.02,1.40,0.30,0.44,0.00,0.00,0.27,0.22,6.04,5.36,2.19,1.99,0.00,0.00,1.71,1.20,4.35,5.31,1.73,1.89,0.00,0.00,3.77,1.47,2.83,3.80,1.62,1.43,0.00,0.00,1.86,1.22,0.10,0.11,0.06,0.05,0.00,0.00,0.11,0.05,0
'[14:14:47.063 20/01/2026]',1.00,1.41,0.29,0.43,0.00,0.00,0.27,0.22,6.01,5.41,2.14,1.96,0.00,0.00,1.71,1.23,4.40,5.43,1.73,1.88,0.00,0.00,3.70,1.40,2.87,3.87,1.66,1.51,0.00,0.00,1.99,1.27,0.10,0.11,0.06,0.05,0.00,0.00,0.11,0.06,0
'[14:14:47.080 20/01/2026]',0.99,1.42,0.28,0.42,0.00,0.00,0.28,0.22,5.97,5.45,2.09,1.93,0.00,0.00,1.69,1.26,4.43,5.53,1.72,1.88,0.00,0.00,3.61,1.34,2.90,3.93,1.69,1.57,0.00,0.00,2.12,1.32,0.10,0.11,0.06,0.05,0.00,0.00,0.10,0.06,0
'[14:14:47.096 20/01/2026]',0.99,1.43,0.28,0.42,0.00,0.00,0.28,0.22,5.93,5.49,2.03,1.95,0.00,0.00,1.67,1.28,4.46,5.63,1.70,1.87,0.00,0.00,3.53,1.27,2.93,4.00,1.72,1.63,0.00,0.00,2.24,1.37,0.09,0.11,0.06,0.05,0.00,0.00,0.10,0.06,0
'[14:14:47.114 20/01/2026]',0.99,1.44,0.28,0.42,0.00,0.00,0.28,0.22,5.89,5.53,1.98,1.98,0.00,0.00,1.65,1.30,4.48,5.72,1.75,1.87,0.00,0.00,3.46,1.26,2.95,4.06,1.75,1.69,0.00,0.00,2.35,1.41,0.09,0.10,0.06,0.05,0.00,0.00,0.10,0.06,0
