'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:34:48.394 21/01/2026]',0.15,0.18,0.13,0.15,0.00,0.00,0.10,0.13,0.90,2.73,0.78,1.12,0.00,0.00,0.76,0.86,1.03,2.02,0.63,1.17,0.00,0.00,1.10,1.29,0.84,2.10,0.49,1.27,0.00,0.00,0.91,0.78,0.07,0.18,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:34:48.411 21/01/2026]',0.15,0.17,0.13,0.15,0.00,0.00,0.10,0.13,0.90,2.71,0.80,1.12,0.00,0.00,0.75,0.84,1.05,2.02,0.63,1.18,0.00,0.00,1.10,1.29,0.84,2.08,0.51,1.27,0.00,0.00,0.93,0.78,0.07,0.18,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:34:48.427 21/01/2026]',0.14,0.17,0.13,0.14,0.00,0.00,0.10,0.13,0.90,2.68,0.80,1.12,0.00,0.00,0.73,0.82,1.07,2.03,0.64,1.20,0.00,0.00,1.10,1.29,0.84,2.07,0.54,1.27,0.00,0.00,0.97,0.79,0.07,0.18,0.06,0.07,0.00,0.00,0.04,0.05,0
'[11:34:48.444 21/01/2026]',0.14,0.16,0.13,0.14,0.00,0.00,0.10,0.13,0.90,2.64,0.81,1.11,0.00,0.00,0.71,0.78,1.09,2.03,0.65,1.21,0.00,0.00,1.09,1.28,0.85,2.06,0.56,1.29,0.00,0.00,0.99,0.80,0.07,0.18,0.06,0.07,0.00,0.00,0.04,0.05,0
'[11:34:48.465 21/01/2026]',0.14,0.15,0.13,0.14,0.00,0.00,0.09,0.13,0.91,2.61,0.82,1.10,0.00,0.00,0.69,0.74,1.11,2.04,0.66,1.23,0.00,0.00,1.09,1.27,0.85,2.05,0.58,1.30,0.00,0.00,1.02,0.81,0.07,0.18,0.06,0.07,0.00,0.00,0.04,0.05,0
'[11:34:48.482 21/01/2026]',0.13,0.15,0.13,0.14,0.00,0.00,0.09,0.13,0.91,2.58,0.83,1.09,0.00,0.00,0.68,0.71,1.13,2.05,0.66,1.25,0.00,0.00,1.09,1.26,0.85,2.05,0.60,1.31,0.00,0.00,1.05,0.82,0.07,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.499 21/01/2026]',0.14,0.14,0.13,0.13,0.00,0.00,0.09,0.13,0.91,2.55,0.83,1.08,0.00,0.00,0.66,0.68,1.14,2.06,0.67,1.26,0.00,0.00,1.08,1.25,0.85,2.04,0.62,1.32,0.00,0.00,1.07,0.83,0.06,0.17,0.07,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.515 21/01/2026]',0.13,0.14,0.13,0.14,0.00,0.00,0.10,0.13,0.90,2.52,0.82,1.06,0.00,0.00,0.63,0.65,1.17,2.07,0.69,1.28,0.00,0.00,1.06,1.24,0.86,2.04,0.64,1.34,0.00,0.00,1.09,0.84,0.06,0.18,0.07,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.533 21/01/2026]',0.13,0.14,0.13,0.14,0.00,0.00,0.11,0.13,0.90,2.50,0.82,1.04,0.00,0.00,0.60,0.61,1.19,2.08,0.71,1.31,0.00,0.00,1.04,1.22,0.86,2.06,0.66,1.35,0.00,0.00,1.12,0.86,0.06,0.17,0.07,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.549 21/01/2026]',0.12,0.13,0.13,0.14,0.00,0.00,0.11,0.13,0.89,2.47,0.81,1.01,0.00,0.00,0.57,0.58,1.21,2.10,0.74,1.33,0.00,0.00,1.02,1.21,0.86,2.07,0.67,1.36,0.00,0.00,1.13,0.87,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.565 21/01/2026]',0.12,0.13,0.13,0.14,0.00,0.00,0.12,0.13,0.89,2.45,0.80,0.99,0.00,0.00,0.54,0.54,1.23,2.11,0.76,1.36,0.00,0.00,1.00,1.19,0.86,2.08,0.69,1.37,0.00,0.00,1.15,0.88,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.583 21/01/2026]',0.12,0.14,0.12,0.15,0.00,0.00,0.13,0.14,0.88,2.42,0.78,0.96,0.00,0.00,0.51,0.51,1.25,2.14,0.79,1.38,0.00,0.00,0.97,1.18,0.85,2.09,0.69,1.37,0.00,0.00,1.15,0.89,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.598 21/01/2026]',0.11,0.14,0.12,0.15,0.00,0.00,0.14,0.14,0.86,2.39,0.76,0.92,0.00,0.00,0.47,0.48,1.27,2.17,0.82,1.42,0.00,0.00,0.94,1.16,0.85,2.09,0.69,1.36,0.00,0.00,1.14,0.89,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.616 21/01/2026]',0.10,0.14,0.12,0.15,0.00,0.00,0.14,0.14,0.85,2.35,0.74,0.88,0.00,0.00,0.44,0.45,1.29,2.21,0.85,1.45,0.00,0.00,0.92,1.15,0.84,2.09,0.69,1.36,0.00,0.00,1.14,0.89,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.639 21/01/2026]',0.10,0.14,0.12,0.15,0.00,0.00,0.15,0.14,0.84,2.32,0.73,0.85,0.00,0.00,0.42,0.42,1.31,2.24,0.87,1.48,0.00,0.00,0.90,1.13,0.84,2.09,0.69,1.35,0.00,0.00,1.14,0.89,0.06,0.18,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.656 21/01/2026]',0.10,0.15,0.11,0.15,0.00,0.00,0.15,0.14,0.83,2.29,0.71,0.82,0.00,0.00,0.40,0.39,1.33,2.26,0.90,1.51,0.00,0.00,0.87,1.12,0.83,2.09,0.69,1.34,0.00,0.00,1.13,0.89,0.06,0.18,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.673 21/01/2026]',0.09,0.15,0.11,0.14,0.00,0.00,0.14,0.14,0.82,2.27,0.69,0.79,0.00,0.00,0.38,0.37,1.35,2.30,0.93,1.55,0.00,0.00,0.86,1.11,0.82,2.09,0.68,1.33,0.00,0.00,1.12,0.90,0.06,0.18,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.691 21/01/2026]',0.09,0.15,0.11,0.13,0.00,0.00,0.14,0.14,0.81,2.24,0.67,0.76,0.00,0.00,0.37,0.35,1.37,2.32,0.96,1.58,0.00,0.00,0.90,1.09,0.82,2.09,0.68,1.32,0.00,0.00,1.12,0.90,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.708 21/01/2026]',0.09,0.15,0.11,0.13,0.00,0.00,0.13,0.13,0.80,2.22,0.65,0.72,0.00,0.00,0.37,0.35,1.39,2.36,0.99,1.62,0.00,0.00,0.94,1.09,0.81,2.10,0.68,1.32,0.00,0.00,1.13,0.90,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.725 21/01/2026]',0.09,0.14,0.11,0.13,0.00,0.00,0.13,0.12,0.79,2.20,0.63,0.70,0.00,0.00,0.37,0.34,1.40,2.41,1.01,1.66,0.00,0.00,0.98,1.08,0.81,2.12,0.68,1.32,0.00,0.00,1.13,0.92,0.06,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.742 21/01/2026]',0.09,0.14,0.11,0.13,0.00,0.00,0.12,0.12,0.78,2.19,0.61,0.68,0.00,0.00,0.37,0.33,1.42,2.45,1.03,1.70,0.00,0.00,1.02,1.09,0.80,2.14,0.68,1.33,0.00,0.00,1.14,0.93,0.05,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.759 21/01/2026]',0.09,0.13,0.11,0.12,0.00,0.00,0.12,0.11,0.78,2.18,0.59,0.66,0.00,0.00,0.38,0.32,1.43,2.49,1.05,1.74,0.00,0.00,1.05,1.11,0.80,2.16,0.68,1.33,0.00,0.00,1.14,0.93,0.05,0.17,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.777 21/01/2026]',0.09,0.13,0.10,0.12,0.00,0.00,0.11,0.11,0.77,2.17,0.57,0.65,0.00,0.00,0.38,0.31,1.44,2.53,1.08,1.78,0.00,0.00,1.10,1.13,0.80,2.19,0.68,1.33,0.00,0.00,1.16,0.95,0.05,0.16,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.794 21/01/2026]',0.09,0.14,0.10,0.11,0.00,0.00,0.11,0.10,0.77,2.18,0.54,0.64,0.00,0.00,0.39,0.30,1.46,2.59,1.11,1.82,0.00,0.00,1.13,1.15,0.80,2.22,0.68,1.34,0.00,0.00,1.17,0.96,0.05,0.16,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.812 21/01/2026]',0.09,0.14,0.10,0.11,0.00,0.00,0.11,0.10,0.77,2.19,0.52,0.63,0.00,0.00,0.39,0.30,1.47,2.64,1.13,1.86,0.00,0.00,1.17,1.16,0.80,2.25,0.68,1.35,0.00,0.00,1.18,0.97,0.05,0.16,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.830 21/01/2026]',0.09,0.14,0.09,0.10,0.00,0.00,0.11,0.09,0.77,2.20,0.50,0.62,0.00,0.00,0.40,0.29,1.48,2.69,1.15,1.89,0.00,0.00,1.20,1.18,0.81,2.27,0.67,1.35,0.00,0.00,1.19,0.98,0.05,0.15,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.847 21/01/2026]',0.09,0.15,0.11,0.10,0.00,0.00,0.10,0.09,0.77,2.21,0.48,0.62,0.00,0.00,0.41,0.29,1.49,2.73,1.19,1.93,0.00,0.00,1.23,1.19,0.82,2.30,0.66,1.36,0.00,0.00,1.19,0.99,0.05,0.15,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.864 21/01/2026]',0.10,0.14,0.11,0.10,0.00,0.00,0.10,0.09,0.78,2.23,0.47,0.62,0.00,0.00,0.42,0.28,1.50,2.78,1.23,1.97,0.00,0.00,1.26,1.20,0.82,2.30,0.63,1.35,0.00,0.00,1.20,0.99,0.05,0.15,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.882 21/01/2026]',0.10,0.14,0.12,0.11,0.00,0.00,0.10,0.09,0.78,2.26,0.46,0.63,0.00,0.00,0.43,0.27,1.51,2.84,1.27,2.01,0.00,0.00,1.28,1.20,0.83,2.30,0.61,1.35,0.00,0.00,1.21,1.00,0.05,0.14,0.06,0.07,0.00,0.00,0.05,0.05,0
'[11:34:48.900 21/01/2026]',0.10,0.13,0.12,0.11,0.00,0.00,0.09,0.08,0.79,2.28,0.45,0.64,0.00,0.00,0.44,0.26,1.51,2.89,1.30,2.05,0.00,0.00,1.31,1.21,0.83,2.30,0.59,1.34,0.00,0.00,1.21,1.01,0.05,0.13,0.06,0.06,0.00,0.00,0.05,0.05,0
'[11:34:48.917 21/01/2026]',0.10,0.13,0.13,0.11,0.00,0.00,0.09,0.08,0.79,2.30,0.45,0.64,0.00,0.00,0.45,0.27,1.52,2.94,1.34,2.08,0.00,0.00,1.34,1.22,0.83,2.29,0.57,1.33,0.00,0.00,1.22,1.02,0.05,0.13,0.06,0.06,0.00,0.00,0.05,0.05,0
'[11:34:48.935 21/01/2026]',0.10,0.13,0.13,0.11,0.00,0.00,0.09,0.08,0.80,2.31,0.44,0.65,0.00,0.00,0.46,0.27,1.53,2.99,1.38,2.12,0.00,0.00,1.37,1.22,0.83,2.27,0.55,1.32,0.00,0.00,1.23,1.03,0.05,0.13,0.06,0.06,0.00,0.00,0.05,0.05,0
'[11:34:48.954 21/01/2026]',0.12,0.14,0.15,0.11,0.00,0.00,0.08,0.08,0.79,2.32,0.43,0.66,0.00,0.00,0.47,0.27,1.52,3.04,1.40,2.15,0.00,0.00,1.39,1.23,0.82,2.24,0.53,1.31,0.00,0.00,1.23,1.04,0.05,0.13,0.06,0.06,0.00,0.00,0.05,0.04,0
'[11:34:48.973 21/01/2026]',0.12,0.13,0.14,0.13,0.00,0.00,0.08,0.08,0.77,2.31,0.43,0.66,0.00,0.00,0.48,0.28,1.51,3.07,1.43,2.17,0.00,0.00,1.41,1.23,0.82,2.20,0.52,1.29,0.00,0.00,1.23,1.04,0.05,0.13,0.06,0.06,0.00,0.00,0.05,0.04,0
'[11:34:48.993 21/01/2026]',0.13,0.14,0.14,0.13,0.00,0.00,0.08,0.08,0.76,2.28,0.44,0.67,0.00,0.00,0.49,0.29,1.51,3.08,1.45,2.18,0.00,0.00,1.43,1.22,0.81,2.15,0.51,1.26,0.00,0.00,1.23,1.04,0.05,0.13,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.011 21/01/2026]',0.13,0.16,0.14,0.14,0.00,0.00,0.08,0.07,0.75,2.25,0.44,0.69,0.00,0.00,0.49,0.30,1.50,3.08,1.48,2.19,0.00,0.00,1.45,1.22,0.81,2.09,0.50,1.23,0.00,0.00,1.24,1.04,0.06,0.12,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.029 21/01/2026]',0.14,0.17,0.15,0.14,0.00,0.00,0.09,0.07,0.72,2.22,0.44,0.70,0.00,0.00,0.51,0.30,1.48,3.09,1.49,2.20,0.00,0.00,1.45,1.22,0.78,2.05,0.48,1.21,0.00,0.00,1.23,1.04,0.06,0.12,0.07,0.06,0.00,0.00,0.04,0.05,0
'[11:34:49.047 21/01/2026]',0.15,0.18,0.15,0.15,0.00,0.00,0.10,0.09,0.69,2.20,0.44,0.72,0.00,0.00,0.53,0.33,1.45,3.06,1.50,2.20,0.00,0.00,1.45,1.20,0.76,2.00,0.47,1.17,0.00,0.00,1.23,1.03,0.06,0.12,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:34:49.066 21/01/2026]',0.16,0.19,0.15,0.16,0.00,0.00,0.11,0.10,0.66,2.18,0.44,0.74,0.00,0.00,0.55,0.35,1.43,3.03,1.51,2.19,0.00,0.00,1.45,1.18,0.75,1.95,0.45,1.14,0.00,0.00,1.23,1.03,0.06,0.12,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:34:49.085 21/01/2026]',0.15,0.20,0.16,0.17,0.00,0.00,0.12,0.11,0.65,2.16,0.47,0.75,0.00,0.00,0.58,0.37,1.42,3.01,1.53,2.18,0.00,0.00,1.45,1.17,0.71,1.95,0.46,1.10,0.00,0.00,1.22,1.02,0.06,0.11,0.07,0.07,0.00,0.00,0.05,0.05,0
'[11:34:49.102 21/01/2026]',0.15,0.20,0.15,0.17,0.00,0.00,0.12,0.11,0.65,2.16,0.50,0.80,0.00,0.00,0.61,0.40,1.41,2.97,1.55,2.18,0.00,0.00,1.45,1.15,0.67,2.02,0.47,1.07,0.00,0.00,1.21,1.01,0.05,0.12,0.07,0.07,0.00,0.00,0.05,0.05,0
'[11:34:49.121 21/01/2026]',0.15,0.20,0.15,0.17,0.00,0.00,0.12,0.13,0.65,2.17,0.52,0.84,0.00,0.00,0.65,0.43,1.40,2.91,1.57,2.18,0.00,0.00,1.44,1.12,0.63,2.07,0.47,1.04,0.00,0.00,1.21,1.01,0.05,0.11,0.07,0.07,0.00,0.00,0.04,0.05,0
'[11:34:49.139 21/01/2026]',0.15,0.21,0.15,0.16,0.00,0.00,0.13,0.14,0.64,2.19,0.55,0.89,0.00,0.00,0.68,0.47,1.38,2.86,1.59,2.18,0.00,0.00,1.44,1.10,0.61,2.11,0.48,1.01,0.00,0.00,1.21,1.00,0.05,0.11,0.06,0.07,0.00,0.00,0.04,0.04,0
'[11:34:49.158 21/01/2026]',0.16,0.22,0.16,0.16,0.00,0.00,0.12,0.15,0.66,2.20,0.59,0.93,0.00,0.00,0.71,0.50,1.38,2.81,1.62,2.17,0.00,0.00,1.44,1.08,0.61,2.15,0.48,0.99,0.00,0.00,1.22,1.00,0.05,0.10,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.177 21/01/2026]',0.16,0.21,0.16,0.17,0.00,0.00,0.12,0.15,0.67,2.23,0.62,0.98,0.00,0.00,0.75,0.53,1.38,2.75,1.64,2.17,0.00,0.00,1.44,1.06,0.60,2.17,0.47,0.98,0.00,0.00,1.23,1.02,0.05,0.10,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.196 21/01/2026]',0.17,0.21,0.17,0.18,0.00,0.00,0.12,0.15,0.69,2.27,0.65,1.03,0.00,0.00,0.78,0.57,1.38,2.70,1.65,2.17,0.00,0.00,1.44,1.04,0.60,2.19,0.47,0.98,0.00,0.00,1.24,1.03,0.05,0.10,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.215 21/01/2026]',0.17,0.20,0.17,0.18,0.00,0.00,0.12,0.15,0.70,2.30,0.69,1.08,0.00,0.00,0.82,0.61,1.38,2.64,1.67,2.18,0.00,0.00,1.43,1.03,0.60,2.20,0.47,0.98,0.00,0.00,1.24,1.05,0.04,0.10,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.235 21/01/2026]',0.18,0.20,0.18,0.18,0.00,0.00,0.12,0.15,0.72,2.35,0.73,1.14,0.00,0.00,0.87,0.65,1.36,2.58,1.67,2.17,0.00,0.00,1.42,1.01,0.59,2.21,0.47,0.96,0.00,0.00,1.23,1.06,0.04,0.10,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.254 21/01/2026]',0.19,0.20,0.18,0.18,0.00,0.00,0.12,0.14,0.73,2.39,0.77,1.20,0.00,0.00,0.90,0.68,1.35,2.54,1.68,2.17,0.00,0.00,1.42,1.01,0.58,2.22,0.47,0.95,0.00,0.00,1.23,1.07,0.04,0.10,0.06,0.06,0.00,0.00,0.05,0.04,0
'[11:34:49.273 21/01/2026]',0.18,0.20,0.17,0.18,0.00,0.00,0.12,0.13,0.76,2.43,0.82,1.25,0.00,0.00,0.94,0.71,1.33,2.51,1.68,2.17,0.00,0.00,1.41,1.01,0.57,2.23,0.45,0.93,0.00,0.00,1.22,1.07,0.04,0.10,0.06,0.06,0.00,0.00,0.05,0.04,0
'[11:34:49.291 21/01/2026]',0.18,0.20,0.16,0.17,0.00,0.00,0.12,0.13,0.78,2.46,0.86,1.31,0.00,0.00,0.98,0.75,1.32,2.47,1.68,2.16,0.00,0.00,1.40,1.01,0.57,2.25,0.44,0.91,0.00,0.00,1.21,1.07,0.04,0.09,0.06,0.05,0.00,0.00,0.05,0.04,0
'[11:34:49.311 21/01/2026]',0.18,0.21,0.16,0.16,0.00,0.00,0.12,0.13,0.80,2.50,0.90,1.36,0.00,0.00,1.01,0.78,1.30,2.44,1.68,2.15,0.00,0.00,1.40,1.01,0.56,2.27,0.44,0.90,0.00,0.00,1.19,1.08,0.04,0.08,0.06,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.331 21/01/2026]',0.18,0.21,0.16,0.16,0.00,0.00,0.11,0.13,0.82,2.53,0.94,1.41,0.00,0.00,1.04,0.80,1.29,2.42,1.68,2.15,0.00,0.00,1.40,1.03,0.55,2.29,0.44,0.89,0.00,0.00,1.18,1.07,0.04,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.350 21/01/2026]',0.17,0.22,0.15,0.15,0.00,0.00,0.12,0.12,0.83,2.55,0.97,1.46,0.00,0.00,1.06,0.81,1.28,2.41,1.69,2.15,0.00,0.00,1.42,1.04,0.55,2.31,0.44,0.90,0.00,0.00,1.16,1.06,0.04,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:34:49.368 21/01/2026]',0.17,0.21,0.15,0.15,0.00,0.00,0.12,0.13,0.85,2.55,1.00,1.49,0.00,0.00,1.07,0.82,1.27,2.42,1.70,2.16,0.00,0.00,1.43,1.06,0.54,2.33,0.44,0.91,0.00,0.00,1.14,1.04,0.04,0.09,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.386 21/01/2026]',0.17,0.20,0.15,0.15,0.00,0.00,0.12,0.13,0.86,2.54,1.02,1.52,0.00,0.00,1.08,0.82,1.26,2.43,1.71,2.17,0.00,0.00,1.44,1.07,0.54,2.35,0.44,0.92,0.00,0.00,1.12,1.02,0.04,0.09,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.405 21/01/2026]',0.16,0.19,0.14,0.15,0.00,0.00,0.12,0.13,0.87,2.54,1.05,1.54,0.00,0.00,1.09,0.82,1.25,2.44,1.71,2.18,0.00,0.00,1.45,1.09,0.53,2.37,0.44,0.93,0.00,0.00,1.10,1.00,0.04,0.10,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.423 21/01/2026]',0.16,0.19,0.14,0.14,0.00,0.00,0.13,0.14,0.89,2.53,1.07,1.57,0.00,0.00,1.11,0.83,1.23,2.45,1.71,2.18,0.00,0.00,1.46,1.10,0.52,2.39,0.44,0.93,0.00,0.00,1.07,0.98,0.04,0.10,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.441 21/01/2026]',0.17,0.18,0.14,0.14,0.00,0.00,0.12,0.14,0.91,2.52,1.10,1.59,0.00,0.00,1.14,0.84,1.21,2.47,1.70,2.19,0.00,0.00,1.45,1.11,0.54,2.40,0.46,0.95,0.00,0.00,1.02,0.95,0.04,0.09,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.459 21/01/2026]',0.17,0.17,0.15,0.14,0.00,0.00,0.12,0.14,0.94,2.51,1.14,1.63,0.00,0.00,1.18,0.87,1.18,2.49,1.69,2.18,0.00,0.00,1.44,1.10,0.56,2.41,0.49,0.97,0.00,0.00,0.98,0.91,0.04,0.09,0.05,0.05,0.00,0.00,0.04,0.04,0
'[11:34:49.472 21/01/2026]',0.17,0.16,0.16,0.14,0.00,0.00,0.12,0.13,0.96,2.51,1.17,1.67,0.00,0.00,1.21,0.90,1.16,2.50,1.67,2.17,0.00,0.00,1.43,1.08,0.58,2.43,0.53,0.98,0.00,0.00,0.95,0.86,0.04,0.10,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.477 21/01/2026]',0.17,0.16,0.16,0.15,0.00,0.00,0.12,0.12,0.98,2.51,1.20,1.70,0.00,0.00,1.24,0.93,1.13,2.51,1.66,2.15,0.00,0.00,1.42,1.07,0.60,2.44,0.55,1.00,0.00,0.00,0.92,0.81,0.04,0.10,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.494 21/01/2026]',0.17,0.15,0.16,0.15,0.00,0.00,0.11,0.12,1.00,2.50,1.24,1.74,0.00,0.00,1.27,0.96,1.11,2.52,1.64,2.14,0.00,0.00,1.40,1.05,0.62,2.45,0.59,1.01,0.00,0.00,0.89,0.76,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.511 21/01/2026]',0.17,0.17,0.16,0.14,0.00,0.00,0.11,0.11,1.03,2.52,1.27,1.77,0.00,0.00,1.30,0.98,1.09,2.52,1.62,2.12,0.00,0.00,1.39,1.03,0.64,2.45,0.62,1.02,0.00,0.00,0.86,0.71,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.528 21/01/2026]',0.17,0.18,0.15,0.14,0.00,0.00,0.10,0.11,1.05,2.53,1.31,1.81,0.00,0.00,1.33,1.01,1.06,2.55,1.60,2.10,0.00,0.00,1.37,1.01,0.65,2.46,0.64,1.02,0.00,0.00,0.84,0.67,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.543 21/01/2026]',0.17,0.20,0.15,0.14,0.00,0.00,0.10,0.11,1.06,2.53,1.34,1.84,0.00,0.00,1.35,1.02,1.04,2.55,1.57,2.08,0.00,0.00,1.35,1.00,0.65,2.44,0.67,1.02,0.00,0.00,0.83,0.62,0.04,0.11,0.05,0.06,0.00,0.00,0.04,0.05,0
'[11:34:49.561 21/01/2026]',0.17,0.19,0.15,0.14,0.00,0.00,0.10,0.10,1.08,2.51,1.37,1.86,0.00,0.00,1.37,1.02,1.02,2.53,1.54,2.05,0.00,0.00,1.34,1.00,0.66,2.40,0.69,1.01,0.00,0.00,0.83,0.59,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.578 21/01/2026]',0.17,0.18,0.15,0.14,0.00,0.00,0.10,0.10,1.09,2.50,1.40,1.88,0.00,0.00,1.39,1.03,1.01,2.52,1.52,2.03,0.00,0.00,1.33,1.01,0.66,2.36,0.71,1.00,0.00,0.00,0.82,0.56,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.595 21/01/2026]',0.18,0.18,0.16,0.14,0.00,0.00,0.10,0.10,1.10,2.48,1.42,1.90,0.00,0.00,1.40,1.04,0.99,2.51,1.49,2.01,0.00,0.00,1.31,1.04,0.66,2.33,0.73,0.99,0.00,0.00,0.81,0.58,0.04,0.11,0.05,0.06,0.00,0.00,0.05,0.05,0
'[11:34:49.610 21/01/2026]',0.18,0.18,0.17,0.15,0.00,0.00,0.09,0.09,1.11,2.46,1.44,1.91,0.00,0.00,1.42,1.04,0.98,2.48,1.47,1.99,0.00,0.00,1.30,1.06,0.66,2.28,0.74,0.98,0.00,0.00,0.81,0.59,0.04,0.11,0.05,0.06,0.00,0.00,0.05,0.05,0
'[11:34:49.628 21/01/2026]',0.18,0.19,0.17,0.16,0.00,0.00,0.09,0.09,1.11,2.44,1.46,1.92,0.00,0.00,1.43,1.05,0.97,2.46,1.44,1.97,0.00,0.00,1.29,1.08,0.65,2.24,0.76,0.97,0.00,0.00,0.80,0.60,0.04,0.11,0.05,0.06,0.00,0.00,0.05,0.06,0
'[11:34:49.643 21/01/2026]',0.18,0.19,0.18,0.16,0.00,0.00,0.09,0.09,1.11,2.39,1.47,1.93,0.00,0.00,1.44,1.06,0.97,2.43,1.42,1.95,0.00,0.00,1.28,1.09,0.65,2.23,0.77,0.96,0.00,0.00,0.79,0.61,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.06,0
'[11:34:49.661 21/01/2026]',0.18,0.19,0.18,0.16,0.00,0.00,0.09,0.09,1.11,2.35,1.49,1.93,0.00,0.00,1.45,1.07,0.96,2.40,1.41,1.94,0.00,0.00,1.27,1.11,0.65,2.23,0.78,0.95,0.00,0.00,0.79,0.61,0.04,0.11,0.05,0.05,0.00,0.00,0.04,0.06,0
'[11:34:49.678 21/01/2026]',0.18,0.19,0.18,0.16,0.00,0.00,0.09,0.09,1.11,2.31,1.50,1.93,0.00,0.00,1.47,1.08,0.96,2.40,1.38,1.92,0.00,0.00,1.27,1.12,0.64,2.22,0.80,0.94,0.00,0.00,0.78,0.61,0.04,0.11,0.04,0.05,0.00,0.00,0.04,0.06,0
'[11:34:49.694 21/01/2026]',0.17,0.19,0.18,0.17,0.00,0.00,0.09,0.10,1.10,2.28,1.51,1.93,0.00,0.00,1.48,1.10,0.96,2.40,1.36,1.90,0.00,0.00,1.26,1.13,0.64,2.22,0.81,0.93,0.00,0.00,0.77,0.60,0.04,0.10,0.04,0.05,0.00,0.00,0.04,0.05,0
'[11:34:49.711 21/01/2026]',0.17,0.19,0.18,0.16,0.00,0.00,0.09,0.09,1.10,2.23,1.52,1.93,0.00,0.00,1.50,1.13,0.96,2.40,1.34,1.88,0.00,0.00,1.25,1.16,0.64,2.22,0.82,0.91,0.00,0.00,0.77,0.58,0.04,0.11,0.04,0.05,0.00,0.00,0.04,0.05,0
