'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[13:18:07.468 21/01/2026]',0.32,0.32,0.18,0.16,0.00,0.00,0.17,1.69,0.69,0.85,0.72,1.12,0.00,0.00,1.27,9.31,2.29,2.50,1.95,2.23,0.00,0.00,3.28,20.70,1.32,0.90,1.59,1.03,0.00,0.00,1.24,7.52,0.07,0.06,0.07,0.04,0.00,0.00,0.05,0.96,0
'[13:18:07.485 21/01/2026]',0.31,0.32,0.17,0.16,0.00,0.00,0.17,1.60,0.69,0.83,0.71,1.12,0.00,0.00,1.26,9.00,2.28,2.46,1.94,2.21,0.00,0.00,3.27,20.50,1.32,0.91,1.59,1.03,0.00,0.00,1.23,7.51,0.07,0.06,0.07,0.04,0.00,0.00,0.05,0.96,0
'[13:18:07.501 21/01/2026]',0.31,0.33,0.17,0.16,0.00,0.00,0.17,1.56,0.68,0.81,0.71,1.11,0.00,0.00,1.26,8.71,2.27,2.43,1.93,2.19,0.00,0.00,3.26,20.57,1.32,0.92,1.58,1.03,0.00,0.00,1.23,7.50,0.07,0.05,0.07,0.04,0.00,0.00,0.05,0.95,0
'[13:18:07.517 21/01/2026]',0.31,0.33,0.17,0.16,0.00,0.00,0.17,1.56,0.68,0.79,0.70,1.11,0.00,0.00,1.26,8.45,2.25,2.40,1.92,2.18,0.00,0.00,3.25,20.94,1.32,0.93,1.57,1.03,0.00,0.00,1.22,7.49,0.06,0.05,0.06,0.04,0.00,0.00,0.06,0.95,0
'[13:18:07.535 21/01/2026]',0.31,0.33,0.18,0.16,0.00,0.00,0.18,1.48,0.69,0.79,0.68,1.10,0.00,0.00,1.25,8.26,2.24,2.36,1.92,2.16,0.00,0.00,3.25,21.34,1.31,0.94,1.56,1.03,0.00,0.00,1.21,7.55,0.07,0.05,0.06,0.04,0.00,0.00,0.05,0.93,0
'[13:18:07.550 21/01/2026]',0.31,0.33,0.18,0.17,0.00,0.00,0.18,1.46,0.69,0.78,0.67,1.09,0.00,0.00,1.24,8.05,2.23,2.33,1.92,2.14,0.00,0.00,3.24,21.67,1.31,0.95,1.55,1.02,0.00,0.00,1.20,7.62,0.07,0.05,0.07,0.04,0.00,0.00,0.05,0.93,0
'[13:18:07.567 21/01/2026]',0.32,0.33,0.19,0.18,0.00,0.00,0.19,1.45,0.70,0.78,0.66,1.07,0.00,0.00,1.23,7.85,2.22,2.29,1.92,2.12,0.00,0.00,3.24,21.98,1.31,0.95,1.54,1.01,0.00,0.00,1.20,7.69,0.07,0.05,0.07,0.04,0.00,0.00,0.05,0.92,0
'[13:18:07.584 21/01/2026]',0.32,0.33,0.19,0.18,0.00,0.00,0.19,1.44,0.70,0.77,0.65,1.06,0.00,0.00,1.22,7.67,2.21,2.26,1.92,2.11,0.00,0.00,3.23,22.27,1.31,0.96,1.53,1.00,0.00,0.00,1.19,7.75,0.07,0.05,0.07,0.04,0.00,0.00,0.05,0.92,0
'[13:18:07.601 21/01/2026]',0.30,0.33,0.18,0.19,0.00,0.00,0.19,1.42,0.72,0.77,0.61,1.05,0.00,0.00,1.20,7.50,2.19,2.24,1.91,2.10,0.00,0.00,3.23,22.53,1.31,0.96,1.52,0.99,0.00,0.00,1.19,7.81,0.07,0.05,0.07,0.04,0.00,0.00,0.06,0.91,0
'[13:18:07.617 21/01/2026]',0.29,0.32,0.18,0.18,0.00,0.00,0.18,1.43,0.74,0.78,0.59,1.03,0.00,0.00,1.18,7.36,2.16,2.21,1.89,2.08,0.00,0.00,3.22,22.64,1.32,0.97,1.51,0.98,0.00,0.00,1.19,7.84,0.07,0.05,0.07,0.04,0.00,0.00,0.05,0.90,0
'[13:18:07.634 21/01/2026]',0.28,0.31,0.17,0.17,0.00,0.00,0.17,1.43,0.74,0.79,0.57,1.04,0.00,0.00,1.17,7.27,2.13,2.17,1.88,2.05,0.00,0.00,3.20,22.57,1.33,0.98,1.51,0.97,0.00,0.00,1.20,7.86,0.07,0.05,0.07,0.04,0.00,0.00,0.05,0.85,0
'[13:18:07.651 21/01/2026]',0.27,0.30,0.16,0.17,0.00,0.00,0.17,1.46,0.75,0.79,0.55,1.04,0.00,0.00,1.16,7.28,2.10,2.13,1.86,2.01,0.00,0.00,3.18,22.37,1.35,0.99,1.50,0.96,0.00,0.00,1.21,8.01,0.07,0.05,0.07,0.04,0.00,0.00,0.06,0.90,0
'[13:18:07.668 21/01/2026]',0.26,0.29,0.15,0.17,0.00,0.00,0.16,1.48,0.76,0.80,0.55,1.04,0.00,0.00,1.15,7.35,2.07,2.10,1.84,1.98,0.00,0.00,3.16,22.19,1.36,1.00,1.50,0.95,0.00,0.00,1.21,8.15,0.07,0.05,0.07,0.04,0.00,0.00,0.06,0.95,0
'[13:18:07.695 21/01/2026]',0.26,0.28,0.15,0.17,0.00,0.00,0.16,1.51,0.76,0.81,0.56,1.05,0.00,0.00,1.15,7.40,2.04,2.07,1.82,1.95,0.00,0.00,3.15,22.27,1.37,1.00,1.49,0.94,0.00,0.00,1.22,8.28,0.07,0.05,0.07,0.04,0.00,0.00,0.06,0.99,0
'[13:18:07.734 21/01/2026]',0.25,0.28,0.14,0.17,0.00,0.00,0.15,1.54,0.76,0.81,0.57,1.05,0.00,0.00,1.14,7.46,2.01,2.04,1.81,1.92,0.00,0.00,3.13,22.56,1.39,1.01,1.49,0.93,0.00,0.00,1.22,8.39,0.07,0.05,0.07,0.04,0.00,0.00,0.06,1.03,0
'[13:18:07.770 21/01/2026]',0.24,0.28,0.14,0.16,0.00,0.00,0.15,1.67,0.75,0.82,0.58,1.05,0.00,0.00,1.13,7.78,1.97,2.00,1.80,1.89,0.00,0.00,3.11,22.95,1.40,1.03,1.48,0.92,0.00,0.00,1.23,8.73,0.07,0.05,0.07,0.04,0.00,0.00,0.06,1.02,0
'[13:18:07.806 21/01/2026]',0.24,0.26,0.14,0.15,0.00,0.00,0.15,1.62,0.72,0.82,0.57,1.05,0.00,0.00,1.13,8.15,1.94,1.96,1.79,1.86,0.00,0.00,3.10,23.26,1.41,1.05,1.47,0.92,0.00,0.00,1.24,9.20,0.07,0.05,0.07,0.04,0.00,0.00,0.06,1.00,0
'[13:18:07.843 21/01/2026]',0.24,0.26,0.13,0.14,0.00,0.00,0.15,1.54,0.71,0.84,0.58,1.04,0.00,0.00,1.13,8.53,1.89,1.90,1.79,1.83,0.00,0.00,3.07,23.55,1.40,1.07,1.45,0.92,0.00,0.00,1.25,9.69,0.07,0.05,0.07,0.04,0.00,0.00,0.06,0.97,0
'[13:18:07.879 21/01/2026]',0.22,0.26,0.13,0.15,0.00,0.00,0.15,1.61,0.70,0.85,0.58,1.04,0.00,0.00,1.11,8.90,1.84,1.83,1.78,1.79,0.00,0.00,3.04,23.76,1.38,1.09,1.44,0.91,0.00,0.00,1.26,10.17,0.07,0.05,0.07,0.04,0.00,0.00,0.06,0.99,0
'[13:18:07.914 21/01/2026]',0.21,0.25,0.14,0.14,0.00,0.00,0.15,1.69,0.71,0.85,0.59,1.02,0.00,0.00,1.10,9.01,1.79,1.76,1.77,1.74,0.00,0.00,3.00,23.69,1.36,1.10,1.42,0.90,0.00,0.00,1.26,10.67,0.07,0.05,0.07,0.04,0.00,0.00,0.06,1.00,0
'[13:18:07.952 21/01/2026]',0.21,0.25,0.13,0.16,0.00,0.00,0.16,1.71,0.72,0.85,0.60,1.00,0.00,0.00,1.08,9.05,1.73,1.70,1.75,1.69,0.00,0.00,2.95,23.56,1.34,1.09,1.39,0.89,0.00,0.00,1.24,11.09,0.07,0.05,0.07,0.04,0.00,0.00,0.07,1.00,0
'[13:18:07.988 21/01/2026]',0.22,0.24,0.13,0.16,0.00,0.00,0.17,1.74,0.75,0.85,0.62,0.98,0.00,0.00,1.05,8.91,1.69,1.64,1.74,1.63,0.00,0.00,2.89,23.28,1.32,1.08,1.37,0.87,0.00,0.00,1.23,11.28,0.07,0.05,0.07,0.05,0.00,0.00,0.07,0.96,0
'[13:18:08.025 21/01/2026]',0.22,0.25,0.14,0.18,0.00,0.00,0.18,1.67,0.76,0.84,0.63,0.96,0.00,0.00,1.02,8.61,1.66,1.61,1.72,1.58,0.00,0.00,2.82,22.82,1.33,1.08,1.37,0.88,0.00,0.00,1.24,11.29,0.07,0.05,0.07,0.05,0.00,0.00,0.07,0.95,0
'[13:18:08.061 21/01/2026]',0.21,0.25,0.14,0.18,0.00,0.00,0.18,1.63,0.77,0.82,0.64,0.94,0.00,0.00,0.97,8.39,1.63,1.59,1.70,1.55,0.00,0.00,2.75,22.39,1.34,1.10,1.37,0.92,0.00,0.00,1.28,11.18,0.07,0.05,0.07,0.05,0.00,0.00,0.07,0.96,0
'[13:18:08.096 21/01/2026]',0.21,0.24,0.14,0.17,0.00,0.00,0.18,1.65,0.78,0.79,0.64,0.96,0.00,0.00,0.92,8.23,1.60,1.58,1.68,1.51,0.00,0.00,2.66,21.99,1.36,1.13,1.39,0.97,0.00,0.00,1.33,11.03,0.07,0.05,0.06,0.05,0.00,0.00,0.07,0.91,0
'[13:18:08.133 21/01/2026]',0.20,0.23,0.13,0.16,0.00,0.00,0.19,1.72,0.78,0.75,0.65,0.98,0.00,0.00,0.87,8.25,1.57,1.57,1.66,1.48,0.00,0.00,2.57,21.70,1.38,1.17,1.40,1.02,0.00,0.00,1.39,10.84,0.07,0.05,0.06,0.05,0.00,0.00,0.07,0.90,0
'[13:18:08.177 21/01/2026]',0.19,0.21,0.14,0.15,0.00,0.00,0.20,1.65,0.80,0.75,0.67,1.00,0.00,0.00,0.84,8.37,1.53,1.57,1.62,1.45,0.00,0.00,2.48,21.67,1.42,1.21,1.43,1.07,0.00,0.00,1.46,10.66,0.07,0.05,0.07,0.05,0.00,0.00,0.07,0.93,0
'[13:18:08.212 21/01/2026]',0.19,0.21,0.15,0.15,0.00,0.00,0.20,1.61,0.83,0.77,0.70,1.04,0.00,0.00,0.85,8.50,1.48,1.56,1.58,1.40,0.00,0.00,2.38,21.77,1.47,1.26,1.49,1.14,0.00,0.00,1.56,10.62,0.07,0.05,0.07,0.05,0.00,0.00,0.07,0.92,0
'[13:18:08.246 21/01/2026]',0.19,0.21,0.15,0.16,0.00,0.00,0.20,1.71,0.84,0.79,0.72,1.08,0.00,0.00,0.86,8.66,1.44,1.52,1.56,1.33,0.00,0.00,2.31,22.05,1.53,1.32,1.55,1.22,0.00,0.00,1.66,10.78,0.06,0.05,0.06,0.05,0.00,0.00,0.07,0.86,0
'[13:18:08.280 21/01/2026]',0.19,0.20,0.16,0.16,0.00,0.00,0.20,1.69,0.86,0.81,0.73,1.09,0.00,0.00,0.88,8.69,1.39,1.49,1.54,1.28,0.00,0.00,2.24,22.36,1.58,1.40,1.61,1.31,0.00,0.00,1.76,11.07,0.06,0.05,0.06,0.05,0.00,0.00,0.07,0.85,0
'[13:18:08.315 21/01/2026]',0.19,0.20,0.15,0.17,0.00,0.00,0.20,1.70,0.86,0.82,0.74,1.10,0.00,0.00,0.89,8.60,1.34,1.45,1.51,1.23,0.00,0.00,2.18,22.57,1.63,1.46,1.65,1.40,0.00,0.00,1.84,11.46,0.06,0.05,0.06,0.05,0.00,0.00,0.06,0.83,0
'[13:18:08.349 21/01/2026]',0.18,0.19,0.14,0.16,0.00,0.00,0.21,1.75,0.86,0.83,0.73,1.09,0.00,0.00,0.92,8.59,1.29,1.40,1.49,1.18,0.00,0.00,2.12,22.65,1.66,1.52,1.69,1.47,0.00,0.00,1.92,11.92,0.07,0.05,0.06,0.05,0.00,0.00,0.07,0.80,0
'[13:18:08.381 21/01/2026]',0.21,0.18,0.15,0.16,0.00,0.00,0.20,1.80,0.82,0.83,0.71,1.08,0.00,0.00,0.94,8.60,1.24,1.35,1.46,1.13,0.00,0.00,2.05,22.69,1.66,1.56,1.71,1.53,0.00,0.00,1.99,12.39,0.07,0.05,0.06,0.05,0.00,0.00,0.07,0.76,0
'[13:18:08.415 21/01/2026]',0.24,0.21,0.16,0.17,0.00,0.00,0.19,1.76,0.84,0.79,0.70,1.04,0.00,0.00,0.96,8.69,1.24,1.26,1.46,1.14,0.00,0.00,2.00,22.64,1.65,1.57,1.72,1.56,0.00,0.00,2.05,12.83,0.07,0.05,0.06,0.05,0.00,0.00,0.06,0.76,0
'[13:18:08.447 21/01/2026]',0.31,0.23,0.19,0.17,0.00,0.00,0.18,1.72,0.88,0.80,0.72,1.03,0.00,0.00,0.98,8.79,1.26,1.23,1.45,1.19,0.00,0.00,1.94,22.57,1.68,1.54,1.74,1.59,0.00,0.00,2.11,13.21,0.08,0.06,0.06,0.05,0.00,0.00,0.06,0.78,0
'[13:18:08.482 21/01/2026]',0.34,0.29,0.19,0.18,0.00,0.00,0.18,1.67,0.97,0.85,0.74,1.03,0.00,0.00,1.00,8.98,1.32,1.21,1.46,1.22,0.00,0.00,1.89,22.40,1.75,1.54,1.79,1.63,0.00,0.00,2.17,13.49,0.08,0.07,0.06,0.05,0.00,0.00,0.06,0.81,0
'[13:18:08.515 21/01/2026]',0.37,0.32,0.20,0.17,0.00,0.00,0.17,1.65,1.06,0.94,0.76,1.04,0.00,0.00,1.01,9.21,1.45,1.25,1.46,1.24,0.00,0.00,1.84,22.19,1.81,1.59,1.82,1.68,0.00,0.00,2.23,13.74,0.08,0.07,0.06,0.05,0.00,0.00,0.07,0.78,0
'[13:18:08.549 21/01/2026]',0.37,0.35,0.20,0.18,0.00,0.00,0.17,1.66,1.16,1.03,0.78,1.05,0.00,0.00,1.03,9.48,1.61,1.34,1.46,1.25,0.00,0.00,1.80,21.94,1.85,1.63,1.86,1.72,0.00,0.00,2.28,13.99,0.08,0.07,0.06,0.05,0.00,0.00,0.07,0.78,0
'[13:18:08.582 21/01/2026]',0.37,0.35,0.19,0.17,0.00,0.00,0.17,1.65,1.25,1.12,0.80,1.07,0.00,0.00,1.04,9.72,1.77,1.45,1.46,1.26,0.00,0.00,1.77,21.71,1.90,1.68,1.89,1.76,0.00,0.00,2.33,14.22,0.08,0.07,0.07,0.05,0.00,0.00,0.07,0.78,0
'[13:18:08.614 21/01/2026]',0.38,0.36,0.18,0.16,0.00,0.00,0.16,1.65,1.34,1.20,0.83,1.09,0.00,0.00,1.06,9.94,1.92,1.56,1.46,1.27,0.00,0.00,1.74,21.50,1.93,1.72,1.92,1.80,0.00,0.00,2.39,14.44,0.08,0.07,0.07,0.05,0.00,0.00,0.07,0.78,0
'[13:18:08.648 21/01/2026]',0.38,0.36,0.18,0.15,0.00,0.00,0.16,1.64,1.42,1.29,0.86,1.11,0.00,0.00,1.08,10.15,2.06,1.65,1.46,1.28,0.00,0.00,1.71,21.32,1.96,1.75,1.94,1.84,0.00,0.00,2.45,14.59,0.07,0.07,0.06,0.05,0.00,0.00,0.07,0.77,0
'[13:18:08.681 21/01/2026]',0.39,0.36,0.18,0.15,0.00,0.00,0.16,1.66,1.50,1.37,0.89,1.12,0.00,0.00,1.10,10.40,2.19,1.76,1.45,1.28,0.00,0.00,1.68,21.07,1.99,1.79,1.97,1.87,0.00,0.00,2.52,14.69,0.08,0.06,0.06,0.04,0.00,0.00,0.07,0.81,0
'[13:18:08.704 21/01/2026]',0.40,0.37,0.19,0.15,0.00,0.00,0.16,1.70,1.57,1.45,0.92,1.15,0.00,0.00,1.10,10.63,2.33,1.87,1.42,1.28,0.00,0.00,1.65,20.77,2.03,1.83,2.01,1.93,0.00,0.00,2.60,14.72,0.07,0.07,0.06,0.05,0.00,0.00,0.07,0.77,0
'[13:18:08.708 21/01/2026]',0.39,0.38,0.18,0.15,0.00,0.00,0.16,1.90,1.61,1.52,0.94,1.18,0.00,0.00,1.09,10.87,2.46,1.98,1.46,1.27,0.00,0.00,1.60,20.32,2.08,1.88,2.05,1.99,0.00,0.00,2.69,14.59,0.07,0.06,0.07,0.05,0.00,0.00,0.07,0.78,0
'[13:18:08.717 21/01/2026]',0.37,0.37,0.18,0.14,0.00,0.00,0.16,1.88,1.64,1.56,0.95,1.19,0.00,0.00,1.07,10.89,2.60,2.11,1.55,1.27,0.00,0.00,1.57,19.83,2.12,1.94,2.09,2.05,0.00,0.00,2.76,14.27,0.07,0.07,0.07,0.05,0.00,0.00,0.08,0.80,0
'[13:18:08.733 21/01/2026]',0.36,0.36,0.17,0.15,0.00,0.00,0.17,1.83,1.67,1.58,0.96,1.19,0.00,0.00,1.05,10.84,2.72,2.24,1.64,1.28,0.00,0.00,1.54,19.39,2.17,2.01,2.12,2.10,0.00,0.00,2.83,13.90,0.07,0.07,0.07,0.05,0.00,0.00,0.08,0.76,0
'[13:18:08.750 21/01/2026]',0.38,0.39,0.17,0.16,0.00,0.00,0.17,1.79,1.70,1.60,0.96,1.19,0.00,0.00,1.04,10.80,2.84,2.36,1.72,1.34,0.00,0.00,1.51,18.98,2.21,2.07,2.15,2.15,0.00,0.00,2.89,13.56,0.06,0.07,0.07,0.05,0.00,0.00,0.08,0.78,0
'[13:18:08.767 21/01/2026]',0.40,0.42,0.18,0.18,0.00,0.00,0.17,1.75,1.72,1.62,0.97,1.20,0.00,0.00,1.02,10.77,2.95,2.48,1.79,1.40,0.00,0.00,1.48,18.60,2.24,2.13,2.18,2.20,0.00,0.00,2.95,13.25,0.06,0.07,0.07,0.05,0.00,0.00,0.08,0.82,0
'[13:18:08.783 21/01/2026]',0.42,0.45,0.19,0.19,0.00,0.00,0.17,1.71,1.72,1.64,0.96,1.20,0.00,0.00,1.00,10.74,3.09,2.58,1.88,1.45,0.00,0.00,1.50,18.25,2.26,2.18,2.20,2.24,0.00,0.00,2.99,12.95,0.07,0.07,0.06,0.05,0.00,0.00,0.08,0.86,0
'[13:18:08.799 21/01/2026]',0.49,0.48,0.22,0.19,0.00,0.00,0.17,1.72,1.67,1.64,0.93,1.18,0.00,0.00,0.97,10.56,3.24,2.73,1.97,1.51,0.00,0.00,1.53,17.93,2.25,2.22,2.19,2.27,0.00,0.00,3.03,12.65,0.07,0.08,0.06,0.05,0.00,0.00,0.08,0.85,0
'[13:18:08.817 21/01/2026]',0.52,0.58,0.23,0.23,0.00,0.00,0.17,1.77,1.66,1.57,0.89,1.14,0.00,0.00,0.95,10.35,3.42,2.89,2.07,1.59,0.00,0.00,1.56,17.75,2.22,2.22,2.18,2.28,0.00,0.00,3.06,12.35,0.08,0.08,0.07,0.05,0.00,0.00,0.08,0.83,0
'[13:18:08.833 21/01/2026]',0.57,0.61,0.24,0.24,0.00,0.00,0.17,1.77,1.69,1.63,0.86,1.08,0.00,0.00,0.93,10.21,3.59,3.10,2.17,1.68,0.00,0.00,1.59,17.63,2.20,2.19,2.17,2.28,0.00,0.00,3.09,12.07,0.08,0.09,0.07,0.05,0.00,0.00,0.09,0.85,0
'[13:18:08.850 21/01/2026]',0.62,0.64,0.25,0.25,0.00,0.00,0.17,1.77,1.72,1.69,0.83,1.03,0.00,0.00,0.90,10.08,3.74,3.29,2.25,1.76,0.00,0.00,1.62,17.52,2.18,2.17,2.16,2.29,0.00,0.00,3.12,11.81,0.09,0.10,0.07,0.06,0.00,0.00,0.09,0.87,0
'[13:18:08.867 21/01/2026]',0.69,0.71,0.26,0.27,0.00,0.00,0.17,1.76,1.77,1.74,0.83,0.99,0.00,0.00,0.89,9.95,3.89,3.46,2.33,1.84,0.00,0.00,1.64,17.42,2.19,2.15,2.16,2.29,0.00,0.00,3.14,11.57,0.09,0.11,0.07,0.06,0.00,0.00,0.09,0.89,0
'[13:18:08.883 21/01/2026]',0.75,0.81,0.29,0.29,0.00,0.00,0.18,1.79,1.82,1.85,0.84,0.93,0.00,0.00,0.89,9.87,4.02,3.64,2.40,1.92,0.00,0.00,1.68,17.32,2.20,2.17,2.16,2.31,0.00,0.00,3.13,11.35,0.09,0.11,0.07,0.06,0.00,0.00,0.09,0.89,0
'[13:18:08.899 21/01/2026]',0.81,0.87,0.32,0.31,0.00,0.00,0.19,1.83,1.89,1.94,0.84,0.91,0.00,0.00,0.93,9.78,4.15,3.82,2.46,1.98,0.00,0.00,1.71,17.15,2.21,2.21,2.15,2.32,0.00,0.00,3.13,11.15,0.09,0.10,0.07,0.06,0.00,0.00,0.09,0.86,0
'[13:18:08.917 21/01/2026]',0.86,0.93,0.34,0.34,0.00,0.00,0.20,1.87,1.99,2.08,0.85,0.90,0.00,0.00,0.96,9.70,4.27,3.99,2.52,2.04,0.00,0.00,1.74,16.99,2.21,2.25,2.14,2.34,0.00,0.00,3.13,10.96,0.09,0.10,0.07,0.07,0.00,0.00,0.09,0.84,0
'[13:18:08.933 21/01/2026]',0.91,0.99,0.36,0.36,0.00,0.00,0.21,1.91,2.08,2.20,0.87,0.89,0.00,0.00,1.00,9.62,4.38,4.14,2.57,2.10,0.00,0.00,1.77,16.85,2.22,2.28,2.13,2.35,0.00,0.00,3.13,10.79,0.09,0.10,0.07,0.07,0.00,0.00,0.09,0.82,0
'[13:18:08.957 21/01/2026]',0.96,1.04,0.38,0.38,0.00,0.00,0.22,1.94,2.17,2.32,0.91,0.88,0.00,0.00,1.03,9.54,4.48,4.29,2.61,2.15,0.00,0.00,1.80,16.71,2.23,2.32,2.12,2.36,0.00,0.00,3.13,10.63,0.08,0.09,0.07,0.07,0.00,0.00,0.10,0.80,0
'[13:18:08.966 21/01/2026]',0.98,1.09,0.39,0.40,0.00,0.00,0.21,1.97,2.26,2.43,0.96,0.87,0.00,0.00,1.06,9.48,4.55,4.42,2.65,2.20,0.00,0.00,1.83,16.59,2.22,2.35,2.10,2.37,0.00,0.00,3.10,10.48,0.09,0.09,0.08,0.07,0.00,0.00,0.10,0.78,0
'[13:18:08.983 21/01/2026]',1.00,1.11,0.39,0.40,0.00,0.00,0.19,2.15,2.35,2.55,1.00,0.88,0.00,0.00,1.08,9.46,4.62,4.53,2.67,2.23,0.00,0.00,1.86,16.36,2.19,2.35,2.07,2.36,0.00,0.00,3.06,10.53,0.08,0.09,0.08,0.07,0.00,0.00,0.10,0.81,0
'[13:18:08.999 21/01/2026]',1.01,1.13,0.38,0.40,0.00,0.00,0.19,2.09,2.42,2.64,1.03,0.90,0.00,0.00,1.09,9.29,4.67,4.65,2.68,2.26,0.00,0.00,1.90,15.91,2.17,2.34,2.05,2.34,0.00,0.00,3.02,10.81,0.08,0.09,0.08,0.07,0.00,0.00,0.10,0.88,0
'[13:18:09.016 21/01/2026]',1.02,1.14,0.38,0.40,0.00,0.00,0.19,2.06,2.49,2.72,1.07,0.92,0.00,0.00,1.10,9.27,4.72,4.75,2.70,2.28,0.00,0.00,1.93,15.44,2.16,2.31,2.02,2.32,0.00,0.00,2.99,11.14,0.08,0.09,0.07,0.07,0.00,0.00,0.10,0.87,0
'[13:18:09.033 21/01/2026]',1.04,1.16,0.38,0.39,0.00,0.00,0.19,2.04,2.55,2.79,1.10,0.94,0.00,0.00,1.10,9.59,4.76,4.84,2.71,2.31,0.00,0.00,1.97,15.01,2.14,2.29,2.00,2.29,0.00,0.00,2.95,11.44,0.08,0.09,0.07,0.07,0.00,0.00,0.10,0.85,0
'[13:18:09.049 21/01/2026]',1.05,1.17,0.38,0.39,0.00,0.00,0.19,2.01,2.61,2.85,1.12,0.95,0.00,0.00,1.11,9.89,4.81,4.93,2.72,2.33,0.00,0.00,2.00,14.60,2.12,2.27,1.98,2.28,0.00,0.00,2.92,11.72,0.08,0.09,0.07,0.06,0.00,0.00,0.10,0.84,0
'[13:18:09.066 21/01/2026]',1.06,1.19,0.37,0.39,0.00,0.00,0.19,1.99,2.66,2.91,1.15,0.97,0.00,0.00,1.12,10.16,4.85,5.01,2.73,2.35,0.00,0.00,2.02,14.23,2.11,2.25,1.96,2.26,0.00,0.00,2.89,11.98,0.08,0.09,0.07,0.06,0.00,0.00,0.10,0.83,0
'[13:18:09.083 21/01/2026]',1.07,1.22,0.38,0.38,0.00,0.00,0.20,1.96,2.70,2.95,1.17,0.98,0.00,0.00,1.12,10.35,4.89,5.10,2.73,2.37,0.00,0.00,2.05,13.74,2.09,2.23,1.94,2.24,0.00,0.00,2.86,12.21,0.08,0.09,0.07,0.06,0.00,0.00,0.10,0.84,0
'[13:18:09.100 21/01/2026]',1.09,1.24,0.39,0.38,0.00,0.00,0.21,1.93,2.75,3.01,1.18,1.01,0.00,0.00,1.12,10.50,4.93,5.19,2.73,2.39,0.00,0.00,2.06,13.27,2.06,2.20,1.91,2.22,0.00,0.00,2.82,12.33,0.08,0.09,0.08,0.06,0.00,0.00,0.10,0.83,0
'[13:18:09.116 21/01/2026]',1.11,1.26,0.41,0.39,0.00,0.00,0.22,2.08,2.79,3.07,1.20,1.03,0.00,0.00,1.13,10.49,4.96,5.28,2.73,2.40,0.00,0.00,2.07,12.84,2.04,2.19,1.88,2.19,0.00,0.00,2.78,12.21,0.08,0.08,0.08,0.06,0.00,0.00,0.10,0.85,0
'[13:18:09.133 21/01/2026]',1.13,1.27,0.42,0.39,0.00,0.00,0.23,2.21,2.82,3.13,1.21,1.05,0.00,0.00,1.13,10.48,4.99,5.37,2.73,2.41,0.00,0.00,2.08,12.45,2.02,2.17,1.86,2.16,0.00,0.00,2.75,12.11,0.08,0.08,0.08,0.06,0.00,0.00,0.10,0.87,0
'[13:18:09.149 21/01/2026]',1.15,1.29,0.43,0.40,0.00,0.00,0.23,2.33,2.86,3.18,1.22,1.07,0.00,0.00,1.14,10.48,5.02,5.45,2.73,2.42,0.00,0.00,2.09,12.09,2.00,2.16,1.84,2.14,0.00,0.00,2.72,12.01,0.08,0.08,0.08,0.06,0.00,0.00,0.11,0.89,0
'[13:18:09.165 21/01/2026]',1.16,1.30,0.43,0.40,0.00,0.00,0.23,2.45,2.87,3.23,1.24,1.08,0.00,0.00,1.12,10.47,5.03,5.52,2.71,2.43,0.00,0.00,2.09,11.75,1.97,2.15,1.80,2.12,0.00,0.00,2.67,11.92,0.08,0.08,0.08,0.06,0.00,0.00,0.11,0.91,0
'[13:18:09.183 21/01/2026]',1.17,1.32,0.43,0.41,0.00,0.00,0.22,2.36,2.89,3.28,1.28,1.09,0.00,0.00,1.09,10.24,5.04,5.58,2.68,2.42,0.00,0.00,2.08,11.59,1.93,2.14,1.76,2.08,0.00,0.00,2.61,11.63,0.08,0.08,0.08,0.07,0.00,0.00,0.11,0.94,0
'[13:18:09.199 21/01/2026]',1.16,1.33,0.42,0.40,0.00,0.00,0.22,2.23,2.90,3.32,1.33,1.12,0.00,0.00,1.06,10.06,5.02,5.64,2.64,2.41,0.00,0.00,2.06,11.44,1.91,2.13,1.72,2.05,0.00,0.00,2.55,11.30,0.08,0.08,0.08,0.06,0.00,0.00,0.11,0.89,0
'[13:18:09.216 21/01/2026]',1.15,1.32,0.40,0.39,0.00,0.00,0.22,2.14,2.92,3.38,1.37,1.15,0.00,0.00,1.03,9.94,5.01,5.67,2.61,2.39,0.00,0.00,2.04,11.30,1.90,2.13,1.68,2.01,0.00,0.00,2.50,10.95,0.08,0.07,0.08,0.06,0.00,0.00,0.11,0.92,0
'[13:18:09.233 21/01/2026]',1.14,1.32,0.39,0.38,0.00,0.00,0.22,2.05,2.93,3.43,1.41,1.18,0.00,0.00,1.00,9.82,5.00,5.71,2.57,2.36,0.00,0.00,2.03,11.64,1.88,2.13,1.65,1.98,0.00,0.00,2.45,10.62,0.08,0.07,0.08,0.06,0.00,0.00,0.11,0.94,0
