'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[10:50:51.465 21/01/2026]',0.14,0.54,0.12,0.40,0.00,0.00,0.17,0.21,0.77,2.51,0.33,1.18,0.00,0.00,0.53,0.39,0.77,3.12,0.65,1.44,0.00,0.00,0.88,1.26,0.31,1.96,0.46,0.56,0.00,0.00,0.59,0.47,0.04,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.488 21/01/2026]',0.13,0.55,0.12,0.40,0.00,0.00,0.17,0.22,0.78,2.51,0.34,1.18,0.00,0.00,0.51,0.39,0.78,3.14,0.66,1.45,0.00,0.00,0.88,1.25,0.32,1.96,0.48,0.57,0.00,0.00,0.60,0.48,0.04,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.509 21/01/2026]',0.13,0.55,0.12,0.41,0.00,0.00,0.18,0.22,0.78,2.51,0.35,1.17,0.00,0.00,0.49,0.39,0.79,3.15,0.66,1.47,0.00,0.00,0.88,1.25,0.33,1.97,0.49,0.58,0.00,0.00,0.62,0.49,0.04,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.531 21/01/2026]',0.12,0.55,0.12,0.41,0.00,0.00,0.18,0.23,0.78,2.51,0.35,1.17,0.00,0.00,0.47,0.39,0.80,3.17,0.67,1.48,0.00,0.00,0.89,1.24,0.33,1.97,0.50,0.58,0.00,0.00,0.63,0.50,0.05,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.554 21/01/2026]',0.12,0.56,0.12,0.41,0.00,0.00,0.18,0.23,0.78,2.51,0.36,1.17,0.00,0.00,0.45,0.39,0.80,3.18,0.68,1.49,0.00,0.00,0.89,1.24,0.34,1.97,0.52,0.59,0.00,0.00,0.64,0.50,0.05,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.575 21/01/2026]',0.11,0.56,0.11,0.41,0.00,0.00,0.20,0.23,0.78,2.51,0.37,1.16,0.00,0.00,0.42,0.39,0.82,3.19,0.68,1.51,0.00,0.00,0.91,1.24,0.36,1.98,0.53,0.59,0.00,0.00,0.64,0.51,0.05,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.598 21/01/2026]',0.11,0.57,0.11,0.42,0.00,0.00,0.20,0.24,0.78,2.53,0.37,1.17,0.00,0.00,0.44,0.40,0.84,3.21,0.69,1.51,0.00,0.00,0.93,1.24,0.38,1.99,0.54,0.60,0.00,0.00,0.64,0.51,0.05,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.623 21/01/2026]',0.10,0.57,0.11,0.41,0.00,0.00,0.19,0.25,0.77,2.55,0.38,1.17,0.00,0.00,0.47,0.41,0.86,3.22,0.69,1.51,0.00,0.00,0.96,1.24,0.40,2.01,0.55,0.61,0.00,0.00,0.64,0.51,0.05,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.647 21/01/2026]',0.10,0.56,0.11,0.41,0.00,0.00,0.19,0.24,0.77,2.57,0.39,1.17,0.00,0.00,0.50,0.43,0.87,3.23,0.70,1.51,0.00,0.00,0.98,1.24,0.42,2.03,0.56,0.61,0.00,0.00,0.63,0.52,0.04,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.677 21/01/2026]',0.10,0.56,0.11,0.41,0.00,0.00,0.18,0.24,0.78,2.60,0.41,1.17,0.00,0.00,0.53,0.45,0.87,3.24,0.70,1.51,0.00,0.00,1.00,1.24,0.45,2.06,0.56,0.61,0.00,0.00,0.62,0.54,0.04,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.702 21/01/2026]',0.10,0.57,0.11,0.42,0.00,0.00,0.17,0.23,0.79,2.60,0.42,1.16,0.00,0.00,0.56,0.47,0.88,3.22,0.71,1.50,0.00,0.00,1.01,1.23,0.48,2.10,0.57,0.61,0.00,0.00,0.62,0.54,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.727 21/01/2026]',0.10,0.61,0.10,0.43,0.00,0.00,0.16,0.23,0.80,2.60,0.44,1.15,0.00,0.00,0.59,0.50,0.88,3.17,0.71,1.49,0.00,0.00,1.02,1.21,0.51,2.11,0.57,0.62,0.00,0.00,0.61,0.55,0.04,0.06,0.04,0.03,0.00,0.00,0.03,0.03,0
'[10:50:51.753 21/01/2026]',0.10,0.61,0.10,0.42,0.00,0.00,0.16,0.22,0.80,2.52,0.45,1.11,0.00,0.00,0.61,0.50,0.88,3.05,0.72,1.47,0.00,0.00,1.03,1.19,0.53,2.08,0.58,0.62,0.00,0.00,0.60,0.54,0.04,0.06,0.04,0.03,0.00,0.00,0.03,0.03,0
'[10:50:51.777 21/01/2026]',0.09,0.59,0.10,0.41,0.00,0.00,0.15,0.20,0.81,2.43,0.46,1.08,0.00,0.00,0.63,0.51,0.88,2.92,0.73,1.46,0.00,0.00,1.03,1.17,0.56,2.02,0.58,0.60,0.00,0.00,0.59,0.52,0.04,0.07,0.04,0.03,0.00,0.00,0.03,0.03,0
'[10:50:51.804 21/01/2026]',0.09,0.56,0.10,0.40,0.00,0.00,0.15,0.19,0.81,2.34,0.47,1.05,0.00,0.00,0.66,0.52,0.89,2.79,0.74,1.44,0.00,0.00,1.03,1.15,0.58,1.96,0.59,0.59,0.00,0.00,0.57,0.51,0.04,0.08,0.04,0.03,0.00,0.00,0.03,0.03,0
'[10:50:51.829 21/01/2026]',0.09,0.53,0.10,0.39,0.00,0.00,0.15,0.18,0.81,2.23,0.48,1.01,0.00,0.00,0.68,0.52,0.89,2.65,0.75,1.43,0.00,0.00,1.04,1.13,0.59,1.89,0.60,0.58,0.00,0.00,0.60,0.49,0.04,0.08,0.04,0.03,0.00,0.00,0.03,0.03,0
'[10:50:51.854 21/01/2026]',0.09,0.51,0.10,0.38,0.00,0.00,0.15,0.18,0.82,2.13,0.48,0.98,0.00,0.00,0.71,0.53,0.89,2.52,0.76,1.42,0.00,0.00,1.04,1.11,0.61,1.82,0.61,0.57,0.00,0.00,0.62,0.47,0.04,0.07,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.880 21/01/2026]',0.09,0.48,0.10,0.38,0.00,0.00,0.15,0.17,0.82,2.04,0.49,0.96,0.00,0.00,0.73,0.54,0.90,2.40,0.77,1.41,0.00,0.00,1.03,1.10,0.63,1.75,0.61,0.56,0.00,0.00,0.65,0.46,0.04,0.07,0.04,0.04,0.00,0.00,0.04,0.03,0
'[10:50:51.905 21/01/2026]',0.08,0.46,0.09,0.37,0.00,0.00,0.15,0.17,0.82,1.95,0.49,0.93,0.00,0.00,0.75,0.55,0.90,2.29,0.78,1.41,0.00,0.00,1.03,1.08,0.64,1.69,0.62,0.55,0.00,0.00,0.68,0.44,0.04,0.07,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.931 21/01/2026]',0.08,0.43,0.09,0.37,0.00,0.00,0.15,0.17,0.82,1.87,0.49,0.91,0.00,0.00,0.77,0.56,0.91,2.18,0.79,1.40,0.00,0.00,1.03,1.07,0.66,1.64,0.63,0.56,0.00,0.00,0.71,0.42,0.04,0.07,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.958 21/01/2026]',0.08,0.41,0.09,0.36,0.00,0.00,0.16,0.16,0.82,1.80,0.50,0.89,0.00,0.00,0.79,0.57,0.91,2.08,0.79,1.39,0.00,0.00,1.03,1.05,0.67,1.59,0.63,0.56,0.00,0.00,0.73,0.40,0.04,0.07,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:51.984 21/01/2026]',0.08,0.39,0.09,0.36,0.00,0.00,0.15,0.16,0.82,1.73,0.50,0.87,0.00,0.00,0.81,0.58,0.92,1.99,0.80,1.39,0.00,0.00,1.02,1.04,0.68,1.54,0.64,0.57,0.00,0.00,0.76,0.42,0.04,0.07,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.010 21/01/2026]',0.08,0.38,0.08,0.36,0.00,0.00,0.15,0.16,0.82,1.65,0.50,0.84,0.00,0.00,0.83,0.59,0.92,1.91,0.81,1.38,0.00,0.00,1.01,1.03,0.69,1.51,0.65,0.57,0.00,0.00,0.78,0.43,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.035 21/01/2026]',0.07,0.36,0.08,0.35,0.00,0.00,0.15,0.16,0.83,1.57,0.49,0.82,0.00,0.00,0.84,0.61,0.92,1.82,0.83,1.37,0.00,0.00,0.99,1.01,0.71,1.50,0.66,0.57,0.00,0.00,0.79,0.44,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.061 21/01/2026]',0.08,0.34,0.08,0.35,0.00,0.00,0.15,0.15,0.82,1.50,0.49,0.80,0.00,0.00,0.83,0.63,0.91,1.74,0.84,1.36,0.00,0.00,0.97,0.99,0.72,1.48,0.67,0.56,0.00,0.00,0.78,0.43,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.087 21/01/2026]',0.08,0.33,0.09,0.35,0.00,0.00,0.15,0.15,0.81,1.43,0.48,0.79,0.00,0.00,0.82,0.63,0.91,1.67,0.86,1.36,0.00,0.00,0.96,0.97,0.74,1.47,0.68,0.56,0.00,0.00,0.77,0.43,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.111 21/01/2026]',0.08,0.32,0.09,0.34,0.00,0.00,0.16,0.15,0.80,1.37,0.47,0.75,0.00,0.00,0.81,0.63,0.91,1.59,0.88,1.34,0.00,0.00,0.95,0.95,0.76,1.46,0.69,0.57,0.00,0.00,0.77,0.43,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.135 21/01/2026]',0.09,0.33,0.08,0.32,0.00,0.00,0.17,0.15,0.79,1.31,0.46,0.71,0.00,0.00,0.78,0.63,0.91,1.51,0.89,1.33,0.00,0.00,0.94,0.92,0.77,1.43,0.70,0.57,0.00,0.00,0.76,0.43,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.159 21/01/2026]',0.09,0.33,0.08,0.30,0.00,0.00,0.17,0.16,0.79,1.29,0.45,0.68,0.00,0.00,0.74,0.61,0.90,1.41,0.90,1.31,0.00,0.00,0.93,0.89,0.80,1.37,0.71,0.58,0.00,0.00,0.74,0.42,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.184 21/01/2026]',0.09,0.33,0.08,0.29,0.00,0.00,0.17,0.16,0.78,1.29,0.44,0.65,0.00,0.00,0.71,0.58,0.88,1.39,0.92,1.30,0.00,0.00,0.91,0.84,0.83,1.30,0.72,0.58,0.00,0.00,0.71,0.40,0.04,0.06,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.208 21/01/2026]',0.09,0.32,0.08,0.28,0.00,0.00,0.16,0.15,0.77,1.29,0.43,0.62,0.00,0.00,0.70,0.55,0.86,1.41,0.92,1.29,0.00,0.00,0.88,0.81,0.85,1.25,0.73,0.58,0.00,0.00,0.68,0.40,0.04,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.232 21/01/2026]',0.08,0.30,0.07,0.26,0.00,0.00,0.15,0.14,0.77,1.29,0.43,0.58,0.00,0.00,0.76,0.53,0.84,1.43,0.93,1.27,0.00,0.00,0.86,0.79,0.88,1.19,0.74,0.58,0.00,0.00,0.67,0.42,0.03,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.255 21/01/2026]',0.08,0.29,0.08,0.25,0.00,0.00,0.15,0.13,0.77,1.30,0.43,0.55,0.00,0.00,0.81,0.56,0.82,1.45,0.93,1.26,0.00,0.00,0.83,0.77,0.89,1.14,0.73,0.58,0.00,0.00,0.71,0.43,0.03,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.278 21/01/2026]',0.08,0.28,0.08,0.24,0.00,0.00,0.14,0.12,0.77,1.30,0.43,0.52,0.00,0.00,0.85,0.60,0.80,1.47,0.93,1.24,0.00,0.00,0.85,0.75,0.90,1.09,0.72,0.56,0.00,0.00,0.75,0.44,0.03,0.05,0.04,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.301 21/01/2026]',0.09,0.27,0.09,0.23,0.00,0.00,0.14,0.12,0.78,1.30,0.44,0.49,0.00,0.00,0.89,0.64,0.77,1.48,0.91,1.23,0.00,0.00,0.89,0.76,0.90,1.04,0.70,0.55,0.00,0.00,0.79,0.45,0.03,0.05,0.03,0.03,0.00,0.00,0.04,0.03,0
'[10:50:52.326 21/01/2026]',0.09,0.26,0.09,0.23,0.00,0.00,0.13,0.11,0.77,1.31,0.43,0.48,0.00,0.00,0.92,0.67,0.73,1.48,0.88,1.20,0.00,0.00,0.92,0.79,0.89,0.99,0.66,0.53,0.00,0.00,0.83,0.47,0.03,0.05,0.03,0.03,0.00,0.00,0.03,0.03,0
'[10:50:52.352 21/01/2026]',0.10,0.25,0.09,0.22,0.00,0.00,0.13,0.10,0.76,1.33,0.42,0.48,0.00,0.00,0.94,0.69,0.69,1.47,0.85,1.16,0.00,0.00,0.96,0.82,0.87,0.95,0.62,0.51,0.00,0.00,0.87,0.48,0.04,0.05,0.03,0.03,0.00,0.00,0.03,0.03,0
'[10:50:52.375 21/01/2026]',0.17,0.23,0.12,0.21,0.00,0.00,0.12,0.10,0.74,1.35,0.42,0.48,0.00,0.00,0.96,0.71,0.70,1.45,0.81,1.12,0.00,0.00,1.00,0.85,0.91,0.91,0.60,0.50,0.00,0.00,0.90,0.50,0.05,0.05,0.04,0.03,0.00,0.00,0.03,0.03,0
'[10:50:52.399 21/01/2026]',0.24,0.26,0.15,0.22,0.00,0.00,0.12,0.10,0.72,1.41,0.42,0.51,0.00,0.00,0.98,0.74,0.71,1.39,0.77,1.07,0.00,0.00,1.04,0.88,0.95,0.91,0.58,0.51,0.00,0.00,0.92,0.51,0.06,0.06,0.04,0.04,0.00,0.00,0.04,0.03,0
'[10:50:52.423 21/01/2026]',0.30,0.29,0.17,0.23,0.00,0.00,0.12,0.09,0.73,1.47,0.43,0.53,0.00,0.00,1.00,0.76,0.75,1.35,0.74,1.02,0.00,0.00,1.07,0.90,1.03,0.93,0.58,0.52,0.00,0.00,0.94,0.53,0.08,0.06,0.05,0.04,0.00,0.00,0.04,0.03,0
'[10:50:52.446 21/01/2026]',0.46,0.32,0.23,0.25,0.00,0.00,0.11,0.10,0.88,1.55,0.49,0.56,0.00,0.00,1.04,0.79,0.93,1.30,0.76,0.97,0.00,0.00,1.11,0.93,1.16,0.97,0.61,0.53,0.00,0.00,0.94,0.53,0.09,0.07,0.05,0.05,0.00,0.00,0.04,0.03,0
'[10:50:52.469 21/01/2026]',0.61,0.41,0.29,0.30,0.00,0.00,0.11,0.10,1.03,1.72,0.56,0.65,0.00,0.00,1.07,0.82,1.10,1.34,0.85,0.98,0.00,0.00,1.15,0.95,1.28,1.01,0.63,0.55,0.00,0.00,0.95,0.53,0.10,0.08,0.06,0.05,0.00,0.00,0.04,0.03,0
'[10:50:52.493 21/01/2026]',0.74,0.50,0.35,0.34,0.00,0.00,0.11,0.09,1.16,1.87,0.61,0.73,0.00,0.00,1.10,0.86,1.25,1.37,0.94,1.03,0.00,0.00,1.18,0.97,1.38,1.05,0.65,0.56,0.00,0.00,0.95,0.53,0.11,0.09,0.06,0.05,0.00,0.00,0.04,0.03,0
'[10:50:52.510 21/01/2026]',0.86,0.58,0.40,0.38,0.00,0.00,0.11,0.09,1.31,2.02,0.68,0.81,0.00,0.00,1.12,0.89,1.43,1.40,1.04,1.07,0.00,0.00,1.20,0.99,1.48,1.08,0.66,0.57,0.00,0.00,0.94,0.53,0.12,0.10,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.514 21/01/2026]',0.93,0.64,0.43,0.42,0.00,0.00,0.10,0.09,1.54,2.18,0.79,0.89,0.00,0.00,1.14,0.92,1.68,1.47,1.15,1.13,0.00,0.00,1.22,1.00,1.51,1.09,0.65,0.58,0.00,0.00,0.93,0.53,0.12,0.11,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.533 21/01/2026]',1.00,0.68,0.46,0.43,0.00,0.00,0.10,0.09,1.75,2.37,0.89,1.00,0.00,0.00,1.16,0.94,1.90,1.64,1.26,1.19,0.00,0.00,1.23,1.01,1.53,1.06,0.64,0.56,0.00,0.00,0.92,0.52,0.12,0.10,0.07,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.549 21/01/2026]',1.05,0.72,0.48,0.45,0.00,0.00,0.10,0.09,1.96,2.55,0.99,1.10,0.00,0.00,1.17,0.96,2.13,1.79,1.37,1.27,0.00,0.00,1.23,1.01,1.53,1.03,0.62,0.54,0.00,0.00,0.90,0.51,0.12,0.10,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.566 21/01/2026]',1.09,0.75,0.49,0.46,0.00,0.00,0.09,0.09,2.15,2.73,1.08,1.19,0.00,0.00,1.18,0.97,2.35,1.94,1.48,1.36,0.00,0.00,1.23,1.01,1.53,1.05,0.60,0.52,0.00,0.00,0.88,0.50,0.12,0.10,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.582 21/01/2026]',1.13,0.77,0.51,0.46,0.00,0.00,0.09,0.09,2.33,2.89,1.16,1.28,0.00,0.00,1.19,0.98,2.54,2.08,1.57,1.44,0.00,0.00,1.24,1.01,1.53,1.09,0.59,0.50,0.00,0.00,0.86,0.49,0.11,0.09,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.599 21/01/2026]',1.17,0.80,0.52,0.47,0.00,0.00,0.08,0.10,2.50,3.03,1.24,1.37,0.00,0.00,1.19,1.00,2.73,2.21,1.66,1.52,0.00,0.00,1.24,1.01,1.52,1.12,0.57,0.48,0.00,0.00,0.84,0.49,0.11,0.09,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.616 21/01/2026]',1.21,0.82,0.53,0.48,0.00,0.00,0.08,0.10,2.65,3.17,1.31,1.44,0.00,0.00,1.20,1.01,2.89,2.33,1.74,1.59,0.00,0.00,1.24,1.01,1.52,1.15,0.56,0.47,0.00,0.00,0.83,0.48,0.11,0.09,0.06,0.06,0.00,0.00,0.04,0.03,0
'[10:50:52.631 21/01/2026]',1.21,0.84,0.53,0.48,0.00,0.00,0.08,0.10,2.82,3.30,1.40,1.51,0.00,0.00,1.20,1.02,3.07,2.44,1.82,1.66,0.00,0.00,1.24,1.01,1.52,1.19,0.56,0.48,0.00,0.00,0.81,0.47,0.11,0.09,0.06,0.06,0.00,0.00,0.05,0.03,0
'[10:50:52.648 21/01/2026]',1.22,0.85,0.52,0.47,0.00,0.00,0.08,0.10,2.98,3.42,1.47,1.59,0.00,0.00,1.20,1.02,3.24,2.55,1.89,1.72,0.00,0.00,1.24,1.00,1.51,1.21,0.56,0.48,0.00,0.00,0.79,0.45,0.10,0.08,0.06,0.05,0.00,0.00,0.05,0.04,0
'[10:50:52.665 21/01/2026]',1.23,0.86,0.52,0.47,0.00,0.00,0.08,0.10,3.13,3.54,1.55,1.67,0.00,0.00,1.21,1.02,3.39,2.65,1.96,1.78,0.00,0.00,1.23,0.99,1.51,1.23,0.57,0.48,0.00,0.00,0.76,0.44,0.10,0.08,0.06,0.05,0.00,0.00,0.05,0.04,0
'[10:50:52.682 21/01/2026]',1.25,0.86,0.54,0.46,0.00,0.00,0.09,0.10,3.29,3.65,1.63,1.74,0.00,0.00,1.23,1.02,3.55,2.74,2.01,1.84,0.00,0.00,1.23,0.98,1.53,1.26,0.56,0.48,0.00,0.00,0.72,0.42,0.09,0.08,0.06,0.05,0.00,0.00,0.05,0.04,0
'[10:50:52.699 21/01/2026]',1.28,0.87,0.55,0.47,0.00,0.00,0.09,0.10,3.44,3.77,1.71,1.82,0.00,0.00,1.25,1.02,3.71,2.83,2.05,1.88,0.00,0.00,1.25,0.97,1.55,1.29,0.55,0.49,0.00,0.00,0.68,0.40,0.09,0.07,0.05,0.05,0.00,0.00,0.05,0.04,0
'[10:50:52.716 21/01/2026]',1.30,0.88,0.56,0.47,0.00,0.00,0.09,0.10,3.58,3.87,1.79,1.89,0.00,0.00,1.27,1.02,3.85,2.92,2.09,1.92,0.00,0.00,1.26,0.96,1.57,1.31,0.54,0.51,0.00,0.00,0.65,0.38,0.09,0.07,0.05,0.05,0.00,0.00,0.05,0.04,0
'[10:50:52.732 21/01/2026]',1.31,0.89,0.56,0.48,0.00,0.00,0.10,0.10,3.69,3.97,1.86,1.96,0.00,0.00,1.30,1.02,3.99,2.99,2.13,1.96,0.00,0.00,1.27,0.95,1.60,1.34,0.54,0.52,0.00,0.00,0.60,0.38,0.09,0.07,0.05,0.05,0.00,0.00,0.05,0.04,0
'[10:50:52.748 21/01/2026]',1.32,0.89,0.57,0.48,0.00,0.00,0.11,0.09,3.80,4.04,1.92,2.02,0.00,0.00,1.33,1.03,4.12,3.07,2.17,2.00,0.00,0.00,1.29,0.96,1.64,1.37,0.54,0.54,0.00,0.00,0.56,0.38,0.09,0.07,0.05,0.05,0.00,0.00,0.04,0.04,0
'[10:50:52.765 21/01/2026]',1.34,0.89,0.57,0.48,0.00,0.00,0.11,0.09,3.88,4.12,1.97,2.08,0.00,0.00,1.36,1.04,4.23,3.14,2.20,2.03,0.00,0.00,1.31,0.98,1.69,1.40,0.54,0.55,0.00,0.00,0.53,0.38,0.09,0.07,0.05,0.05,0.00,0.00,0.04,0.04,0
'[10:50:52.782 21/01/2026]',1.36,0.90,0.58,0.48,0.00,0.00,0.11,0.09,3.96,4.18,2.02,2.13,0.00,0.00,1.38,1.04,4.34,3.20,2.24,2.06,0.00,0.00,1.33,0.99,1.73,1.43,0.55,0.56,0.00,0.00,0.50,0.38,0.09,0.07,0.05,0.04,0.00,0.00,0.04,0.04,0
'[10:50:52.798 21/01/2026]',1.40,0.91,0.59,0.47,0.00,0.00,0.12,0.09,4.02,4.23,2.06,2.17,0.00,0.00,1.42,1.05,4.43,3.26,2.28,2.09,0.00,0.00,1.35,1.00,1.78,1.46,0.57,0.58,0.00,0.00,0.48,0.38,0.09,0.07,0.05,0.04,0.00,0.00,0.04,0.04,0
'[10:50:52.815 21/01/2026]',1.44,0.94,0.60,0.48,0.00,0.00,0.13,0.09,4.07,4.26,2.09,2.20,0.00,0.00,1.45,1.06,4.52,3.32,2.31,2.13,0.00,0.00,1.36,1.02,1.83,1.47,0.59,0.58,0.00,0.00,0.46,0.38,0.09,0.07,0.05,0.04,0.00,0.00,0.04,0.04,0
'[10:50:52.831 21/01/2026]',1.48,0.98,0.61,0.49,0.00,0.00,0.14,0.09,4.12,4.29,2.12,2.23,0.00,0.00,1.48,1.07,4.60,3.38,2.35,2.17,0.00,0.00,1.37,1.03,1.88,1.48,0.60,0.58,0.00,0.00,0.44,0.37,0.08,0.07,0.05,0.04,0.00,0.00,0.04,0.05,0
'[10:50:52.849 21/01/2026]',1.50,1.01,0.62,0.50,0.00,0.00,0.14,0.09,4.17,4.31,2.15,2.25,0.00,0.00,1.52,1.08,4.67,3.44,2.38,2.20,0.00,0.00,1.39,1.04,1.92,1.49,0.62,0.59,0.00,0.00,0.43,0.36,0.08,0.06,0.05,0.04,0.00,0.00,0.04,0.05,0
'[10:50:52.866 21/01/2026]',1.52,1.02,0.63,0.51,0.00,0.00,0.14,0.10,4.21,4.33,2.17,2.27,0.00,0.00,1.55,1.08,4.72,3.48,2.40,2.23,0.00,0.00,1.40,1.06,1.96,1.48,0.63,0.59,0.00,0.00,0.43,0.35,0.08,0.07,0.04,0.04,0.00,0.00,0.05,0.05,0
'[10:50:52.883 21/01/2026]',1.53,1.04,0.64,0.52,0.00,0.00,0.15,0.11,4.25,4.36,2.19,2.28,0.00,0.00,1.59,1.09,4.78,3.51,2.43,2.25,0.00,0.00,1.40,1.08,1.99,1.47,0.63,0.58,0.00,0.00,0.43,0.34,0.08,0.07,0.04,0.04,0.00,0.00,0.04,0.05,0
'[10:50:52.900 21/01/2026]',1.55,1.04,0.65,0.53,0.00,0.00,0.15,0.12,4.28,4.38,2.21,2.29,0.00,0.00,1.62,1.09,4.82,3.54,2.45,2.28,0.00,0.00,1.41,1.09,2.02,1.45,0.64,0.58,0.00,0.00,0.44,0.33,0.07,0.07,0.04,0.04,0.00,0.00,0.04,0.05,0
'[10:50:52.915 21/01/2026]',1.55,1.05,0.65,0.54,0.00,0.00,0.16,0.13,4.32,4.40,2.22,2.29,0.00,0.00,1.66,1.10,4.86,3.57,2.48,2.31,0.00,0.00,1.41,1.11,2.04,1.43,0.64,0.58,0.00,0.00,0.45,0.33,0.07,0.07,0.04,0.04,0.00,0.00,0.04,0.05,0
'[10:50:52.932 21/01/2026]',1.56,1.06,0.65,0.54,0.00,0.00,0.16,0.13,4.36,4.43,2.23,2.30,0.00,0.00,1.70,1.12,4.90,3.59,2.51,2.34,0.00,0.00,1.40,1.13,2.05,1.41,0.64,0.58,0.00,0.00,0.47,0.33,0.07,0.07,0.04,0.04,0.00,0.00,0.04,0.05,0
'[10:50:52.948 21/01/2026]',1.56,1.06,0.66,0.54,0.00,0.00,0.15,0.13,4.40,4.46,2.25,2.31,0.00,0.00,1.72,1.13,4.95,3.61,2.53,2.37,0.00,0.00,1.41,1.15,2.07,1.40,0.63,0.57,0.00,0.00,0.48,0.32,0.07,0.06,0.04,0.03,0.00,0.00,0.04,0.04,0
'[10:50:52.965 21/01/2026]',1.56,1.06,0.66,0.54,0.00,0.00,0.14,0.14,4.45,4.48,2.26,2.31,0.00,0.00,1.74,1.14,5.02,3.63,2.55,2.40,0.00,0.00,1.41,1.17,2.08,1.38,0.63,0.57,0.00,0.00,0.49,0.31,0.07,0.06,0.04,0.03,0.00,0.00,0.04,0.05,0
'[10:50:52.981 21/01/2026]',1.57,1.06,0.66,0.55,0.00,0.00,0.13,0.14,4.51,4.50,2.27,2.32,0.00,0.00,1.76,1.14,5.09,3.65,2.58,2.42,0.00,0.00,1.42,1.19,2.09,1.36,0.63,0.57,0.00,0.00,0.49,0.30,0.06,0.06,0.04,0.03,0.00,0.00,0.05,0.05,0
'[10:50:52.998 21/01/2026]',1.57,1.06,0.67,0.55,0.00,0.00,0.12,0.14,4.56,4.52,2.28,2.33,0.00,0.00,1.78,1.15,5.16,3.66,2.59,2.45,0.00,0.00,1.42,1.21,2.10,1.34,0.62,0.58,0.00,0.00,0.50,0.29,0.06,0.06,0.04,0.03,0.00,0.00,0.05,0.05,0
'[10:50:53.016 21/01/2026]',1.58,1.06,0.67,0.55,0.00,0.00,0.12,0.14,4.60,4.54,2.29,2.33,0.00,0.00,1.80,1.16,5.22,3.68,2.61,2.47,0.00,0.00,1.43,1.22,2.11,1.33,0.62,0.58,0.00,0.00,0.51,0.29,0.06,0.06,0.04,0.03,0.00,0.00,0.05,0.05,0
'[10:50:53.032 21/01/2026]',1.59,1.06,0.67,0.55,0.00,0.00,0.13,0.14,4.64,4.55,2.31,2.34,0.00,0.00,1.81,1.17,5.28,3.69,2.63,2.49,0.00,0.00,1.43,1.24,2.11,1.31,0.62,0.58,0.00,0.00,0.50,0.28,0.06,0.05,0.04,0.03,0.00,0.00,0.05,0.05,0
