'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[11:31:25.232 21/01/2026]',1.13,0.88,0.50,0.45,0.00,0.00,0.13,0.11,2.99,2.32,1.38,1.40,0.00,0.00,0.99,0.58,3.33,2.46,1.38,1.36,0.00,0.00,0.84,0.75,1.82,1.40,0.82,0.95,0.00,0.00,0.75,0.55,0.08,0.06,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.248 21/01/2026]',1.15,0.90,0.51,0.46,0.00,0.00,0.14,0.11,3.04,2.37,1.43,1.44,0.00,0.00,0.99,0.59,3.42,2.51,1.42,1.39,0.00,0.00,0.85,0.73,1.84,1.41,0.83,0.95,0.00,0.00,0.76,0.56,0.07,0.06,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.266 21/01/2026]',1.17,0.92,0.52,0.47,0.00,0.00,0.14,0.11,3.11,2.41,1.47,1.48,0.00,0.00,1.00,0.59,3.51,2.57,1.47,1.42,0.00,0.00,0.88,0.71,1.86,1.43,0.84,0.96,0.00,0.00,0.76,0.56,0.08,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.284 21/01/2026]',1.19,0.94,0.52,0.48,0.00,0.00,0.14,0.11,3.19,2.44,1.50,1.51,0.00,0.00,1.00,0.59,3.60,2.62,1.51,1.46,0.00,0.00,0.90,0.70,1.87,1.43,0.84,0.95,0.00,0.00,0.77,0.57,0.08,0.05,0.08,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.299 21/01/2026]',1.20,0.96,0.53,0.48,0.00,0.00,0.15,0.11,3.27,2.47,1.53,1.55,0.00,0.00,1.01,0.59,3.68,2.68,1.55,1.49,0.00,0.00,0.93,0.69,1.88,1.43,0.84,0.95,0.00,0.00,0.77,0.57,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.315 21/01/2026]',1.21,0.98,0.54,0.49,0.00,0.00,0.16,0.11,3.33,2.50,1.56,1.57,0.00,0.00,1.02,0.60,3.75,2.73,1.59,1.52,0.00,0.00,0.95,0.68,1.89,1.43,0.84,0.93,0.00,0.00,0.77,0.57,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.332 21/01/2026]',1.23,1.00,0.54,0.49,0.00,0.00,0.16,0.12,3.40,2.53,1.58,1.59,0.00,0.00,1.03,0.61,3.82,2.77,1.62,1.55,0.00,0.00,0.96,0.67,1.89,1.43,0.83,0.92,0.00,0.00,0.77,0.57,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.352 21/01/2026]',1.24,1.01,0.55,0.50,0.00,0.00,0.17,0.13,3.45,2.55,1.60,1.61,0.00,0.00,1.05,0.62,3.88,2.81,1.65,1.58,0.00,0.00,0.98,0.66,1.89,1.43,0.82,0.90,0.00,0.00,0.77,0.56,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.369 21/01/2026]',1.25,1.03,0.56,0.51,0.00,0.00,0.17,0.13,3.50,2.58,1.62,1.62,0.00,0.00,1.06,0.63,3.94,2.85,1.68,1.61,0.00,0.00,1.00,0.65,1.89,1.43,0.82,0.89,0.00,0.00,0.76,0.55,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.385 21/01/2026]',1.25,1.04,0.56,0.52,0.00,0.00,0.18,0.14,3.55,2.60,1.64,1.63,0.00,0.00,1.08,0.64,3.98,2.88,1.69,1.63,0.00,0.00,1.00,0.64,1.88,1.43,0.80,0.87,0.00,0.00,0.75,0.54,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.04,0
'[11:31:25.402 21/01/2026]',1.26,1.04,0.56,0.52,0.00,0.00,0.18,0.14,3.60,2.61,1.66,1.64,0.00,0.00,1.10,0.66,4.01,2.90,1.70,1.64,0.00,0.00,1.01,0.63,1.88,1.41,0.79,0.86,0.00,0.00,0.74,0.52,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.419 21/01/2026]',1.26,1.04,0.56,0.52,0.00,0.00,0.18,0.14,3.64,2.63,1.67,1.65,0.00,0.00,1.12,0.68,4.05,2.92,1.72,1.65,0.00,0.00,1.02,0.62,1.87,1.40,0.78,0.84,0.00,0.00,0.73,0.51,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.436 21/01/2026]',1.26,1.04,0.56,0.52,0.00,0.00,0.17,0.14,3.68,2.64,1.69,1.65,0.00,0.00,1.14,0.69,4.08,2.93,1.73,1.66,0.00,0.00,1.02,0.61,1.87,1.39,0.77,0.83,0.00,0.00,0.71,0.49,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.453 21/01/2026]',1.26,1.04,0.55,0.52,0.00,0.00,0.17,0.13,3.71,2.66,1.70,1.66,0.00,0.00,1.16,0.71,4.12,2.95,1.74,1.67,0.00,0.00,1.02,0.59,1.87,1.38,0.76,0.81,0.00,0.00,0.70,0.47,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.469 21/01/2026]',1.25,1.04,0.55,0.51,0.00,0.00,0.16,0.13,3.73,2.67,1.72,1.66,0.00,0.00,1.19,0.73,4.15,2.96,1.74,1.67,0.00,0.00,1.02,0.58,1.87,1.38,0.75,0.80,0.00,0.00,0.69,0.46,0.07,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.486 21/01/2026]',1.25,1.04,0.54,0.51,0.00,0.00,0.16,0.13,3.75,2.69,1.73,1.67,0.00,0.00,1.21,0.75,4.17,2.97,1.75,1.67,0.00,0.00,1.03,0.57,1.87,1.37,0.75,0.80,0.00,0.00,0.69,0.44,0.07,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.503 21/01/2026]',1.21,1.03,0.52,0.50,0.00,0.00,0.16,0.12,3.73,2.70,1.72,1.67,0.00,0.00,1.23,0.77,4.22,2.97,1.77,1.68,0.00,0.00,1.02,0.56,1.85,1.37,0.73,0.79,0.00,0.00,0.69,0.43,0.07,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.519 21/01/2026]',1.16,1.00,0.50,0.48,0.00,0.00,0.16,0.12,3.71,2.73,1.71,1.66,0.00,0.00,1.25,0.79,4.27,2.99,1.78,1.69,0.00,0.00,1.02,0.55,1.82,1.35,0.71,0.77,0.00,0.00,0.70,0.43,0.07,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.535 21/01/2026]',1.16,0.97,0.51,0.46,0.00,0.00,0.18,0.12,3.70,2.76,1.72,1.65,0.00,0.00,1.29,0.81,4.31,3.00,1.79,1.71,0.00,0.00,1.01,0.55,1.77,1.33,0.67,0.75,0.00,0.00,0.71,0.43,0.07,0.04,0.06,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.552 21/01/2026]',1.15,0.98,0.51,0.47,0.00,0.00,0.18,0.14,3.71,2.77,1.74,1.65,0.00,0.00,1.33,0.83,4.32,2.99,1.79,1.71,0.00,0.00,1.01,0.55,1.71,1.30,0.63,0.71,0.00,0.00,0.73,0.45,0.07,0.04,0.07,0.03,0.00,0.00,0.03,0.03,0
'[11:31:25.569 21/01/2026]',1.14,0.98,0.52,0.47,0.00,0.00,0.19,0.14,3.71,2.76,1.75,1.67,0.00,0.00,1.36,0.87,4.34,2.96,1.78,1.71,0.00,0.00,1.01,0.55,1.66,1.26,0.58,0.66,0.00,0.00,0.74,0.47,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.586 21/01/2026]',1.14,0.98,0.52,0.48,0.00,0.00,0.20,0.15,3.72,2.75,1.77,1.69,0.00,0.00,1.40,0.90,4.35,2.94,1.78,1.70,0.00,0.00,1.01,0.56,1.61,1.22,0.62,0.62,0.00,0.00,0.75,0.49,0.08,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.602 21/01/2026]',1.13,0.97,0.52,0.48,0.00,0.00,0.19,0.15,3.73,2.75,1.79,1.71,0.00,0.00,1.42,0.92,4.36,2.91,1.77,1.69,0.00,0.00,1.00,0.57,1.55,1.19,0.66,0.57,0.00,0.00,0.76,0.50,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.04,0
'[11:31:25.618 21/01/2026]',1.11,0.97,0.51,0.48,0.00,0.00,0.19,0.15,3.76,2.72,1.83,1.73,0.00,0.00,1.44,0.94,4.34,2.88,1.75,1.68,0.00,0.00,1.00,0.58,1.49,1.14,0.71,0.54,0.00,0.00,0.76,0.52,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.04,0
'[11:31:25.636 21/01/2026]',1.09,0.97,0.49,0.47,0.00,0.00,0.19,0.15,3.79,2.70,1.87,1.76,0.00,0.00,1.46,0.96,4.33,2.84,1.73,1.66,0.00,0.00,0.99,0.59,1.43,1.09,0.75,0.52,0.00,0.00,0.76,0.52,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.652 21/01/2026]',1.09,0.96,0.49,0.46,0.00,0.00,0.19,0.14,3.81,2.68,1.90,1.79,0.00,0.00,1.47,0.98,4.32,2.80,1.71,1.64,0.00,0.00,0.99,0.60,1.39,1.05,0.79,0.51,0.00,0.00,0.76,0.53,0.07,0.05,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.669 21/01/2026]',1.10,0.95,0.48,0.45,0.00,0.00,0.20,0.15,3.84,2.67,1.93,1.82,0.00,0.00,1.48,0.99,4.31,2.77,1.68,1.62,0.00,0.00,1.01,0.61,1.36,1.01,0.83,0.54,0.00,0.00,0.76,0.54,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.686 21/01/2026]',1.11,0.94,0.48,0.45,0.00,0.00,0.20,0.15,3.86,2.70,1.97,1.84,0.00,0.00,1.49,1.00,4.29,2.74,1.70,1.60,0.00,0.00,1.03,0.62,1.40,0.97,0.86,0.57,0.00,0.00,0.76,0.54,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.703 21/01/2026]',1.11,0.93,0.49,0.45,0.00,0.00,0.21,0.16,3.89,2.72,2.00,1.86,0.00,0.00,1.50,1.00,4.27,2.73,1.73,1.58,0.00,0.00,1.04,0.63,1.44,1.00,0.88,0.59,0.00,0.00,0.76,0.54,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.720 21/01/2026]',1.11,0.91,0.49,0.44,0.00,0.00,0.22,0.16,3.91,2.74,2.03,1.88,0.00,0.00,1.50,1.01,4.25,2.71,1.75,1.56,0.00,0.00,1.05,0.63,1.48,1.03,0.90,0.62,0.00,0.00,0.76,0.55,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.736 21/01/2026]',1.13,0.89,0.49,0.44,0.00,0.00,0.22,0.16,3.93,2.76,2.05,1.90,0.00,0.00,1.51,1.01,4.24,2.70,1.79,1.54,0.00,0.00,1.06,0.64,1.51,1.07,0.92,0.64,0.00,0.00,0.76,0.55,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.752 21/01/2026]',1.14,0.88,0.48,0.44,0.00,0.00,0.23,0.17,3.94,2.77,2.07,1.91,0.00,0.00,1.51,1.01,4.22,2.69,1.82,1.51,0.00,0.00,1.07,0.65,1.54,1.10,0.93,0.66,0.00,0.00,0.77,0.55,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.769 21/01/2026]',1.15,0.89,0.48,0.44,0.00,0.00,0.23,0.17,3.95,2.79,2.09,1.92,0.00,0.00,1.51,1.00,4.20,2.68,1.85,1.51,0.00,0.00,1.08,0.66,1.57,1.13,0.94,0.68,0.00,0.00,0.77,0.56,0.05,0.04,0.07,0.04,0.00,0.00,0.04,0.03,0
'[11:31:25.786 21/01/2026]',1.15,0.90,0.48,0.45,0.00,0.00,0.24,0.18,3.96,2.80,2.10,1.93,0.00,0.00,1.51,1.00,4.19,2.67,1.88,1.54,0.00,0.00,1.08,0.67,1.59,1.16,0.95,0.69,0.00,0.00,0.76,0.56,0.05,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.803 21/01/2026]',1.16,0.91,0.47,0.46,0.00,0.00,0.25,0.18,3.97,2.80,2.11,1.94,0.00,0.00,1.51,1.00,4.18,2.67,1.90,1.56,0.00,0.00,1.08,0.69,1.62,1.19,0.96,0.70,0.00,0.00,0.75,0.56,0.05,0.04,0.07,0.03,0.00,0.00,0.04,0.04,0
'[11:31:25.820 21/01/2026]',1.17,0.91,0.47,0.46,0.00,0.00,0.25,0.19,3.98,2.81,2.12,1.95,0.00,0.00,1.51,0.99,4.17,2.66,1.93,1.58,0.00,0.00,1.08,0.70,1.64,1.21,0.97,0.71,0.00,0.00,0.74,0.56,0.05,0.04,0.07,0.03,0.00,0.00,0.04,0.04,0
'[11:31:25.836 21/01/2026]',1.18,0.92,0.47,0.47,0.00,0.00,0.24,0.19,3.99,2.82,2.14,1.95,0.00,0.00,1.50,0.99,4.16,2.66,1.95,1.60,0.00,0.00,1.07,0.71,1.66,1.23,0.98,0.72,0.00,0.00,0.73,0.56,0.05,0.03,0.07,0.03,0.00,0.00,0.04,0.04,0
'[11:31:25.853 21/01/2026]',1.18,0.92,0.47,0.47,0.00,0.00,0.24,0.18,4.01,2.83,2.16,1.96,0.00,0.00,1.48,0.97,4.15,2.67,1.95,1.62,0.00,0.00,1.07,0.73,1.69,1.26,1.00,0.73,0.00,0.00,0.71,0.55,0.05,0.03,0.07,0.03,0.00,0.00,0.03,0.04,0
'[11:31:25.869 21/01/2026]',1.18,0.93,0.47,0.48,0.00,0.00,0.23,0.18,4.03,2.84,2.18,1.97,0.00,0.00,1.47,0.95,4.14,2.67,1.96,1.63,0.00,0.00,1.08,0.75,1.72,1.28,1.01,0.75,0.00,0.00,0.70,0.54,0.05,0.03,0.07,0.03,0.00,0.00,0.03,0.04,0
'[11:31:25.886 21/01/2026]',1.19,0.93,0.47,0.48,0.00,0.00,0.23,0.18,4.05,2.85,2.20,1.98,0.00,0.00,1.46,0.94,4.13,2.67,1.96,1.64,0.00,0.00,1.08,0.76,1.74,1.30,1.03,0.76,0.00,0.00,0.69,0.53,0.05,0.04,0.07,0.03,0.00,0.00,0.03,0.03,0
'[11:31:25.902 21/01/2026]',1.19,0.94,0.47,0.48,0.00,0.00,0.23,0.18,4.06,2.86,2.21,1.99,0.00,0.00,1.44,0.92,4.12,2.67,1.96,1.65,0.00,0.00,1.09,0.78,1.77,1.31,1.05,0.77,0.00,0.00,0.68,0.52,0.05,0.03,0.07,0.03,0.00,0.00,0.03,0.03,0
'[11:31:25.919 21/01/2026]',1.19,0.94,0.47,0.48,0.00,0.00,0.23,0.17,4.07,2.87,2.23,1.99,0.00,0.00,1.43,0.91,4.10,2.67,1.96,1.65,0.00,0.00,1.09,0.79,1.79,1.33,1.06,0.79,0.00,0.00,0.67,0.52,0.05,0.03,0.07,0.03,0.00,0.00,0.03,0.03,0
'[11:31:25.936 21/01/2026]',1.20,0.95,0.48,0.48,0.00,0.00,0.23,0.17,4.06,2.88,2.23,2.00,0.00,0.00,1.41,0.89,4.08,2.67,1.96,1.65,0.00,0.00,1.09,0.80,1.83,1.34,1.09,0.80,0.00,0.00,0.66,0.52,0.06,0.03,0.07,0.03,0.00,0.00,0.04,0.03,0
'[11:31:25.952 21/01/2026]',1.24,0.96,0.49,0.49,0.00,0.00,0.24,0.18,4.03,2.88,2.22,2.00,0.00,0.00,1.38,0.88,4.02,2.67,1.96,1.66,0.00,0.00,1.07,0.82,1.85,1.37,1.11,0.82,0.00,0.00,0.65,0.53,0.06,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.970 21/01/2026]',1.28,0.98,0.51,0.50,0.00,0.00,0.25,0.18,4.00,2.86,2.21,1.98,0.00,0.00,1.36,0.86,3.97,2.65,1.95,1.65,0.00,0.00,1.06,0.84,1.88,1.40,1.13,0.84,0.00,0.00,0.64,0.54,0.07,0.04,0.07,0.04,0.00,0.00,0.03,0.03,0
'[11:31:25.986 21/01/2026]',1.23,0.99,0.49,0.51,0.00,0.00,0.24,0.19,3.86,2.84,2.15,1.97,0.00,0.00,1.32,0.84,3.88,2.64,1.96,1.65,0.00,0.00,1.05,0.86,1.89,1.42,1.15,0.86,0.00,0.00,0.61,0.54,0.09,0.05,0.07,0.04,0.00,0.00,0.04,0.04,0
'[11:31:26.003 21/01/2026]',1.19,0.96,0.48,0.50,0.00,0.00,0.23,0.19,3.73,2.81,2.09,1.91,0.00,0.00,1.29,0.82,3.89,2.65,1.97,1.65,0.00,0.00,1.09,0.89,1.91,1.46,1.16,0.89,0.00,0.00,0.58,0.53,0.11,0.06,0.07,0.05,0.00,0.00,0.04,0.04,0
'[11:31:26.019 21/01/2026]',1.13,0.94,0.46,0.48,0.00,0.00,0.22,0.19,3.63,2.77,2.03,1.86,0.00,0.00,1.26,0.80,3.93,2.66,1.99,1.66,0.00,0.00,1.13,0.92,1.93,1.49,1.17,0.91,0.00,0.00,0.57,0.52,0.13,0.08,0.08,0.05,0.00,0.00,0.04,0.04,0
'[11:31:26.036 21/01/2026]',1.08,0.91,0.44,0.47,0.00,0.00,0.21,0.18,3.53,2.77,1.98,1.81,0.00,0.00,1.23,0.79,3.97,2.70,2.00,1.67,0.00,0.00,1.17,0.95,1.95,1.54,1.17,0.93,0.00,0.00,0.55,0.50,0.14,0.09,0.09,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.054 21/01/2026]',1.03,0.88,0.45,0.45,0.00,0.00,0.21,0.18,3.45,2.76,1.94,1.77,0.00,0.00,1.20,0.77,4.00,2.73,2.02,1.69,0.00,0.00,1.21,0.98,1.96,1.57,1.18,0.95,0.00,0.00,0.53,0.49,0.16,0.11,0.09,0.07,0.00,0.00,0.04,0.04,0
'[11:31:26.070 21/01/2026]',1.12,0.86,0.48,0.44,0.00,0.00,0.19,0.18,3.42,2.76,1.89,1.73,0.00,0.00,1.17,0.76,4.06,2.76,2.04,1.70,0.00,0.00,1.25,1.00,1.91,1.61,1.14,0.97,0.00,0.00,0.53,0.48,0.15,0.12,0.09,0.07,0.00,0.00,0.03,0.04,0
'[11:31:26.086 21/01/2026]',1.18,0.93,0.50,0.47,0.00,0.00,0.18,0.16,3.42,2.83,1.85,1.70,0.00,0.00,1.15,0.76,4.14,2.85,2.06,1.72,0.00,0.00,1.29,1.03,1.85,1.58,1.10,0.95,0.00,0.00,0.52,0.47,0.15,0.12,0.09,0.07,0.00,0.00,0.04,0.04,0
'[11:31:26.103 21/01/2026]',1.23,0.98,0.53,0.49,0.00,0.00,0.18,0.15,3.42,2.91,1.82,1.69,0.00,0.00,1.13,0.75,4.21,2.96,2.08,1.75,0.00,0.00,1.32,1.06,1.79,1.54,1.06,0.92,0.00,0.00,0.52,0.47,0.15,0.12,0.09,0.07,0.00,0.00,0.04,0.04,0
'[11:31:26.120 21/01/2026]',1.26,1.02,0.54,0.51,0.00,0.00,0.17,0.14,3.44,2.99,1.79,1.67,0.00,0.00,1.10,0.74,4.26,3.06,2.09,1.77,0.00,0.00,1.35,1.08,1.72,1.51,1.03,0.90,0.00,0.00,0.52,0.46,0.14,0.12,0.08,0.07,0.00,0.00,0.04,0.04,0
'[11:31:26.136 21/01/2026]',1.28,1.04,0.55,0.51,0.00,0.00,0.17,0.14,3.50,3.08,1.76,1.67,0.00,0.00,1.08,0.73,4.31,3.17,2.10,1.79,0.00,0.00,1.37,1.10,1.66,1.46,1.00,0.87,0.00,0.00,0.52,0.45,0.14,0.11,0.08,0.07,0.00,0.00,0.04,0.04,0
'[11:31:26.153 21/01/2026]',1.30,1.05,0.56,0.52,0.00,0.00,0.16,0.13,3.56,3.17,1.74,1.67,0.00,0.00,1.06,0.73,4.36,3.27,2.11,1.81,0.00,0.00,1.39,1.11,1.59,1.42,0.97,0.84,0.00,0.00,0.52,0.45,0.13,0.11,0.08,0.07,0.00,0.00,0.04,0.04,0
'[11:31:26.170 21/01/2026]',1.32,1.07,0.57,0.52,0.00,0.00,0.16,0.14,3.63,3.25,1.72,1.67,0.00,0.00,1.04,0.72,4.40,3.36,2.11,1.83,0.00,0.00,1.41,1.13,1.54,1.38,0.96,0.82,0.00,0.00,0.53,0.44,0.13,0.10,0.08,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.186 21/01/2026]',1.33,1.08,0.57,0.53,0.00,0.00,0.16,0.14,3.69,3.32,1.71,1.67,0.00,0.00,1.02,0.70,4.44,3.43,2.12,1.84,0.00,0.00,1.43,1.14,1.48,1.34,0.94,0.80,0.00,0.00,0.53,0.44,0.13,0.10,0.07,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.203 21/01/2026]',1.33,1.09,0.57,0.53,0.00,0.00,0.16,0.14,3.77,3.39,1.70,1.67,0.00,0.00,0.99,0.69,4.46,3.51,2.11,1.85,0.00,0.00,1.44,1.15,1.45,1.31,0.94,0.78,0.00,0.00,0.53,0.43,0.12,0.09,0.07,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.219 21/01/2026]',1.33,1.10,0.56,0.53,0.00,0.00,0.16,0.14,3.85,3.47,1.69,1.68,0.00,0.00,0.97,0.68,4.47,3.57,2.10,1.86,0.00,0.00,1.45,1.16,1.43,1.30,0.93,0.77,0.00,0.00,0.53,0.43,0.11,0.09,0.07,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.236 21/01/2026]',1.33,1.11,0.57,0.54,0.00,0.00,0.16,0.13,3.91,3.54,1.69,1.69,0.00,0.00,0.94,0.67,4.48,3.63,2.08,1.86,0.00,0.00,1.45,1.17,1.41,1.29,0.93,0.76,0.00,0.00,0.52,0.44,0.11,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.253 21/01/2026]',1.34,1.12,0.57,0.54,0.00,0.00,0.15,0.13,3.98,3.61,1.69,1.70,0.00,0.00,0.91,0.66,4.49,3.68,2.07,1.86,0.00,0.00,1.46,1.18,1.40,1.28,0.93,0.75,0.00,0.00,0.51,0.46,0.10,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.270 21/01/2026]',1.35,1.13,0.57,0.55,0.00,0.00,0.16,0.13,4.04,3.67,1.70,1.71,0.00,0.00,0.88,0.65,4.50,3.72,2.06,1.86,0.00,0.00,1.46,1.18,1.38,1.28,0.92,0.74,0.00,0.00,0.52,0.47,0.10,0.09,0.06,0.06,0.00,0.00,0.04,0.04,0
'[11:31:26.285 21/01/2026]',1.38,1.13,0.59,0.55,0.00,0.00,0.16,0.13,4.11,3.73,1.71,1.71,0.00,0.00,0.84,0.64,4.49,3.76,2.03,1.86,0.00,0.00,1.47,1.19,1.36,1.27,0.90,0.73,0.00,0.00,0.54,0.48,0.09,0.09,0.06,0.06,0.00,0.00,0.05,0.04,0
'[11:31:26.302 21/01/2026]',1.41,1.16,0.61,0.57,0.00,0.00,0.18,0.13,4.17,3.81,1.72,1.73,0.00,0.00,0.80,0.63,4.47,3.79,2.00,1.84,0.00,0.00,1.48,1.20,1.33,1.25,0.88,0.71,0.00,0.00,0.55,0.49,0.09,0.09,0.06,0.06,0.00,0.00,0.05,0.04,0
'[11:31:26.319 21/01/2026]',1.43,1.19,0.62,0.58,0.00,0.00,0.19,0.14,4.24,3.89,1.74,1.76,0.00,0.00,0.76,0.61,4.45,3.81,1.97,1.81,0.00,0.00,1.48,1.19,1.30,1.23,0.86,0.67,0.00,0.00,0.55,0.51,0.09,0.08,0.06,0.06,0.00,0.00,0.05,0.05,0
'[11:31:26.336 21/01/2026]',1.45,1.21,0.64,0.59,0.00,0.00,0.19,0.14,4.30,3.96,1.77,1.80,0.00,0.00,0.73,0.60,4.43,3.84,1.94,1.79,0.00,0.00,1.49,1.19,1.27,1.22,0.84,0.64,0.00,0.00,0.54,0.52,0.09,0.08,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.353 21/01/2026]',1.48,1.22,0.65,0.59,0.00,0.00,0.18,0.15,4.35,4.04,1.79,1.83,0.00,0.00,0.70,0.59,4.42,3.85,1.91,1.76,0.00,0.00,1.51,1.19,1.24,1.19,0.82,0.61,0.00,0.00,0.54,0.54,0.08,0.08,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.366 21/01/2026]',1.50,1.23,0.66,0.59,0.00,0.00,0.18,0.15,4.41,4.12,1.81,1.87,0.00,0.00,0.68,0.60,4.40,3.87,1.91,1.73,0.00,0.00,1.52,1.19,1.21,1.16,0.80,0.57,0.00,0.00,0.53,0.56,0.08,0.07,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.382 21/01/2026]',1.51,1.24,0.67,0.60,0.00,0.00,0.18,0.15,4.46,4.19,1.84,1.90,0.00,0.00,0.66,0.61,4.38,3.88,1.93,1.71,0.00,0.00,1.53,1.18,1.19,1.14,0.79,0.54,0.00,0.00,0.53,0.57,0.08,0.07,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.399 21/01/2026]',1.53,1.24,0.68,0.62,0.00,0.00,0.18,0.15,4.50,4.25,1.87,1.93,0.00,0.00,0.63,0.62,4.37,3.90,1.95,1.72,0.00,0.00,1.54,1.18,1.16,1.12,0.78,0.51,0.00,0.00,0.52,0.58,0.07,0.07,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.416 21/01/2026]',1.54,1.25,0.69,0.63,0.00,0.00,0.19,0.16,4.54,4.31,1.89,1.96,0.00,0.00,0.61,0.63,4.35,3.91,1.97,1.74,0.00,0.00,1.55,1.18,1.14,1.10,0.76,0.49,0.00,0.00,0.52,0.60,0.07,0.07,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.433 21/01/2026]',1.55,1.26,0.70,0.63,0.00,0.00,0.19,0.15,4.57,4.36,1.90,1.98,0.00,0.00,0.61,0.65,4.33,3.92,1.99,1.76,0.00,0.00,1.56,1.17,1.12,1.08,0.75,0.46,0.00,0.00,0.52,0.60,0.07,0.07,0.05,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.449 21/01/2026]',1.57,1.27,0.70,0.64,0.00,0.00,0.19,0.15,4.59,4.41,1.92,2.01,0.00,0.00,0.62,0.65,4.31,3.94,2.00,1.77,0.00,0.00,1.57,1.16,1.12,1.06,0.75,0.44,0.00,0.00,0.51,0.61,0.06,0.07,0.06,0.05,0.00,0.00,0.05,0.05,0
'[11:31:26.466 21/01/2026]',1.59,1.27,0.71,0.65,0.00,0.00,0.19,0.15,4.61,4.46,1.93,2.03,0.00,0.00,0.63,0.66,4.29,3.95,2.01,1.79,0.00,0.00,1.57,1.14,1.11,1.05,0.74,0.43,0.00,0.00,0.50,0.62,0.06,0.06,0.06,0.05,0.00,0.00,0.04,0.05,0
'[11:31:26.482 21/01/2026]',1.61,1.28,0.71,0.65,0.00,0.00,0.19,0.15,4.63,4.51,1.95,2.05,0.00,0.00,0.63,0.67,4.25,3.97,2.02,1.80,0.00,0.00,1.57,1.13,1.13,1.04,0.75,0.41,0.00,0.00,0.49,0.63,0.06,0.06,0.06,0.05,0.00,0.00,0.05,0.05,0
