'FFT Bands',Delta,Delta,Delta,Delta,Delta,Delta,Delta,Delta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Theta,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Alpha,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Beta,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,Gamma,'Event'
'[12:07:32.009 21/01/2026]',0.99,1.36,0.32,0.57,0.00,0.00,0.21,0.14,4.21,5.10,3.99,1.81,0.00,0.00,1.00,1.05,5.27,8.01,3.58,2.87,0.00,0.00,2.47,2.20,1.42,1.89,1.25,1.58,0.00,0.00,0.59,0.82,0.08,0.08,0.05,0.06,0.00,0.00,0.03,0.03,0
'[12:07:32.025 21/01/2026]',1.00,1.36,0.31,0.58,0.00,0.00,0.21,0.14,4.22,5.13,4.02,1.79,0.00,0.00,1.01,1.07,5.30,8.04,3.57,2.85,0.00,0.00,2.49,2.22,1.46,1.89,1.28,1.58,0.00,0.00,0.60,0.83,0.08,0.08,0.05,0.06,0.00,0.00,0.03,0.03,0
'[12:07:32.043 21/01/2026]',0.98,1.37,0.32,0.58,0.00,0.00,0.20,0.14,4.21,5.16,4.04,1.77,0.00,0.00,1.02,1.08,5.32,8.07,3.56,2.83,0.00,0.00,2.51,2.24,1.50,1.88,1.29,1.58,0.00,0.00,0.61,0.84,0.08,0.08,0.05,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.059 21/01/2026]',0.97,1.36,0.33,0.56,0.00,0.00,0.20,0.14,4.20,5.20,4.05,1.74,0.00,0.00,1.03,1.08,5.34,8.09,3.55,2.79,0.00,0.00,2.53,2.26,1.54,1.87,1.31,1.60,0.00,0.00,0.61,0.85,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.085 21/01/2026]',0.96,1.35,0.33,0.54,0.00,0.00,0.20,0.14,4.20,5.24,4.07,1.71,0.00,0.00,1.04,1.09,5.36,8.11,3.54,2.76,0.00,0.00,2.55,2.28,1.58,1.86,1.32,1.61,0.00,0.00,0.62,0.85,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.122 21/01/2026]',0.94,1.34,0.35,0.53,0.00,0.00,0.20,0.14,4.18,5.28,4.08,1.69,0.00,0.00,1.04,1.09,5.38,8.12,3.53,2.73,0.00,0.00,2.56,2.30,1.60,1.85,1.34,1.63,0.00,0.00,0.62,0.86,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.161 21/01/2026]',0.92,1.32,0.36,0.51,0.00,0.00,0.20,0.14,4.17,5.32,4.07,1.66,0.00,0.00,1.05,1.08,5.39,8.14,3.52,2.70,0.00,0.00,2.58,2.33,1.61,1.86,1.38,1.64,0.00,0.00,0.62,0.85,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.201 21/01/2026]',0.91,1.30,0.36,0.51,0.00,0.00,0.19,0.14,4.19,5.38,4.05,1.63,0.00,0.00,1.05,1.07,5.41,8.15,3.51,2.67,0.00,0.00,2.58,2.35,1.63,1.87,1.41,1.65,0.00,0.00,0.63,0.84,0.08,0.08,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.241 21/01/2026]',0.89,1.30,0.35,0.51,0.00,0.00,0.18,0.14,4.20,5.44,4.01,1.59,0.00,0.00,1.06,1.06,5.43,8.19,3.51,2.65,0.00,0.00,2.58,2.37,1.64,1.87,1.45,1.65,0.00,0.00,0.65,0.84,0.07,0.08,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.281 21/01/2026]',0.90,1.31,0.34,0.51,0.00,0.00,0.20,0.15,4.21,5.52,3.98,1.56,0.00,0.00,1.08,1.06,5.47,8.22,3.50,2.63,0.00,0.00,2.54,2.37,1.65,1.85,1.48,1.65,0.00,0.00,0.66,0.84,0.07,0.08,0.05,0.04,0.00,0.00,0.04,0.04,0
'[12:07:32.321 21/01/2026]',0.89,1.33,0.33,0.51,0.00,0.00,0.20,0.16,4.24,5.61,3.93,1.53,0.00,0.00,1.08,1.05,5.52,8.27,3.49,2.62,0.00,0.00,2.49,2.35,1.67,1.82,1.50,1.66,0.00,0.00,0.68,0.85,0.07,0.07,0.05,0.04,0.00,0.00,0.05,0.04,0
'[12:07:32.361 21/01/2026]',0.88,1.32,0.33,0.51,0.00,0.00,0.20,0.16,4.27,5.72,3.89,1.50,0.00,0.00,1.08,1.05,5.57,8.33,3.48,2.62,0.00,0.00,2.43,2.33,1.68,1.81,1.52,1.67,0.00,0.00,0.69,0.85,0.07,0.08,0.05,0.04,0.00,0.00,0.04,0.04,0
'[12:07:32.401 21/01/2026]',0.89,1.31,0.34,0.51,0.00,0.00,0.19,0.16,4.27,5.82,3.82,1.47,0.00,0.00,1.07,1.04,5.60,8.37,3.44,2.63,0.00,0.00,2.36,2.28,1.71,1.83,1.56,1.67,0.00,0.00,0.68,0.85,0.07,0.08,0.05,0.04,0.00,0.00,0.04,0.04,0
'[12:07:32.441 21/01/2026]',0.92,1.31,0.38,0.50,0.00,0.00,0.19,0.15,4.26,5.89,3.75,1.44,0.00,0.00,1.06,1.02,5.60,8.39,3.40,2.63,0.00,0.00,2.28,2.24,1.72,1.90,1.60,1.69,0.00,0.00,0.66,0.83,0.08,0.08,0.05,0.04,0.00,0.00,0.05,0.04,0
'[12:07:32.482 21/01/2026]',0.91,1.35,0.39,0.50,0.00,0.00,0.19,0.14,4.14,5.93,3.63,1.41,0.00,0.00,1.03,1.01,5.50,8.37,3.30,2.62,0.00,0.00,2.19,2.19,1.74,1.96,1.62,1.69,0.00,0.00,0.64,0.82,0.11,0.07,0.06,0.04,0.00,0.00,0.05,0.04,0
'[12:07:32.523 21/01/2026]',0.99,1.28,0.44,0.48,0.00,0.00,0.18,0.13,3.97,5.83,3.49,1.34,0.00,0.00,1.00,0.99,5.35,8.23,3.17,2.59,0.00,0.00,2.10,2.15,1.66,2.03,1.59,1.69,0.00,0.00,0.62,0.80,0.11,0.10,0.06,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.563 21/01/2026]',1.02,1.35,0.44,0.48,0.00,0.00,0.17,0.12,3.70,5.64,3.29,1.26,0.00,0.00,0.96,0.97,5.07,8.02,2.98,2.54,0.00,0.00,2.01,2.10,1.63,1.98,1.52,1.66,0.00,0.00,0.61,0.78,0.13,0.11,0.07,0.05,0.00,0.00,0.04,0.04,0
'[12:07:32.604 21/01/2026]',1.13,1.39,0.48,0.48,0.00,0.00,0.17,0.12,3.53,5.30,3.10,1.20,0.00,0.00,0.91,0.95,4.85,7.64,2.80,2.46,0.00,0.00,1.92,2.06,1.62,1.91,1.48,1.60,0.00,0.00,0.61,0.76,0.14,0.15,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.645 21/01/2026]',1.16,1.55,0.48,0.51,0.00,0.00,0.17,0.12,3.46,4.96,2.91,1.17,0.00,0.00,0.87,0.93,4.68,7.32,2.64,2.40,0.00,0.00,1.83,2.01,1.66,1.88,1.49,1.57,0.00,0.00,0.61,0.76,0.16,0.16,0.08,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.687 21/01/2026]',1.18,1.60,0.49,0.52,0.00,0.00,0.17,0.13,3.43,4.78,2.75,1.16,0.00,0.00,0.82,0.91,4.55,7.02,2.51,2.34,0.00,0.00,1.75,1.97,1.69,1.97,1.49,1.57,0.00,0.00,0.61,0.75,0.15,0.18,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.729 21/01/2026]',1.15,1.65,0.46,0.52,0.00,0.00,0.17,0.13,3.45,4.66,2.61,1.17,0.00,0.00,0.79,0.88,4.48,6.79,2.42,2.31,0.00,0.00,1.66,1.93,1.68,2.03,1.49,1.57,0.00,0.00,0.60,0.74,0.15,0.18,0.08,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.770 21/01/2026]',1.14,1.60,0.44,0.51,0.00,0.00,0.19,0.13,3.48,4.64,2.49,1.19,0.00,0.00,0.77,0.86,4.43,6.65,2.34,2.29,0.00,0.00,1.63,1.89,1.64,2.06,1.47,1.57,0.00,0.00,0.60,0.72,0.15,0.17,0.08,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.812 21/01/2026]',1.17,1.57,0.46,0.51,0.00,0.00,0.20,0.14,3.53,4.63,2.40,1.19,0.00,0.00,0.76,0.85,4.41,6.52,2.30,2.26,0.00,0.00,1.67,1.84,1.59,2.07,1.44,1.56,0.00,0.00,0.59,0.72,0.15,0.17,0.08,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.854 21/01/2026]',1.18,1.60,0.46,0.53,0.00,0.00,0.21,0.16,3.58,4.67,2.31,1.20,0.00,0.00,0.76,0.83,4.41,6.46,2.28,2.26,0.00,0.00,1.69,1.79,1.54,2.03,1.39,1.53,0.00,0.00,0.57,0.71,0.15,0.17,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.907 21/01/2026]',1.19,1.62,0.47,0.54,0.00,0.00,0.21,0.17,3.62,4.70,2.24,1.17,0.00,0.00,0.77,0.82,4.41,6.40,2.27,2.26,0.00,0.00,1.70,1.73,1.51,1.98,1.36,1.48,0.00,0.00,0.54,0.70,0.15,0.16,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.951 21/01/2026]',1.19,1.64,0.46,0.55,0.00,0.00,0.20,0.17,3.66,4.75,2.16,1.14,0.00,0.00,0.78,0.81,4.43,6.37,2.26,2.26,0.00,0.00,1.69,1.67,1.49,1.95,1.34,1.42,0.00,0.00,0.50,0.68,0.14,0.15,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:32.996 21/01/2026]',1.19,1.64,0.46,0.54,0.00,0.00,0.20,0.16,3.69,4.80,2.10,1.15,0.00,0.00,0.79,0.81,4.45,6.35,2.26,2.25,0.00,0.00,1.67,1.59,1.47,1.94,1.32,1.38,0.00,0.00,0.48,0.65,0.14,0.14,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:33.038 21/01/2026]',1.23,1.63,0.47,0.55,0.00,0.00,0.21,0.16,3.70,4.84,2.03,1.16,0.00,0.00,0.81,0.80,4.50,6.34,2.28,2.25,0.00,0.00,1.64,1.54,1.45,1.93,1.31,1.35,0.00,0.00,0.45,0.64,0.14,0.14,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:33.082 21/01/2026]',1.25,1.65,0.48,0.57,0.00,0.00,0.22,0.17,3.66,4.87,1.95,1.17,0.00,0.00,0.83,0.80,4.55,6.35,2.31,2.25,0.00,0.00,1.60,1.51,1.44,1.94,1.31,1.33,0.00,0.00,0.43,0.63,0.14,0.14,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:33.113 21/01/2026]',1.26,1.66,0.49,0.58,0.00,0.00,0.22,0.18,3.62,4.85,1.87,1.16,0.00,0.00,0.83,0.80,4.57,6.34,2.33,2.24,0.00,0.00,1.56,1.46,1.44,1.96,1.30,1.32,0.00,0.00,0.43,0.64,0.13,0.13,0.07,0.06,0.00,0.00,0.04,0.04,0
'[12:07:33.117 21/01/2026]',1.26,1.66,0.50,0.59,0.00,0.00,0.23,0.18,3.57,4.82,1.80,1.15,0.00,0.00,0.83,0.80,4.59,6.31,2.34,2.24,0.00,0.00,1.54,1.41,1.44,1.99,1.29,1.31,0.00,0.00,0.43,0.65,0.14,0.13,0.06,0.06,0.00,0.00,0.04,0.04,0
'[12:07:33.125 21/01/2026]',1.32,1.64,0.52,0.59,0.00,0.00,0.25,0.18,3.56,4.79,1.73,1.13,0.00,0.00,0.82,0.78,4.58,6.28,2.33,2.24,0.00,0.00,1.53,1.37,1.41,2.00,1.28,1.29,0.00,0.00,0.43,0.67,0.14,0.13,0.06,0.05,0.00,0.00,0.04,0.04,0
'[12:07:33.143 21/01/2026]',1.34,1.70,0.53,0.62,0.00,0.00,0.26,0.21,3.59,4.79,1.71,1.10,0.00,0.00,0.81,0.75,4.51,6.18,2.31,2.21,0.00,0.00,1.52,1.34,1.38,1.98,1.27,1.25,0.00,0.00,0.44,0.69,0.14,0.13,0.06,0.06,0.00,0.00,0.04,0.04,0
'[12:07:33.160 21/01/2026]',1.37,1.74,0.54,0.64,0.00,0.00,0.27,0.22,3.66,4.87,1.69,1.10,0.00,0.00,0.80,0.73,4.42,6.02,2.27,2.15,0.00,0.00,1.52,1.32,1.32,1.95,1.23,1.20,0.00,0.00,0.43,0.72,0.14,0.15,0.07,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.177 21/01/2026]',1.34,1.80,0.53,0.66,0.00,0.00,0.27,0.24,3.76,5.01,1.70,1.12,0.00,0.00,0.79,0.72,4.28,5.90,2.21,2.07,0.00,0.00,1.53,1.32,1.24,1.86,1.18,1.12,0.00,0.00,0.41,0.73,0.15,0.15,0.07,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.192 21/01/2026]',1.33,1.77,0.52,0.65,0.00,0.00,0.28,0.25,3.86,5.20,1.71,1.18,0.00,0.00,0.79,0.73,4.15,6.23,2.16,1.97,0.00,0.00,1.55,1.33,1.18,1.78,1.13,1.05,0.00,0.00,0.40,0.73,0.14,0.15,0.07,0.07,0.00,0.00,0.04,0.05,0
'[12:07:33.209 21/01/2026]',1.33,1.73,0.52,0.63,0.00,0.00,0.28,0.25,3.96,5.39,1.72,1.23,0.00,0.00,0.78,0.73,4.28,6.54,2.11,2.10,0.00,0.00,1.56,1.35,1.12,1.77,1.09,1.00,0.00,0.00,0.38,0.73,0.14,0.14,0.06,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.226 21/01/2026]',1.33,1.71,0.52,0.63,0.00,0.00,0.28,0.26,4.05,5.58,1.73,1.30,0.00,0.00,0.77,0.73,4.45,6.85,2.06,2.24,0.00,0.00,1.56,1.36,1.07,1.81,1.06,0.95,0.00,0.00,0.36,0.72,0.14,0.14,0.06,0.06,0.00,0.00,0.05,0.05,0
'[12:07:33.243 21/01/2026]',1.33,1.69,0.52,0.63,0.00,0.00,0.28,0.27,4.14,5.77,1.75,1.36,0.00,0.00,0.76,0.74,4.61,7.12,2.11,2.38,0.00,0.00,1.56,1.37,1.08,1.84,1.02,0.91,0.00,0.00,0.34,0.71,0.13,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.260 21/01/2026]',1.33,1.68,0.52,0.63,0.00,0.00,0.28,0.26,4.22,5.95,1.76,1.42,0.00,0.00,0.74,0.73,4.76,7.37,2.17,2.52,0.00,0.00,1.55,1.38,1.10,1.88,0.98,0.87,0.00,0.00,0.32,0.69,0.13,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.275 21/01/2026]',1.32,1.68,0.51,0.62,0.00,0.00,0.29,0.26,4.30,6.12,1.77,1.47,0.00,0.00,0.72,0.72,4.89,7.59,2.24,2.64,0.00,0.00,1.54,1.39,1.12,1.92,0.95,0.84,0.00,0.00,0.33,0.67,0.13,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.292 21/01/2026]',1.32,1.68,0.51,0.62,0.00,0.00,0.31,0.26,4.37,6.29,1.79,1.52,0.00,0.00,0.70,0.71,5.02,7.80,2.30,2.75,0.00,0.00,1.52,1.39,1.14,1.95,0.92,0.81,0.00,0.00,0.35,0.65,0.12,0.13,0.06,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.309 21/01/2026]',1.32,1.67,0.50,0.62,0.00,0.00,0.32,0.26,4.43,6.44,1.80,1.57,0.00,0.00,0.67,0.70,5.14,7.98,2.35,2.86,0.00,0.00,1.51,1.40,1.15,1.97,0.89,0.78,0.00,0.00,0.36,0.63,0.12,0.12,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.326 21/01/2026]',1.30,1.67,0.49,0.61,0.00,0.00,0.32,0.27,4.50,6.58,1.81,1.61,0.00,0.00,0.66,0.69,5.24,8.16,2.40,2.96,0.00,0.00,1.49,1.40,1.16,2.00,0.85,0.75,0.00,0.00,0.38,0.62,0.12,0.12,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.342 21/01/2026]',1.29,1.65,0.48,0.61,0.00,0.00,0.32,0.27,4.56,6.72,1.83,1.64,0.00,0.00,0.65,0.68,5.34,8.31,2.45,3.05,0.00,0.00,1.48,1.40,1.17,2.01,0.82,0.72,0.00,0.00,0.39,0.61,0.11,0.12,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:33.359 21/01/2026]',1.28,1.63,0.48,0.61,0.00,0.00,0.32,0.27,4.62,6.85,1.84,1.68,0.00,0.00,0.63,0.67,5.43,8.45,2.50,3.14,0.00,0.00,1.46,1.41,1.17,2.02,0.78,0.70,0.00,0.00,0.40,0.59,0.11,0.11,0.05,0.05,0.00,0.00,0.04,0.04,0
'[12:07:33.376 21/01/2026]',1.27,1.62,0.48,0.61,0.00,0.00,0.32,0.27,4.67,6.96,1.85,1.71,0.00,0.00,0.62,0.66,5.52,8.59,2.54,3.22,0.00,0.00,1.45,1.41,1.17,2.02,0.75,0.67,0.00,0.00,0.41,0.58,0.11,0.11,0.05,0.04,0.00,0.00,0.04,0.04,0
'[12:07:33.393 21/01/2026]',1.26,1.60,0.48,0.61,0.00,0.00,0.32,0.28,4.72,7.07,1.85,1.73,0.00,0.00,0.61,0.65,5.60,8.72,2.58,3.30,0.00,0.00,1.43,1.42,1.17,2.02,0.71,0.65,0.00,0.00,0.43,0.57,0.11,0.11,0.05,0.04,0.00,0.00,0.04,0.04,0
'[12:07:33.409 21/01/2026]',1.25,1.59,0.48,0.60,0.00,0.00,0.33,0.28,4.75,7.16,1.85,1.76,0.00,0.00,0.59,0.64,5.67,8.84,2.63,3.37,0.00,0.00,1.42,1.43,1.18,2.02,0.68,0.64,0.00,0.00,0.44,0.57,0.11,0.11,0.05,0.04,0.00,0.00,0.05,0.04,0
'[12:07:33.426 21/01/2026]',1.24,1.59,0.47,0.60,0.00,0.00,0.33,0.29,4.79,7.24,1.86,1.78,0.00,0.00,0.58,0.62,5.74,8.96,2.67,3.43,0.00,0.00,1.41,1.44,1.18,2.00,0.65,0.64,0.00,0.00,0.45,0.56,0.11,0.11,0.05,0.04,0.00,0.00,0.05,0.04,0
'[12:07:33.442 21/01/2026]',1.27,1.59,0.48,0.60,0.00,0.00,0.32,0.29,4.80,7.30,1.86,1.80,0.00,0.00,0.56,0.60,5.79,9.08,2.70,3.50,0.00,0.00,1.39,1.44,1.21,1.99,0.63,0.65,0.00,0.00,0.46,0.56,0.12,0.11,0.05,0.04,0.00,0.00,0.04,0.04,0
'[12:07:33.459 21/01/2026]',1.25,1.62,0.47,0.61,0.00,0.00,0.31,0.28,4.76,7.34,1.84,1.81,0.00,0.00,0.55,0.58,5.85,9.16,2.73,3.55,0.00,0.00,1.37,1.44,1.26,1.99,0.62,0.65,0.00,0.00,0.45,0.56,0.12,0.12,0.05,0.04,0.00,0.00,0.05,0.04,0
'[12:07:33.475 21/01/2026]',1.23,1.62,0.46,0.61,0.00,0.00,0.30,0.28,4.72,7.34,1.83,1.81,0.00,0.00,0.55,0.57,5.91,9.24,2.76,3.61,0.00,0.00,1.36,1.43,1.30,2.04,0.62,0.65,0.00,0.00,0.45,0.57,0.13,0.12,0.05,0.04,0.00,0.00,0.05,0.05,0
'[12:07:33.492 21/01/2026]',1.21,1.62,0.46,0.61,0.00,0.00,0.29,0.27,4.69,7.34,1.82,1.82,0.00,0.00,0.56,0.56,5.96,9.32,2.78,3.66,0.00,0.00,1.38,1.43,1.35,2.08,0.61,0.66,0.00,0.00,0.47,0.57,0.14,0.13,0.06,0.04,0.00,0.00,0.05,0.05,0
'[12:07:33.509 21/01/2026]',1.19,1.62,0.45,0.61,0.00,0.00,0.28,0.26,4.66,7.34,1.81,1.82,0.00,0.00,0.57,0.56,6.00,9.39,2.81,3.70,0.00,0.00,1.39,1.42,1.39,2.12,0.61,0.67,0.00,0.00,0.49,0.57,0.15,0.14,0.06,0.04,0.00,0.00,0.05,0.05,0
'[12:07:33.526 21/01/2026]',1.17,1.62,0.44,0.61,0.00,0.00,0.28,0.25,4.63,7.34,1.80,1.82,0.00,0.00,0.58,0.58,6.04,9.45,2.83,3.74,0.00,0.00,1.41,1.42,1.42,2.16,0.61,0.68,0.00,0.00,0.51,0.58,0.16,0.15,0.07,0.05,0.00,0.00,0.05,0.05,0
'[12:07:33.542 21/01/2026]',1.16,1.62,0.43,0.61,0.00,0.00,0.27,0.25,4.54,7.34,1.78,1.82,0.00,0.00,0.58,0.59,6.02,9.51,2.82,3.78,0.00,0.00,1.42,1.41,1.40,2.19,0.62,0.69,0.00,0.00,0.53,0.58,0.15,0.15,0.06,0.05,0.00,0.00,0.05,0.06,0
'[12:07:33.559 21/01/2026]',1.09,1.62,0.41,0.59,0.00,0.00,0.27,0.25,4.39,7.25,1.73,1.82,0.00,0.00,0.59,0.59,6.01,9.45,2.82,3.79,0.00,0.00,1.43,1.40,1.32,2.24,0.65,0.70,0.00,0.00,0.56,0.59,0.15,0.15,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.576 21/01/2026]',1.03,1.54,0.40,0.56,0.00,0.00,0.26,0.24,4.24,7.10,1.68,1.78,0.00,0.00,0.59,0.60,6.00,9.38,2.81,3.79,0.00,0.00,1.44,1.38,1.25,2.30,0.67,0.73,0.00,0.00,0.58,0.60,0.16,0.16,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.592 21/01/2026]',0.99,1.46,0.40,0.54,0.00,0.00,0.26,0.24,4.10,6.95,1.64,1.75,0.00,0.00,0.60,0.60,5.97,9.31,2.80,3.80,0.00,0.00,1.45,1.37,1.18,2.36,0.69,0.76,0.00,0.00,0.60,0.61,0.15,0.17,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.609 21/01/2026]',0.97,1.38,0.40,0.52,0.00,0.00,0.26,0.24,3.92,6.77,1.56,1.71,0.00,0.00,0.61,0.60,5.94,9.19,2.77,3.79,0.00,0.00,1.45,1.36,1.15,2.36,0.70,0.77,0.00,0.00,0.62,0.62,0.14,0.16,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.626 21/01/2026]',0.95,1.32,0.40,0.53,0.00,0.00,0.27,0.24,3.76,6.56,1.50,1.65,0.00,0.00,0.62,0.60,5.91,9.04,2.75,3.78,0.00,0.00,1.45,1.37,1.11,2.32,0.70,0.77,0.00,0.00,0.65,0.63,0.14,0.16,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.642 21/01/2026]',0.91,1.27,0.39,0.53,0.00,0.00,0.25,0.24,3.62,6.36,1.43,1.60,0.00,0.00,0.61,0.60,5.88,8.90,2.73,3.76,0.00,0.00,1.45,1.39,1.09,2.29,0.70,0.77,0.00,0.00,0.68,0.64,0.13,0.16,0.06,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.659 21/01/2026]',0.88,1.23,0.39,0.52,0.00,0.00,0.24,0.23,3.49,6.16,1.36,1.54,0.00,0.00,0.61,0.59,5.86,8.76,2.71,3.75,0.00,0.00,1.44,1.40,1.07,2.26,0.69,0.75,0.00,0.00,0.70,0.67,0.13,0.16,0.07,0.05,0.00,0.00,0.05,0.05,0
'[12:07:33.675 21/01/2026]',0.84,1.19,0.38,0.51,0.00,0.00,0.23,0.22,3.37,5.98,1.30,1.50,0.00,0.00,0.61,0.58,5.84,8.63,2.69,3.74,0.00,0.00,1.43,1.42,1.08,2.24,0.69,0.74,0.00,0.00,0.73,0.69,0.13,0.15,0.07,0.06,0.00,0.00,0.05,0.05,0
'[12:07:33.692 21/01/2026]',0.80,1.16,0.36,0.50,0.00,0.00,0.22,0.21,3.24,5.81,1.23,1.45,0.00,0.00,0.60,0.59,5.79,8.51,2.65,3.73,0.00,0.00,1.42,1.43,1.10,2.22,0.67,0.73,0.00,0.00,0.74,0.72,0.12,0.15,0.07,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.709 21/01/2026]',0.76,1.12,0.34,0.49,0.00,0.00,0.21,0.20,3.12,5.62,1.16,1.39,0.00,0.00,0.60,0.61,5.75,8.34,2.62,3.70,0.00,0.00,1.41,1.44,1.11,2.24,0.66,0.73,0.00,0.00,0.76,0.75,0.11,0.14,0.07,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.725 21/01/2026]',0.72,1.08,0.32,0.48,0.00,0.00,0.20,0.18,3.01,5.44,1.09,1.34,0.00,0.00,0.60,0.63,5.71,8.20,2.59,3.67,0.00,0.00,1.40,1.45,1.12,2.26,0.65,0.73,0.00,0.00,0.77,0.77,0.11,0.14,0.07,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.743 21/01/2026]',0.68,1.05,0.30,0.48,0.00,0.00,0.19,0.17,2.93,5.27,1.03,1.29,0.00,0.00,0.58,0.65,5.68,8.06,2.56,3.65,0.00,0.00,1.38,1.46,1.12,2.28,0.65,0.74,0.00,0.00,0.77,0.80,0.10,0.13,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.759 21/01/2026]',0.64,0.99,0.29,0.45,0.00,0.00,0.18,0.17,2.85,5.13,0.99,1.27,0.00,0.00,0.56,0.68,5.64,7.92,2.53,3.62,0.00,0.00,1.36,1.47,1.14,2.31,0.67,0.76,0.00,0.00,0.77,0.82,0.10,0.13,0.07,0.06,0.00,0.00,0.04,0.05,0
'[12:07:33.776 21/01/2026]',0.61,0.92,0.29,0.42,0.00,0.00,0.18,0.17,2.78,5.00,1.01,1.25,0.00,0.00,0.55,0.72,5.61,7.77,2.50,3.59,0.00,0.00,1.36,1.49,1.17,2.34,0.68,0.79,0.00,0.00,0.76,0.85,0.10,0.13,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.792 21/01/2026]',0.58,0.85,0.28,0.40,0.00,0.00,0.17,0.17,2.72,4.87,1.02,1.23,0.00,0.00,0.56,0.75,5.57,7.63,2.46,3.56,0.00,0.00,1.38,1.50,1.19,2.37,0.68,0.81,0.00,0.00,0.77,0.87,0.09,0.12,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.809 21/01/2026]',0.56,0.81,0.27,0.39,0.00,0.00,0.17,0.17,2.67,4.77,1.04,1.22,0.00,0.00,0.58,0.78,5.54,7.49,2.43,3.53,0.00,0.00,1.40,1.52,1.21,2.39,0.69,0.83,0.00,0.00,0.77,0.89,0.09,0.11,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.826 21/01/2026]',0.55,0.77,0.28,0.38,0.00,0.00,0.18,0.17,2.62,4.68,1.05,1.22,0.00,0.00,0.60,0.80,5.50,7.36,2.39,3.50,0.00,0.00,1.42,1.53,1.22,2.41,0.69,0.85,0.00,0.00,0.77,0.91,0.09,0.11,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.842 21/01/2026]',0.54,0.74,0.29,0.37,0.00,0.00,0.18,0.17,2.57,4.59,1.06,1.21,0.00,0.00,0.62,0.83,5.46,7.23,2.35,3.47,0.00,0.00,1.44,1.55,1.24,2.43,0.69,0.87,0.00,0.00,0.78,0.92,0.08,0.10,0.07,0.05,0.00,0.00,0.04,0.05,0
'[12:07:33.859 21/01/2026]',0.54,0.70,0.29,0.36,0.00,0.00,0.18,0.18,2.53,4.52,1.08,1.21,0.00,0.00,0.64,0.85,5.43,7.12,2.32,3.45,0.00,0.00,1.45,1.56,1.25,2.44,0.68,0.89,0.00,0.00,0.79,0.93,0.08,0.10,0.07,0.05,0.00,0.00,0.04,0.05,0
